Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
GM - PRUDENCIAL;1000080848;b2;S3;I;3;SAO PAULO;SP;44440;101;460596;694392;7154582;-276755;6877828;8;17333;367;-194;17515;1846687;8056;229593;10134768;367;10134401
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44440;0;326221;9285286;0;0;0;0;0;0;0;0;203993;77;271442;10087018;0;10087018
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;44440;4468;7070259;1721358;201221;-187;201034;0;0;0;0;0;29225;308701;304696;9639741;0;9639741
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44440;8253;1196495;0;8468411;-303491;8164920;0;0;0;0;0;176767;67477;11811;9625722;0;9625722
SOFISA - PRUDENCIAL;1000080271;b1;S4;I;2;SAO PAULO;SP;44440;93218;64992;2477670;5420715;-83467;5337248;0;0;0;0;0;1221182;60191;89941;9344443;0;9344443
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;I;2;CURITIBA;PR;44440;59;939440;1880309;5876662;-126528;5750133;0;0;0;0;0;244817;14958;329183;9158899;0;9158899
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44440;24637;433813;561641;3996115;-244081;3752034;0;0;0;0;0;35834;3969512;324447;9101917;0;9101917
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;44440;120746;2324513;2122503;2130963;-3810;2127153;0;0;0;0;0;1860007;484529;7862;9047313;0;9047313
ING - PRUDENCIAL;1000080501;b1;S3;I;3;SAO PAULO;SP;44440;14814;1623041;526444;123450;0;123450;0;0;0;0;0;6683734;851;5604;8977939;0;8977939
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;44440;30063;0;0;6164099;-370926;5793173;0;0;0;0;0;53949;2665341;417166;8959692;0;8959692
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;187257;72229;1402848;2298271;-81313;2216957;0;0;0;0;0;3913848;590921;109452;8493513;0;8493513
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44440;18317;1639091;615413;5866005;-511026;5354979;0;0;0;0;0;758685;54263;40490;8481239;0;8481239
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44440;8628;1099996;336656;6470782;-123081;6347701;-16;33009;10972;-396;43569;465781;43544;18839;8364713;10972;8353742
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44440;4073;28683;3950;6645235;-102720;6542515;12628;965685;303291;-9878;1271727;635694;47000;22910;8556553;303291;8253262
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44440;5182;4764962;2402386;878828;-5796;873032;0;0;0;0;0;4726;208;195966;8246461;0;8246461
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44440;0;296876;7359205;0;0;0;0;0;0;0;0;153116;90;107879;7917166;0;7917166
AGIBANK - PRUDENCIAL;1000083694;b1;S4;I;2;CAMPINAS;SP;44440;195571;302131;1556139;5424261;-276785;5147476;0;0;0;0;0;350515;114877;241856;7908563;0;7908563
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;44440;97793;1654473;1423809;2949629;-110845;2838783;0;0;0;0;0;1009273;639036;106443;7769612;0;7769612
VOLVO - PRUDENCIAL;1000080769;b2;S4;I;3;CURITIBA;PR;44440;14085;150000;46104;7448064;-189135;7258929;448;16288;74;-19;16791;182436;2525;27149;7698019;74;7697945
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44440;12009;336267;192476;3766174;-275776;3490398;0;0;0;0;0;88472;2605193;207571;6932385;0;6932385
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;685372;899191;2548954;861485;-6590;854896;0;0;0;0;0;710157;830797;327631;6856998;0;6856998
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;I;2;SAO PAULO;SP;44440;4119;2206933;2051485;1673463;-441864;1231598;0;0;0;0;0;1118252;22533;72628;6707548;0;6707548
HONDA - PRUDENCIAL;1000080611;b2;S4;I;3;SAO PAULO;SP;44440;4763;315200;1841512;4227467;-289419;3938047;0;0;0;0;0;560547;7941;35762;6703771;0;6703771
BANCO VOITER - PRUDENCIAL;1000080415;b1;S4;I;2;SAO PAULO;SP;44440;29520;1539882;2880260;629915;-111359;518556;0;0;0;0;0;1005160;457649;136557;6567584;0;6567584
SCANIA - PRUDENCIAL;1000080776;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;44440;2005;15000;57505;6044905;-70728;5974177;0;44067;8733;-214;52585;257846;490;10941;6370550;8733;6361817
OMNI - PRUDENCIAL;1000080460;b1;S4;I;2;SAO PAULO;SP;44440;3980;831000;406673;4163788;-555110;3608678;122;47932;30422;-2401;76075;1313843;96888;21847;6358983;30422;6328561
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44440;2593;1422181;326616;1795806;-604519;1191286;0;0;0;0;0;3053833;5740;215885;6218136;0;6218136
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44440;32;15213;1354609;112108;-745;111363;0;0;0;0;0;4464;4678083;44015;6207779;0;6207779
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44440;42789;75703;1242258;3283442;-112350;3171092;0;0;0;0;0;258902;1084465;304981;6180190;0;6180190
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44440;20231;30730;895382;3894277;-133041;3761236;0;0;0;0;0;196175;1010221;201209;6115183;0;6115183
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44440;7844;3021784;2678506;35460;-5;35455;0;0;0;0;0;1448;462;49216;5794716;0;5794716
HAITONG - PRUDENCIAL;1000080666;b2;S3;I;3;SAO PAULO;SP;44440;273605;16151;3935576;756326;-15998;740329;0;0;0;0;0;672082;16849;11803;5666395;0;5666395
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44440;2126;50999;420122;2501052;-14901;2486151;0;0;0;0;0;2685441;4511;6432;5655781;0;5655781
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;I;2;SAO PAULO;SP;44440;25988;535840;185171;2757831;-37928;2719903;0;0;0;0;0;1974410;154191;47423;5642925;0;5642925
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44440;23111;52275;832860;3381919;-116090;3265829;0;0;0;0;0;196813;917203;149234;5437325;0;5437325
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44440;76482;39756;518251;3504585;-117741;3386845;0;0;0;0;0;204282;930211;215276;5371102;0;5371102
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44440;3371;454977;3435309;501603;-4507;497096;0;0;0;0;0;64405;632515;101602;5189276;0;5189276
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44440;52123;282922;19505;3411807;-185160;3226647;0;0;0;0;0;73319;1280622;131621;5066760;0;5066760
RODOBENS - PRUDENCIAL;1000080855;b1;S4;I;2;SAO PAULO;SP;44440;6479;253606;1408708;2051381;-59123;1992257;7413;193321;175;-3281;197628;602060;91938;507265;5059942;175;5059767
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;I;3;SAO PAULO;SP;44440;5755;1691975;51387;2297725;-124667;2173058;0;0;0;0;0;242214;775238;47133;4986759;0;4986759
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44440;28634;39908;1041049;2303103;-53817;2249287;0;0;0;0;0;154902;1157886;123449;4795114;0;4795114
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44440;5632;317597;1145628;2128760;-88784;2039976;0;0;0;0;0;149535;951068;58448;4667884;0;4667884
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44440;2693;2585849;1610233;106316;-338;105978;0;0;0;0;0;4622;110689;112913;4532977;0;4532977
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44440;40228;333;0;2556545;-135890;2420655;0;0;0;0;0;34317;1861184;96856;4453572;0;4453572
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44440;7;92260;4003201;0;0;0;0;0;0;0;0;67353;59;254566;4417446;0;4417446
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44440;13736;22449;652015;2748600;-75576;2673025;0;0;0;0;0;107682;620792;144177;4233875;0;4233875
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;44440;5413;669617;190779;1886590;-151689;1734901;0;0;0;0;0;1346292;116576;161293;4224870;0;4224870
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44440;17331;135102;763751;2437703;-73505;2364198;0;0;0;0;0;164700;630933;105980;4181995;0;4181995
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44440;34610;291000;122865;1353203;-441481;911722;0;0;0;0;0;2633987;400;126996;4121579;0;4121579
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44440;10317;630;168454;2183341;-57518;2125824;0;0;0;0;0;29770;1707568;73990;4116553;0;4116553
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44440;31702;56307;486769;2780108;-92382;2687726;0;0;0;0;0;147853;595460;103318;4109133;0;4109133
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44440;17674;51220;0;3254423;-134466;3119957;0;0;0;0;0;13449;771170;78221;4051692;0;4051692
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44440;171699;447197;128522;1196801;-72322;1124480;0;0;0;0;0;2175576;319;114;4047907;0;4047907
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44440;14554;88497;671899;2553091;-76964;2476128;0;0;0;0;0;94499;551256;142377;4039209;0;4039209
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44440;14712;1600325;451231;1894324;-17523;1876801;0;0;0;0;0;6993;44403;3085;3997550;0;3997550
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44440;12522;7765;812578;2340649;-74320;2266329;0;0;0;0;0;69298;455268;105147;3728908;0;3728908
