Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/09/2018;6886589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950427;3878811;1731810;325542;0;0;0;6886589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2018;6725657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70879;1071157;2444056;2755615;383385;565;0;6725657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/09/2018;5984653;2065;11277;29353;29591;4349;22;0;76657;2092;15551;34840;10026;1;0;0;62509;12134;105907;251876;342602;48117;73;0;760710;0;0;0;0;0;0;0;0;379657;3470974;1152833;74831;6479;1;0;5084776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/09/2018;5879876;72609;352061;958214;1825815;997189;396169;0;4602057;7703;22428;14685;15375;4466;8;0;64664;25327;106808;229163;263753;26128;1;0;651180;0;0;0;0;0;0;0;0;21324;340320;4571;900;230;23;0;367368;0;295;0;261;0;0;0;556;4627;49367;52264;39323;8062;32114;144;185901;8150
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/09/2018;5498251;886;9608;22895;24009;2040;0;0;59437;245;417;919;613;16;0;0;2209;52722;778127;1913880;2369136;321958;781;0;5436605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/09/2018;5491098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;409;3709886;901115;300;0;0;0;4611710;0;0;0;0;0;0;0;0;265594;514311;96264;3219;0;0;0;879388;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/09/2018;5269332;2379;66822;169742;349989;151939;12641;0;753511;328;12402;27443;53262;19452;2368;0;115255;0;1;0;4;4;2;0;11;0;278;599;1591;1585;7063;7317;18433;21813;477934;1906587;2388;79;0;0;2408801;0;102556;240252;588749;494777;495787;0;1922121;424;16134;18702;15575;313;53;0;51200;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/09/2018;5015130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41905;114821;1187917;1933036;1206201;363408;0;4847287;6128;27356;70445;59997;3836;81;0;167843;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2018;4483079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429;4358;10406;12069;2861;13;0;30135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38519;71908;1058885;1682733;1117063;447848;0;4416957;2530;30956;1160;1076;265;0;0;35988;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/09/2018;4312105;0;0;0;0;0;0;0;0;0;101;210;178;22;0;0;511;9322;530233;1332596;2324843;91966;95;0;4289055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;3799;8705;9360;533;0;0;22539;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S4;8;BELEM;PA;01/09/2018;4262432;9330;204315;750847;1214681;531022;336944;0;3047139;21522;301110;368071;305522;44592;219;0;1041036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3667;31055;10294;882;0;0;0;45898;0;429;39;4455;329;582;0;5834;3817;16580;34066;42674;16749;8612;27;122524;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2018;4246510;512;15466;39929;50872;11440;275;0;118495;3035;9142;16373;11162;72;2;0;39786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6621;37446;10653;2;0;0;0;54722;28085;14955;6368;78201;803128;2447;0;933184;30847;2032860;1005939;27547;2111;993;26;3100322;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/09/2018;4050050;0;0;0;0;0;0;0;0;0;988;403;1984;833;0;0;4208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24074;310546;1002286;1610200;854307;209254;0;4010666;480;2075;6180;13811;7791;4839;0;35176;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2018;4027304;15705;229242;575187;788091;298374;54910;0;1961509;113050;306138;537228;372260;41928;9961;0;1380564;343;1691;2953;3335;324;0;0;8646;0;344;4527;8358;6250;17413;9743;46635;16524;265119;38857;428;0;0;0;320928;3266;26647;61380;33676;5470;0;0;130439;36975;61516;54173;18340;5255;2160;166;178584;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2018;3744650;201;989;1903;786;1;0;0;3880;183038;257890;178282;4487;0;0;0;623697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;630589;1851714;630196;4572;0;0;0;3117072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2018;3576863;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;64192;592047;1346645;1472882;101091;4;0;3576861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/09/2018;3523748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17772;190064;507447;1261085;846268;638950;164;3461751;1126;3292;10208;24321;15669;7381;0;61997;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2018;3364339;19813;289627;753298;1332404;670240;263354;0;3328737;0;1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560;2009;4990;10208;6897;10647;288;35599;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2018;3287778;3665;226281;554447;887923;401233;183334;0;2256883;84;12039;22704;21412;3149;43;0;59431;3086;167695;375756;390160;29324;33;0;966054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;128;18;0;0;0;199;106;3228;1539;269;69;0;0;5211;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2018;2450153;8464;64052;178721;290928;118856;55474;1;716495;11;77;108;171;56;18;0;440;0;0;0;0;0;0;0;0;6554;31218;65487;153490;138527;434905;80761;910942;30169;286184;0;0;0;0;0;316354;0;0;0;0;0;0;0;0;5896;21619;45715;124862;110471;196954;406;505923;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2018;2438775;4572;87985;265293;483974;267522;93409;0;1202755;3085;43579;67733;60575;12857;146;0;187976;575;3311;7831;11536;2837;12;0;26102;115;4449;12963;33920;32849;139028;117220;340545;12848;277277;13359;7370;0;0;0;310853;4836;49746;43633;82431;20437;37;0;201121;11014;56148;45803;34347;6408;15689;15;169423;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2018;2328344;245;956;1259;17;0;0;0;2477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;760270;779990;10867;0;0;0;1551196;0;0;0;0;0;0;0;0;582163;111784;76110;4615;0;0;0;774671;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2018;2261885;0;0;0;0;0;0;0;0;148466;121696;144197;58272;2587;0;0;475218;91916;279593;551248;549257;46155;0;0;1518170;0;0;0;0;0;0;0;0;73129;118614;21055;130;0;0;0;212928;0;0;0;0;0;0;0;0;8782;30401;16274;112;0;0;0;55569;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2018;2049109;1;245;872;1092;1;0;0;2211;16544;111347;209468;125731;70781;2089;0;535961;215;10494;28159;44315;8296;17;0;91496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18234;502406;514293;223835;36395;560;0;1295722;10344;65139;45941;2239;16;40;0;123719;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2018;1985753;0;15;39;49;15;0;0;119;614758;791573;578241;1062;0;0;0;1985634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2018;1940605;17419;154426;409792;727572;322955;100586;6;1732756;12;383;786;1094;688;306;45;3315;8710;27959;59456;61663;2456;0;0;160244;0;41;113;290;300;981;251;1977;116;631;0;0;0;0;0;746;0;0;0;0;0;0;0;0;0;2067;10068;25658;3773;0;0;41567;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2018;1770677;4487;49273;108696;266202;185678;184554;36;798925;5152;62731;56378;88624;42617;26006;75;281584;0;0;0;0;0;0;0;0;535;5433;13946;35136;33894;141247;113197;343388;40883;171954;35987;109;0;0;0;248932;755;2438;13972;12434;11700;15674;0;56973;2448;20572;17458;308;31;57;0;40874;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2018;1739681;111;23;26;9;5;0;0;175;11122;13851;15962;5836;0;0;0;46771;0;0;0;0;0;0;0;0;190;96;239;683;756;987;107;3058;53073;135248;34545;30;0;0;0;222896;0;0;18071;12151;0;0;0;30222;31450;230885;311204;701397;161623;0;0;1436559;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2018;1713137;11;543;1438;1577;0;0;0;3569;11573;168209;381190;441490;58060;8783;5;1069311;282;7048;17635;26180;4060;3;0;55207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13252;108214;243581;192929;22784;4291;0;585050;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2018;1702012;515;9679;24743;39497;18770;3838;0;97041;344140;426656;369787;1152;0;0;0;1141735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134977;249186;63217;14;0;0;0;447394;0;0;0;0;0;0;0;0;10020;461;5226;135;0;0;0;15842;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2018;1625598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15586;74033;168002;398705;210107;493469;247204;1607105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;367;1031;2687;2559;9553;2065;18493;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2018;1591285;723;23406;27812;51581;29828;6493;0;139843;11262;224950;284195;533564;322218;75252;0;1451442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2018;1365473;671;21895;63638;129299;73971;61681;0;351154;2105;23201;39099;37342;4226;1846;0;107818;40;1833;4961;8621;1990;7;0;17451;0;0;0;0;0;0;0;0;6640;60987;16769;156;5;0;0;84558;2854;162440;274875;119651;51443;1588;0;612851;11779;54611;71366;36986;11479;4228;1192;191641;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2018;1258530;0;0;0;0;0;0;0;0;6303;26327;15959;27;0;0;0;48617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242051;740859;221787;5216;0;0;0;1209913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2018;1257698;0;0;0;0;0;0;0;0;3919;50298;70441;139589;71985;61734;57;398023;23;1309;3317;5967;1110;0;0;11726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7995;231281;186718;243967;66589;1911;0;738462;1504;29612;18851;30245;20599;8677;0;109488;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2018;1249827;142;4653;13310;25886;13027;7911;0;64928;1398;30250;83679;108713;24325;1057;0;249420;98;2669;7001;13803;4571;7;0;28148;0;0;0;0;0;0;0;0;3341;35890;9272;125;17;0;0;48646;2936;58057;372570;94203;1662;226;0;529654;9504;46179;172870;50333;26950;22910;284;329030;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2018;1227520;0;0;0;0;0;0;0;0;0;0;3508;0;0;0;0;3508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27931;187928;829327;150184;28643;0;0;1224012;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2018;1170356;326;1947;4347;6019;1656;7;0;14302;5530;21517;42336;45737;14025;3737;0;132883;11;104;241;256;8;0;0;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75689;105606;339000;254111;106377;73925;0;954708;2554;41909;19408;396;700;2877;0;67843;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/09/2018;1083134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2400;6927;9366;214;0;0;18924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2189;159326;710830;9811;0;0;0;882156;5086;53561;82224;24747;6363;10073;0;182054;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2018;1043119;788;28605;67995;109779;49947;7522;0;264636;45259;55584;73983;19942;0;0;0;194768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77291;387356;118493;575;0;0;0;583715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/09/2018;938936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;40;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7410;62537;102207;294745;246543;221235;278;934955;38;565;766;2194;308;0;0;3870;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/09/2018;897631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18315;97029;239356;471115;71815;0;0;897631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/09/2018;882726;76;4964;14416;30192;18865;26737;0;95251;1959;28887;68553;57908;8526;734;0;166567;289;4964;13325;21913;6178;84;0;46753;0;0;0;0;0;0;0;0;1694;24954;7019;37;0;0;0;33704;2224;42444;311237;30578;13060;24;0;399567;7379;32524;46732;32479;12022;9549;197;140884;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/09/2018;866369;464;4498;10530;7959;553;8;0;24011;280;2340;4766;3882;288;11;0;11568;28128;123685;285149;347991;37134;0;0;822087;0;0;0;0;0;0;0;0;712;5984;1105;0;0;0;0;7801;0;0;0;0;0;0;0;0;29;588;168;115;2;0;0;902;0
