Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
PAN;1000080257;b1;;C;2;SAO PAULO;SP;42430;27505456;17179522;23955396;19451968;3550060;-96103;2920089;0,1448;0,1682;4;0
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;42430;27197170;10688128;26142141;23665427;1055029;33380;1047254;0,1566;0,0918;4;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;42430;25882912;615299;24313396;3224070;1569517;82522;1536712;0,1322;0,0319;2;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;42430;23459210;11007152;20829346;15596325;2629864;91149;3274167;0,1715;0,0118;6;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;42430;21705110;15555665;20047278;16137333;1657832;50236;2515413;0,1481;0,0086;17;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;42430;21424121;18264107;18827291;14113016;2596830;-5241;3544436;0,1985;0,0077;1;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;42430;20818179;86917;18372948;8963072;2445231;62074;2230495;0,1826;0,0055;2;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;C;2;SAO PAULO;SP;42430;20423821;12743450;17592892;15175328;2830929;85232;2824817;0,1814;0,091;39;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;42430;19645261;4208677;17918504;7130277;1726757;15613;1661066;0,142;0,0147;2;0
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;42430;19503881;1357293;18174576;6047193;1329304;23093;1323690;0,2197;0,0428;2;0
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;42430;19065431;3917485;17880921;17119824;1184510;38383;1167185;0,1893;0,2221;135;27
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;42430;16738301;8288860;13601668;8706589;3136633;6888;1558710;0,1618;0,342;26;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;42430;15214492;12683438;12812061;12359131;2402431;59908;2396251;0,1693;0,0112;3;0
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;42430;13760068;7332080;11566857;10891970;2193211;28675;2182252;0,2437;0,1309;42;1
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;42430;13745796;10123176;12409977;10360351;1335819;-4594;1524551;0,151;0,1409;123;7
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;42430;13336658;5594625;12679574;9554654;657084;-148989;921900;0,0931;0,144;36;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42430;12998862;0;11572953;4691930;1425909;112532;1397376;0,1814;0,0064;2;0
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42430;12688542;10371051;10977040;5812165;1711502;47462;1498248;0,1414;0,036;1;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42430;12464986;7812820;11559774;9410991;905212;9269;1011112;0,1316;0,2205;199;3
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42430;12324640;3922515;10426351;4120889;1898289;-7743;2815160;0,1745;0,0885;124;3
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42430;10286553;2195880;9457467;3808687;829085;5979;787169;0,1264;0,0287;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42430;9850620;289641;9488832;0;361789;2;202808;0,1961;0,0327;0;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42430;9641514;9352864;8173070;7493242;1468444;-9430;1550101;0,1562;0,0014;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42430;9098066;3892973;8256384;5317285;841681;10625;841664;0,2263;0,0031;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42430;8535552;3967049;7361129;6427104;1174423;8299;1102579;0,1515;0,1914;9;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42430;8227230;2917722;7421411;5447339;805819;16147;1492108;0,2331;0,0039;1;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42430;8061148;713571;7403485;6597405;657663;10471;635902;0,1637;0,0528;4;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42430;7337907;6695519;6106604;5757110;1231303;24157;1214133;0,1741;0,0088;1;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42430;7272422;5840052;5580372;5000149;1692050;199;988180;0,1485;0,1026;1;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42430;6807348;3041886;5793181;4500150;1014167;3042;587715;0,1354;0,0176;7;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42430;6775256;4147702;4571361;4297599;2203895;18118;1792771;0,2518;0,2311;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42430;6425324;6428233;5589211;5291894;836114;12686;903564;0,1425;0,0056;2;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42430;6307434;3962744;4902942;4838517;1404492;30945;1116319;0,2628;0,2927;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42430;5962014;1487936;803976;672964;5158038;37281;811201;0,2068;0,0572;54;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42430;5957428;0;1411035;31;4546393;447;4546393;0,4193;0,0001;1;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42430;5728065;99433;5566715;0;161349;0;90818;0,1521;0,0462;0;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42430;5432153;3466285;4707759;4463282;724394;32632;710452;0,2045;0,1422;92;32
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42430;5404440;3809811;4793272;4309550;611168;-6329;574857;0,1538;0,0296;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42430;5133080;4507493;4296459;4066062;836622;8830;834429;0,21;0,0214;1;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42430;5021899;5000822;3494205;389867;1527695;93794;1502496;0,3553;0,0214;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42430;4983841;3438207;3635483;2945449;1348358;67550;1028393;0,2476;0,017;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42430;4876347;4323218;4256702;4114034;619645;-1881;596231;0,1824;0,0148;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42430;4814532;908213;4255116;2936463;559415;13231;555040;0,1978;0,0082;1;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42430;4713563;4423689;4113163;1069085;600400;47707;598264;0,1379;0,006;3;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42430;4662258;3110288;4254206;3993490;408052;2058;408052;0,2088;0,3951;2;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42430;4391505;1839114;3680103;3420587;711401;8362;627301;0,2349;0,1302;15;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42430;4285097;3920296;3596455;3426212;688641;593;684785;0,1716;0,0174;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42430;4253176;27050;3886555;188536;366621;12045;250533;0,1949;0,164;0;1
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42430;4248558;84497;4009279;3839808;239279;551;194107;0,1878;0,0422;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42430;4185916;2421557;3043287;2206371;1142629;43800;1139186;0,3669;0,0611;0;53
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42430;4160746;3469190;3420253;3288312;740493;-5370;560493;0,1458;0,0583;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42430;4135018;4137106;3381757;3247576;753261;92;799730;0,1828;0,0078;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42430;4094645;2050738;3816332;3134792;278313;16608;351359;0,1276;0,2763;63;11
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42430;3951014;2753882;3505153;2882624;445861;-3904;445861;0,176;0,0007;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42430;3931825;0;3690722;3417158;241104;6771;158949;0,3021;0,0168;0;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42430;3737827;1440580;3169299;2982243;568528;-23520;389236;0,153;0,1925;14;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42430;3459766;2202554;258773;0;3200993;240241;3194196;0,5228;0,0058;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42430;3249726;2026662;2466418;2281556;783308;34969;783005;0,3062;0,0202;0;83
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42430;3211879;105163;3065826;146652;146053;3455;110562;0,1494;0,0503;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42430;3204296;1046967;2695659;2198836;508637;12937;493936;0,1691;0,0077;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42430;3143065;1590491;2157607;1527504;985458;52591;953589;0,2432;0,3037;2;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42430;3126276;1343092;2540726;2352379;585549;12756;565996;0,264;0,1103;9;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42430;3111541;0;2771057;1376471;340484;20240;338798;0,2371;0,0062;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42430;2914430;56571;2792674;0;121757;0;80542;0,263;0,04;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42430;2866236;2615532;2095984;978731;770251;41067;770251;0,2868;0,0005;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42430;2799752;390540;2592878;1762880;206874;5295;188457;0,1664;0,0412;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42430;2691836;2209577;2354801;2234833;337035;9533;331555;0,1927;0,02;41;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42430;2588478;17075;2383441;1282178;205036;-106002;205036;0,2275;0,0023;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42430;2572026;1563750;2079943;1838470;492083;7402;502968;0,1725;0,0696;8;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42430;2558266;3007713;2297534;1487372;260733;7765;334771;0,1402;0,0077;2;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42430;2499520;308830;2012324;974311;487196;16970;348608;0,1644;0,1817;2;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42430;2498171;1812545;1712806;778754;785365;15675;758286;0,2796;0,0049;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42430;2457979;1478868;2045304;1721378;412675;14539;396626;0,166;0,164;34;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42430;2431899;1565306;2086997;1188483;344903;4566;340955;0,1509;0,032;0;27
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42430;2318634;728346;1957003;1526465;361631;-17004;334308;0,1569;0,0343;3;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42430;2198972;2037808;1685150;327394;513822;33754;452780;0,1217;0,0958;1;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42430;2097689;800939;1768559;1566868;329129;5662;327294;0,176;0,0186;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42430;2088120;971843;1672271;1574542;415849;21240;415849;0,3774;0,0003;0;40
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42430;2080098;1640370;1808291;1508422;271806;4769;324505;0,153;0,0151;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42430;1933463;7080;1868075;1278608;65388;868;65388;0,1032;0,1362;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42430;1880451;1137486;1644535;1121659;235916;7787;231895;0,1663;0,2094;0;72
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42430;1860086;1141055;1484102;864663;375984;3250;375419;0,218;0,0595;0;30
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42430;1836510;115551;1663780;1555210;172730;0;167745;0,5718;0,0692;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42430;1835150;1334625;1440654;1326876;394496;17125;394455;0,2708;0,016;0;5
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE – CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42430;1767854;91495;1649075;0;118779;5176;118335;0,4336;0,0516;0;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42430;1655800;930559;178808;129801;1476992;14771;218769;0,4691;0,0063;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42430;1648054;611873;1378940;1247740;269114;7436;265472;0,2859;0,079;0;41
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42430;1633358;878782;1387842;1036033;245516;13555;247161;0,1942;0,1567;0;45
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42430;1546145;46600;1443230;244921;102915;1072;90485;0,2799;0,1783;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42430;1511750;465344;1312992;1281280;198759;12579;198235;0,2368;0,0408;0;33
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42430;1507141;1055454;1086074;844060;421067;-148;217652;0,214;0,0595;1;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42430;1469351;196340;1297363;903049;171988;75498;171682;0,5232;0,0035;1;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42430;1466111;1344052;1169358;1027277;296753;-266;255986;0,1992;0,0043;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42430;1462780;372290;1231940;571139;230840;7975;219454;0,1434;0,0872;12;1
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42430;1448983;730120;1336879;1147061;112103;-16028;219322;0,2232;0,0294;1;1
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42430;1443194;1120078;402620;362011;1040574;7171;687965;0,528;0,0042;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42430;1442503;641040;1258272;913081;184231;2969;194357;0,1896;0,1146;0;45
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42430;1428009;1100;1332288;0;95721;1724;88688;0,2849;0,2619;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42430;1398783;8513;1306552;0;92231;2411;63258;0,2673;0,0453;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42430;1364388;776279;1124836;800834;239552;8882;235806;0,2251;0,1254;0;43
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42430;1350832;600865;946989;907112;403843;23377;403474;0,2788;0,0309;0;25
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42430;1308846;942183;1083350;1048791;225496;6264;225496;0,1775;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42430;1299529;344898;1039367;939462;260161;17177;258259;0,3644;0,1099;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42430;1281114;495626;1118137;963298;162977;6819;178319;0,2121;0,092;0;29
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42430;1276955;7064;1241918;0;35037;-46;25077;0,2145;0,0769;0;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42430;1275744;1228225;775743;614833;500001;17398;498428;0,3223;0,0108;3;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42430;1271372;529042;754428;579506;516945;6728;516200;0,5457;0,0131;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42430;1255612;533293;1026495;681335;229117;7526;226831;0,221;0,0799;0;15
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42430;1235542;0;1171422;0;64121;1164;61472;0,19;0,0149;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42430;1153861;664581;580460;519023;573401;14250;373032;0,4483;0,1114;1;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42430;1153091;168840;812810;721899;340281;526;206972;0,2425;0,529;3;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42430;1139292;868043;1024107;964899;115186;3124;115039;0,1195;0,0281;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42430;1134214;795488;873215;833254;260998;18372;260552;0,3355;0,0657;0;14
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42430;1126635;660376;928760;785356;197875;6732;197875;0,2304;0,0222;0;35
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42430;1099752;570990;872265;613440;227488;14380;225183;0,3014;0,0854;0;24
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42430;1092650;0;1070068;14000;22582;0;22399;0,2898;0,0171;0;1
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42430;1080530;484199;1035400;954453;45131;4322;26901;0,0326;0,081;5;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42430;1064716;624;1020617;0;44099;0;42851;0,2105;0,0378;0;0
