Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;44075;140915;16413091;10607442;408083;-382;407701;0;0;0;0;0;2770230;193985;50183;30583547;0;30583547
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;44075;168079;61569;6314883;12648021;-716390;11931631;0;0;0;0;0;4701287;364240;1642535;25184224;0;25184224
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;44075;6125;8120228;12833917;1588764;0;1588764;0;0;0;0;0;2118217;264;23988;24691503;0;24691503
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;44075;417;2809756;186344;17837139;-785439;17051701;215;97330;19513;-1133;115926;3295991;38378;25482;23523995;19513;23504482
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;44075;111830;4814344;1406604;1073968;-2482;1071486;96;366788;30568;-16065;381387;15653891;2653;5225;23447420;30568;23416852
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;44075;279542;1470901;3448811;13855893;-391552;13464341;0;0;0;0;0;2240630;716226;342379;21962830;0;21962830
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;44075;51611;7287;2519533;1128756;-180616;948140;0;215;0;0;215;658250;16013000;661280;20859316;0;20859316
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;44075;82528;1086685;12633372;4610211;-410766;4199444;0;0;0;0;0;1818130;745886;269888;20835935;0;20835935
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;44075;189551;1259803;5070225;9928129;-491982;9436148;0;100286;19651;-6561;113376;3817143;215263;29083;20130592;19651;20110941
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;44075;228678;4949877;12116395;12402;0;12402;0;0;0;0;0;2146216;2136;14517;19470221;0;19470221
PAGSEGURO;1000084813;b1;S4;C;2;SAO PAULO;SP;44075;51303;531017;1653939;296818;-3929;292889;0;0;0;0;0;1336572;13067465;2305489;19238675;0;19238675
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;44075;2253;736825;5776497;8869839;-99097;8770743;195;524677;116149;-5629;635392;1655815;159470;370106;18107102;116149;17990953
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;44075;133511;2296505;6707962;506699;-2003;504695;0;0;0;0;0;7658979;450;60959;17363061;0;17363061
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;44075;435472;5386559;1594678;5298878;-180818;5118060;0;0;0;0;0;2129057;1556431;243793;16464051;0;16464051
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;44075;156723;1149612;4276111;5213621;-248474;4965147;0;0;0;0;0;2932815;1740767;1013767;16234942;0;16234942
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;44075;379;316975;2163312;13407146;-392054;13015092;0;0;0;0;0;509025;54090;52805;16111679;0;16111679
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;44075;117883;1036031;106547;11818945;-394786;11424159;381;179592;12983;-3958;188999;1366621;13961;9197;14263397;12983;14250414
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44075;0;306766;13342677;0;0;0;0;0;0;0;0;157338;183;66212;13873176;0;13873176
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;44075;30227;8434462;774041;2062135;-81;2062054;0;0;0;0;0;2005083;1335;6452;13313653;0;13313653
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44075;406389;3299491;1483134;989412;-3160;986253;0;0;0;0;0;6615623;17392;14630;12822912;0;12822912
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;44075;174030;11252;6529555;2667355;-220389;2446966;0;0;0;0;0;2427478;456826;127117;12173224;0;12173224
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;44075;2188;1158509;263394;8663206;-267730;8395476;45;21732;575;-357;21995;2018008;13893;187984;12061447;575;12060872
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;44075;18251;984909;342;10387154;-381048;10006106;45;1453;973;-128;2343;542777;31388;9366;11595481;973;11594508
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;44075;243315;2733026;1040182;6125223;-138937;5986286;0;0;0;0;0;598984;572754;198541;11373088;0;11373088
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;44075;4190;286139;356745;3360478;-1387102;1973376;0;0;0;0;0;7672842;70166;811895;11175352;0;11175352
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44075;155661;2065214;2485600;3335342;-59926;3275416;0;0;0;0;0;2529193;600418;25307;11136811;0;11136811
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;44075;183794;305354;1344889;368629;-12814;355815;0;0;0;0;0;853574;7838704;146817;11028948;0;11028948
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;44075;225622;1856765;3539500;4627370;-56173;4571198;0;0;0;0;0;696899;39472;33582;10963038;0;10963038
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44075;24;8167657;1664590;54643;-273;54370;0;0;0;0;0;37918;57820;424796;10407175;0;10407175
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;44075;1361812;948528;1151288;5378063;-412942;4965122;0;0;0;0;0;1182430;258217;351340;10218736;0;10218736
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;44075;2;3326513;2305026;2019709;-112770;1906939;0;0;0;0;0;94751;2396547;23507;10053284;0;10053284
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44075;335;1488249;7517363;0;0;0;0;0;0;0;0;271911;5;341158;9619020;0;9619020
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44075;41780;2579892;2616604;958791;-2033;956758;0;0;0;0;0;3370602;2321;5540;9573496;0;9573496
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;44075;27897;243897;532532;3017844;-497207;2520637;0;0;0;0;0;6066658;46383;1818;9439824;0;9439824
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;44075;3;7509008;1442548;60752;-150;60603;0;0;0;0;0;24494;75847;280698;9393201;0;9393201
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44075;1056;683000;0;8635237;-332626;8302611;0;0;0;0;0;197618;58630;8844;9251758;0;9251758
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44075;7938;1202195;940698;6101053;-116873;5984180;-70;39723;12587;-335;51904;458066;33744;17802;8696527;12587;8683940
MERCADOPAGO PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;44075;581796;0;5966746;0;0;0;0;0;0;0;0;501710;1188196;221506;8459954;0;8459954
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44075;510;1570417;913582;5332991;-136311;5196680;0;0;0;0;0;294669;7783;309294;8292936;0;8292936
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44075;101520;2441194;2193314;1637834;-2848;1634985;0;0;0;0;0;1316762;450160;7137;8145074;0;8145074
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44075;268115;95369;1018730;5723969;-438787;5285181;0;0;0;0;0;807183;65754;36704;7577037;0;7577037
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44075;21;6976609;298957;3745;-19;3727;0;0;0;0;0;1438;683;157368;7438802;0;7438802
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44075;340;5273705;1716109;241539;-1790;239750;0;0;0;0;0;4302;154;186169;7420529;0;7420529
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;44075;25748;0;0;4266847;-231681;4035165;0;0;0;0;0;31898;2948354;368570;7409736;0;7409736
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44075;24024;425461;301849;3763813;-235659;3528154;0;0;0;0;0;135063;2530158;301910;7246619;0;7246619
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44075;32001;499998;1649235;3922048;-74603;3847444;0;0;0;0;0;1051356;48968;82647;7211650;0;7211650
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44075;0;295717;6535467;0;0;0;0;0;0;0;0;218962;75;140955;7191176;0;7191176
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44075;259;41988;55056;5541750;-117859;5423891;6239;857575;279359;-8619;1134554;578540;23379;19378;7277046;279359;6997687
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44075;80068;1991098;1105171;2466838;-110582;2356256;0;0;0;0;0;834127;484922;100594;6952236;0;6952236
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44075;5209;2441247;2481305;1619815;-627742;992073;0;0;0;0;0;536160;18203;35942;6510138;0;6510138
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44075;36774;1421667;3854803;611261;-13403;597858;0;0;0;0;0;522471;11883;14892;6460348;0;6460348
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44075;8512;279600;1691887;4135134;-297810;3837325;0;0;0;0;0;574972;5734;31245;6429273;0;6429273
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44075;2336;2503700;423412;1879828;-1099994;779834;0;0;0;0;0;2310824;301;139576;6159984;0;6159984
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44075;15266;243101;61483;5469766;-110298;5359469;134;21962;116;-84;22128;129819;1947;15099;5848311;116;5848196
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44075;104495;6836;1110200;1476446;-29643;1446803;0;0;0;0;0;2446603;527270;97262;5739471;0;5739471
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44075;47;0;1530421;41774;-227;41547;0;0;0;0;0;4371;3829706;45591;5451684;0;5451684
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44075;53023;40888;19231;2648303;-121367;2526936;0;0;0;0;0;190966;2075291;226386;5132722;0;5132722
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44075;10064;244578;97117;2988424;-245167;2743257;0;0;0;0;0;89379;1648744;156188;4989326;0;4989326
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44075;1586;4201453;654593;36499;-22;36477;0;0;0;0;0;2562;325;46499;4943496;0;4943496
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44075;15437;1283764;2937359;244691;-2156;242536;0;0;0;0;0;24618;336789;64063;4904565;0;4904565
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44075;1403;837500;404517;2500187;-20825;2479362;0;0;0;0;0;1031362;1964;6505;4762613;0;4762613
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44075;1745;72000;116445;4180161;-46543;4133617;0;51435;4879;-292;56022;267369;1647;9557;4658402;4879;4653523
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44075;17099;15102;808475;2831384;-138012;2693372;0;0;0;0;0;141632;737509;123695;4536882;0;4536882
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44075;22;2618057;1434998;97289;-380;96909;0;0;0;0;0;3470;127949;106783;4388188;0;4388188
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44075;43466;20795;0;2645300;-107450;2537850;0;0;0;0;0;154236;1445611;183650;4385609;0;4385609
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44075;42045;420000;166407;2010022;-31479;1978543;0;0;0;0;0;1503811;161480;31626;4303911;0;4303911
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44075;7586;565998;234867;2910259;-545141;2365118;286;60098;33843;-5137;89090;930200;54477;66748;4314084;33843;4280241
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44075;176453;1328151;1617651;50944;-5481;45462;0;0;0;0;0;437213;450025;146744;4201700;0;4201700
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44075;205227;338016;942333;1272737;-19739;1252998;0;0;0;0;0;878290;217186;198227;4032277;0;4032277
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44075;1659;293015;1314041;1065268;-57335;1007933;17371;244791;0;-5120;257043;573461;123712;358344;3929208;0;3929208
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44075;27656;21195;0;2191121;-92522;2098599;0;0;0;0;0;124588;1435291;122236;3829565;0;3829565
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44075;44328;341702;1666105;488393;-89320;399073;0;0;0;0;0;719189;560427;73569;3804393;0;3804393
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44075;682;906270;503599;440088;-6754;433334;0;0;0;0;0;1893090;783;3011;3740769;0;3740769
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44075;1829;923636;129998;1583591;-169462;1414128;0;0;0;0;0;888677;106576;165663;3630507;0;3630507
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44075;5025;1240466;771877;1480788;-15916;1464872;0;0;0;0;0;7459;23610;1717;3515026;0;3515026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44075;33120;327;0;1797902;-131643;1666259;0;0;0;0;0;27031;1689584;84424;3500746;0;3500746
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44075;10;0;3330541;140574;-1044;139531;0;0;0;0;0;16201;153;10596;3497032;0;3497032
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44075;423153;993718;326208;699519;-22791;676728;0;0;0;0;0;688612;339098;47271;3494788;0;3494788
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44075;43642;148149;68907;2214795;-137223;2077572;0;0;0;0;0;63985;960225;106994;3469474;0;3469474
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44075;20784;717776;170400;1209984;-406216;803768;0;0;0;0;0;1674102;7174;74695;3468700;0;3468700
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44075;16248;205138;1005965;1681342;-56890;1624452;0;0;0;0;0;108722;384606;101628;3446760;0;3446760
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44075;8932;581;268256;1678857;-43466;1635391;0;0;0;0;0;20634;1413229;71440;3418463;0;3418463
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44075;23029;25230;1271;1746650;-53675;1692975;0;0;0;0;0;94192;1410458;113823;3360978;0;3360978
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44075;1757;1252494;641268;615750;-3353;612397;0;0;0;0;0;846774;1835;3107;3359633;0;3359633
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;44075;10813;142821;752102;1809112;-76446;1732666;0;0;0;0;0;72583;479474;92473;3282932;0;3282932
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44075;0;78425;3045041;0;0;0;0;0;0;0;0;68202;61;78682;3270411;0;3270411
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44075;36739;322800;251932;1684305;-115936;1568369;0;0;0;0;0;1089247;357;114;3269559;0;3269559
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;44075;6135;1108397;364;1541595;-105549;1436046;0;0;0;0;0;133394;424919;35738;3144993;0;3144993
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44075;25885;176507;511472;1960914;-70934;1889980;0;0;0;0;0;93678;374858;71059;3143439;0;3143439
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44075;2996;434604;136958;1264140;-621206;642934;0;0;0;0;0;1802849;278;94239;3114858;0;3114858
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44075;6628;235199;967792;1234580;-53542;1181038;0;0;0;0;0;102132;551925;34229;3078943;0;3078943
