Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;41518;48129;3658826;6559995;16750;0;10283700;8777397;0;13086;0;0;0;13086;4058212;23132395;172;478379;23610947;0;793700;24404647
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41518;122533;0;5008766;3328500;0;8459798;1552580;1336512;704216;2061107;641416;0;4743252;106903;14862533;30901;3797689;18691123;2641;2753691;21447454
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41518;124357;0;48255;4012524;73584;4258720;3980059;0;0;918338;0;0;918338;777050;9934168;2084093;5806095;17824356;17636;2746686;20588677
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41518;16601;1819904;11854681;74319;0;13765504;1864686;0;3346;0;0;0;3346;1284229;16917765;0;1625236;18543001;48;573968;19117017
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41518;70202;0;416209;2959390;0;3445801;111258;207836;1004588;1921479;227742;0;3361646;4324463;11243169;205443;3858233;15306846;30025;1864725;17201596
BIC;32119;b1;;C;2;SAO PAULO;SP;41518;272546;13871;569592;6235183;0;7091192;22999;109995;374556;264539;968940;462;1718493;2644618;11477301;19521;2127246;13624068;22690;1927802;15574560
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41518;8004;0;103775;209891;0;321671;438582;0;1652908;0;0;0;1652908;7525227;9938387;81907;3749003;13769298;0;1123799;14893096
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41518;264901;0;166042;2886098;3773;3320814;835632;221777;195770;2950754;1348038;0;4716338;1771878;10644662;24232;1471456;12140349;13381;2365276;14519006
BANESTES;30159;b1;;C;1;VITORIA;ES;41518;1205055;2089330;14734;4565463;0;7874582;3833025;47832;0;156284;0;0;204116;505838;12417561;0;789791;13207352;1732;901919;14111004
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41518;591371;279140;80874;7389549;0;8340934;1344637;0;190712;218313;49232;0;458257;72905;10216733;4083;2839801;13060617;1177;869740;13931535
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;41518;5279;0;0;791362;0;796641;19981;0;0;103500;0;0;103500;4237229;5157352;861504;6818775;12837630;42457;929592;13809679
ALFA;51293;b1;;C;2;SAO PAULO;SP;41518;24105;0;299429;233077;0;556611;1920750;5101;163019;5623854;0;1124750;6916723;1405400;10799484;141906;772048;11713438;12792;1997632;13723862
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41518;90650;0;27729;924528;0;1042907;701301;0;0;0;0;0;0;2;1744209;3466981;5966360;11177551;196;1352783;12530530
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41518;0;0;2549854;1186879;0;3736733;0;0;0;554316;0;0;554316;0;4291049;0;5716639;10007688;220676;1355766;11584131
BRB;31976;b1;;C;1;BRASILIA;DF;41518;878284;1438558;85403;5721793;4229;8128266;312579;0;0;180169;0;102;180271;102467;8723583;0;1547884;10271467;136;1002748;11274351
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41518;750224;529344;6559;1086401;781591;3154119;0;0;0;0;0;0;0;534838;3688957;0;6025362;9714319;0;1550119;11264438
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;8808138;8808138;0;396469;9204607;3507;1598115;10806228
PINE;50304;b1;;C;2;SAO PAULO;SP;41518;19687;0;92858;2951446;0;3063992;1143427;197949;354991;709607;242724;0;1505271;2478167;8190856;220684;927413;9338954;70448;1264442;10673844
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41518;0;0;727035;91644;0;818679;0;0;0;342627;0;0;342627;7156409;8317715;0;893594;9211309;86978;1141556;10439843
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41518;0;0;0;3726844;0;3726844;1712266;0;0;0;0;0;0;0;5439110;1285776;1474811;8199697;0;1739191;9938888
BES;51482;b2;;C;3;SAO PAULO;SP;41518;0;0;321687;2148474;0;2470161;2396881;10571;207189;136645;868301;0;1222705;372886;6462632;401233;2377625;9241491;709;659358;9901558
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41518;34;0;30868;867444;0;898346;3229504;0;0;0;115356;0;115356;0;4243206;344464;3819346;8407016;44;780123;9187183
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41518;121398;0;0;1751329;0;1872726;299537;0;0;0;0;0;0;1520455;3692718;159906;2700800;6553424;424;1129595;7683442
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41518;0;0;6997;0;0;6997;0;0;0;0;0;0;0;0;6997;0;6436185;6443182;0;306569;6749751
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41518;0;0;221369;0;0;221369;0;0;0;0;0;0;0;4693917;4915286;0;399416;5314702;9698;708529;6032928
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41518;2;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;1369135;1369137;0;4658863;6027999
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41518;0;0;229828;2671822;0;2901650;0;0;0;1165181;0;0;1165181;1238164;5304995;7580;79784;5392358;21933;521463;5935754
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41518;0;0;6021;785758;0;791779;0;0;0;468339;0;0;468339;2772762;4032879;4244;336708;4373831;147578;1122058;5643466
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41518;1029;0;27990;4185204;0;4214223;0;0;0;0;0;0;0;264507;4478731;0;209740;4688471;0;278900;4967371
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41518;0;0;0;0;530626;530626;0;0;0;0;0;0;0;0;530626;0;97421;628047;0;4313218;4941266
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41518;771967;565155;138135;2242328;0;3717585;52534;0;0;176289;0;0;176289;388;3946796;0;221430;4168227;0;484679;4652906
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41518;0;0;55494;0;0;55494;0;0;0;457404;0;0;457404;1744340;2257237;0;555408;2812646;9800;1619682;4442127
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41518;18044;0;203646;1790109;0;2011799;220000;0;0;639057;0;0;639057;55175;2926030;1276;81844;3009150;30;1279732;4288912
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;41518;0;0;298342;102378;0;400720;0;0;0;856216;0;0;856216;2028006;3284942;38705;504664;3828311;16805;405796;4250912
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41518;131948;0;27486;1714443;0;1873878;167649;87819;54552;60372;0;0;202743;388162;2632432;2841;891857;3527130;252;699912;4227294
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41518;37614;0;15674;1665414;0;1718702;107500;65829;578119;34767;0;0;678715;690677;3195594;74578;330089;3600261;2035;574455;4176751
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41518;39194;0;213611;140163;0;392968;0;0;0;0;0;0;0;2942520;3335489;162;179976;3515627;0;563137;4078764
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;3123741;3123741;0;153224;3276964;0;720844;3997808
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41518;0;0;502913;0;0;502913;0;0;0;164284;0;0;164284;2564411;3231607;0;58138;3289746;35070;645266;3970082
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41518;0;0;53445;56749;0;110194;0;0;0;98527;0;0;98527;2814736;3023457;0;182131;3205588;43533;492955;3742077
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41518;0;0;75951;514287;0;590238;487314;0;0;0;0;0;0;272141;1349693;1081226;564154;2995073;0;706816;3701889
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41518;0;0;186617;0;0;186617;57078;0;0;0;0;0;0;0;243695;0;2516109;2759804;0;753980;3513784
ING;51073;b1;;C;3;SAO PAULO;SP;41518;1282;0;0;947590;0;948872;114500;0;77790;0;0;0;77790;1290592;2431754;104512;143713;2679979;699;827904;3508582
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41518;547191;902873;80388;1097078;347;2627877;9503;0;0;129764;0;0;129764;83218;2850362;0;356355;3206717;77;273287;3480082
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41518;0;0;478218;165009;0;643227;0;0;0;403535;0;0;403535;188615;1235376;0;1511622;2746998;39367;670614;3456979
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41518;276316;0;0;1106857;48988;1432161;0;0;0;0;0;0;0;1069682;2501843;0;42885;2544728;0;901439;3446167
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41518;2942;0;3101;728159;0;734202;0;0;342414;172368;0;0;514782;823902;2072886;61257;517275;2651417;70;760969;3412456
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41518;68874;0;0;987525;14896;1071295;149822;0;0;0;0;0;0;1058183;2279300;244;253275;2532819;1898;673521;3208238
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41518;0;0;0;2763258;0;2763258;0;0;0;0;0;0;0;0;2763258;0;276934;3040192;0;135170;3175362
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;41518;9083;0;36583;511371;0;557038;17500;0;220298;0;0;0;220298;6472;801308;169182;174322;1144812;944;2010813;3156569
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41518;10774;0;99839;1237135;32;1347780;0;28984;34414;646;0;0;64045;3446;1415271;0;1349127;2764398;3233;382247;3149878
BBM;30207;b1;;C;2;SALVADOR;BA;41518;71623;0;16836;351316;0;439774;419620;41645;291897;645081;226;0;978849;302144;2140387;2530;420376;2563293;470;547163;3110925
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41518;0;0;601931;0;0;601931;0;0;0;0;0;157740;157740;0;759670;0;1890191;2649861;0;362097;3011958
HONDA;51396;b2;;C;3;SAO PAULO;SP;41518;0;0;2098456;11654;0;2110111;0;0;0;240741;0;0;240741;0;2350851;0;127628;2478479;23403;486165;2988048
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;296;296;0;2760872;2761168;0;131884;2893052
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;219489;219489;0;2066796;2286285;0;251865;2538149
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41518;175;0;0;2045220;1573;2046968;0;0;0;0;0;0;0;15157;2062126;0;237902;2300028;0;149120;2449148
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41518;0;0;0;644179;0;644179;2500;0;0;0;0;0;0;78108;724786;158616;1147956;2031358;0;300374;2331732
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41518;0;0;0;0;0;0;2159178;0;0;0;0;0;0;0;2159178;0;20754;2179932;0;44371;2224303
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41518;21293;0;73719;646126;0;741138;51055;47653;13555;412018;0;0;473226;223161;1488580;0;162632;1651212;854;452284;2104350
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41518;3;0;80327;198642;0;278972;0;68355;0;400764;0;0;469119;652706;1400798;1568;266568;1668934;2131;422810;2093875
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41518;4001;0;0;248014;0;252015;0;0;347895;0;0;0;347895;862056;1461966;29489;104381;1595836;0;351919;1947756
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41518;143610;0;0;616965;14265;774840;0;0;86850;0;0;0;86850;648711;1510401;1339;89129;1600869;0;323135;1924004
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1790816;1790816;0;118862;1909679
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41518;50575;0;32145;413322;15046;511088;220174;0;32953;0;0;0;32953;96714;860929;1129;789129;1651187;0;152426;1803612
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41518;2488;0;0;64388;0;66876;0;0;0;0;0;0;0;0;66876;0;1599444;1666320;0;96098;1762419
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;1526629;1526629;0;77779;1604408;0;152438;1756847
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296725;296725;0;1459048;1755773
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41518;95987;0;0;615434;0;711421;0;0;13080;270377;0;0;283457;131228;1126106;0;276634;1402740;1131;347084;1750955
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41518;0;0;99150;0;0;99150;0;0;0;0;0;0;0;0;99150;0;1481184;1580334;0;97836;1678170
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41518;0;0;187102;0;0;187102;0;0;0;0;0;2204;2204;0;189305;0;975437;1164743;0;509586;1674329
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41518;140717;0;113936;838981;28199;1121833;0;0;0;0;0;0;0;38845;1160678;0;60428;1221106;0;406819;1627925
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41518;999;0;93803;281948;0;376750;133434;18034;0;6189;0;0;24223;87006;621412;23514;493661;1138588;781;463906;1603275
OMNI;50940;n1;;C;2;SAO PAULO;SP;41518;0;0;41458;475040;0;516499;0;0;0;0;0;207841;207841;0;724340;1;694174;1418515;0;171273;1589788
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41518;43752;0;23675;381155;32005;480587;16394;0;1012;10482;0;0;11493;89145;597619;0;788188;1385807;579;202287;1588673
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41518;64353;0;0;56094;0;120447;0;0;0;0;0;0;0;829475;949922;0;377952;1327873;0;243919;1571793
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41518;0;0;343891;563464;0;907355;0;0;0;289541;0;0;289541;0;1196896;0;28410;1225306;0;282026;1507332
FATOR;50122;b1;;C;2;SAO PAULO;SP;41518;4132;0;32790;452884;0;489806;335583;0;40666;0;0;0;40666;0;866055;3689;224353;1094097;310;405006;1499413
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;41518;0;0;0;0;0;0;1049478;0;0;0;0;0;0;0;1049478;78270;280366;1408114;0;61311;1469426
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;29063;29063;0;35749;64812;0;1343882;1408694
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41518;0;0;0;0;0;0;0;0;0;0;0;291552;291552;0;291552;0;610430;901981;0;493526;1395507
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;41518;760;0;55515;108559;0;164834;3206;0;0;0;0;0;0;465672;633713;26761;223670;884144;59;509635;1393837
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;41518;7376;0;10075;528585;0;546036;0;218613;5357;102246;0;0;326215;1329;873580;0;221243;1094823;0;283860;1378683
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41518;3110;0;3402;461579;0;468090;316494;71462;9227;0;0;0;80689;0;865273;22050;241924;1129247;0;240973;1370219
BANIF;20255;b1;;C;3;SAO PAULO;SP;41518;8465;0;16786;813210;8;838469;65002;0;0;25147;0;0;25147;0;928618;0;212847;1141466;165;210368;1351998
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41518;162068;0;0;258143;4930;425141;0;0;0;0;0;0;0;180104;605245;0;491387;1096632;0;247966;1344598
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41518;0;0;0;601373;362923;964297;0;0;0;0;0;0;0;2804;967100;0;23082;990182;0;335879;1326061
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41518;478;0;0;0;0;478;0;0;0;0;0;0;0;205167;205645;0;34922;240567;0;1036140;1276707
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;654774;654774;0;139307;794082;0;456558;1250640
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41518;173204;0;515;478860;15965;668544;0;0;0;0;0;0;0;6936;675480;0;356815;1032295;0;154302;1186597
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41518;63501;0;0;332898;0;396400;0;0;0;0;0;0;0;449157;845557;0;70844;916401;41;259364;1175805
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41518;125126;0;0;712482;22532;860140;0;0;0;0;0;0;0;16077;876218;0;84035;960253;0;189009;1149262
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41518;0;0;0;0;0;0;0;0;0;0;0;0;0;732674;732674;0;320006;1052680;0;55579;1108259
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41518;1316;0;0;0;0;1316;0;0;0;0;0;0;0;684863;686179;0;321526;1007705;0;60896;1068601
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41518;14613;0;0;649351;0;663963;0;2525;0;0;0;0;2525;152744;819232;0;115504;934737;44;126941;1061722
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41518;217388;0;0;604211;63573;885172;0;0;0;0;0;0;0;0;885172;0;24284;909456;0;102783;1012240
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41518;25582;0;0;470891;11024;507498;0;0;0;0;0;0;0;321098;828595;0;69089;897684;0;104996;1002680
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41518;109977;0;2818;434060;22549;569405;0;0;0;0;0;0;0;13644;583049;0;214864;797913;0;162454;960367
BMW;51420;n1;;C;3;SAO PAULO;SP;41518;0;0;258737;152796;0;411533;0;0;0;0;0;0;0;230753;642286;0;125965;768251;7671;177068;952991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41518;117720;0;0;438067;11593;567380;0;0;0;0;0;0;0;10962;578342;0;214365;792708;0;144012;936719
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41518;173092;0;303;233089;1095;407580;0;0;0;0;0;0;0;57736;465316;0;326063;791379;0;138124;929503
