Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/09/2015;3801805;0;0;0;0;0;0;0;0;173;453;970;2002;1598;1593;0;6790;81;142;135;0;0;0;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58714;384954;804121;1583287;774703;186234;0;3792013;221;372;1093;883;74;0;0;2644;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/09/2015;3345124;4482;156172;604390;1017268;400761;136481;0;2319554;22104;260583;304684;297628;52479;4214;6;941697;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;10;9388;38829;9905;85;0;0;0;58207;29;200;2323;310;329;3261;0;6452;6780;4580;6935;907;0;0;0;19203;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2015;3320421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12442;128725;384494;890682;853869;961952;2;3232166;1158;5937;12327;28503;18300;22031;0;88255;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2015;3278819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;781;1847;1425;120;0;0;4259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18382;47100;745311;1279017;768063;286481;0;3144354;14099;26032;38029;40625;8619;2801;0;130205;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/09/2015;3195920;16607;238437;643827;1208153;626266;186631;0;2919921;15988;79958;70842;4368;1;0;0;171158;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3938;6652;0;0;0;0;0;10590;0;0;0;0;0;0;0;0;14629;11693;15151;17861;11792;21211;1912;94249;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/09/2015;3192026;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;60113;592476;1184333;1247922;107165;13;0;3192022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2015;3037384;5033;177035;443073;728736;289107;79117;0;1722100;211;73632;62579;25426;3430;96;0;165374;6185;224123;476946;407663;30975;24;0;1145916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;542;793;216;0;0;1672;0;2311;11;0;0;0;0;2321;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/09/2015;2861673;0;0;0;0;0;0;0;0;0;126;282;137;9;0;0;554;16091;478851;1095657;1156264;97856;104;0;2844823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;3014;6387;6301;340;0;0;16296;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2015;2835913;1191;31556;82971;170617;73225;2440;0;362001;171;4588;10815;21637;8995;1840;0;48046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31215;280233;704592;272;0;0;0;1016313;0;62637;139450;318028;279984;333797;0;1133896;1624;41089;58521;113958;60235;230;0;275657;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/09/2015;2518609;651;623;1752;1050;72;2;0;4152;136209;133422;76668;288;0;0;0;346587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575126;1222543;367991;2209;0;0;0;2167870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/09/2015;2341476;4558;87629;253239;450672;190941;31202;0;1018241;6397;45510;79767;74764;4981;5;0;211424;2226;13550;33521;43722;4559;2;0;97581;86;2341;6569;17340;16717;74250;67980;185284;23641;198872;631;0;0;0;0;223144;7912;168322;58102;102065;26573;975;0;363949;17352;96617;60991;51451;10271;5149;22;241854;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/09/2015;2268051;635;2512;6824;1291;0;0;0;11262;392388;253603;41525;404;0;0;0;687921;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;77286;527831;487162;4912;0;0;0;1097191;NI;NI;NI;NI;NI;NI;NI;NI;172552;218920;66801;13405;0;0;0;471678;NI
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/09/2015;2180028;0;0;0;0;0;0;0;0;604836;1045180;528318;1695;0;0;0;2180028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/09/2015;1658601;0;183;692;1033;11;0;0;1920;7942;67090;110598;57898;7824;5689;0;257042;615;11922;29308;39971;4368;5;0;86189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39267;471522;529216;81860;10125;1020;0;1133010;3683;107006;61442;6756;1506;47;0;180440;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2015;1517784;6300;71308;197854;301865;121432;30486;0;729246;810;21791;15592;232;56;13;0;38493;0;0;0;0;0;0;0;0;2653;11372;24643;68498;68543;285000;21671;482380;72;1338;614;1352;608;0;0;3985;0;0;0;0;0;0;0;0;2634;9641;20840;63198;66294;101074;0;263681;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/09/2015;1475157;1145;23073;50708;118794;100339;94488;0;388546;6118;51680;123247;185876;67740;18278;0;452939;0;21;51;47;1;0;0;120;355;3410;10248;26806;26006;112068;93525;272419;0;233162;0;0;0;0;0;233162;2204;3848;15378;25183;11038;12060;0;69712;3142;31211;23420;461;19;6;0;58260;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/09/2015;1439006;0;0;0;0;0;0;0;0;2136;23288;77954;0;0;0;0;103378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12176;280114;869477;173861;0;0;0;1335628;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/09/2015;1420581;6;342;899;667;0;0;0;1913;7939;125086;298366;354398;45071;496;0;831355;2849;23684;61537;71029;4791;11;0;163901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6520;90079;184861;127791;13671;489;0;423411;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/09/2015;1339959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10147;208667;508308;573511;39323;4;0;1339959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2015;1317089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;46;48;65;0;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9906;62500;106718;326084;311242;497322;0;1313771;89;383;777;1194;422;269;0;3135;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/09/2015;1264268;345;61840;61578;143749;128706;45434;0;441652;7661;114010;116695;272940;237874;73435;0;822615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/09/2015;1243260;8965;82992;223913;353668;130317;29457;0;829312;2003;3370;7328;11125;682;80;34;24623;10105;40638;93852;127349;13063;218;39;285264;0;36;110;253;235;1031;312;1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;27432;18983;26223;27201;1835;0;102085;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/09/2015;1226979;0;0;0;0;0;0;0;0;4228;40848;46098;72637;30607;5818;0;200236;38;922;2306;3276;492;0;0;7034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7326;245373;189132;402668;3060;24461;0;872021;2811;43961;41750;27431;21364;10371;0;147689;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/09/2015;1179189;0;0;0;0;0;0;0;0;46819;103820;122916;36731;1577;0;0;311864;59617;116634;260344;282832;19561;0;0;738989;0;0;0;0;0;0;0;0;58030;55148;13849;1310;0;0;0;128337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/09/2015;1162036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4438;46984;124673;274252;253831;328898;119932;1153008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;286;720;1675;1449;4085;622;9028;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2015;1143756;325;2155;4802;4821;710;0;0;12814;4780;27530;59286;69539;20644;2694;0;184472;33;127;298;289;0;0;0;747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53969;76024;288430;245441;101166;82760;0;847791;6601;70336;20820;174;0;0;0;97931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/09/2015;922778;36;2010;5455;9811;3330;931;0;21574;7480;30970;82181;76685;16865;1751;0;215932;496;4035;9650;12637;690;0;0;27508;0;0;0;0;0;0;0;0;3792;17679;3497;53;6;0;0;25027;3720;24424;189336;19733;419;0;0;237632;7389;28141;341969;9368;4689;2084;1464;395105;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/09/2015;908733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2009;5345;4898;51;0;0;12330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;179098;570861;20544;15478;1149;0;787253;574;30872;47348;11054;4752;14550;0;109150;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/09/2015;831364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9172;35705;69430;234935;238803;233780;0;821825;271;1212;2986;3925;802;342;0;9539;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/09/2015;825394;4027;10291;16333;7902;276;0;0;38830;810;1154;1020;130;0;0;0;3115;27750;71633;123360;29136;0;0;0;251880;0;0;0;0;0;0;0;0;648;665;0;0;0;0;0;1312;0;0;0;0;0;0;0;0;1228;280717;149685;88500;3661;0;0;523791;6467
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2015;774916;0;0;0;0;0;0;0;0;76457;203326;450688;44445;0;0;0;774916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/09/2015;759184;835;2633;5147;2823;134;15;0;11587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;128;389;907;751;2434;213;4915;0;1149;260;0;0;0;0;1409;0;104;0;0;0;0;0;104;28912;202979;308047;201227;0;0;4;741168;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/09/2015;726148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1512;98131;270365;344781;11341;18;0;726148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/09/2015;706113;725;5004;11269;9043;15;0;0;26057;143;11289;7860;4058;346;2;0;23697;16277;96249;226073;290574;27187;0;0;656360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
