Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/09/2015;14420621;161338;983821;2071730;2518232;670114;37568;0;6442804;3048;24808;51571;60652;6720;99;0;146898;98723;814588;595469;177;0;0;0;1508957;22734;435715;86882;240;0;0;0;545571;35922;490465;927757;13924;8774;1696;0;1478538;74523;212653;329871;214509;109267;75209;6;1016039;18550;143443;386422;652393;311224;317280;0;1829312;16628;87280;158685;70807;35027;50501;0;418929;288;27340;75316;454430;191649;13745;0;762767;270807
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/09/2015;14200739;40206;1475763;720269;651708;382580;76;0;3270603;972;69264;150878;117783;4728;0;0;343625;7976;885897;82016;0;0;0;0;975889;7543;1638516;588548;23227;0;0;0;2257835;55174;1165700;2262370;1111012;309152;132407;0;5035815;76433;140120;139007;0;0;0;0;355560;610;90544;83005;183575;2046;0;0;359780;0;470458;1077082;54092;0;0;0;1601633;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/09/2015;13368095;0;0;0;0;0;0;0;0;0;5141;50214;42159;8282;0;0;105797;3434;146427;53664;0;0;0;0;203525;624;245666;99235;0;0;0;0;345525;5737;473868;847902;484148;14772;0;0;1826427;88363;1152623;1367456;1274557;136398;10533;16;4029945;1306;119739;348423;458635;216217;137580;0;1281900;0;126021;284350;278028;88653;109111;0;886162;0;0;0;0;0;0;0;0;4688814
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/09/2015;12109937;1908;40947;109954;201750;55025;10472;0;420057;18953;385204;620785;485716;32549;32;0;1543238;0;0;0;0;0;0;0;0;18932;751540;1179764;42960;5668;0;0;1998863;0;0;0;0;0;0;0;0;0;46157;0;0;0;0;0;46157;130004;922883;2368020;3728726;893841;58149;0;8101622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/09/2015;9791861;2756;41732;94052;150850;36961;103;0;326454;10509;112425;229978;273531;54369;135;0;680947;0;0;0;0;0;0;0;0;7633;1298607;110224;0;0;0;0;1416463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74541;753970;2010249;3249884;1037574;241780;0;7367997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/09/2015;9573528;117716;311114;761401;924692;51790;21187;75073;2262973;36586;155045;376956;302454;125724;201346;2470;1200581;24966;64048;92964;681;0;0;0;182659;8867;46721;4794;5;0;0;0;60387;18842;364217;585898;0;0;0;0;968958;224845;76655;44204;90391;48751;109371;86526;680745;5488;123301;322681;794646;656592;1767402;302006;3972115;71886;14921;6908;14232;28869;108295;0;245112;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/09/2015;9010999;0;26281;62084;0;0;0;0;88365;603;2526;5854;8953;584;29;0;18550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33752;31957;0;0;0;0;65709;0;204642;906700;258343;16914;104157;1993;1492749;87;32495;91354;215225;164946;180403;0;684510;0;972911;5291656;380321;11042;5186;0;6661117;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/09/2015;8720457;0;0;0;0;0;0;0;0;282;9162;62515;54878;427;211;0;127474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57580;277649;668811;1504526;1097507;975083;233298;4814455;10933;95561;555538;1004488;995691;1115724;593;3778528;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/09/2015;7447188;50;11721;15220;26727;4610;437;0;58766;32;6707;17415;34395;10522;22;0;69093;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9270;73007;156446;25082;1757;9247;0;274809;140;15902;36628;110106;103595;61235;0;327606;0;1337395;3172977;1903511;226058;76968;0;6716909;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/09/2015;6777224;1744;89281;157647;316430;39096;0;0;604198;0;88234;87339;54668;54668;273341;273288;831539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27482;365648;286171;239584;31041;0;949925;78375;27115;651;1665;1737;4704;0;114248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4277314
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/09/2015;6541634;0;55914;79274;157141;93966;37177;52;423524;0;0;0;0;0;0;0;0;0;20253;23938;0;0;0;0;44191;0;8467;8235;0;0;0;0;16702;79260;1766816;1785746;1247624;304460;37077;0;5220982;12336;54200;49086;245046;10197;0;0;370865;0;9399;17581;15403;34;1;0;42419;42;23095;70052;132924;113458;83381;0;422951;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/09/2015;6455230;179370;691403;1118176;782838;138984;12506;0;2923276;11719;63224;91034;63920;2105;0;0;232002;13074;18902;328;0;0;0;0;32304;386;717;0;0;0;0;0;1103;7429;520258;905257;90349;0;0;0;1523292;176722;143876;109432;160312;52617;6516;34874;684348;0;0;0;0;0;0;0;0;0;38787;33896;2007;0;0;0;74689;0;0;0;0;0;0;0;0;984216
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/09/2015;6434804;38360;563424;916502;668391;52854;1787;0;2241318;724;4602;7914;7652;1090;0;0;21983;50737;878064;377814;1014;0;0;0;1307629;39078;1261683;84245;20077;1;0;0;1405084;2478;415811;450234;34398;0;0;0;902920;23706;30484;16732;20999;2139;0;0;94060;3510;32157;112769;96347;24556;5105;0;274444;0;16869;45316;193;0;0;0;62379;0;0;0;0;0;0;0;0;124988
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/09/2015;5509533;45479;141582;313225;453164;32680;108000;0;1094129;5678;44991;127621;313507;194032;34962;0;720790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;293;556;1160;632;0;0;2855;30849;131017;394569;1022295;828274;945625;0;3352629;4911;22025;67097;99830;60838;84344;85;339130;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/09/2015;4872660;4192;659397;773560;253046;41644;0;0;1731838;2033;133239;255749;196567;9295;1;0;596885;0;122876;46586;0;0;0;0;169462;3984;501146;318128;3831;0;0;0;827090;0;123394;103383;0;0;0;0;226777;0;1454;2754;5982;2805;4;0;12999;1374;101461;297589;594843;192427;118592;0;1306285;0;631;279;413;0;0;0;1323;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/09/2015;4862524;0;151442;161290;22661;578;0;0;335971;0;0;0;0;0;0;0;0;0;331538;12529;0;0;0;0;344067;1189;336494;79648;27780;0;0;0;445111;0;191164;1046150;0;0;1014406;0;2251720;0;5575;166;0;0;0;0;5741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1479914
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/09/2015;4578992;55601;345558;857602;908005;70264;0;0;2237030;114854;278454;418705;248523;36101;11735;4307;1112679;0;0;0;0;0;80868;0;80868;0;24;13642;9017;53;42;0;22779;31425;211772;469433;241598;2417;0;0;956645;35009;29548;73959;26623;3852;0;0;168991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/09/2015;4525004;2423;74670;271062;31688;309;0;0;380151;1403;24044;27066;15375;132;0;0;68020;0;0;0;0;0;0;0;0;2511;741615;2140600;471256;0;0;0;3355982;0;0;0;0;0;0;0;0;0;193984;0;0;0;0;0;193984;22813;69307;177715;247210;9822;0;0;526867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/09/2015;4360888;18722;386438;912611;646231;139749;17371;0;2121121;0;0;0;0;0;0;0;0;0;8485;0;0;0;0;0;8485;0;664;0;0;0;0;0;664;14223;186988;212990;132505;0;0;0;546707;13505;10030;50600;57879;46118;15855;0;193986;397;55760;195574;273266;137792;79585;0;742374;1316;65596;70236;41306;2931;0;0;181384;0;0;0;0;0;0;0;0;566166
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/09/2015;3790498;1280;4090;8835;5907;297;0;0;20409;8043;53861;103797;105921;17423;11;0;289056;0;0;0;0;0;0;0;0;0;81408;55319;0;0;0;0;136727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57176;290791;849425;1567175;555780;23956;0;3344305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/09/2015;3559910;0;0;0;0;0;0;0;0;10870;507098;1363062;1205895;264341;14313;0;3365578;0;0;0;0;0;0;0;0;4332;29345;0;0;0;0;0;33677;0;0;0;0;0;0;0;0;21;1947;5133;153555;0;0;0;160655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/09/2015;3552293;0;276451;131527;7370;5680;2880;0;423907;0;0;0;0;0;0;0;0;0;32262;89774;0;0;0;0;122036;0;1762;23300;0;0;0;0;25062;0;245218;479361;163652;19528;0;0;907760;0;6078;3882;39722;59913;0;0;109594;0;0;41306;63144;2329;3979;0;110758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1853176
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/09/2015;3377448;7581;33085;56473;173047;3588;0;0;273773;8765;51040;124516;162957;16747;0;0;364025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;608;5069;3967;2915;181;0;0;12740;56477;246085;685304;1218683;408144;112216;0;2726910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/09/2015;3336338;42010;215572;382897;401126;76832;601;0;1119038;592;3853;7727;5624;30;0;0;17826;223201;821267;47850;0;0;0;0;1092319;1897;65135;2720;0;0;0;0;69752;0;46204;17281;0;0;0;0;63485;58912;122587;123826;236933;98202;10325;0;650785;0;0;0;0;0;0;0;0;0;2876;19111;2368;183732;39821;0;247907;0;14289;35682;25254;0;0;0;75225;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/09/2015;3260543;40;201794;121754;107540;11111;0;0;442239;14;20127;27773;10750;0;0;0;58664;0;97514;66052;10030;0;0;0;173596;0;548080;27329;0;0;0;0;575409;42941;767925;978964;50000;0;0;0;1839830;0;0;31529;1633;0;0;0;33162;0;38989;12642;34194;5303;3;0;91130;0;8694;35318;2500;0;0;0;46513;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/09/2015;3159540;6285;1193390;280591;0;0;0;0;1480267;3245;38732;76075;76494;16677;44;0;211266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;771;1861;12523;14529;1338;0;0;31023;61436;191839;327846;583517;189520;144;0;1354302;2612;1887;18179;31203;21675;7128;0;82683;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/09/2015;2998704;3460;309327;350320;163837;6272;1760;0;834975;0;554;1048;0;0;0;0;1602;0;145976;0;0;0;0;0;145976;8537;783676;22863;0;0;0;0;815075;31220;205007;377567;172830;25404;0;0;812027;18652;31025;56032;85629;35417;0;0;226755;14434;17132;58168;45007;0;0;0;134741;0;5816;15673;6064;0;0;0;27553;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/09/2015;2989014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452278;1772403;0;0;0;0;2224681;0;41159;347008;376166;0;0;0;764333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/09/2015;2867341;59457;359194;382289;247400;1002;533;59;1049935;2054;4393;6664;1689;7547;0;0;22347;627;11475;5013;0;0;0;0;17115;3347;145081;29262;0;0;0;0;177690;5976;204844;195332;58716;0;0;0;464869;50154;149730;93512;11648;0;0;0;305044;124;4002;6773;3042;0;0;0;13940;4261;10783;179101;48963;0;0;0;243108;0;0;0;0;0;0;0;0;573292
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/09/2015;2755851;26237;979345;899046;680138;14055;48;0;2598869;1008;3639;7903;10851;0;0;0;23402;564;493;78;0;0;0;0;1134;0;1675;0;0;0;0;0;1675;0;72682;11148;0;0;0;0;83830;7971;6206;18862;0;0;0;0;33040;248;1188;3352;8359;753;0;0;13901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/09/2015;2683677;12739;110396;356792;489609;30869;0;48580;1048985;2;12932;101184;328038;0;0;0;442156;7611;7528;17468;277;0;0;0;32884;36;1445;669;0;0;0;0;2151;844;6465;30655;0;0;0;0;37964;1972;762;236;375;864;0;0;4210;1373;26795;120537;178179;147926;436059;86553;997423;655;65236;18265;11888;13618;8242;0;117904;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/09/2015;2507549;0;1626;3458;1160;630;0;0;6873;4679;91155;240282;325961;79391;7617;0;749087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305749;1207174;0;0;0;0;1512922;158984;0;49053;12753;0;0;0;220789;296;1284;3825;8801;3669;3;0;17878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/09/2015;2293996;0;0;0;0;0;0;0;0;5094;21523;51537;83917;14574;416;0;177061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1988;0;0;0;0;0;0;1988;35906;104276;264795;608179;486436;481883;3817;1985293;133;5321;16244;41511;29848;36597;0;129654;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/09/2015;2121150;19996;214271;192518;56944;0;0;0;483729;0;0;0;0;0;0;0;0;0;12258;10006;0;0;0;0;22264;0;0;0;0;0;0;0;0;0;941158;484354;2804;0;0;0;1428317;0;0;5311;298;0;0;0;5609;0;47654;28351;63467;9846;960;0;150279;0;0;30952;0;0;0;0;30952;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/09/2015;1849139;14718;425109;252077;170281;16100;15262;0;893548;10;360;892;926;227;303;0;2718;9585;488771;42205;0;0;0;0;540561;259;67950;2203;0;0;0;0;70413;1838;90000;132295;18405;0;0;0;242538;725;53186;1401;2903;129;272;0;58616;0;0;0;0;0;0;0;0;0;14781;25964;0;0;0;0;40746;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/09/2015;1778772;223;2345;4117;9692;9575;428;0;26379;37;552;1096;1169;188;0;0;3041;0;0;0;0;0;0;0;0;0;34991;0;0;0;0;0;34991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25138;164068;450449;837703;223806;13196;0;1714361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/09/2015;1744606;0;78125;35021;0;0;0;0;113146;0;1660;0;30000;0;0;0;31660;0;42276;52710;0;0;0;0;94986;0;0;0;0;0;0;0;0;0;450156;922688;0;0;0;0;1372844;0;46254;85715;0;0;0;0;131970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
