Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/12/2014;8383300;5635;93761;247272;429101;158562;27873;0;962203;2171;105373;106182;133958;30623;6115;0;384422;30204;548723;1286543;1396490;154827;101;0;3416888;35;273;422;1576;856;896;0;4057;2272;94678;21523;10;0;0;0;118483;373;21133;36631;30168;11265;2981;0;102551;3936;2357163;900266;58286;7232;920;0;3327802;66895
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/12/2014;7987929;369;8789;19159;21848;1849;0;0;52014;212;445;851;869;25;0;0;2402;63811;1144259;2864030;3392186;468251;937;0;7933474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;18;5;0;0;0;39;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/12/2014;7440868;218250;574603;1329526;1853926;466787;109004;265;4552361;2867;23953;36173;34053;615;325;0;97986;44436;198044;487184;420095;38971;0;0;1188730;0;0;0;0;0;0;0;0;116466;1453201;0;0;0;0;0;1569667;0;0;0;0;0;0;0;0;122;1217;1938;4415;4669;19657;107;32124;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2014;7101888;13780;325971;807126;1836113;880859;251300;0;4115148;28613;251083;362643;632778;160973;16818;0;1452908;2760;20135;53823;86350;18238;9;0;181314;530;21324;46036;118986;110662;147563;0;445101;9;2658;127;0;0;0;0;2794;17130;16487;204770;78668;46332;43158;0;406544;14378;42408;173550;83740;47174;14922;121906;498079;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2014;6551242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32230;226905;2125539;962860;533991;340238;0;4221764;33165;89556;883593;792039;446970;84156;0;2329478;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2014;5820966;31371;316794;945653;1770003;680446;97581;0;3841847;179;1095;3452;54;8;0;0;4787;596;1226;1573;178;0;0;0;3572;0;0;0;0;0;0;0;0;169612;1189334;482286;36666;0;0;0;1877898;0;0;1037;0;0;0;0;1037;17603;24735;36722;12765;0;0;0;91826;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2014;5505342;31278;354491;993381;1867014;910379;276046;0;4432589;8973;68971;88329;50985;16091;24;0;233373;28587;112246;265568;335852;31734;8;0;773994;0;0;0;0;0;0;0;0;1895;7689;385;0;0;0;0;9969;0;0;0;1491;0;0;0;1491;1810;15020;29333;7284;344;132;4;53927;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/12/2014;5480092;14623;42763;87962;113127;20483;49;0;279007;32962;146881;272291;425603;70981;0;0;948718;481;2889;4011;530;0;0;0;7912;556;12460;28799;75309;69456;274908;213420;674908;209852;2383721;495503;120843;193;0;0;3210111;0;0;71408;0;0;0;0;71408;63454;144475;74823;5076;193;6;2;288028;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;5219468;46170;428863;1093900;1656774;479977;60082;0;3765766;40645;116551;267258;337929;63872;5681;0;831937;3265;20712;47141;50480;2865;0;0;124463;25;315;872;1561;1283;776;0;4832;24833;118480;0;0;0;0;0;143313;0;3319;28249;3729;15675;13538;0;64510;48775;104861;84968;34917;8995;2130;0;284647;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2014;4637851;0;0;0;0;0;0;0;0;0;53;2088;386;162;0;0;2689;0;6520;18778;46306;32314;33468;0;137386;0;391;883;2305;2283;9391;7301;22553;0;0;0;0;0;0;0;0;0;101022;618045;1295467;1055527;1325699;0;4395759;1482;7965;29234;34559;6170;53;0;79464;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2014;4225654;526;11503;34660;59783;21178;2032;0;129683;4776;7240;15856;15500;365;30;0;43766;0;0;0;0;0;0;0;0;0;2;5;13;13;67;142;243;1155;16889;5481;1;0;0;0;23526;463596;1706;37226;5292;5865;655568;0;1169252;35009;1704755;1057955;48383;10802;2279;0;2859184;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2014;4160298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;612001;2373738;1088366;86193;0;0;0;4160298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2014;4150537;1532;8741;17731;18667;2268;4;0;48943;58;2230;983;312;0;0;0;3584;5097;60427;146680;176786;18044;14;0;407048;0;0;0;0;0;0;0;0;274657;2542810;612260;261234;0;0;0;3690961;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2014;3940461;0;0;0;0;0;0;0;0;330;904;2312;2798;1647;1593;0;9585;149;518;624;133;0;0;0;1424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56475;200305;1007586;1687075;784978;190046;0;3926464;457;76;920;1304;232;0;0;2989;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2014;3818099;0;0;0;0;0;0;0;0;168;302;28931;50417;14667;646;0;95131;9;2668;20197;35904;5351;0;0;64129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10670;12050;925809;1425829;884042;398580;0;3656979;0;0;941;919;0;0;0;1859;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2014;3198593;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;52364;600006;1392334;1082522;71359;5;0;3198591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2014;3107879;4952;161399;406381;670438;268970;69837;0;1581978;130;67687;57692;23739;2460;0;0;151707;6047;256220;575043;496050;36528;35;0;1369922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;505;1076;457;14;0;2209;0;2062;0;0;0;0;0;2063;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2014;3039397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7857;78636;350352;754400;622603;1112723;623;2927192;981;3691;12387;32824;23359;38961;1;112205;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2014;2958644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;1005;2435;2533;124;0;0;6186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5453;14301;609562;1057219;694896;300392;0;2681823;8191;42156;84500;107846;21594;6349;0;270636;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2014;2948375;3329;204170;473626;941299;374454;81859;0;2078737;24187;184869;296469;228956;36234;3056;13;773784;0;0;0;0;0;0;0;0;0;161;51;9;0;0;0;221;17145;45092;12837;153;0;0;0;75227;0;87;2357;366;388;3379;0;6578;8907;2447;2475;0;0;0;0;13829;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/12/2014;2860444;14183;222198;604146;1140285;544250;133133;0;2658193;9625;56677;57724;5255;4;0;0;129284;0;3;5;0;0;0;0;8;0;0;0;0;0;0;0;0;1852;4139;0;0;0;0;0;5992;0;0;0;0;0;0;0;0;9257;7017;9552;13180;9167;16610;2182;66966;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2014;2763472;0;0;0;0;0;0;0;0;0;185;327;193;0;0;0;705;14613;432275;1043813;1158877;100091;193;0;2749862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;2294;5120;5078;288;0;0;12905;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2014;2486976;1450;27532;71978;144846;60348;1012;0;307166;61;1193;5289;15318;6940;3348;0;32149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17582;214508;620586;398;7;0;0;853082;0;32970;130715;282730;214280;260672;0;921367;1687;36599;97813;146801;80302;9405;606;373213;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2014;2448515;0;0;0;0;0;0;0;0;1414;74555;329431;511650;27760;0;0;944811;0;0;0;0;0;0;0;0;0;297;19;0;0;0;0;316;0;0;0;0;0;0;0;0;34;0;3073;5363;5657;24589;0;38716;280;15460;125920;57264;3016;912;20855;223706;1240966
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2014;2306099;486;3063;4828;964;0;0;0;9341;284962;349675;191231;5872;0;0;0;831740;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;472048;764607;11272;0;0;0;1247927;NI;NI;NI;NI;NI;NI;NI;NI;26985;110109;72538;7459;0;0;0;217091;NI
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2014;2299763;3716;66387;235951;439882;180297;20914;0;947147;5849;49565;91701;104281;9985;908;0;262289;2213;17182;42766;64834;10738;16;0;137748;85;1915;4940;12354;11921;51458;46481;129154;14062;216727;625;0;0;0;0;231414;8189;56355;161590;90722;31631;1090;0;349577;13403;115659;51903;43084;9023;9337;24;242434;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2014;2112092;751;461;672;491;0;0;0;2375;69685;108091;73869;418;0;0;0;252062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302440;1161576;393110;528;0;0;0;1857654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1834593;8072;91586;227775;329341;104857;19328;0;780960;38218;64895;78115;13434;224;0;0;194886;29743;141783;317131;345180;24908;3;0;858748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;1794655;17514;162662;385045;519248;167496;30640;0;1282605;563;2166;4442;6263;1111;95;0;14640;286;3255;8113;14225;4508;3;0;30391;0;0;0;0;0;0;0;0;69748;396581;0;0;0;0;0;466330;0;0;0;0;0;0;0;0;0;640;49;0;0;0;0;689;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2014;1733572;1;266;618;874;17;0;0;1776;5811;64343;61986;47882;5505;6382;0;191910;746;15149;38131;57779;8308;3;0;120116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29968;120893;894276;75979;7315;1057;0;1129488;3494;80009;47355;38269;12083;315;108756;290282;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2014;1460655;1;0;0;0;0;0;0;1;323653;792151;343129;1722;0;0;0;1460655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2014;1361460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10936;192684;500127;610504;47189;20;0;1361460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2014;1307774;10;282;721;533;0;0;0;1546;5762;110785;275817;329833;39455;513;0;762165;2367;24423;66534;83804;4499;0;0;181627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3973;81554;159534;107594;9503;279;0;362436;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2014;1302875;0;0;0;0;0;0;0;0;4012;60518;135744;293451;167886;77170;0;738780;0;0;0;0;0;0;0;0;167;3152;8479;22904;22306;94483;72699;224191;0;236070;0;0;0;0;0;236070;1620;4404;12635;24220;12516;13876;0;69271;1862;17755;14556;386;4;0;0;34563;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1247046;9405;83170;217611;365334;112573;13965;0;802058;6786;17820;18577;16295;3181;96;34;62790;6206;32559;77946;111995;14915;227;44;243893;0;44;122;284;259;969;342;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5090;42863;34924;25361;21918;6129;0;136285;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2014;1153590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;48;46;83;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8934;29314;125101;301417;249909;436005;730;1151410;182;192;587;725;174;118;0;1978;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2014;1138072;103;26102;92332;144511;125030;43513;0;431590;2688;61834;129281;242172;201127;69380;0;706482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2014;1120496;4878;17230;37126;23212;1445;0;0;83891;5424;12382;8247;1335;0;0;0;27387;43616;126778;263586;162892;2;0;0;596875;0;0;0;0;0;0;0;0;14550;1088;40;0;0;0;0;15677;0;4103;4103;0;0;0;0;8207;3702;64882;253985;55214;6184;404;20;384391;4068
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;1086973;6582;48765;148159;279430;92555;11069;0;586560;679;24086;20020;208;1;0;0;44995;0;0;0;0;0;0;0;0;1460;8016;14902;40792;39227;152669;15785;272851;61;521;210;400;149;0;0;1340;0;0;0;0;0;0;0;0;1795;8324;17026;51484;49888;52709;0;181227;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2014;1072312;0;0;0;0;0;0;0;0;18722;0;110822;23886;0;0;0;153429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4603;27655;726900;156138;3587;0;0;918883;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2014;1015010;0;0;0;0;0;0;0;0;22072;89829;111195;31542;1413;0;0;256051;32061;97644;211026;254906;21472;0;0;617109;0;0;0;0;0;0;0;0;52315;69587;18159;1789;0;0;0;141850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2014;988746;0;0;0;0;0;0;0;0;2251;28983;56037;55555;21421;3345;0;167593;73;1103;2592;3492;337;0;0;7597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6011;154261;366552;123681;3092;23034;0;676631;2936;22081;23503;27410;23310;10349;27338;136925;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2014;965820;226;2181;4836;5631;763;1;0;13639;3638;23304;52217;65785;22213;4349;0;171507;29;118;260;273;8;0;0;689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26732;27716;300054;210196;75134;67217;15;707065;4992;50571;17174;183;0;0;0;72921;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2014;934594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3785;35396;92411;183427;181658;336782;92813;926271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;226;615;1483;1233;3522;1162;8322;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2014;853395;13;1495;4099;7095;2130;11;0;14843;7634;34088;91653;77854;17717;2383;0;231329;538;4089;11838;16331;1373;0;0;34169;0;0;0;0;0;0;0;0;2941;15748;3399;1;0;0;0;22090;3276;8148;228151;18755;4865;0;0;263194;15168;41359;226737;1794;838;670;1205;287771;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2014;828847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8158;20943;70234;232049;215145;271060;0;817589;189;1299;3423;5077;966;303;0;11258;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2014;791649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1990;6290;6183;5;0;0;14475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;113648;462513;15807;13141;5724;0;610977;466;36094;95940;13284;4363;16050;0;166197;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2014;634537;23;1207;3398;5936;2099;181;0;12843;6471;28498;61058;42318;3301;72;0;141718;137;1115;3045;4208;473;0;0;8979;0;0;0;0;0;0;0;0;3539;23565;6458;4;0;0;0;33566;5983;39244;224654;75379;2564;0;0;347825;3088;46131;34759;3208;1005;598;818;89607;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2014;620455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1023;109066;213585;286356;10399;27;0;620455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
