Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/12/2014;14588212;100872;985979;2283910;2650069;517940;61659;0;6600429;1727;26561;58985;73879;10564;176;0;171892;59104;788235;660299;52;0;0;0;1507690;15951;462328;139076;179;0;0;0;617535;16888;441344;901315;5744;1996;0;0;1367286;48316;212315;331747;174098;101025;55139;0;922641;12251;132864;372997;686999;286535;337901;4;1829550;11274;143000;434772;66085;35011;26922;298;717362;118;12852;78049;377296;182361;4455;0;655130;198696
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/12/2014;14332143;1205;38859;82057;145422;39411;2;0;306955;14850;434870;651515;527875;27228;82;0;1656420;0;0;0;0;0;0;0;0;7010;550824;2138360;0;0;0;0;2696194;0;0;0;0;0;0;0;0;1584;69712;4567;26951;765;0;0;103578;105238;958819;2646110;4479334;1303521;75974;0;9568995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/12/2014;11624995;0;0;0;0;0;0;0;0;0;241;11177;41719;11906;0;0;65043;2781;140134;60703;0;0;0;0;203618;5203;388757;39831;0;0;0;0;433792;5192;408416;817496;460606;21692;0;0;1713401;21131;987717;1332789;1360384;140759;13038;23;3855840;1342;138336;353724;618989;217733;167653;0;1497777;0;116474;304407;203526;59789;33967;0;718164;0;0;0;0;0;0;0;0;3137359
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/12/2014;11219554;160618;1038506;478005;774945;41610;0;0;2493684;567;66097;104478;111896;4278;0;0;287316;9653;306482;64042;0;0;0;0;380177;14645;1434230;847417;36808;0;0;0;2333101;47211;694157;2025441;1071799;44828;0;0;3883435;75035;240084;29950;67;0;0;0;345137;1940;47755;105404;224382;10969;0;0;390451;0;250521;835705;20028;0;0;0;1106253;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2014;10417179;3783;41859;65740;108770;27541;800;0;248492;7303;108702;246645;339944;59509;76;0;762177;0;0;0;0;0;0;0;0;3062;1035073;35179;0;0;0;0;1073314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49865;767585;2155361;3753980;1301473;304930;0;8333195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2014;8988332;55967;291397;604560;817219;105398;16454;73915;1964911;28142;123145;306553;265213;108617;206852;1591;1040112;25409;57222;179677;2207;0;0;0;264515;11254;45398;4007;4;0;0;0;60663;0;0;0;0;0;0;0;0;142771;95608;46030;131700;71881;223304;80781;792073;125797;210693;980456;664718;613138;1636659;386171;4617633;66660;3574;31825;14195;16807;115363;0;248424;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2014;8793215;0;30694;118650;0;0;0;0;149344;300;2803;7698;12943;2082;44;0;25870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8272;54778;0;0;0;0;63049;0;135214;787144;305493;47523;121222;20;1396617;31;25946;80330;201711;151767;194773;0;654558;0;934169;5136214;419009;9065;5319;0;6503777;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2014;8453201;182473;1403922;1597991;1136077;225008;7727;0;4553199;10755;121077;171078;127825;9408;0;0;440143;20215;264591;54337;0;0;0;0;339143;3876;5616;72;0;0;0;0;9565;13337;655780;920602;92084;15682;2157;0;1699642;135962;170919;112202;190979;164972;37989;0;813025;0;0;0;0;0;0;0;0;1900;11769;86300;8176;0;0;0;108145;0;0;0;0;0;0;0;0;490340
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2014;8130149;0;0;0;0;0;0;0;0;438;2494;52719;113156;1552;811;0;171170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34444;197569;548402;1319500;1028336;1410753;45377;4584380;2936;175534;387556;937049;716039;1155291;195;3374599;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2014;6536440;244;10576;13251;9734;4150;0;0;37956;35;6523;16894;33968;12467;33;0;69919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5031;59021;131447;8980;2235;4033;0;210746;108;9057;30615;85608;79620;50861;0;255868;0;651340;3612730;1296689;299033;102158;0;5961950;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2014;6133984;12250;820610;766845;636706;213336;25908;0;2475655;0;0;0;0;0;0;0;0;0;0;9567;0;0;0;0;9567;0;0;0;0;0;0;0;0;4414;195423;522990;200395;1307;0;0;924528;36323;46722;79558;82816;43369;24520;0;313307;1455;203715;223771;360478;113481;107849;0;1010748;1316;60079;164649;59529;4063;0;0;289635;0;0;0;0;0;0;0;0;1110545
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2014;5986533;11435;28046;161933;387075;110320;0;0;698809;0;0;16074;50666;50666;227997;278614;624018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16687;299503;175087;206765;46381;0;744424;0;74479;113152;131774;2248;6931;0;328584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3590699
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2014;5227149;20393;96750;418702;384210;21759;108444;0;1050257;12611;29048;91018;257367;176157;59134;0;625334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;263;727;750;89;12;0;2167;27118;222212;445840;883229;693847;941048;31;3213326;5326;76603;95201;72266;31101;55567;0;336065;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2014;5052729;54838;493824;957802;753050;54747;2533;0;2316794;383;11399;12456;6193;1027;3;0;31460;26780;975641;300175;3052;0;0;0;1305649;4217;119227;5892;940;0;0;0;130276;13485;381312;380978;40314;0;0;0;816089;4632;13250;75549;17337;0;0;0;110767;1034;32492;95658;154509;29935;6997;0;320624;0;0;9985;0;0;0;0;9985;0;0;0;0;0;0;0;0;11086
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2014;4860425;121;423574;573660;398848;41843;0;0;1438046;1743;150079;331362;237948;16845;4;0;737980;0;88834;97443;0;0;0;0;186277;34;802142;205816;0;0;0;0;1007993;0;91897;15606;0;0;0;0;107502;0;1293;3513;7150;4155;684;0;16796;921;114195;286918;643288;178829;139843;0;1363994;0;61;1087;644;45;0;0;1838;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2014;4668361;4781;60136;157114;28729;3282;0;0;254041;3861;10069;22095;19059;649;0;0;55733;0;0;0;0;0;0;0;0;0;597414;2548773;201113;0;0;0;3347300;0;0;0;0;0;0;0;0;63;186180;0;0;0;0;0;186243;30313;91353;241609;403687;58082;0;0;825044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2014;4420733;1135;285358;867089;821078;50340;0;0;2025000;127116;187043;514139;307939;44744;11691;4429;1197102;0;0;0;0;0;0;0;0;0;5388;20051;12470;48;50;0;38006;21158;187891;567973;272382;13223;0;0;1062627;12757;50582;14216;16889;3554;0;0;97997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2014;4372516;2546;9533;82088;135323;85250;62054;90;376884;0;0;0;0;0;0;0;0;0;20187;20047;0;0;0;0;40234;0;0;61490;0;0;0;0;61490;21766;702720;1329119;731623;349789;41220;0;3176238;32248;27375;62148;32055;146534;0;0;300360;0;8219;21787;19800;787;14;0;50608;9;13837;72628;109115;90498;80618;0;366704;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2014;3859138;352;2634;4829;3860;720;14;0;12408;5441;57668;125598;121076;19148;3;0;328934;0;0;0;0;0;0;0;0;0;289233;98136;0;0;0;0;387369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28044;218966;725884;1520398;609132;28002;0;3130427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2014;3823121;4217;16630;57914;189790;2068;0;0;270620;7796;63411;156795;225096;46035;120;0;499253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36561;248905;726296;1404082;506168;131237;0;3053248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2014;3735679;0;0;0;0;0;0;0;0;23457;499247;1200583;1520585;304151;46897;0;3594921;0;0;0;0;0;0;0;0;42;22085;0;0;0;0;0;22128;0;0;0;0;0;0;0;0;0;7115;10874;100641;0;0;0;118630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2014;3706405;12391;1478335;493018;0;0;0;0;1983744;1552;29209;72459;81224;7650;34;0;192129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8541;271832;312771;584897;219352;642;0;1398036;466;6184;31419;56689;28503;9234;0;132496;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;3499880;79256;284894;433799;426616;44902;14;0;1269482;868;6686;12503;10855;557;0;0;31470;94297;1042526;18288;0;0;0;0;1155111;3793;97811;3035;0;0;0;0;104638;159;35860;32855;0;0;0;0;68875;42913;46238;157641;225671;87406;11265;0;571134;0;0;0;0;0;0;0;0;1036;1400;15896;415;73102;138608;0;230458;0;13793;23412;30174;1333;0;0;68712;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2014;3354161;67273;419446;538839;214783;16709;0;0;1257051;3705;8996;16532;8849;0;0;0;38082;0;38813;4181;0;0;0;0;42995;1401;210548;46645;0;0;0;0;258594;26761;179193;384145;109314;0;0;0;699412;66697;59486;205823;6200;0;0;0;338205;38;5149;13642;9932;0;0;0;28762;2657;81797;127328;38881;0;0;0;250663;0;0;0;0;0;0;0;0;440398
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2014;2954560;0;115426;78629;38090;1333;0;0;233478;11;32478;90644;21393;0;0;0;144527;0;25076;159116;0;0;0;0;184191;0;337369;0;0;0;0;0;337369;279;415592;1407371;0;0;0;0;1823242;0;2190;31240;0;0;0;0;33430;0;7271;52059;49497;8350;0;0;117177;0;24787;42290;14069;0;0;0;81146;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2888226;19192;442647;495483;293083;40143;11180;0;1301727;0;0;0;0;0;0;0;0;0;19844;17037;0;0;0;0;36881;636;239746;16208;219;13;0;0;256822;6304;199009;427992;127597;2492;0;0;763394;5017;39922;63414;40178;19754;20638;0;188922;150;23013;56372;84665;6490;3013;0;173703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166776
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/12/2014;2861183;0;118708;66239;7745;887;3;0;193582;0;0;0;0;0;0;0;0;0;129441;7709;0;0;0;0;137151;0;439627;38425;33249;1681;0;0;512982;0;137953;220681;0;0;664050;0;1022683;0;2178;99;0;0;0;0;2277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992508
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2014;2608571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;636743;1418066;0;0;0;0;2054810;402;53441;133587;366331;0;0;0;553761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2014;2446405;0;0;0;0;0;0;0;0;12222;23050;71987;94205;12974;0;0;214437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;162;33769;107584;348512;629857;459548;517462;5339;2102071;606;2703;15193;47213;32024;31998;0;129736;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2014;2396282;0;149373;107326;0;0;0;0;256699;0;0;0;0;0;0;0;0;0;66842;115406;2345;0;0;0;184593;0;1811;407;0;0;0;0;2218;0;209103;260821;0;0;0;0;469924;0;44683;72956;0;0;0;0;117639;0;0;0;103098;1674;3639;0;108411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1256798
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2333386;19730;648437;775358;623456;46592;431;0;2114005;121;2766;6361;17745;0;0;0;26993;596;15193;65;0;0;0;0;15854;0;1602;4773;0;0;0;0;6374;0;18319;64328;0;0;0;0;82647;40530;18918;11217;0;0;0;0;70664;42;1266;3479;8523;3539;0;0;16849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2014;2264935;10078;105235;275712;468179;22996;24;45454;927678;21;31030;234482;103628;0;0;0;369161;4290;6790;29422;221;0;0;0;40722;0;2239;1338;0;0;0;0;3577;0;5718;18418;0;0;0;0;24136;6171;429;779;385;846;0;0;8609;1493;30920;55040;169262;121447;332457;85772;796392;2;6467;62521;9971;12293;3407;0;94660;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2014;2120984;354;1663;3714;9322;10284;3500;0;28838;73;481;1028;1409;89;0;0;3081;0;0;0;0;0;0;0;0;0;44789;0;0;0;0;0;44789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18633;163488;484163;991720;369359;16914;0;2044276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2014;2017225;10829;101574;235859;263691;49656;1015;0;662623;3096;14083;31470;33082;3707;524;0;85962;32058;214385;0;0;0;0;0;246443;6960;174873;9811;0;0;0;0;191644;10546;81976;190157;5531;0;0;0;288210;11571;18757;42080;79950;60922;46382;0;259661;1040;16323;48316;92430;52025;51146;4;261285;0;1296;11153;2154;6792;0;0;21396;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2014;1993151;11990;169019;246619;146015;19129;9711;0;602483;365;1237;2116;458;217;371;0;4765;4163;893401;38368;0;0;0;0;935931;60;60108;6290;0;0;0;0;66457;392;148881;139718;20699;0;0;0;309690;503;20713;3419;8908;3743;6401;0;43686;184;18;18;0;0;0;0;221;0;6191;23727;0;0;0;0;29918;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2014;1980923;53987;159385;334632;445581;21439;0;0;1015023;292;899;2076;2111;118;0;0;5497;12000;124787;55793;5;0;0;0;192585;10229;93105;6712;0;0;0;0;110047;0;0;3972;0;0;0;0;3972;8984;48467;43905;53132;28505;22094;2106;207193;739;37642;60416;208931;61066;33044;0;401839;286;4437;12688;2876;1922;1663;0;23872;34;1298;2858;7493;8392;819;0;20895;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/12/2014;1952447;0;0;0;0;0;0;0;0;3542;425391;1394792;119413;9298;10;0;1952447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
