Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/12/2014;11947871;482820;2825988;4164796;1047561;186426;33711;13329;8031;29341;3155867
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2014;11169546;5178036;4979350;370822;193179;110948;50806;17690;130797;137919;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2014;10949638;202513;3773764;5837337;788199;99180;87662;28828;59556;72598;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2014;10923758;1134979;2801309;6239579;461627;104314;265;24261;6093;151332;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2014;10558071;3917;4762833;3911888;1213908;255080;50818;61228;47573;239741;11086
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/12/2014;9774254;0;7224486;1126319;500375;126888;122267;109429;109631;454860;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2014;9700247;3128847;2232608;747356;956570;544189;450644;425658;150539;573494;490340
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2014;9082810;5481649;973389;1537934;357907;236101;125321;49239;47174;274097;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2014;9023416;5650722;2889840;363837;79387;11484;6373;8043;947;12784;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2014;8775527;1527081;6170843;494148;182924;77366;46286;47449;39776;189654;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;8719349;725867;5193099;1119495;378373;366069;207627;144438;189613;394769;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2014;7968304;1302924;4706024;1704604;196580;9879;6800;4858;4480;32155;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2014;6665049;551385;2800185;1521512;1237576;388280;58971;15988;4393;86758;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2014;6477315;646338;1686689;1772615;995359;103685;60324;74999;12592;8115;1116599
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2014;6470801;882629;866687;861366;176877;60836;0;0;0;31707;3590699
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2014;5452623;104144;3104826;1653471;445982;30862;57991;7087;7237;41023;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2014;5403700;1886761;1164946;1002972;1059800;157344;18549;19202;4323;89806;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2014;4955678;0;3654440;404777;483932;165669;36613;47356;13920;148971;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2014;4765206;1362371;1772620;1206520;235201;71248;25746;11255;3988;76257;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2014;4474658;76095;1067262;1909904;353518;237069;57207;74769;35978;218389;444466
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2014;4328941;25398;3844187;75631;60502;43006;47119;34915;47931;150252;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2014;4316987;2161664;1108220;412403;219176;94073;48721;87280;30331;155120;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2014;4160298;0;3338819;90674;77167;98115;88396;82864;66520;317743;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2014;4046409;621840;1168497;1556978;486897;75235;34589;16652;12268;73452;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2014;3843457;719949;1445304;866941;525859;111745;22296;27274;19682;104407;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2014;3735928;362564;2515941;422589;313347;71025;14531;7694;7364;20872;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2014;3735679;1842888;616658;583223;283198;289854;12609;3614;614;103022;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/12/2014;3653315;0;2773750;696136;80766;27386;15726;10332;9083;40136;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2014;3599995;756091;1474467;842446;196200;150932;26931;18403;2515;132010;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2014;3415014;4578;1718039;537540;846443;95850;47453;29370;23559;112180;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2014;3247475;1122260;1613073;245876;63171;31030;24503;14407;13986;119167;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2014;3230755;997391;1475811;592502;34444;67673;7967;4383;5103;45481;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2014;3036476;0;2733636;31493;67483;22519;18088;14137;14573;134546;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2988810;102113;1362526;1033493;130657;98266;42802;7394;28373;16409;166776
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/12/2014;2861216;1405100;228019;233730;1858;0;0;0;0;0;992508
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2014;2608630;2357198;91981;159452;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2547703;63908;1016717;1086217;279372;40620;14200;12520;16162;17988;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2014;2396335;1035785;42427;61324;0;0;0;0;0;0;1256798
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2014;2306099;NI;1650733;97215;68943;80305;64122;47117;43884;253781;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;2157676;209;1722306;169108;55945;54421;27856;24911;38332;64588;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2014;2155168;299174;710844;944496;131917;17141;16225;5101;5616;24654;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2014;2112092;0;1566017;76957;69412;50756;46601;37681;28953;235715;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2014;2042444;106838;1710077;97462;52078;10409;6707;8724;9512;40637;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2041948;0;473316;628482;871945;6394;16855;8161;6037;30757;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2014;2003823;0;1635355;296487;36436;9027;4608;3461;2817;15631;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2014;1920775;818451;922405;103615;56685;5591;0;11757;0;2271;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2014;1767986;623513;569940;341925;121122;28969;11593;3602;10067;57257;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2014;1710405;744228;766367;74408;57810;24155;12079;6871;6385;18103;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2014;1681307;1239215;21;381089;11235;27656;0;0;22091;0;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2014;1671422;0;942996;443547;148660;135292;468;250;0;207;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2014;1644837;0;1313147;205932;56628;24553;9174;6059;3633;25711;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2014;1623425;703754;668043;198309;20195;7411;13058;2396;5095;5164;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1573796;1508088;23359;0;0;35913;6436;0;0;0;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2014;1481326;167343;634578;289250;266229;28252;10255;13187;12513;59719;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2014;1478833;937501;167967;15517;51742;906;20612;0;0;0;284588
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2014;1462534;0;918374;84216;89206;48445;45047;40290;29855;207102;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;1453688;139541;1134440;66280;44784;19465;8577;10794;5039;24768;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2014;1446366;216940;708209;313377;127162;0;28956;14626;9771;9143;18180
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2014;1383198;0;957194;230186;69732;34641;11422;19633;25766;34624;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2014;1290603;263006;352052;211241;360872;97711;3108;423;633;1557;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1211292;1153244;58049;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2014;1181460;553975;336535;128749;98036;14381;2924;6498;3542;36821;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2014;1180083;0;82715;417644;526555;63054;15820;14840;2439;57016;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2014;1139136;0;1079163;17406;9042;11839;3199;2682;4196;11608;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2014;1074011;53641;655869;222428;77436;11358;12412;12212;3844;24810;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2014;1060225;391998;445139;45070;18998;4563;140795;3508;3584;6571;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2014;1029181;0;148649;395605;229672;95391;37010;22668;19578;80608;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2014;1006166;498348;144827;172022;136878;14616;8456;6262;155;24602;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2014;924694;0;313670;475392;59668;33348;5476;5112;3781;28247;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2014;886145;3575;269039;415567;86351;63144;28184;10551;69;9663;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2014;861792;166005;549507;96233;43304;2619;1072;596;520;1935;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2014;844078;336696;507382;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2014;803314;0;291784;383494;56747;36214;10621;8272;2814;13367;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2014;796909;46362;429887;257010;41987;7878;5306;3450;1122;3907;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2014;786900;705905;0;0;22168;0;0;52604;0;0;6222
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2014;743502;268023;126731;186543;97117;1344;1943;4772;2932;54097;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2014;726286;63500;123895;456855;82035;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2014;698696;0;131543;192714;281068;41896;14997;8687;2098;25692;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2014;697598;0;587887;53679;20902;8805;4809;3112;2503;15900;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2014;643488;0;44018;215806;305282;53699;3754;5152;734;15042;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2014;637183;0;165690;141983;235127;50590;8744;7519;3057;24474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2014;629159;150;227261;284979;83642;9243;9562;1264;2456;10603;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2014;619414;3339;153339;294772;101861;13789;8270;2624;9669;31752;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2014;618630;0;49035;145030;367783;24865;3694;9543;3946;14732;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2014;599740;0;404828;36355;18774;13175;12995;10694;12257;90662;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2014;584671;700;12670;265007;252614;14015;6802;4536;3980;24346;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2014;565988;0;133406;333724;52803;20760;5262;5381;2589;12062;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2014;565887;18279;309224;162523;33879;23244;3372;2773;1982;10611;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2014;552500;105142;191306;136383;95403;3774;1003;1463;199;17827;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2014;551058;5985;462094;41070;7501;1832;10532;1887;2636;17522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2014;550831;0;99148;170404;231914;22090;4763;6229;1221;15063;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2014;547841;35035;465528;14998;16493;4194;2579;1861;96;7057;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2014;533308;0;90197;185132;210708;20531;8090;3950;2075;12626;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2014;533119;0;225021;218268;89310;283;237;0;0;0;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2014;532627;532626;0;0;0;0;0;0;0;1;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/12/2014;508460;9721;66566;63556;74760;29262;118369;107949;16371;21907;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2014;490547;6229;235002;194796;31363;5722;1145;861;2020;13410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2014;490075;0;103958;226943;130069;13752;2993;2355;1271;8735;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2014;472638;0;25342;161901;243242;22392;3742;3571;567;11881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2014;470199;30524;238369;143976;22074;15847;3956;1162;6718;7572;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2014;463087;114;153558;268611;32346;2119;2510;1028;629;2172;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;01/12/2014;463038;20802;363139;60800;10600;4764;184;931;161;1656;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2014;456048;0;253313;161943;27337;5948;3968;1401;248;1889;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2014;445467;19764;330023;70800;14822;1614;6047;381;462;1554;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;01/12/2014;444361;107714;103546;171526;54574;3727;703;862;0;1709;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2014;435163;0;238445;120883;47520;3622;4175;2713;13155;4649;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2014;431690;0;98648;96763;184088;27718;11232;4830;1702;6708;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2014;418380;0;48194;55648;216058;76422;8314;3370;1339;9035;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2014;414649;14900;248111;115932;10471;10934;1527;811;1554;10409;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2014;412374;0;230477;134231;23512;11906;4010;1637;778;5824;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;I;2;;9;JUINA;MT;01/12/2014;404515;0;58700;242718;73142;17061;2419;2349;975;7151;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;01/12/2014;400567;0;304675;50397;21978;2805;4464;4854;3547;7846;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2014;400123;0;65015;258454;44998;15374;3452;3281;1517;8032;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2014;398670;16834;89452;234471;29575;7130;10810;1857;1029;7513;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2014;396585;3645;285643;66914;440;0;0;0;0;39942;0
BANCO GUANABARA S.A.;31880826;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2014;396235;119;177576;121926;69340;6802;8308;4874;4111;3179;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/12/2014;395845;0;0;319812;69552;4467;274;376;18;1345;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;I;2;;9;TANGARA DA SERRA;MT;01/12/2014;387386;0;67401;203411;81242;16441;3178;1303;2859;11551;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;I;2;;9;CUIABA;MT;01/12/2014;381907;0;260634;84052;21910;4182;1186;1047;343;8551;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/12/2014;379879;6419;126341;186158;36795;5163;4777;1169;2080;10975;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/12/2014;374025;0;75034;123419;129606;33106;4022;3035;1021;4782;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;01/12/2014;373731;0;91010;104029;143427;17300;5190;6581;544;5649;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;;9;CAPANEMA;PR;01/12/2014;369884;0;97141;162804;80927;10986;5444;3446;1202;7934;0
