Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;2157676;1726666;0;0;0;29145;295886;0;0;0;0;0;0;0;105980;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2014;2155168;1956188;0;198980;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2014;2112092;914839;0;0;0;0;0;0;0;0;0;0;0;0;1197252;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2014;2042444;1700212;1179;23;0;0;340298;0;0;0;0;0;0;0;731;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2014;2041948;454870;0;79;0;0;1438948;0;7106;2351;0;0;0;136789;1805;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2014;2003823;2003598;0;0;0;0;0;0;0;0;0;0;0;0;224;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2014;1920775;822501;0;0;0;0;6636;0;0;0;0;0;0;1091637;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2014;1767986;1187902;307890;9837;0;0;135948;0;0;4547;0;0;405;19935;101522;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2014;1710405;1349321;5281;80526;0;18040;674;0;0;0;23002;0;0;233355;205;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2014;1681307;1238498;0;20;2259;1645;312602;0;0;0;0;0;0;126284;0;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2014;1671422;211;0;0;0;1671210;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2014;1644837;1566766;69274;0;0;0;0;0;0;0;0;0;0;0;8797;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2014;1623425;886969;0;2262;0;2572;50146;492020;0;7124;0;0;0;169706;12626;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1573796;259200;0;0;625588;0;689008;0;0;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2014;1481326;976746;0;18391;0;0;251431;9353;0;0;0;0;0;0;225405;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2014;1478833;81162;0;268371;0;0;834784;0;0;8097;1457;374;0;0;0;284588
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2014;1462534;1354360;0;0;0;0;0;0;0;0;0;0;0;0;108174;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2014;1453688;792416;192511;0;0;421132;0;0;0;0;0;0;0;0;47629;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2014;1446366;44485;0;0;0;0;1065197;0;66409;605;0;0;0;251466;24;18180
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2014;1383198;988550;2337;34927;0;3922;322458;0;0;28744;0;0;0;2029;230;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2014;1290603;1290539;0;0;0;0;0;0;0;0;0;0;0;0;64;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2014;1211292;0;0;0;0;0;485549;0;0;0;0;0;0;725744;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2014;1181460;481056;0;0;0;0;664022;0;0;0;0;0;0;36380;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2014;1180083;570015;0;53;0;358725;248451;0;0;0;0;0;0;0;2839;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2014;1139136;38163;1100441;0;0;0;0;0;0;0;0;0;0;0;532;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2014;1074011;988578;21385;63693;0;196;0;0;0;0;0;0;0;0;158;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2014;1060225;218646;840783;0;0;0;0;0;0;0;0;0;0;589;206;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2014;1029181;858893;0;0;0;0;0;0;0;0;0;0;0;0;170288;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2014;1006166;189866;0;173906;0;0;0;5876;0;0;0;0;636517;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2014;924694;704319;0;0;0;26477;188874;0;0;0;0;0;598;0;4425;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2014;886145;770363;0;115782;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2014;861792;100239;15922;736921;0;0;0;5648;0;0;2523;0;315;0;225;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2014;844078;0;0;0;0;0;0;0;0;0;0;0;0;844078;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2014;803314;617790;0;0;0;29090;152603;0;0;0;0;0;0;0;3831;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2014;796909;794155;6;0;0;0;0;0;0;0;0;0;2313;0;435;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2014;786900;363005;0;0;0;0;417673;0;0;0;0;0;0;0;0;6222
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2014;743502;568806;976;134387;0;4584;0;13313;0;17812;0;0;3624;0;0;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2014;726286;80695;0;9956;0;1192;631414;1451;0;0;0;0;0;1575;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2014;698696;557298;0;0;0;38663;99124;0;0;0;0;0;0;0;3611;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2014;697598;687590;0;0;0;0;0;0;0;0;0;0;0;0;10008;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2014;643488;455538;0;0;0;4626;181774;0;0;0;0;0;21;4;1524;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2014;637183;204750;0;109;0;7193;420321;0;0;0;0;0;511;0;4300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2014;629159;264126;0;5;0;0;364798;0;0;0;0;0;0;0;229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2014;619414;474330;845;0;0;0;143636;0;0;0;0;0;0;0;604;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2014;618630;426518;0;0;0;79539;110838;0;0;0;0;0;0;0;1734;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2014;599740;472867;0;0;0;0;0;0;0;0;0;0;0;0;126873;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2014;584671;581421;0;0;0;0;0;0;0;0;0;0;0;0;3249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2014;565988;509115;0;0;0;13265;41096;0;0;0;0;0;0;0;2511;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2014;565887;536529;1328;0;0;0;27543;0;0;0;0;0;0;0;487;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2014;552500;332326;0;218048;0;0;0;0;0;0;0;0;0;347;1778;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2014;551058;548004;0;0;0;0;277;0;0;2377;0;0;0;0;400;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2014;550831;450523;0;0;0;12678;85288;0;0;0;0;0;0;0;2341;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2014;547841;360639;0;0;0;0;186811;0;0;0;0;0;0;0;390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2014;533308;356281;0;20;0;31666;138988;0;0;0;0;0;3529;0;2825;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2014;533119;99168;0;0;0;0;423030;0;0;10922;0;0;0;0;0;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2014;532627;35;0;0;0;0;532589;0;0;0;0;0;0;0;2;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/12/2014;508460;247864;0;0;0;2773;232594;0;0;3566;0;0;0;20040;1624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2014;490547;399933;790;0;0;0;89119;0;0;0;0;0;0;0;705;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2014;490075;357341;0;0;0;14464;116393;0;0;0;0;0;0;0;1877;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2014;472638;300774;0;0;0;70904;99882;0;0;0;0;0;0;0;1078;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2014;470199;345458;3079;0;0;0;120766;0;0;0;0;0;0;0;896;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2014;463087;199724;1548;0;0;0;209675;0;0;12608;0;0;22865;15863;804;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;01/12/2014;463038;429877;0;15424;0;0;17736;0;0;0;0;0;0;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2014;456048;260033;0;15304;0;0;180418;0;0;0;0;0;110;0;183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2014;445467;411205;0;272;0;0;33608;0;0;0;0;0;0;0;382;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;01/12/2014;444361;394736;0;0;0;0;33862;0;0;0;0;0;0;15755;8;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2014;435163;44069;114;0;0;0;390652;0;0;0;0;0;0;0;329;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2014;431690;198311;0;33;0;13044;218382;0;0;0;0;0;0;0;1920;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2014;418380;251968;0;0;0;2601;160879;0;0;0;0;0;524;0;2407;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2014;414649;322753;218;0;0;0;91173;0;0;0;0;0;0;0;504;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2014;412374;11937;0;0;0;0;400142;0;0;0;0;0;0;0;295;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;I;2;;9;JUINA;MT;01/12/2014;404515;337856;0;0;0;54190;10120;0;0;0;0;0;0;0;2348;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;01/12/2014;400567;158704;2499;6780;0;999;216626;0;0;0;0;0;0;13589;1369;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2014;400123;350031;0;0;0;8571;39827;0;0;0;0;0;0;0;1693;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2014;398670;123019;0;0;0;0;274823;0;0;0;0;0;0;0;829;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2014;396585;25062;0;0;0;0;218543;0;0;0;0;0;0;152980;0;0
