Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42705;7794;0;0;122780;719;131293;0;0;0;0;0;0;0;37267;168561;0;9983;178543;0;48386;226929
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42705;24473;0;0;151521;20;176014;0;0;0;0;0;0;0;4231;180244;0;20275;200519;0;24366;224884
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42705;0;0;0;0;0;0;0;0;0;0;0;84386;84386;0;84386;0;43088;127475;0;97067;224542
COOPERATIVA DE CRÉDITO DO ALTO PARNAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42705;47075;0;0;88799;0;135874;0;0;10133;0;0;0;10133;0;146008;0;43767;189775;0;34562;224337
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42705;34340;0;0;158573;0;192913;0;0;0;0;0;0;0;0;192913;0;8699;201613;0;21995;223608
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42705;58400;0;0;76887;0;135287;0;0;0;0;0;0;0;0;135287;0;38412;173700;0;49102;222801
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42705;39226;0;0;32802;985;73013;0;0;0;0;0;0;0;0;73013;0;29257;102270;0;118031;220301
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42705;45616;0;0;121535;1074;168225;0;0;0;0;0;0;0;75;168300;0;9811;178111;0;42103;220214
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42705;31821;0;0;126323;989;159133;0;0;0;0;0;0;0;0;159133;0;24828;183961;0;34789;218750
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42705;29833;0;0;71381;0;101214;0;0;0;0;0;0;0;4913;106127;0;55873;162000;0;54968;216967
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42705;4771;0;0;97419;0;102190;0;0;0;0;0;0;0;36274;138464;0;19633;158098;0;58620;216717
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42705;38985;0;0;136901;0;175886;0;0;0;0;0;0;0;2344;178230;0;11763;189993;0;24019;214012
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29999;58761;88761;0;121057;209818
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42705;38806;0;0;55934;0;94740;0;0;0;0;0;0;0;0;94740;0;75384;170124;0;39191;209316
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42705;35820;0;0;76739;457;113017;0;0;5823;0;0;0;5823;0;118840;0;53322;172161;0;34911;207073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42705;30062;0;0;86813;43;116918;0;0;0;0;0;0;0;0;116918;0;3071;119989;0;87059;207048
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42705;17181;0;0;117457;1290;135928;0;0;106;0;0;0;106;2367;138402;0;34800;173202;0;33125;206328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42705;25909;0;0;62166;0;88075;0;0;0;0;0;0;0;0;88075;0;61539;149614;451;56098;206163
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42705;19850;0;0;130031;1110;150991;0;0;0;0;0;0;0;0;150991;0;21343;172334;0;33238;205572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42705;31438;0;0;92922;0;124361;0;0;0;0;0;0;0;2491;126852;0;39796;166648;0;35482;202130
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42705;15654;0;0;60621;1240;77514;0;0;0;0;0;0;0;2668;80182;0;73103;153285;0;48663;201948
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42705;10150;0;0;39335;0;49485;0;0;9793;0;0;0;9793;0;59278;0;42425;101703;0;99383;201086
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;42705;5566;0;0;110810;2900;119277;0;0;0;0;0;0;0;22125;141402;0;15546;156948;0;41019;197966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;;I;2;GOIANIA;GO;42705;51752;0;0;92207;10;143969;0;0;0;0;0;0;0;21;143990;0;2090;146080;0;50740;196820
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42705;32733;0;0;93600;0;126333;0;0;0;0;0;0;0;0;126333;0;34972;161304;0;34183;195488
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42705;14894;0;0;68798;0;83692;0;0;0;0;0;0;0;7780;91473;0;48427;139899;0;55541;195440
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42705;23500;0;0;69471;0;92970;0;0;0;0;0;0;0;34925;127896;0;10565;138461;0;56270;194732
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42705;18834;0;0;124315;4747;147896;0;0;0;0;0;0;0;0;147896;0;7057;154952;0;36870;191822
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42705;0;0;0;17509;0;17509;0;0;0;0;0;96636;96636;0;114145;0;39023;153169;0;38113;191282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42705;17723;0;0;93901;2063;113687;0;0;0;0;0;0;0;3326;117013;0;44955;161968;0;29213;191181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42705;41347;0;0;28375;0;69722;0;0;0;0;0;0;0;0;69722;0;67012;136734;0;54312;191046
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42705;2379;0;0;107468;0;109847;0;0;0;0;0;0;0;0;109847;0;14692;124539;0;65243;189782
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42705;33614;0;0;105380;1389;140382;0;0;0;0;0;0;0;0;140382;0;14611;154994;0;32973;187967
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42705;20628;0;0;113487;1424;135540;0;0;0;0;0;0;0;0;135540;0;7578;143118;0;44595;187713
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42705;0;0;0;0;0;0;0;0;0;0;0;0;0;66245;66245;0;19861;86105;0;100940;187046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42705;23509;0;0;53052;0;76561;0;0;4782;0;0;0;4782;29457;110799;0;34447;145247;0;41618;186865
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42705;34700;0;0;85903;737;121340;0;0;8768;0;0;0;8768;0;130108;0;25932;156040;0;30708;186748
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42705;31049;0;0;78905;444;110398;0;0;3928;0;0;0;3928;0;114326;0;37594;151920;0;34708;186628
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42705;8526;0;0;152157;215;160899;0;0;0;0;0;0;0;0;160899;0;5734;166633;0;15092;181725
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;;I;2;SANTA MARIA;RS;42705;17735;0;0;132795;3509;154038;0;0;0;0;0;0;0;23;154062;0;3647;157708;0;23898;181606
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42705;6657;0;0;59562;0;66220;0;0;0;0;0;0;0;0;66220;0;87132;153352;0;27944;181296
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42705;21881;0;0;99050;1810;122740;0;0;0;0;0;0;0;1401;124140;0;28206;152347;0;28384;180730
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42705;0;0;0;0;0;0;0;0;0;0;0;135155;135155;0;135155;0;10444;145600;0;34965;180565
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42705;22301;0;0;98408;43;120752;0;0;0;0;0;0;0;0;120752;0;37157;157908;0;21935;179843
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42705;6024;0;0;95255;329;101608;0;0;0;0;0;0;0;6459;108067;0;9812;117879;0;61700;179578
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42705;27472;0;0;112236;15;139722;0;0;0;0;0;0;0;0;139722;0;2367;142089;0;36135;178223
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42705;33584;0;0;58538;0;92122;0;0;2515;0;0;0;2515;642;95280;0;29195;124474;0;53480;177954
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42705;502;0;0;58559;0;59061;0;0;0;0;0;0;0;50275;109335;427;33606;143369;38;33281;176688
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42705;507;0;0;9192;0;9699;0;0;0;0;0;0;0;0;9699;0;3720;13418;0;161181;174599
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42705;25981;0;0;113609;876;140465;0;0;0;0;0;0;0;706;141172;0;9077;150249;0;22946;173195
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;C;2;SAO PAULO;SP;42705;0;0;0;9065;0;9065;0;0;0;0;0;119358;119358;0;128423;0;5814;134237;0;38898;173135
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42705;24743;0;0;95503;22;120268;0;0;0;0;0;0;0;0;120268;0;10152;130420;0;41117;171536
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42705;0;0;0;4347;0;4347;0;0;0;0;0;0;0;0;4347;0;16973;21320;0;149114;170434
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;;I;3;BARUERI;SP;42705;0;0;0;0;0;0;0;0;0;0;0;117;117;131094;131210;0;17321;148532;0;20641;169173
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;;C;2;ARAXA;MG;42705;0;0;0;29369;0;29369;0;0;0;0;0;81808;81808;0;111177;0;25484;136661;0;31658;168320
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42705;42519;0;0;79191;0;121711;0;0;0;0;0;0;0;0;121711;0;11205;132915;0;35085;168001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42705;36509;0;0;73871;0;110380;0;0;0;0;0;0;0;0;110380;0;18001;128381;0;39369;167750
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;42705;22137;0;0;103163;845;126145;0;0;0;0;0;0;0;0;126145;0;5708;131853;0;35815;167667
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42705;18027;0;0;80001;0;98028;0;0;0;0;0;0;0;28159;126187;0;6602;132789;347;34130;167266
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42705;0;0;0;0;0;0;7195;0;0;0;0;0;0;0;7195;0;113577;120772;0;46230;167002
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42705;3096;0;0;123456;20412;146964;0;0;0;0;0;0;0;850;147814;0;3418;151232;0;14376;165608
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114976;114976;0;50117;165093
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42705;22621;0;0;98369;0;120989;17010;0;0;0;0;0;0;0;138000;0;3667;141667;6;23235;164907
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42705;30999;0;0;62202;0;93201;0;0;603;0;0;0;603;88;93891;0;34341;128232;1;36290;164523
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42705;24987;0;0;87646;760;113393;0;0;0;0;0;0;0;0;113393;0;13868;127261;0;37250;164511
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42705;44785;0;0;0;0;44785;0;0;0;0;0;0;0;0;44785;0;67384;112169;252;51718;164138
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42705;5265;0;0;8010;0;13275;0;0;0;0;0;0;0;0;13275;0;12980;26255;0;137656;163911
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42705;20080;0;0;117987;2379;140446;0;0;0;0;0;0;0;0;140446;0;6852;147298;0;16607;163905
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42705;26793;0;0;89944;2428;119166;0;0;0;0;0;0;0;0;119166;0;19561;138726;0;22902;161628
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;;I;2;SANANDUVA;RS;42705;8718;0;0;72631;0;81348;0;0;0;0;0;0;0;0;81348;0;59573;140921;0;20509;161430
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42705;18283;0;0;100502;346;119131;0;0;0;0;0;0;0;3465;122596;0;17893;140490;0;20908;161398
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42705;7501;0;0;126383;1555;135439;0;0;0;0;0;0;0;0;135439;0;1889;137328;0;23351;160679
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42705;27018;0;0;86219;0;113236;0;0;0;0;0;0;0;0;113236;0;27837;141073;0;19487;160560
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42705;16591;0;0;68226;328;85145;0;0;0;0;0;0;0;201;85345;0;30740;116085;0;43339;159424
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133717;133717;0;23615;157331
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42705;20249;0;0;70082;0;90332;0;0;0;0;0;0;0;143;90474;0;29020;119494;0;36742;156236
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42705;14422;0;0;112801;167;127391;0;0;0;0;0;0;0;0;127391;0;1619;129010;0;26512;155522
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42705;14146;0;0;119440;0;133587;0;0;0;0;0;0;0;0;133587;0;1138;134725;0;20532;155257
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42705;25389;0;0;55217;0;80607;0;0;0;0;0;0;0;93;80700;0;47767;128467;0;25437;153904
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42705;28927;0;0;74520;69;103515;0;0;0;0;0;0;0;0;103515;0;4699;108214;0;45674;153888
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42705;16620;0;0;8731;0;25351;0;0;0;0;0;0;0;0;25351;0;21781;47132;0;106363;153494
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42705;21874;0;0;88907;140;110921;0;0;0;0;0;0;0;10896;121817;0;4946;126763;0;25763;152526
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42705;23311;0;0;60546;0;83857;0;0;3316;0;0;0;3316;0;87172;0;25261;112434;0;38714;151148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42705;28788;0;0;28607;0;57395;0;0;7109;0;0;0;7109;0;64505;0;39116;103621;0;47470;151090
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;42705;12495;0;0;114200;588;127283;0;0;0;0;0;0;0;0;127283;0;4878;132161;0;18599;150760
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42705;20477;0;0;72979;289;93745;0;0;0;0;0;0;0;21;93766;0;32712;126478;126;23322;149926
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42705;30191;0;0;87768;81;118040;0;0;0;0;0;0;0;0;118040;0;10059;128098;0;19427;147526
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42705;0;0;0;2775;0;2775;0;0;0;0;0;0;0;1821;4595;0;124514;129109;0;17542;146651
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42705;1217;0;0;34730;0;35947;0;0;0;0;0;0;0;0;35947;0;18910;54858;0;91734;146592
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42705;13123;0;0;74194;0;87318;0;0;4532;0;0;0;4532;0;91850;0;26505;118354;6;27796;146157
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;42705;9649;0;0;83384;0;93033;0;0;0;0;0;0;0;15842;108875;0;2446;111321;0;34258;145579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;42705;18753;0;0;47359;83;66195;0;0;0;0;0;0;0;11337;77532;0;39949;117481;0;28035;145516
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42705;27999;0;0;72061;354;100413;0;0;0;0;0;0;0;0;100413;0;16683;117097;0;26993;144090
SICREDI BELÉM - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;42705;10708;0;0;92128;3479;106315;0;0;0;0;0;0;0;0;106315;0;5867;112181;0;31858;144039
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42705;14207;0;0;34861;0;49068;0;0;1544;0;0;0;1544;0;50612;0;66801;117412;0;26477;143890
