Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;44256;8938801;1758602;10697403;485016;11182419;66053916;1891013;0;1790478;9091;3690582;6578968;76323467;147458574;0,1171;0,1402;0,1465;0,0725;0,1849
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;44256;6264828;795889;7060717;1826084;8886800;55514047;119399;636;7073;0;127108;11822655;67463810;105789928;0,0929;0,1047;0,1317;0,0667;0,0269
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;44256;10037781;0;10037781;0;10037781;43667582;341984;0;8773964;366559;9482507;10972837;64122925;103908971;0,1565;0,1565;0,1565;0,0966;0,0209
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;44256;6694239;0;6694239;0;6694239;32018400;3368774;0;6166;41535;3416475;9826600;45261475;97346521;0,1479;0,1479;0,1479;0,0688;0,1013
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;44256;4291741;0;4291741;1673819;5965560;35306083;704936;155175;2567606;0;3427717;1895722;40629523;57763214;0,1056;0,1056;0,1468;0,0743;0,0032
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;44256;5729517;0;5729517;0;5729517;16619808;2124936;0;16142076;1985848;20252859;3741478;40614146;96398115;0,1411;0,1411;0,1411;0,0594;0,0146
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;44256;4228269;0;4228269;909390;5137659;29092432;264109;0;4308554;17568;4590231;4891457;38574120;55109168;0,1096;0,1096;0,1332;0,0767;0,0173
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;44256;4844337;462218;5306554;0;5306554;29554471;629550;0;2303435;85208;3018193;2802574;35375239;51600336;0,1369;0,15;0,15;0,1028;0,1977
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;44256;4398854;0;4398854;0;4398854;23438113;521524;0;6846786;1587388;8955698;2730893;35124704;71474025;0,1252;0,1252;0,1252;0,0615;0,0399
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;44256;4253188;483427;4736615;664058;5400673;30293081;197679;653300;737788;17638;1606404;1983809;33883294;56099769;0,1255;0,1398;0,1594;0,0844;0,0051
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;44256;2975713;0;2975713;0;2975713;21019952;2015;0;491;0;2507;3937559;24960018;35492982;0,1192;0,1192;0,1192;0,0838;0,0468
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;44256;3882468;0;3882468;8844;3891312;21941322;1206;0;1;0;1207;2595754;24538283;37791886;0,1582;0,1582;0,1586;0,1027;0,1135
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;44256;2779016;0;2779016;688220;3467236;19137315;0;0;0;0;0;1241799;20379114;24434405;0,1364;0,1364;0,1701;0,1137;0,0021
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;44256;3871580;0;3871580;0;3871580;11958022;40247;1137219;1735149;1674388;4587003;2708550;19253575;24847423;0,2011;0,2011;0,2011;0,1558;0,0064
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44256;8049325;0;8049325;0;8049325;527126;0;0;213;17994657;17994870;209195;18731190;11396084;0,4297;0,4297;0,4297;0,7063;0,0424
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;44256;2565410;0;2565410;0;2565410;14980777;73219;48038;1779861;74972;1976089;1284596;18241462;22001636;0,1406;0,1406;0,1406;0,1166;0,145
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;44256;2882060;114569;2996629;19439;3016067;16106254;6488;0;123837;0;130325;953537;17190116;27486753;0,1677;0,1743;0,1755;0,109;0,4673
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;44256;2234919;0;2234919;0;2234919;7573838;1222;1;1274250;449186;1724658;7624135;16922631;88634268;0,1321;0,1321;0,1321;0,0252;0,0504
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;44256;3164835;0;3164835;0;3164835;14980667;0;0;0;3772;3772;1197025;16181463;17824338;0,1956;0,1956;0,1956;0,1776;0,0127
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;44256;3312525;0;3312525;0;3312525;5980908;343599;78445;6787754;0;7209798;2665323;15856029;31542646;0,2089;0,2089;0,2089;0,105;0,0131
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;44256;1844767;87034;1931801;202576;2134377;13689148;13240;1058;0;0;14298;956177;14659623;31673034;0,1258;0,1318;0,1456;0,061;0,0889
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;44256;2039182;0;2039182;0;2039182;11556404;37870;0;67763;0;105633;2982229;14644266;80318298;0,1392;0,1392;0,1392;0,0254;0,1229
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;44256;2144358;0;2144358;0;2144358;12613996;0;0;0;0;0;1108489;13722485;13979602;0,1563;0,1563;0,1563;0,1534;0,0057
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;44256;2224939;0;2224939;0;2224939;12186273;12450;0;0;0;12450;1057692;13256414;16826946;0,1678;0,1678;0,1678;0,1322;0,02
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;44256;1072879;406787;1479666;455875;1935541;11105781;537972;0;32613;0;570584;1438738;13115103;16192645;0,0818;0,1128;0,1476;0,0914;0,0113
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;44256;1542704;225553;1768257;0;1768257;10685591;17489;0;70554;0;88043;2133385;12907019;78988648;0,1195;0,137;0,137;0,0224;0,0547
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;44256;1262262;0;1262262;0;1262262;9985906;5007;0;233880;36109;274996;1671707;11932610;18542011;0,1058;0,1058;0,1058;0,0681;0,117
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;44256;2815603;0;2815603;0;2815603;9477754;48792;41;871686;122695;1043214;1140877;11661846;22993698;0,2414;0,2414;0,2414;0,1225;0,0449
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;44256;1212534;0;1212534;10003;1222537;10663992;35755;0;163833;0;199588;611846;11475426;NA;0,1057;0,1057;0,1065;NA%;0,001
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;44256;1474777;0;1474777;0;1474777;10346317;0;0;0;0;0;753043;11099360;12917029;0,1329;0,1329;0,1329;0,1142;0,0033
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;44256;2334380;0;2334380;0;2334380;8502595;135731;0;1245371;0;1381102;479046;10362742;86674265;0,2253;0,2253;0,2253;0,0269;0,0065
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;44256;1634965;0;1634965;0;1634965;8387725;4807;0;399390;20585;424782;1474565;10287072;25365321;0,1589;0,1589;0,1589;0,0645;0,1214
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;44256;2171680;0;2171680;0;2171680;5538272;136429;462;2218533;248771;2604196;1518505;9660973;17674228;0,2248;0,2248;0,2248;0,1229;0,0063
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44256;5810716;0;5810716;0;5810716;3558172;1742;617;8312;548;11219;5888674;9458065;6490904;0,6144;0,6144;0,6144;0,8952;0,0037
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44256;1563516;0;1563516;0;1563516;8027681;303160;0;0;0;303160;507973;8838815;10361389;0,1769;0,1769;0,1769;0,1509;0,0016
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44256;1475452;0;1475452;0;1475452;5780383;134488;0;2003407;0;2137895;570895;8489172;11798665;0,1738;0,1738;0,1738;0,1251;0,0091
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;44256;2860145;0;2860145;0;2860145;7119999;0;0;0;0;0;645789;7765789;10776678;0,3683;0,3683;0,3683;0,2654;0,0736
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;C;3;SAO PAULO;SP;44256;1180182;0;1180182;0;1180182;2562621;91590;0;3950355;0;4041945;385630;6990196;11889080;0,1688;0,1688;0,1688;0,0993;0,0072
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;44256;1877040;0;1877040;0;1877040;5696873;0;0;0;0;0;1204805;6901677;9380127;0,272;0,272;0,272;0,2001;0,0216
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;44256;601783;0;601783;72738;674521;6277879;1295;2000;327700;725;331720;197173;6806772;14699425;0,0884;0,0884;0,0991;0,0409;0,1842
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44256;1146333;0;1146333;0;1146333;6434267;33149;0;0;0;33149;323985;6791401;7796395;0,1688;0,1688;0,1688;0,147;0,0184
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;44256;1408215;0;1408215;0;1408215;6047045;11320;0;4222;1237;16778;694531;6758355;11987716;0,2084;0,2084;0,2084;0,1175;0,0406
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;44256;725300;200716;926016;0;926016;5781853;87097;0;67432;0;154529;819051;6755433;12821138;0,1074;0,1371;0,1371;0,0722;0,0122
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44256;1862190;0;1862190;0;1862190;5874967;304595;0;184166;0;488761;371647;6735374;8306894;0,2765;0,2765;0,2765;0,2242;0,0015
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44256;943575;0;943575;0;943575;6186349;25436;0;23406;69297;118139;354473;6658961;13214602;0,1417;0,1417;0,1417;0,0714;0,2756
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;44256;791668;47196;838864;244681;1083545;5578645;3202;0;974;0;4176;880244;6463065;10944199;0,1225;0,1298;0,1677;0,0766;0,2861
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44256;691506;0;691506;131038;822543;5643223;43815;0;298507;0;342322;432603;6418147;10245594;0,1077;0,1077;0,1282;0,0675;0,0196
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44256;1235597;0;1235597;0;1235597;5589741;0;0;0;0;0;627794;6217535;6527797;0,1987;0,1987;0,1987;0,1893;0,0167
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44256;1814880;0;1814880;0;1814880;5266381;0;0;0;0;0;844989;6111369;8814129;0,297;0,297;0,297;0,2059;0,0587
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44256;1386124;0;1386124;0;1386124;5265761;98108;0;1468;0;99576;670863;6036200;8503249;0,2296;0,2296;0,2296;0,163;0,0122
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44256;1145505;0;1145505;0;1145505;5386436;0;0;0;0;0;61554;5447990;8519776;0,2103;0,2103;0,2103;0,1345;0,0112
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44256;1445220;0;1445220;0;1445220;4904444;0;0;0;0;0;284703;5189147;6354853;0,2785;0,2785;0,2785;0,2274;0,0025
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44256;610535;0;610535;13937;624472;4812006;0;0;0;0;0;362197;5174203;5373409;0,118;0,118;0,1207;0,1136;0,0159
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;44256;1268928;0;1268928;0;1268928;3809026;81256;0;725112;0;806367;531551;5146944;16078836;0,2465;0,2465;0,2465;0,0789;0,009
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44256;793879;0;793879;0;793879;4481086;39978;0;3104;0;43083;436552;4960720;7837511;0,16;0,16;0,16;0,1013;0,1019
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;44256;695330;0;695330;51362;746692;1964689;43;12;40641;11;40707;2741191;4746588;4040278;0,1465;0,1465;0,1573;0,1721;0,1029
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;44256;383213;0;383213;109254;492467;3874251;69689;245;184110;82956;337000;526354;4737605;12794145;0,0809;0,0809;0,1039;0,03;0,1794
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44256;752355;0;752355;0;752355;4017325;25464;0;406579;0;432043;288007;4737374;6925415;0,1588;0,1588;0,1588;0,1086;0,007
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44256;458963;230784;689747;88518;778264;3184661;1157;0;0;0;1157;1521354;4707172;5222088;0,0975;0,1465;0,1653;0,1321;0,0328
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44256;814979;0;814979;0;814979;4002738;0;0;0;38001;38001;503926;4544665;6027718;0,1793;0,1793;0,1793;0,1352;0,0822
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44256;834987;0;834987;0;834987;3521051;1744;0;0;0;1744;952239;4475034;NA;0,1866;0,1866;0,1866;NA%;0,0216
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;44256;821391;0;821391;0;821391;3247366;9616;0;681185;0;690801;413462;4351628;7488893;0,1888;0,1888;0,1888;0,1097;0,0055
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44256;614878;0;614878;0;614878;3818981;23203;0;89237;0;112440;390274;4321695;5867888;0,1423;0,1423;0,1423;0,1048;0,0898
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;44256;1518122;0;1518122;0;1518122;3385601;151796;0;280902;0;432698;496688;4314987;9414244;0,3518;0,3518;0,3518;0,1613;-0,006
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44256;433462;0;433462;45036;478498;3767596;1;1;13352;19;13373;442150;4223119;7540394;0,1026;0,1026;0,1133;0,0575;0,1803
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;44256;1015196;0;1015196;0;1015196;2155887;42231;0;1295042;0;1337274;687447;4180608;8116712;0,2428;0,2428;0,2428;0,1251;0,0094
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44256;1077877;40406;1118283;53145;1171428;3609627;0;0;1978;0;1978;489681;4101286;8671518;0,2628;0,2727;0,2856;0,129;0,1033
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44256;834103;0;834103;0;834103;3728727;19295;0;2248;0;21543;64450;3814720;6124956;0,2187;0,2187;0,2187;0,1362;0,0583
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44256;933214;0;933214;0;933214;3230683;0;0;0;0;0;565876;3796559;4839001;0,2458;0,2458;0,2458;0,1929;0,0007
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44256;881770;0;881770;0;881770;2900687;0;0;0;0;0;893802;3794489;4225213;0,2324;0,2324;0,2324;0,2087;0,4393
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44256;543131;0;543131;0;543131;3629749;0;0;1672;0;1672;157125;3788546;5835952;0,1434;0,1434;0,1434;0,0931;0,2106
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44256;574268;0;574268;0;574268;3370179;0;0;1944;0;1944;171316;3543439;6039913;0,1621;0,1621;0,1621;0,0951;0,2951
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44256;389565;0;389565;80000;469565;2898189;0;0;0;0;0;625582;3523771;4655701;0,1106;0,1106;0,1333;0,0837;0,1363
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44256;464097;0;464097;30124;494221;3344968;0;0;1406;0;1406;137355;3483729;5639150;0,1332;0,1332;0,1419;0,0823;0,1122
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;;I;2;SAO PAULO;SP;44256;903513;0;903513;93042;996555;3024670;338;0;0;0;338;235773;3260781;NA;0,2771;0,2771;0,3056;NA%;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;44256;971328;0;971328;0;971328;2708296;0;0;0;0;0;444751;3153047;NA;0,3081;0,3081;0,3081;NA%;0,0186
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44256;540002;0;540002;0;540002;2887712;2489;0;0;0;2489;181521;3071722;NA;0,1758;0,1758;0,1758;NA%;0,0071
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44256;NA;NA;NA;NA;516893;2910760;0;NA;NA;NA;0;150754;3061514;NA;NA%;NA%;0,1688;NA%;0,1186
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44256;436591;0;436591;0;436591;2801161;0;0;2828;0;2828;136043;2940032;4368453;0,1485;0,1485;0,1485;0,0999;0,0593
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44256;228591;27811;256402;27068;283470;2281583;28566;0;0;32395;60961;396699;2739242;6428154;0,0835;0,0936;0,1035;0,0399;0,1726
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;44256;951974;0;951974;0;951974;2443978;35617;0;0;0;35617;245616;2725211;2486387;0,3493;0,3493;0,3493;0,3829;0,0079
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44256;596107;0;596107;0;596107;2224263;101772;71682;0;0;173454;305885;2703602;3561922;0,2205;0,2205;0,2205;0,1674;0,0296
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44256;351065;0;351065;15133;366198;2519071;69;0;2129;0;2198;85465;2606734;3945296;0,1347;0,1347;0,1405;0,089;0,158
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44256;NA;NA;NA;NA;440992;2440441;0;NA;NA;NA;0;87477;2527918;NA;NA%;NA%;0,1744;NA%;0,0899
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44256;389043;0;389043;0;389043;2360013;0;0;38935;0;38935;112296;2511244;9773179;0,1549;0,1549;0,1549;0,0398;0,1581
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44256;474877;0;474877;0;474877;2306942;0;0;4759;0;4759;157007;2468708;4170197;0,1924;0,1924;0,1924;0,1139;0,0869
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44256;465149;0;465149;0;465149;1549968;33476;35175;281175;51650;401476;515691;2467135;5841795;0,1885;0,1885;0,1885;0,0796;0,0717
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44256;581683;0;581683;0;581683;2238504;4121;0;0;0;4121;215419;2458043;NA;0,2366;0,2366;0,2366;NA%;0,0438
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44256;418669;0;418669;0;418669;1816973;45472;0;393906;0;439378;188227;2444578;10007914;0,1713;0,1713;0,1713;0,0418;0,0196
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44256;559451;0;559451;0;559451;2367016;0;0;1150;0;1150;73513;2441679;3506969;0,2291;0,2291;0,2291;0,1595;0,016
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44256;497093;0;497093;0;497093;2296705;0;0;1548;0;1548;143020;2441273;4031955;0,2036;0,2036;0,2036;0,1233;0,0596
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44256;376767;0;376767;0;376767;2331247;0;0;1137;0;1137;91629;2424013;3794720;0,1554;0,1554;0,1554;0,0993;0,1959
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44256;340547;0;340547;0;340547;1772532;39815;0;29363;0;69178;540841;2382551;3406120;0,1429;0,1429;0,1429;0,1;0,0462
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44256;NA;NA;NA;NA;637988;2212213;0;NA;NA;NA;0;132087;2344300;NA;NA%;NA%;0,2721;NA%;0,0592
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44256;179868;0;179868;0;179868;1650665;22694;448571;103430;802;575497;109607;2335769;4244618;0,077;0,077;0,077;0,0424;0,4296
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44256;415065;0;415065;0;415065;2079428;1992;0;0;0;1992;235960;2317380;NA;0,1791;0,1791;0,1791;NA%;0,1013
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44256;477197;0;477197;0;477197;2200374;2395;0;1551;0;3946;109584;2313904;3796843;0,2062;0,2062;0,2062;0,1257;0,0788
