Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;44256;22432355;3577157;21608207;5657723;824148;529;821391;0,1888;0,0055;4;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;44256;21722361;5794276;19232186;7378377;2490175;105483;2975713;0,1192;0,0468;119;0
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;44256;21214163;10272047;17980672;15353274;3233491;16650;2815603;0,2414;0,0449;21;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;;C;2;SAO PAULO;SP;44256;21060918;1814964;15297169;2078652;5763749;45106;*;*%;*%;3;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;44256;20768830;3068968;16828179;6176548;3940650;16844;3871580;0,2011;0,0064;4;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;44256;19218487;11832635;16615582;15683193;2602904;27755;2565410;0,1406;0,145;44;2
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;44256;19094950;10656983;17972241;15027796;1122709;12777;1935541;0,1476;0,0113;14;0
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;44256;18973107;8380468;16579925;15373973;2393182;-113276;1262262;0,1058;0,117;5;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;44256;18492036;413163;16320356;6232200;2171680;55772;2171680;0,2248;0,0063;4;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;44256;16460309;13547817;13280529;12323024;3179781;79967;3164835;0,1956;0,0127;4;0
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;44256;15672081;1181117;14626886;5127865;1045195;3712;1015196;0,2428;0,0094;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;44256;14376182;4266407;13626128;11102030;750054;530;674521;0,0991;0,1842;4;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44256;14030964;1923219;12440967;5571492;1589997;1363;1475452;0,1738;0,0091;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;44256;13922450;13013451;11771003;11147307;2151447;68240;2144358;0,1563;0,0057;4;0
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;44256;12953812;6988110;11287801;8490998;1666011;-165758;943575;0,1417;0,2756;6;1
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;44256;12809995;694957;12271238;5283158;538757;12574;492467;0,1039;0,1794;7;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;C;3;SAO PAULO;SP;44256;12725823;2263908;11542341;4551374;1183482;39203;1180182;0,1688;0,0072;4;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;44256;12298475;11637858;10819599;10359798;1478876;42848;1474777;0,1329;0,0033;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;44256;12157853;11065139;9177371;1250595;2980482;163051;2224939;0,1678;0,02;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;44256;11942103;6727543;10398459;10026520;1543644;59066;1408215;0,2084;0,0406;135;34
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;44256;11729069;6724156;10974415;9757550;754654;15551;926016;0,1371;0,0122;8;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44256;11396084;0;3346759;398;8049325;-1943;8049325;0,4297;0,0424;2;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;44256;11355321;8164243;8385247;6009229;2970074;86780;2860145;0,3683;0,0736;3;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;44256;10813650;6872113;9729136;8289152;1084514;51434;1083545;0,1677;0,2861;51;225
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;44256;10631428;10318013;9418459;2498316;1212969;96993;1222537;0,1065;0,001;5;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;44256;10194137;1981410;1924081;1806556;8270056;23971;971328;0,3081;0,0186;63;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;44256;10139425;9008830;8568630;8485860;1570795;31373;1563516;0,1769;0,0016;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44256;10016370;149023;9373382;142242;642989;10815;389043;0,1549;0,1581;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;44256;9893305;4086694;8701204;7691494;1192100;9019;822543;0,1282;0,0196;2;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;44256;9087972;5638016;7790348;7507244;1297624;51124;1171428;0,2856;0,1033;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;44256;8839044;147647;8287834;1758644;551210;8432;363045;0,204;0,0145;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;44256;8778543;2433601;6937134;5917285;1841408;24847;1862190;0,2765;0,0015;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;44256;8530000;6028873;6566902;5740370;1963098;25683;1386124;0,2296;0,0122;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44256;8371849;2210914;7600906;5325025;770943;13704;752355;0,1588;0,007;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;I;3;SAO PAULO;SP;44256;8326151;6158644;7135819;6345304;1190331;73587;1145505;0,2103;0,0112;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;44256;8185209;4169175;6368130;5481833;1817079;71224;1814880;0,297;0,0587;0;119
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44256;8174957;0;7758395;0;416563;0;184562;1,1967;0,0273;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;44256;8062406;5306926;6185300;5824042;1877106;65763;1877040;0,272;0,0216;0;104
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;44256;8007473;5444099;7133944;6767331;873529;31199;793879;0,16;0,1019;20;0
MERCADOPAGO PRUDENCIAL;1000084820;n1;;C;2;OSASCO;SP;44256;7949170;13;7608780;2945649;340390;11088;*;*%;*%;3;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;44256;7919948;7383501;6773520;6172542;1146428;25772;1146333;0,1688;0,0184;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44256;7424103;603171;7112380;403;311723;-1312;195842;0,1503;0,0673;0;1
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;44256;7381977;3221117;6827043;5950222;554934;23926;478498;0,1133;0,1803;64;9
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44256;7250819;4198;6985432;565386;265388;1255;164752;0,1323;0,0193;0;1
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44256;6662078;0;6341707;0;320371;0;235588;1,7457;0,019;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;44256;6641317;4161164;6206390;5446906;434926;15027;283470;0,1035;0,1726;6;2
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;44256;6491529;1755810;671306;141315;5820223;46887;5810716;0,6144;0,0037;4;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;44256;6485539;6155991;5245350;5072367;1240189;17538;1235597;0,1987;0,0167;3;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;44256;6382124;3707609;5306217;2954157;1075907;59057;834987;0,1866;0,0216;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;44256;6273653;4134563;4223827;2970417;2049826;44090;1445220;0,2785;0,0025;5;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44256;6129279;291534;5479194;4409899;650085;19038;465149;0,1885;0,0717;8;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;44256;6120800;727551;5591937;5127161;528863;3072;418669;0,1713;0,0196;6;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44256;5691402;36301;5519129;0;172273;1243;171703;0,1511;0,145;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44256;5572301;3540771;4748111;3550780;824190;21666;814979;0,1793;0,0822;0;33
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;44256;5539356;4094552;4924479;4605229;614878;18050;614878;0,1423;0,0898;11;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44256;5512792;3149147;4923620;3316653;589172;22593;574268;0,1621;0,2951;0;110
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44256;5476472;3354948;4634208;2812690;842264;49391;834103;0,2187;0,0583;0;32
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;44256;5408518;5028399;4788529;4454011;619989;26048;624472;0,1207;0,0159;3;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;44256;5254581;3849164;4710527;3732636;544054;43068;778264;0,1653;0,0328;6;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44256;5186657;124405;4977478;3694174;209178;1372;209178;0,1959;0,174;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44256;4912851;3287446;4356318;3097045;556533;40858;543131;0,1434;0,2106;0;72
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44256;4793525;4176585;3854643;3746026;938882;29897;933214;0,2458;0,0007;3;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44256;4746476;420584;4289344;209250;457132;0;351794;0,3666;0,1033;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44256;4730212;3004871;4255963;2920875;474249;22661;494221;0,1419;0,1122;0;96
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44256;4520406;2209971;3879353;2406690;641053;5487;640939;0,3724;0;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44256;4445379;892673;4191859;3956390;253520;-42634;179868;0,077;0,4296;9;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;44256;4307160;2959908;3758017;3328545;549143;39751;516893;0,1688;0,1186;0;90
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44256;4301448;1687023;2992600;2017174;1308848;73852;881770;0,2324;0,4393;7;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;SAO PAULO;SP;44256;4269522;1798996;4006493;3151997;263029;3307;227765;0,1118;0,1022;4;7
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44256;4156746;106316;3929252;148115;227494;722;175907;0,1424;0,1038;0;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;44256;4066048;2618244;3240375;2879801;825673;22615;746692;0,1573;0,1029;5;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44256;3922040;0;3767269;0;154771;0;68574;1,1865;0,0258;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44256;3859297;2073066;3211316;3134071;647981;33318;637988;0,2721;0,0592;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44256;3720549;2100724;3228302;2809466;492247;16804;474877;0,1924;0,0869;0;43
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44256;3659378;2310996;3131981;2227284;527397;17372;469565;0,1333;0,1363;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44256;3618283;1921815;3071966;2999417;546317;16871;508293;0,2206;0,0305;0;37
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44256;3551464;2416678;3106861;2487727;444602;24923;436591;0,1485;0,0593;0;33
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44256;3528519;1615032;2673587;2562232;854931;28794;852886;0,4807;0,0002;0;46
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44256;3444529;2159233;2926263;1957038;518265;20713;497093;0,2036;0,0596;0;47
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;44256;3434269;3046403;2793314;760011;640955;54025;540002;0,1758;0,0071;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44256;3380885;157127;3209448;0;171436;4952;171432;1,1479;0,0165;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44256;3367377;2026626;2792817;2059735;574560;36476;567557;0,2465;0,0569;0;37
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44256;3366018;930324;2956057;1788559;409961;20519;340547;0,1429;0,0462;13;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44256;3334149;2384784;2975193;2140865;358956;14484;366198;0,1405;0,158;0;53
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44256;3333913;1665918;2736600;2527970;597313;23894;596107;0,2205;0,0296;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44256;3326878;2037833;2944252;2421968;382626;18721;376767;0,1554;0,1959;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44256;3289732;2585127;2841405;1964595;448327;29614;440992;0,1744;0,0899;0;43
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44256;3227286;371130;2686834;1395460;540452;-5216;539994;0,2885;0,0035;2;0
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44256;3219830;660028;3116694;2145637;103136;13304;92283;0,1315;0,271;11;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44256;3156670;0;3020206;0;136464;699;136444;0,1704;0,0191;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44256;3154124;1761903;2670009;1938333;484115;34769;477197;0,2062;0,0788;0;42
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44256;3130184;2203048;2537845;1051372;592339;-6445;415065;0,1791;0,1013;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44256;3120523;2061157;2473735;2097050;646787;32030;625204;0,3021;0,0306;0;16
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;44256;3094446;1490877;2574977;2064239;519469;31723;514260;0,2581;0,0677;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44256;3042836;2170662;2479518;1323414;563319;34116;559451;0,2291;0,016;0;28
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44256;2994432;2017277;2442727;1002092;551705;29114;426826;0,1877;0,0028;2;0
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;44256;2927837;1758430;2568850;2548408;358987;3316;357673;0,2546;0,0022;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44256;2849479;2042813;2508974;1234858;340506;24389;335316;0,1481;0,0757;0;17
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44256;2839125;6991;2692022;49171;147103;474;92000;0,1398;0,2557;0;0
PAYPAL IP - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;44256;2795176;0;2760760;546211;34417;-20510;NA;NA%;NA%;1;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44256;2755447;1169883;2329997;2258618;425450;5127;372935;0,2639;0,0068;2;1
