Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/06/2021;15757223;26680;442471;1141985;2550247;1995404;2942286;0;9099073;34435;417916;584107;890258;434752;423617;0;2785086;343;5016;12653;18919;3200;0;0;40130;309;45271;105896;284894;277125;1210351;1114794;3038639;0;0;0;0;0;0;0;0;2456;34885;146304;44985;37561;52625;0;318816;14449;34377;132561;53727;37649;96642;106074;475478;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/06/2021;14024114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51613;653773;1224003;1130108;570585;317201;2847;3950130;230308;1224698;3342744;3727013;1189875;356918;2427;10073984;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/06/2021;12531577;0;59504;157981;273766;124806;62841;0;678898;0;47;156;327;173;63;0;766;0;1921;5131;8643;1054;646;0;17395;0;11731;28392;74138;72988;326683;314944;828876;0;0;0;0;0;0;0;0;0;819661;1309372;3418775;2701955;2673887;0;10923649;177;8168;21635;41040;10959;15;0;81993;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/06/2021;11619975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1342543;6761798;2961272;554281;81;0;0;11619975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/06/2021;10886447;2937;11072;31300;37382;6689;37;0;89417;1441;16130;35665;19974;1164;8;0;74382;32009;232566;598280;929327;174183;218;0;1966583;0;0;0;0;0;0;0;0;454628;5457710;2632101;140132;27528;4;0;8712103;0;0;0;0;0;0;0;0;848;7308;17084;17280;1440;2;0;43963;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/06/2021;10222426;19701;150905;430777;840676;504986;304833;11;2251890;269048;339925;286509;18682;11;6;4;914185;16;10;21;25;1;0;0;73;0;0;0;0;0;0;0;0;317304;2629408;1095199;1485865;416796;75324;0;6019895;0;0;0;0;0;0;0;0;513;3662;27598;18468;3123;2723;0;56087;980295
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/06/2021;9982230;96206;549188;1518758;2822862;1600818;899366;0;7487198;4241;128627;26095;40655;8785;304;0;208708;36783;171336;402890;504586;52982;887;0;1169464;18;72;122;349;373;2430;1182;4545;32280;506150;15381;3430;1244;187;0;558673;0;0;285;0;0;0;0;285;638;103604;144918;204044;39725;49146;11284;553358;0
BANCO SICOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/06/2021;9706640;3655;99984;261167;563275;337702;140203;0;1405985;873;23678;66458;126343;60333;28379;0;306064;0;0;2;4;0;0;0;6;82;4347;10164;26682;26487;125513;139232;332507;40994;831624;4017896;44988;221;0;0;4935722;0;116799;374300;800982;679538;712860;0;2684479;46;1045;4449;9593;9800;16944;0;41877;0
INTER;51884;b1;C;2;S3;199;BELO HORIZONTE;MG;01/06/2021;9259253;16726;128105;385023;809700;597907;568205;0;2505666;24;74;69;78;0;0;0;246;0;0;0;0;0;0;0;0;8165;55376;126093;324196;303511;1154075;790251;2761667;285000;2059471;698093;40682;1566;0;25;3084838;0;15391;66059;65857;1051;0;0;148358;34386;65748;89325;183144;140633;228190;17053;758479;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/06/2021;8180651;789;5107;12745;13294;1630;7;0;33572;1775;9318;29304;80014;15407;0;0;135819;71238;988901;2591116;3762717;595744;1545;0;8011261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;01/06/2021;8171305;13208;337793;1017920;2061416;1288893;819950;0;5539179;2230;42741;96538;125506;6841;464;0;274318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138199;1415575;656707;5718;0;0;0;2216199;0;0;0;0;0;0;0;0;63251;3666;70431;4262;0;0;0;141609;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/06/2021;7990922;482;2767;38596;61897;23406;685;0;127832;2153;4215;11997;9399;133;18;0;27916;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2423;24166;7951;347;0;0;0;34887;18781;215599;514435;672389;2582;3556;0;1427342;103779;3002711;2934522;329158;1619;1081;72;6372943;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/06/2021;7296978;54780;321879;906072;1572875;950479;481666;696;4288446;6985;14852;25947;4206;727;285;0;53002;168;355;967;1370;45;0;0;2904;0;0;0;0;0;0;0;0;70370;1764176;737657;170309;26408;0;0;2768921;0;7317;0;0;0;0;0;7317;11810;24923;48502;61010;23458;6683;0;176387;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/06/2021;7252077;11421;248425;966466;1792898;1069925;1414781;0;5503916;20353;232596;516283;466587;162693;43857;0;1442368;0;8;24;68;71;107;0;278;15;3161;9469;22289;18352;54592;21594;129471;6281;42617;15533;1305;0;0;2;65738;1044;0;410;1253;841;160;0;3709;3110;12040;21560;33288;17828;18065;705;106595;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/06/2021;6836050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54365;872999;2179065;3128993;598986;1642;0;6836050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/06/2021;6516503;17427;288910;940567;1720014;915787;483997;0;4366702;66865;339416;617243;528820;71559;30426;0;1654329;5;494;733;194;0;0;0;1427;36;1296;3035;7253;6374;21573;8013;47580;13004;240407;55354;665;0;0;0;309430;8187;5174;4120;10763;0;0;0;28243;9916;39603;34921;19082;5238;33;0;108793;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;01/06/2021;6179643;0;0;0;0;0;0;0;0;1458;239769;577648;1445377;1781696;995863;0;5041811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;814;851443;284644;932;0;0;0;1137832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/06/2021;5695854;26073;374635;1069302;2106775;1280332;825393;0;5682511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;821;1969;4004;2379;3986;25;13343;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/06/2021;5674087;0;0;0;0;0;0;0;0;10;1127;3137;5545;2116;5;0;11941;655;7629;21949;42588;17401;81;0;90303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35901;172476;1275685;2315365;1417488;348891;0;5565807;0;3344;2693;0;0;0;0;6037;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/06/2021;5651544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40840;46899;1547482;2347361;1309769;265094;0;5557445;3846;16423;43538;25182;4720;390;0;94098;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/06/2021;5496020;0;0;0;0;0;0;0;0;58;1726;6625;10452;4451;635;0;23948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9739;552343;966273;2165418;1212517;439791;0;5346080;0;5474;19468;41774;32373;26904;0;125992;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;01/06/2021;5447578;0;0;0;0;0;0;0;0;1;152;504;391;0;0;0;1048;15568;739918;1839547;2474875;332023;950;0;5402881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;6508;16225;19028;1770;0;0;43648;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/06/2021;5319412;0;0;0;0;0;0;0;0;24004;203606;450634;544628;121897;12345;0;1357114;0;0;0;0;0;0;0;0;0;22;50;116;113;191;48;539;94123;722182;206837;6810;432;104;0;1030489;0;2156;115847;27473;0;0;0;145476;38874;284396;975087;1215352;178212;37262;56611;2785793;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/06/2021;5171622;0;0;0;0;0;0;0;0;0;114172;1210693;3114182;479017;100000;0;5018063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2756;1602;0;149200;0;0;153558;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/06/2021;5041241;3981;239117;668833;1222022;712116;491297;0;3337365;164;11464;30083;96903;9236;262;0;148112;3751;196705;518485;749780;86699;138;0;1555559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;62;0;0;0;0;205;0
NUBANK;52058;n1;C;2;S4;197;SAO PAULO;SP;01/06/2021;4593350;0;0;0;0;0;0;0;0;68280;1001486;1496931;379549;409;0;0;2946656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576618;885195;184413;468;0;0;0;1646695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/06/2021;4037111;0;0;0;0;0;0;0;0;23579;102806;150661;96411;9308;0;0;382765;107878;426722;925091;1060101;116019;0;0;2635811;0;0;0;0;0;0;0;0;227485;531282;153209;3561;0;0;0;915537;0;0;0;0;0;0;0;0;6435;43792;47688;5082;1;0;0;102997;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/06/2021;3983327;264;367;742;284;0;0;0;1658;69916;120588;109871;10764;0;0;0;311139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463634;2271547;916925;18424;0;0;0;3670530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/06/2021;3803928;0;0;0;0;0;0;0;0;14;60;61;0;0;0;0;135;49933;530780;1339675;1788483;94921;1;0;3803793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S4;9;BLUMENAU;SC;01/06/2021;3756362;30;838;2277;4092;2123;2510;0;11869;35663;322980;791996;1079857;238715;211450;34997;2715658;1289;21327;56833;93352;20295;57;0;193155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19543;119647;305452;283939;77044;29436;618;835680;0
AGIBANK;51956;b1;C;2;S4;199;CAMPINAS;SP;01/06/2021;3705027;4682;137038;389853;750756;461475;288322;0;2032126;140731;434665;673524;151161;75;0;0;1400155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21189;235838;11832;7;0;0;0;268867;0;0;0;0;0;0;0;0;1814;405;1495;164;0;0;0;3879;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/06/2021;3702219;297;1864;4601;6217;765;3;0;13747;13988;70575;286987;193473;14756;3330;2481;585591;4;2101;6805;11014;2963;34;0;22920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66071;216882;1027542;1451283;99702;106514;1591;2969584;5199;58603;45806;631;139;0;0;110378;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/06/2021;3643863;5830;104989;315039;651544;435192;404124;0;1916718;4267;34250;83183;86544;26007;3341;0;237593;109;2972;8661;15815;4666;110;0;32333;217;8125;24335;63737;61847;264350;238610;661221;11689;393262;18826;4026;0;0;0;427803;797;37592;27274;39342;23732;7635;0;136372;6352;77560;62306;69071;11409;5071;55;231824;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/06/2021;3418533;0;0;0;0;0;0;0;0;4961;8777;5004;127;0;0;0;18868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514428;2082295;787593;15348;0;0;0;3399664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/06/2021;3054689;13;410;1421;2622;1008;0;0;5475;9323;227420;575072;503442;149198;3279;0;1467733;376;17624;47734;79045;13926;63;0;158767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4912;269412;744818;236346;31193;1396;0;1288077;14228;66677;41667;8412;2554;1098;0;134636;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/06/2021;2800162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6629;188075;492195;967210;586972;506026;0;2747106;54;2909;9198;20997;9788;10111;0;53056;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/06/2021;2613272;281;10224;37199;80249;45834;35307;0;209094;3306;42489;206148;102529;14506;134;0;369112;298;11951;38499;77291;27852;128;0;156020;0;0;0;0;0;0;0;0;5188;81399;26133;54;0;0;0;112774;19;121404;781770;297622;127852;2971;0;1331637;12258;36134;184912;129475;49516;22340;0;434635;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/06/2021;2422376;5273;55305;115642;282528;244452;332549;6;1035754;5343;47366;136668;178014;91071;39509;80;498050;0;0;0;0;0;0;0;0;381;4934;15007;38410;36646;151814;120183;367375;34502;231153;70431;405;0;0;0;336490;2383;8924;46421;54918;28037;16524;0;157207;1337;11160;10489;3300;1032;181;0;27499;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/06/2021;2220998;3;6;27;76;86;23;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610814;842850;710049;52984;0;0;0;2216698;0;0;0;0;0;0;0;0;81;3998;0;0;0;0;0;4079;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/06/2021;2166073;957;24793;71172;156581;105494;94463;0;453460;1674;20941;46567;44903;4003;64;0;118152;453;5927;18385;30226;4953;18;0;59962;0;0;0;0;0;0;0;0;6619;115489;37033;127;0;0;0;159269;5118;88570;436272;363919;150906;32370;0;1077156;8841;56511;94522;89076;38602;10523;0;298074;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/06/2021;2141530;717;4751;13017;20631;6147;1086;0;46349;32789;39736;60191;24911;5;0;0;157631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300613;1167066;455329;14543;0;0;0;1937550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/06/2021;2049150;267;6600;19100;39165;19747;14201;0;99079;2225;39767;105382;105974;11435;882;0;265664;1066;13896;45422;76576;27269;352;0;164582;0;0;0;0;0;0;0;0;7262;85424;31708;98;0;0;0;124491;2183;122174;311916;220469;138083;92339;0;887166;7534;64696;98502;129930;93183;114324;0;508168;0
BANCO DIGIMAIS S.A.;92874270;b1;I;3;S4;8;SAO PAULO;SP;01/06/2021;1974294;429;1847;4634;3475;26;0;0;10411;832;2955;3985;2560;178;0;0;10511;50479;231451;574853;910216;149233;0;0;1916232;0;0;0;0;0;0;0;0;13856;18588;3422;30;0;0;0;35896;0;0;0;0;0;0;0;0;1093;42;43;66;0;0;0;1244;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/06/2021;1920709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28956;56512;149525;321717;253918;739287;350765;1900680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;470;1332;3503;2991;9867;1803;20030;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/06/2021;1898552;147;6697;22173;31273;17984;4486;0;82761;12141;154474;439530;695633;415660;98353;0;1815791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2021;1883435;1;48;146;161;7;0;0;363;4066;91417;239118;269638;128203;51502;0;783943;53;4237;11254;17860;3542;16;0;36963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2608;145358;660810;132753;69166;34759;0;1045452;657;10865;5192;0;0;0;0;16715;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/06/2021;1805932;0;0;0;0;0;0;0;0;5733;60111;127398;248129;122474;58175;0;622020;89;3278;11052;21096;7577;168;0;43260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1423;234795;387946;298226;103935;12127;0;1038453;3570;33152;12331;21310;11703;19691;442;102198;0
