Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;43525;77923438;34301890;70554697;60106619;7368741;319957;6322026;0,1558;0,0594;526;143
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;43525;64056942;2864422;59152877;30596724;4904065;43473;4768209;0,132;0,0202;11;1
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;43525;59771516;10306452;55272784;17821842;4498732;286439;6954363;0,1411;0,0246;297;2
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;43525;50696926;7910651;48872052;41946692;1824874;41705;1817199;0,1709;0,0964;7;0
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;43525;49459609;10828821;48226620;45117835;1232989;17782;1389524;0,1697;0,0924;7;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43525;42477631;2052742;40975455;6421950;1502176;3234;1469190;0,2669;0,0173;2;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;43525;41291199;16951983;37186390;20022427;4104809;82450;4145521;0,1358;0,0186;7;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;43525;38143235;3715211;34252625;16417997;3890610;204713;4990332;0,2441;0,0169;10;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;43525;34441401;21560276;31144829;22011791;3296573;112168;4924829;0,1763;0,0036;18;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;43525;33844741;13064854;30020378;22691800;3824362;119554;4772226;0,1731;0,0051;9;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43525;31432539;3114513;29804835;5369739;1627704;-223;1595820;0,2223;0,0139;5;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43525;30044048;3426531;29118596;9405946;925452;15887;910068;0,1611;0,009;4;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43525;29109323;18225079;25702157;21416963;3407166;215638;3556461;0,1602;0,2586;46;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43525;28756925;1624505;25568681;10806045;3188244;42798;3045799;0,1756;0,0058;4;0
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43525;28628208;21454436;24474126;19459935;4154082;96107;2654699;0,1379;0,1568;5;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43525;25413832;4046124;23890340;23094205;1523492;63366;1465912;0,177;0,1414;125;35
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43525;23534379;7864971;21951214;18332911;1583165;-13654;1971820;0,2016;0,022;14;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43525;19539737;3090267;17552535;5441764;1987202;-8730;2357259;0,1231;0,0621;121;1
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43525;19123608;820303;16456087;9206956;2667520;70884;2657150;0,1875;0,0238;4;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;2;RIO DE JANEIRO;RJ;43525;18419712;0;17121743;10423039;1297969;66674;841771;0,1638;0,1175;4;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43525;17553977;2078464;16153141;5252226;1400836;53486;1400638;0,2589;0,0025;4;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43525;17071265;13531772;14330741;13247864;2740523;63857;2726248;0,1786;0,0152;4;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43525;16872630;9852905;14158898;10467258;2713732;76825;1442163;0,124;0,2322;36;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43525;16842560;14490957;14159702;10525052;2682858;146025;3551785;0,2382;0,0012;3;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43525;16205066;362446;14439315;4490600;1765751;28151;1681902;0,2108;0,0113;4;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43525;15522952;9206003;13930854;11339321;1592098;71074;1378984;0,1561;0,1194;127;6
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43525;14894979;7704227;12424465;11643690;2470514;30550;2431790;0,2004;0,1449;45;1
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43525;14350259;0;11822656;375;2527603;109688;NA;NA%;NA%;1;0
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;43525;12862872;0;6351259;1713515;6511613;306852;NA;NA%;NA%;1;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;43709;12575511;7376350;11532063;3658861;1043448;-50585;*;*%;*%;1;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43525;12431889;10156121;10081021;6677561;2350868;108046;2179638;0,2218;0,0626;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43525;10936404;5992905;8710805;8165377;2225599;1692;1193248;0,1304;0,0545;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43525;10721599;0;10327680;0;393920;6;166476;0,2043;0,0353;0;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43525;10572029;10204865;8825843;8239897;1746186;59552;1737555;0,1535;0,0051;5;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43525;10249567;0;3046657;122;7202910;-261;7202910;0,451;0,0474;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43525;9724083;9188473;8424842;8044571;1299242;-19176;1295924;0,1433;0,0158;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43525;9458838;3235847;8628676;7020051;830162;-40747;709616;0,1232;0,1999;8;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43525;9357454;5443842;8492440;6868033;865014;29359;1001619;0,1649;0,2247;162;80
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43525;8964169;7946666;6598865;1223646;2365304;126807;1539129;0,163;0,0261;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43525;8545257;1657687;6937213;3248027;1608044;15184;1502976;0,2582;0,0054;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43525;8358063;1636568;1607325;1498492;6750738;11607;776011;0,2805;0,0268;64;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;43525;8320386;8335121;7144459;7059176;1175927;43178;1166512;0,144;0,0019;4;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43525;7776547;4336656;6493044;6169408;1283503;66211;1171586;0,2464;0,0718;121;34
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43525;7742000;6393532;6948432;6230024;793568;49117;735894;0,1295;0,0112;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43525;7361840;107775;7023996;1881043;337844;243;198575;0,1385;0,0251;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43525;7204637;35629;6975831;0;228806;0;131887;0,1909;0,0448;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43525;7045998;1156806;6054379;4440803;991619;8159;1632543;0,3602;0,0016;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43525;6990972;6353498;6114954;1696837;876017;60059;867794;0,117;0,0011;5;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43525;6725453;2701198;5723296;4712402;1002157;3075;627989;0,1264;0,0195;2;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43525;6553488;733833;6242691;2509185;310797;-1387;266726;0,0997;0,2069;7;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43525;6442366;85773;5912595;162380;529771;9141;310597;0,1875;0,1644;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43525;6417685;1820059;5340530;3893308;1077155;8959;1076953;0,2447;0,0051;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43525;6411163;4902619;4634617;4012032;1776546;869;1069284;0,1739;0,0173;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43525;6308215;4416680;4654387;3730949;1653829;37910;1213565;0,2358;0,0073;5;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43525;6076089;3768734;5460261;4950448;615828;14581;797771;0,1895;0,0113;8;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43525;5962405;3541534;5014059;4470655;948346;12083;911068;0,2567;0,0351;28;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43525;5872074;5416468;4964495;4597936;907579;21903;906314;0,1823;0,014;3;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43525;5861631;3210558;5164137;4806261;697493;30953;603251;0,1476;0,1331;18;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43525;5767609;3000931;4221820;3313201;1545789;40458;1541642;0,3532;0,0556;0;64
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43525;5729666;3400140;4308432;3988260;1421234;75747;1062281;0,2757;0,1271;4;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43525;5719084;2524004;5263000;4630932;456085;19383;469397;0,1405;0,1817;64;13
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43525;5621900;2290109;347657;17713;5274243;185734;5257020;0,5598;0,0058;4;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43525;5454431;5109564;4764137;4410135;690294;33865;682498;0,1537;0,002;3;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43525;5427010;2796973;4016758;3675749;1410252;71268;1410053;0,3625;0,0181;0;91
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43525;5390064;1179151;4696864;3395349;693201;9530;688195;0,2231;0,0102;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43525;5312525;179239;5100273;3145;212252;-151;108437;0,1128;0,0556;0;1
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43525;4396649;4109031;3567544;1585667;829106;71925;796495;0,1902;0,0006;2;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43525;4349601;1736673;3812308;1683535;537294;29192;537180;0,3178;0,0003;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43525;4218821;0;3961661;3769716;257160;2474;106541;0,1232;0,0265;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43525;4018947;0;3896407;0;122540;1;60114;0,1794;0,0358;0;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43525;3923917;56945;3599810;173528;324107;0;298361;0,3224;0,0425;0;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43525;3572033;3429258;2567100;2429918;1004933;30745;994632;0,2655;0,0096;3;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43525;3520175;578113;3275740;2397067;244435;9561;234384;0,1526;0,0219;4;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43525;3469412;2398827;2970611;2064174;498801;7669;478726;0,1443;0,0306;0;31
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43525;3438490;2729099;2831623;857254;606867;26165;441916;0,1199;0,0297;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43525;3279390;3198;3155371;2335949;124019;4379;124019;0,1157;0,3105;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43525;3241361;2218885;2723283;2594600;518078;18736;518078;0,1546;0,062;11;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43525;3228924;42750;3092127;212695;136797;580;96744;0,1294;0,1905;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43525;3178843;2197487;2785262;1821564;393581;12770;375193;0,1461;0,2302;0;93
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43525;3130761;29320;2823180;2112173;307580;38;306916;0,3829;0,0109;2;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43525;3119447;35926;3008685;0;110762;1370;106185;0,1561;0,1732;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43525;3106314;888688;2942816;2621620;163498;603;48090;0,0246;0,3569;6;1
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43525;3102056;2568306;2805098;2381466;296958;16895;407334;0,1262;0,0426;6;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43525;2956285;339043;2610941;1985670;345344;2066;210143;0,1096;0,0903;6;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43525;2941070;2678808;2574390;2315987;366679;20096;401672;0,1254;0,0026;3;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43525;2911410;2164846;2198809;2053938;712601;3756;552905;0,2032;0,0502;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43525;2885634;2240049;2364487;2116424;521147;34065;521147;0,3475;0;3;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43525;2873509;0;2752455;0;121054;1067;119937;0,1614;0,0206;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43525;2787029;80043;2619952;0;167077;1158;166735;0,4132;0,0222;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43525;2746009;1927990;2126568;1315899;619441;32546;609600;0,2337;0,0489;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43525;2740093;1847215;2339867;1745971;400226;19470;385852;0,1577;0,214;0;61
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43525;2735144;843419;2129689;1412177;605454;7538;596702;0,2476;0,0043;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43525;2706593;1817376;2230334;1670779;476259;5654;455163;0,1765;0,0904;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43525;2700811;800329;2385714;1680670;315097;11623;298296;0,1522;0,0662;13;1
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43525;2615547;1105241;1455409;945317;1160139;41158;793174;0,1723;0,3485;7;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43525;2596362;1015148;2209313;2157628;387049;15613;359134;0,2667;0,0282;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43525;2579527;1137779;2168259;1908101;411268;18812;392404;0,237;0,0725;0;42
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43525;2562554;69811;2357710;1487245;204844;61358;NA;NA%;NA%;1;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43525;2509980;250179;2003484;1585900;506497;8147;399239;0,2023;0,035;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43525;2499193;1458940;2005611;1874651;493583;11070;484840;0,2874;0,0582;0;33
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43525;2448555;1197067;1795005;1716895;653550;20689;652414;0,4512;0,0009;0;46
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43525;2447840;854590;1816256;1688118;631584;25806;629804;0,2787;0,0234;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43525;2403285;1517771;2103407;1465634;299878;2317;292423;0,1427;0,1976;0;71
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43525;2355153;1626367;1768386;1708260;586768;25047;586503;0,3093;0,0139;0;5
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43525;2348524;2271203;1342481;1236109;1006044;16347;998356;0,3745;0,0094;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43525;2305436;1768373;1833867;1679217;471569;8023;398016;0,1276;0,0721;5;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43525;2238914;344674;2130737;1994174;108177;-37266;-159288;-0,1375;0;11;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43525;2176518;1346149;1863426;1648863;313091;20653;293396;0,1861;0,1418;0;74
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43525;2149091;822864;1760357;1254468;388734;18481;382087;0,235;0,0617;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43525;2122214;1119646;1819353;1487533;302861;20312;292752;0,1717;0,067;0;31
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43525;2067728;1344772;1671702;1024870;396026;6490;200760;0,1386;0,0007;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43525;2034042;1355808;1620190;1078392;413852;21626;394519;0,2213;0,066;0;43
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43525;2026642;1139398;361909;254745;1664733;18214;299913;0,4271;0,0016;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43525;2021201;570957;1587118;1426416;434083;19665;396404;0,3408;0,0918;0;21
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43525;1934705;27344;1887767;0;46938;0;32549;0,1922;0,0574;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43525;1905578;8236;1836055;0;69523;0;67201;0,1109;0,1281;0;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43525;1902776;0;1852693;0;50083;80;48577;0,2957;0,0369;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43525;1841780;1184336;1407697;900891;434083;25870;424920;0,2814;0,0645;0;29
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43525;1831058;1287458;737394;615587;1093663;7508;540588;0,3215;0,0576;1;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43525;1822709;0;755188;102709;1067522;-3387;1050326;0,4225;0,0115;2;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43525;1781072;313631;1379201;1237253;401871;3154;399674;0,3738;0,0061;4;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43525;1730938;9200;1616905;0;114033;-1546;59336;0,1445;0,3408;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43525;1729467;1121895;1471110;953319;258357;14325;251421;0,1739;0,2629;0;29
