Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
APOGEO DTVM - PRUDENCIAL;1000084459;n2;I;2;RIO DE JANEIRO;RJ;43525;Não;Sim;Não;2056;NI;42736;S4
SEALANDAIR CC - PRUDENCIAL;1000084466;n2;I;2;PORTO ALEGRE;RS;43525;Não;Sim;Não;339;NI;42736;S4
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;I;3;SAO PAULO;SP;43525;Não;Sim;Não;261855;NI;42736;S4
TERRA INVESTIMENTOS DTVM;1000084514;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;113715;NI;42736;S4
GOOD CC - PRUDENCIAL;1000084521;n2;I;2;PORTO ALEGRE;RS;43525;Não;Sim;Não;2251;NI;42736;S4
VORTX DTVM - PRUDENCIAL;1000084538;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;9287;NI;42736;S4
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;I;3;SAO PAULO;SP;43525;Não;Sim;Não;381614;NI;42736;S4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;C;2;NOVO HAMBURGO;RS;43525;Não;Sim;Não;103205;NI;42736;S4
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;I;3;SAO PAULO;SP;43525;Sim;Sim;Não;237994;NI;42736;S4
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;I;3;SAO PAULO;SP;43525;Sim;Sim;Não;881883;NI;42736;S4
AVS CORRETORA DE CÂMBIO - PRUDENICAL;1000084590;n2;I;2;CURITIBA;PR;43525;Não;Sim;Não;1761;NI;42736;S4
AVISTA S.A. CFI - PRUDENCIAL;1000084600;n1;C;2;VITORIA;ES;43525;Não;Sim;Não;1061048;NI;42736;S4
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;793;NI;42736;S4
BOCOM - PRUDENCIAL;1000084624;b1;C;3;SALVADOR;BA;43525;Sim;Sim;Não;6407011;533095;42736;S4
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n2;I;2;GOIANIA;GO;43525;Não;Sim;Não;3694;NI;42767;S4
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;1985;NI;42767;S4
BANCO CBSS - PRUDENCIAL;1000084655;b2;I;3;BARUERI;SP;43525;Sim;Sim;Não;2008013;NI;42736;S4
REALIZE CFI - PRUDENCIAL;1000084703;n1;I;3;PORTO ALEGRE;RS;43525;Não;Sim;Não;1574401;NI;42887;S4
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;I;2;SANTA CRUZ DO SUL;RS;43525;Não;Sim;Não;170880;NI;42948;S4
AMAGGI CFI - PRUDENCIAL;1000084734;n1;I;2;CUIABA;MT;43525;Não;Sim;Não;78748;NI;42948;S4
HSBC BI - PRUDENCIAL;1000084741;b2;I;3;SAO PAULO;SP;43525;Sim;Sim;Não;2305198;NI;42736;S4
SADOC CC - PRUDENCIAL;1000084758;n2;I;2;FORTALEZA;CE;43525;Não;Sim;Não;2548;NI;43009;S4
IB CCTVM - PRUDENCIAL;1000084765;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;2820;NI;43101;S4
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;I;2;BELO HORIZONTE;MG;43525;Não;Sim;Não;27945;NI;43101;S4
TURMA CORRETORA DE CÂMBIO - PRUDENCIAL;1000084796;n2;I;2;URUGUAIANA;RS;43525;Não;Sim;Não;637;NI;43191;S4
GUIDE;1000084837;n2;C;3;SAO PAULO;SP;43525;Não;Sim;Não;330836;NI;43405;S4
BANCO C6;1000084844;b1;C;2;SAO PAULO;SP;43525;Sim;Sim;Não;222518;0;43466;S4
IDEAL CTVM;1000084851;n2;I;2;SAO PAULO;SP;43525;Não;Sim;Não;14268;NI;43466;S4
BANCOSEGURO - PRUDENCIAL;1000084868;b1;I;2;SAO PAULO;SP;43525;Sim;Sim;Não;44506;NI;43525;S4
COOPERATIVA DE CRÉDITO DA REGIÃO DE CRATEÚS - SICREDI CRATEÚS;68389;b3S;I;2;CRATEUS;CE;43525;Não;Sim;Sim;33132;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;ARAGUARI;MG;43525;Não;Sim;Sim;213954;NI;42736;S5
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;CRICIUMA;SC;43525;Não;Sim;Sim;821732;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;URUCANIA;MG;43525;Não;Sim;Sim;1404;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;I;2;SAO GONCALO;RJ;43525;Não;Sim;Sim;6585;NI;42736;S5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;I;2;SEARA;SC;43525;Não;Sim;Sim;77048;NI;42736;S5
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;I;2;SANTOS;SP;43525;Não;Sim;Sim;573435;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;I;2;CAMPOS ALTOS;MG;43525;Não;Sim;Sim;104261;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA;512839;b3S;I;2;SANTO ANDRE;SP;43525;Não;Sim;Sim;11374;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;BELO HORIZONTE;MG;43525;Não;Sim;Sim;1804;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;43525;Não;Sim;Sim;321972;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;43525;Não;Sim;Sim;104358;NI;42736;S5
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;PARACATU;MG;43525;Não;Sim;Sim;292572;NI;42736;S5
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;I;2;ABDON BATISTA;SC;43525;Não;Sim;Sim;95460;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;I;2;ORLANDIA;SP;43525;Não;Sim;Sim;6586;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;I;2;BRASILIA;DF;43525;Não;Sim;Sim;7583;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;I;2;VAZANTE;MG;43525;Não;Sim;Sim;102320;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;I;2;CAPITOLIO;MG;43525;Não;Sim;Sim;60868;NI;42736;S5
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;VENDA NOVA DO IMIGRANTE;ES;43525;Não;Sim;Sim;1365819;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;43525;Não;Sim;Sim;119194;NI;42736;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;JABOTICABAL;SP;43525;Não;Sim;Sim;1233;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;I;2;CONTAGEM;MG;43525;Não;Sim;Sim;6954;NI;42736;S5
COOPERATIVA DE ECON E CRÉDITO MÚTUO SERV MUN SP, MAUÁ E RIBEIRÃO PIRES, SERV PÚBL, EMP E PROF LIBERAIS DA RM OESTE SP E FUNC DAS SEC AGRIC ABASTEC, MEIO AMB E DESENV AGRÍC SP-SICOOB COOPERCREDI-SP;915950;b3S;I;2;SAO PAULO;SP;43525;Não;Sim;Sim;100985;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;I;2;ORLANDIA;SP;43525;Não;Sim;Sim;13524;NI;42736;S5
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;BRASILIA;DF;43525;Não;Sim;Sim;196362;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;43525;Não;Sim;Sim;260501;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;I;2;CATALAO;GO;43525;Não;Sim;Sim;550;NI;42736;S5
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;I;2;DOIS VIZINHOS;PR;43525;Não;Sim;Sim;289337;NI;42736;S5
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;I;2;SAO PAULO;SP;43525;Não;Sim;Sim;1590;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM LTDA.;991739;b3S;I;2;BELEM;PA;43525;Não;Sim;Sim;8937;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;43525;Não;Sim;Sim;223649;NI;42736;S5
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;I;2;CHAPECO;SC;43525;Não;Sim;Sim;766382;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;I;2;BELEM;PA;43525;Não;Sim;Sim;39959;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;RAUL SOARES;MG;43525;Não;Sim;Sim;285739;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;I;2;RIO VERDE;GO;43525;Não;Sim;Sim;21720;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;I;2;ABELARDO LUZ;SC;43525;Não;Sim;Sim;115844;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;NITEROI;RJ;43525;Não;Sim;Sim;107786;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;I;2;CERQUILHO;SP;43525;Não;Sim;Sim;2452;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;I;2;GOVERNADOR VALADARES;MG;43525;Não;Sim;Sim;57000;NI;42736;S5
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;CAMPINA GRANDE;PB;43525;Não;Sim;Sim;242160;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;I;2;VOLTA GRANDE;MG;43525;Não;Sim;Sim;198661;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;I;2;CURITIBANOS;SC;43525;Não;Sim;Sim;58233;NI;42736;S5
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;BRASILIA;DF;43525;Não;Sim;Sim;181264;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;I;2;CAPANEMA;PR;43525;Não;Sim;Sim;34912;NI;42736;S5
COOPERATIVA DE CRÉDITO DO MÉDIO SUL BAIANO LTDA. – SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;I;2;ITAMARAJU;BA;43525;Não;Sim;Sim;89496;NI;42736;S5
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;1235921;b3S;I;2;VITORIA;ES;43525;Não;Sim;Sim;15523;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;RIO CLARO;SP;43525;Não;Sim;Sim;225159;NI;42736;S5
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;TOLEDO;PR;43525;Não;Sim;Sim;280842;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;I;2;COTIA;SP;43525;Não;Sim;Sim;12437;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR E EMPREENDEDORES DO TRIÂNGULO MINEIRO LTDA - SICOOB TRIÂNGULO;1296040;b3S;I;2;UBERLANDIA;MG;43525;Não;Sim;Sim;17500;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;I;2;UBERLANDIA;MG;43525;Não;Sim;Sim;961;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;I;2;VITORIA;ES;43525;Não;Sim;Sim;71837;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;I;2;LARANJEIRAS DO SUL;PR;43525;Não;Sim;Sim;1751;NI;42736;S5
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;I;2;SAO FRANCISCO DE SALES;MG;43525;Não;Sim;Sim;39037;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;PAPANDUVA;SC;43525;Não;Sim;Sim;327838;NI;42736;S5
CECMF USINA DA BARRA ACUCAR E ALCOOL LTDA - BARRACRED;1439107;b3S;I;2;BARRA BONITA;SP;43525;Não;Sim;Sim;129037;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;I;2;POUSO ALEGRE;MG;43525;Não;Sim;Sim;808;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;I;2;SAO PAULO;SP;43525;Não;Sim;Sim;8789;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;I;2;IJUI;RS;43525;Não;Sim;Sim;140857;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;I;2;OSASCO;SP;43525;Não;Sim;Sim;8788;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;I;2;PONTA GROSSA;PR;43525;Não;Sim;Sim;4802;NI;42736;S5
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;GOVERNADOR VALADARES;MG;43525;Não;Sim;Sim;169315;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;I;2;MANAUS;AM;43525;Não;Sim;Sim;125798;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;ERECHIM;RS;43525;Não;Sim;Sim;261856;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;I;2;GOIANIA;GO;43525;Não;Sim;Sim;45669;NI;42736;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;SAO GONCALO DO SAPUCAI;MG;43525;Não;Sim;Sim;425628;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;I;2;RIO BRANCO;AC;43525;Não;Sim;Sim;114457;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;I;2;CAMPINA VERDE;MG;43525;Não;Sim;Sim;99721;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;3;LAJEADO;RS;43525;Não;Sim;Sim;359785;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;PRESIDENTE PRUDENTE;SP;43525;Não;Sim;Sim;276425;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;I;2;JOAO MONLEVADE;MG;43525;Não;Sim;Sim;442771;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;I;2;SAO SEBASTIAO DO PARAISO;MG;43525;Não;Sim;Sim;80280;NI;42736;S5
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;BRASILIA;DF;43525;Não;Sim;Sim;2355153;NI;42736;S5
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;I;2;PORTO VELHO;RO;43525;Não;Sim;Sim;184680;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;I;2;PIRAPORA;MG;43525;Não;Sim;Sim;51811;NI;42736;S5
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;I;2;NOVA SERRANA;MG;43525;Não;Sim;Sim;277817;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;I;2;URUPEMA;SC;43525;Não;Sim;Sim;83105;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;I;2;GUAXUPE;MG;43525;Não;Sim;Sim;28248;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;I;2;BOM DESPACHO;MG;43525;Não;Sim;Sim;128285;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;SANTANA DO LIVRAMENTO;RS;43525;Não;Sim;Sim;166970;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;I;2;TEOFILO OTONI;MG;43525;Não;Sim;Sim;31592;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;I;2;GOIANIA;GO;43525;Não;Sim;Sim;119253;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;I;2;PATOS DE MINAS;MG;43525;Não;Sim;Sim;560597;NI;42736;S5
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;I;2;CASCAVEL;PR;43525;Não;Sim;Sim;586313;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;DIVINOPOLIS;MG;43525;Não;Sim;Sim;364030;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;LAGOA DA PRATA;MG;43525;Não;Sim;Sim;235768;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;I;2;BELO HORIZONTE;MG;43525;Não;Sim;Sim;205828;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;NOVO HAMBURGO;RS;43525;Não;Sim;Sim;227408;NI;42736;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;I;2;VOLTA REDONDA;RJ;43525;Não;Sim;Sim;4631;NI;42736;S5
UNIPRIME DO IGUAÇU - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, DAS CIÊNCIAS, DAS ARTES E EMPRESÁRIOS;1848322;b3S;I;2;PATO BRANCO;PR;43525;Não;Sim;Sim;148415;NI;42736;S5
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;I;2;BELO HORIZONTE;MG;43525;Não;Sim;Sim;25674;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;I;2;BELO HORIZONTE;MG;43525;Não;Sim;Sim;4830;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;I;2;SAO PAULO;SP;43525;Não;Sim;Sim;28456;NI;42736;S5
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES PODER JUDICIÁRIO, TRIBUNAL CONTAS ESTADUAL E SERVIDORES ÓRGÃOS ENTIDADES ÁREA CIÊNCIA TECNOLOGIA NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;I;2;RIO DE JANEIRO;RJ;43525;Não;Sim;Sim;148415;NI;42736;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;PIMENTA BUENO;RO;43525;Não;Sim;Sim;1115786;NI;42736;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2024442;b3S;I;2;GUAIRA;SP;43525;Não;Sim;Sim;23200;NI;42736;S5
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;I;2;ARACI;BA;43525;Não;Sim;Sim;13425;NI;42736;S5
