Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43525;NA;NA;NA;NA;93629;353089;0;NA;NA;NA;0;14698;367788;NA;NA%;NA%;0,2546;NA%;0,0554
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;43525;85613;0;85613;0;85613;20206;320552;0;0;0;320552;26152;366910;87334;0,2333;0,2333;0,2333;0,9803;0,0013
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43525;91010;0;91010;655;91665;332437;0;0;0;0;0;32786;365223;521524;0,2492;0,2492;0,251;0,1745;0,0821
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43525;111232;0;111232;0;111232;278924;0;0;0;0;0;86256;365180;442578;0,3046;0,3046;0,3046;0,2513;0,0483
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43525;44573;0;44573;0;44573;272231;0;0;36924;0;36924;54929;364084;1394597;0,1224;0,1224;0,1224;0,032;0,0472
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43525;NA;NA;NA;NA;89981;336288;0;NA;NA;NA;0;25685;361973;NA;NA%;NA%;0,2486;NA%;0,029
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43525;NA;NA;NA;NA;101797;337941;0;NA;NA;NA;0;20065;358005;NA;NA%;NA%;0,2843;NA%;0,0432
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43525;NA;NA;NA;NA;90888;328381;0;NA;NA;NA;0;21215;349596;NA;NA%;NA%;0,26;NA%;0,0497
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43525;NA;NA;NA;NA;85656;327029;0;NA;NA;NA;0;21463;348492;NA;NA%;NA%;0,2458;NA%;0,0907
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43525;185949;0;185949;0;185949;286155;0;0;0;0;0;60077;346232;NA;0,5371;0,5371;0,5371;NA%;0,0214
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43525;NA;NA;NA;NA;66937;322257;0;NA;NA;NA;0;16483;338739;NA;NA%;NA%;0,1976;NA%;0,2067
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43525;60114;0;60114;0;60114;323422;0;0;11630;0;11630;0;335052;3956520;0,1794;0,1794;0,1794;0,0152;0,0358
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43525;58564;0;58564;1390;59954;300895;0;0;0;0;0;33630;334525;576629;0,1751;0,1751;0,1792;0,1016;0,1159
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43525;272620;0;272620;0;272620;22205;0;0;0;0;0;311434;333638;410082;0,8171;0,8171;0,8171;0,6648;0,0073
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43525;91484;0;91484;0;91484;278521;0;0;0;0;0;54245;332767;399744;0,2749;0,2749;0,2749;0,2289;0,006
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43525;81895;0;81895;0;81895;9374;0;0;0;296358;296358;24716;330448;NA;0,2478;0,2478;0,2478;NA%;0,0001
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43525;47038;0;47038;5153;52191;302167;0;0;0;0;0;24390;326556;444879;0,144;0,144;0,1598;0,1057;0,157
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43525;NA;NA;NA;NA;116139;310194;0;NA;NA;NA;0;16064;326258;NA;NA%;NA%;0,356;NA%;0,1505
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43525;NA;NA;NA;NA;51748;311405;0;NA;NA;NA;0;12410;323816;NA;NA%;NA%;0,1598;NA%;0,0881
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43525;NA;NA;NA;NA;83058;302044;0;NA;NA;NA;0;20661;322705;NA;NA%;NA%;0,2574;NA%;0,0522
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43525;NA;NA;NA;NA;52291;291006;0;NA;NA;NA;0;15999;307005;NA;NA%;NA%;0,1703;NA%;0,1763
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43525;NA;NA;NA;NA;316509;284911;0;NA;NA;NA;0;20718;305630;NA;NA%;NA%;1,0356;NA%;0,0265
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43525;NA;NA;NA;NA;91939;280201;0;NA;NA;NA;0;22106;302307;NA;NA%;NA%;0,3041;NA%;0,1067
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43525;NA;NA;NA;NA;51948;281354;0;NA;NA;NA;0;20713;302066;NA;NA%;NA%;0,172;NA%;0,1729
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43525;NA;NA;NA;NA;74361;275932;0;NA;NA;NA;0;20390;296322;NA;NA%;NA%;0,2509;NA%;0,0553
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43525;NA;NA;NA;NA;159005;282924;0;NA;NA;NA;0;9835;292760;NA;NA%;NA%;0,5431;NA%;0,0013
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43525;NA;NA;NA;NA;121222;269340;0;NA;NA;NA;0;21693;291034;NA;NA%;NA%;0,4165;NA%;0,0453
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43525;NA;NA;NA;NA;46461;275823;0;NA;NA;NA;0;15140;290963;NA;NA%;NA%;0,1597;NA%;0,1224
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43525;35263;0;35263;0;35263;103218;0;0;179006;0;179006;8691;290915;272112;0,1212;0,1212;0,1212;0,1296;0,323
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43525;63169;0;63169;0;63169;271510;0;0;0;0;0;18695;290204;369385;0,2177;0,2177;0,2177;0,171;0,069
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43525;134;0;134;0;134;55931;0;0;7326;0;7326;223639;286895;NA;0,0005;0,0005;0,0005;NA%;1,4631
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43525;NA;NA;NA;NA;85807;269601;0;NA;NA;NA;0;16279;285881;NA;NA%;NA%;0,3001;NA%;0,1477
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43525;NA;NA;NA;NA;42532;276313;0;NA;NA;NA;0;6955;283268;NA;NA%;NA%;0,1501;NA%;0,1252
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43525;NA;NA;NA;NA;76930;266752;0;NA;NA;NA;0;15377;282129;NA;NA%;NA%;0,2727;NA%;0,1107
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43525;NA;NA;NA;NA;75180;260484;0;NA;NA;NA;0;20448;280931;NA;NA%;NA%;0,2676;NA%;0,0271
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43525;NA;NA;NA;NA;74251;266433;0;NA;NA;NA;0;11928;278361;NA;NA%;NA%;0,2667;NA%;0,079
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43525;35048;0;35048;0;35048;58456;0;0;29295;0;29295;189931;277683;NA;0,1262;0,1262;0,1262;NA%;0,1389
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43525;NA;NA;NA;NA;58558;263903;0;NA;NA;NA;0;13477;277381;NA;NA%;NA%;0,2111;NA%;0,2117
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43525;NA;NA;NA;NA;49139;260165;0;NA;NA;NA;0;17035;277200;NA;NA%;NA%;0,1773;NA%;0,1158
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;43525;35254;0;35254;0;35254;211476;0;0;6649;0;6649;58606;276731;1518721;0,1274;0,1274;0,1274;0,0232;0,1325
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43525;NA;NA;NA;NA;96198;264873;0;NA;NA;NA;0;11657;276531;NA;NA%;NA%;0,3479;NA%;0,0397
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43525;NA;NA;NA;NA;44767;263708;0;NA;NA;NA;0;9666;273374;NA;NA%;NA%;0,1638;NA%;0,3156
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;43525;261307;0;261307;0;261307;70637;10366;0;48797;32482;91646;110206;272489;NA;0,959;0,959;0,959;NA%;0,011
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43525;NA;NA;NA;NA;66161;250409;0;NA;NA;NA;0;21000;271409;NA;NA%;NA%;0,2438;NA%;0,1909
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43525;156289;0;156289;0;156289;90183;4404;12968;62599;0;79972;96006;266160;330435;0,5872;0,5872;0,5872;0,473;0,0097
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43525;NA;NA;NA;NA;170858;248395;0;NA;NA;NA;0;16174;264569;NA;NA%;NA%;0,6458;NA%;0,0313
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43525;48216;0;48216;0;48216;247378;0;0;0;0;0;16926;264304;NA;0,1824;0,1824;0,1824;NA%;0,0143
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43525;NA;NA;NA;NA;75544;245749;0;NA;NA;NA;0;16722;262471;NA;NA%;NA%;0,2878;NA%;0,0632
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;I;2;NAO-ME-TOQUE;RS;43525;55902;0;55902;0;55902;235482;0;0;0;0;0;26508;261990;NA;0,2134;0,2134;0,2134;NA%;0,0009
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43525;NA;NA;NA;NA;137368;226254;0;NA;NA;NA;0;32955;259209;NA;NA%;NA%;0,5299;NA%;0,0474
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43525;35914;0;35914;0;35914;243227;0;0;0;0;0;13080;256308;NA;0,1401;0,1401;0,1401;NA%;0,1475
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43525;NA;NA;NA;NA;63174;236083;0;NA;NA;NA;0;15756;251839;NA;NA%;NA%;0,2509;NA%;0,0565
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43525;105234;0;105234;0;105234;204345;904;0;0;0;904;45182;250431;599675;0,4202;0,4202;0,4202;0,1755;0,0126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43525;NA;NA;NA;NA;74649;232980;0;NA;NA;NA;0;15103;248083;NA;NA%;NA%;0,3009;NA%;0,2021
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43525;NA;NA;NA;NA;43860;236121;0;NA;NA;NA;0;11879;248000;NA;NA%;NA%;0,1769;NA%;0,1794
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43525;NA;NA;NA;NA;57195;235085;0;NA;NA;NA;0;12406;247491;NA;NA%;NA%;0,2311;NA%;0,0373
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;43525;25984;0;25984;0;25984;115202;0;0;164;6850;7014;124510;246726;NA;0,1053;0,1053;0,1053;NA%;0,0149
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43525;NA;NA;NA;NA;75357;238861;0;NA;NA;NA;0;7113;245974;NA;NA%;NA%;0,3064;NA%;0,0025
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43525;NA;NA;NA;NA;56267;240466;0;NA;NA;NA;0;5182;245648;NA;NA%;NA%;0,2291;NA%;0,0657
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43525;NA;NA;NA;NA;81360;231097;0;NA;NA;NA;0;14499;245596;NA;NA%;NA%;0,3313;NA%;0,0377
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43525;NA;NA;NA;NA;79937;233866;0;NA;NA;NA;0;11644;245511;NA;NA%;NA%;0,3256;NA%;0,05
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;43525;46484;0;46484;0;46484;133454;0;0;0;0;0;110286;243740;NA;0,1907;0,1907;0,1907;NA%;0
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43525;NA;NA;NA;NA;32909;228579;0;NA;NA;NA;0;13948;242527;NA;NA%;NA%;0,1357;NA%;0,1687
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;43525;99774;0;99774;0;99774;214306;0;0;0;0;0;25156;239462;237994;0,4167;0,4167;0,4167;0,4192;0,0064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43525;NA;NA;NA;NA;48189;222023;0;NA;NA;NA;0;16766;238789;NA;NA%;NA%;0,2018;NA%;0,1876
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43525;NA;NA;NA;NA;33108;220545;0;NA;NA;NA;0;15200;235745;NA;NA%;NA%;0,1404;NA%;0,2052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43525;NA;NA;NA;NA;61991;220015;0;NA;NA;NA;0;15433;235449;NA;NA%;NA%;0,2633;NA%;0,0966
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43525;NA;NA;NA;NA;49878;225828;0;NA;NA;NA;0;9501;235329;NA;NA%;NA%;0,2119;NA%;0,0776
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43525;NA;NA;NA;NA;28316;219897;0;NA;NA;NA;0;15290;235187;NA;NA%;NA%;0,1204;NA%;0,3175
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43525;NA;NA;NA;NA;30943;224688;0;NA;NA;NA;0;9938;234626;NA;NA%;NA%;0,1319;NA%;0,2831
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43525;34907;0;34907;0;34907;201010;0;0;5182;0;5182;26807;232999;833575;0,1498;0,1498;0,1498;0,0419;0,0679
UM INVESTIMENTOS S/A CTVM - PRUDENCIAL;1000082561;n2;S4;I;2;RIO DE JANEIRO;RJ;43525;32965;0;32965;0;32965;78552;3157;0;103097;771;107025;46697;232274;NA;0,1419;0,1419;0,1419;NA%;0,0635
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;43525;18769;0;18769;14057;32826;181958;0;0;11441;0;11441;36814;230213;NA;0,0815;0,0815;0,1426;NA%;0,0091
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43525;NA;NA;NA;NA;66311;220940;0;NA;NA;NA;0;9263;230203;NA;NA%;NA%;0,2881;NA%;0,107
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43525;NA;NA;NA;NA;59320;219503;0;NA;NA;NA;0;10240;229743;NA;NA%;NA%;0,2582;NA%;0,0634
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;43525;256003;0;256003;0;256003;127377;31151;0;0;0;31151;71079;229607;1291086;1,115;1,115;1,115;0,1983;0,0031
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43525;31506;0;31506;0;31506;107399;0;0;4549;0;4549;116808;228756;NA;0,1377;0,1377;0,1377;NA%;0,0856
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43525;37059;0;37059;0;37059;214739;0;0;0;0;0;13032;227771;307525;0,1627;0,1627;0,1627;0,1205;0,1716
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43525;NA;NA;NA;NA;97853;213592;0;NA;NA;NA;0;13362;226954;NA;NA%;NA%;0,4312;NA%;0,1123
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;43525;82108;0;82108;0;82108;44875;0;0;1234;0;1234;179516;225624;NA;0,3639;0,3639;0,3639;NA%;0,0494
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;43525;29181;0;29181;0;29181;48336;0;0;32033;0;32033;144513;224882;NA;0,1298;0,1298;0,1298;NA%;0,1455
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43525;NA;NA;NA;NA;54726;211970;0;NA;NA;NA;0;12652;224622;NA;NA%;NA%;0,2436;NA%;0,1378
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43525;NA;NA;NA;NA;48403;211365;0;NA;NA;NA;0;12924;224290;NA;NA%;NA%;0,2158;NA%;0,3122
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43525;NA;NA;NA;NA;102564;211449;0;NA;NA;NA;0;12524;223973;NA;NA%;NA%;0,4579;NA%;0,092
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43525;NA;NA;NA;NA;66171;203906;0;NA;NA;NA;0;18001;221906;NA;NA%;NA%;0,2982;NA%;0,2455
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43525;NA;NA;NA;NA;140122;208598;0;NA;NA;NA;0;12706;221304;NA;NA%;NA%;0,6332;NA%;0,0611
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43525;137230;0;137230;0;137230;169184;0;0;0;0;0;50654;219838;321619;0,6242;0,6242;0,6242;0,4267;0,0061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43525;NA;NA;NA;NA;48520;204999;0;NA;NA;NA;0;13684;218683;NA;NA%;NA%;0,2219;NA%;0,134
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43525;NA;NA;NA;NA;33394;205792;0;NA;NA;NA;0;12640;218432;NA;NA%;NA%;0,1529;NA%;0,1577
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43525;NA;NA;NA;NA;82696;200642;0;NA;NA;NA;0;17450;218092;NA;NA%;NA%;0,3792;NA%;0,0186
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43525;NA;NA;NA;NA;78910;202385;0;NA;NA;NA;0;14726;217111;NA;NA%;NA%;0,3635;NA%;0,0615
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43525;NA;NA;NA;NA;43565;202597;0;NA;NA;NA;0;13833;216430;NA;NA%;NA%;0,2013;NA%;0,2104
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43525;88763;0;88763;0;88763;186962;0;0;0;0;0;28625;215587;NA;0,4117;0,4117;0,4117;NA%;0,1167
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43525;NA;NA;NA;NA;37076;209095;0;NA;NA;NA;0;4723;213818;NA;NA%;NA%;0,1734;NA%;0,126
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43525;NA;NA;NA;NA;55925;202560;0;NA;NA;NA;0;10493;213053;NA;NA%;NA%;0,2625;NA%;0,1434
