Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43525;6467;0;0;232076;-11945;220131;0;0;0;0;0;4732;168651;25647;425628;0;425628
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43525;4915;489;0;216094;-12423;203671;0;0;0;0;0;18149;179855;18511;425590;0;425590
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43525;6528;3402;0;269766;-16846;252920;0;0;0;0;0;18178;116512;22049;419589;0;419589
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43525;146737;82995;39526;0;0;0;0;0;0;0;0;116502;2352;31471;419582;0;419582
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43525;6491;0;11445;163135;-13507;149628;0;0;0;0;0;3209;226791;21312;418876;0;418876
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43525;3218;6448;154963;227629;-11672;215957;0;0;0;0;0;3062;17441;11824;412913;0;412913
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43525;37404;1751;356398;0;0;0;0;0;0;0;0;12757;285;1118;409713;0;409713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43525;1523;0;0;145395;-5935;139460;0;0;0;0;0;2013;251983;9969;404948;0;404948
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43525;1217;55660;251;365398;-70263;295134;0;0;0;0;0;31348;882;16519;401012;0;401012
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43525;4439;0;0;313508;-18846;294662;0;0;0;0;0;5921;69818;25606;400445;0;400445
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43525;565;0;0;164754;-3917;160837;0;0;0;0;0;952;217415;17132;396901;0;396901
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43525;4638;4295;0;258916;-13834;245082;0;0;0;0;0;19570;97410;25650;396646;0;396646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43525;7800;0;0;164625;-10360;154265;0;0;0;0;0;799;213508;18384;394757;0;394757
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43525;3048;0;0;274521;-9611;264910;0;0;0;0;0;4922;95487;25241;393608;0;393608
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43525;1361;56804;3614;343427;-49174;294253;0;0;0;0;0;15802;19117;1892;392843;0;392843
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43525;2681;0;469;163171;-13718;149453;0;0;0;0;0;4058;221468;11829;389958;0;389958
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43525;5497;0;0;221431;-13991;207439;0;0;0;0;0;2269;158748;14047;388002;0;388002
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43525;515;0;112310;262153;-6752;255400;0;0;0;0;0;2692;15;15937;386869;0;386869
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43525;1813;15657;0;258132;-15305;242827;0;0;0;0;0;9919;89159;24655;384030;0;384030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43525;5213;15687;0;236562;-10414;226147;0;0;0;0;0;1201;99872;34881;383001;0;383001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43525;13202;0;0;168360;-21086;147273;0;0;0;0;0;3234;207325;10726;381761;0;381761
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43525;7972;3500;0;0;0;0;198;347491;118486;-1162;465012;22895;33;688;500100;118486;381614
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43525;3740;0;0;275293;-5922;269371;0;0;0;0;0;2069;91167;15044;381391;0;381391
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43525;1883;0;0;191664;-10960;180703;0;0;0;0;0;2081;173589;19070;377326;0;377326
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43525;4153;29515;0;275833;-11329;264504;0;0;0;0;0;1675;60911;10059;370817;0;370817
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43525;4244;2791;365;147574;-4661;142914;0;0;0;0;0;4065;210236;6177;370792;0;370792
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43525;4068;0;0;272157;-8862;263295;0;0;0;0;0;2584;77845;18271;366063;0;366063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43525;4272;0;0;222918;-16344;206574;0;0;0;0;0;3415;136234;13535;364030;0;364030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43525;1915;8920;199207;134175;-7890;126286;0;0;0;0;0;1303;10230;12095;359956;0;359956
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43525;492;0;0;201445;-5031;196414;0;0;0;0;0;1832;150476;10570;359785;0;359785
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43525;1093;28062;109150;223190;-22518;200672;0;0;0;0;0;1714;7037;8487;356216;0;356216
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43525;1277;0;0;274070;-7292;266779;0;0;0;0;0;10845;65180;11437;355518;0;355518
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43525;317;0;252761;97614;-1832;95782;0;0;0;0;0;3148;333;231;352572;0;352572
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43525;4395;0;0;229188;-8722;220465;0;0;0;0;0;2807;110915;12504;351087;0;351087
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43525;2276;0;0;156028;-14048;141980;0;0;0;0;0;4574;179071;21061;348962;0;348962
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43525;3483;0;51;151097;-4064;147033;0;0;0;0;0;1848;181958;11218;345592;0;345592
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43525;1888;23270;1076;223702;-7069;216633;0;0;0;0;0;2106;79848;19622;344443;0;344443
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43525;7306;0;51233;95601;-9037;86564;0;0;0;0;0;1921;183792;12358;343174;0;343174
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43525;233;0;4070;0;0;0;0;0;0;0;0;9040;298622;29548;341513;0;341513
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43525;446;0;0;0;0;0;10683;322399;96;-462;332716;1042;1730;401;336336;96;336239
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43525;1948;0;0;185086;-6657;178429;0;0;0;0;0;5892;137991;9713;333974;0;333974
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43525;4046;0;0;205222;-17404;187818;0;0;0;0;0;3691;125200;11969;332725;0;332725
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43525;3361;20326;0;255291;-17521;237770;0;0;0;0;0;697;56359;13601;332114;0;332114
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43525;2295;39700;107293;0;0;0;0;0;0;0;0;148972;8312;24265;330836;0;330836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43525;2488;12912;48696;241178;-9718;231460;0;0;0;0;0;1723;21099;9460;327838;0;327838
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43525;1101;0;0;241778;-10637;231140;0;0;0;0;0;2871;80933;11393;327439;0;327439
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43525;2000;4713;180527;108662;-4683;103979;0;0;0;0;0;380;23630;8752;323981;0;323981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43525;3658;19009;85320;211299;-36185;175113;0;0;0;0;0;1380;24412;13993;322886;0;322886
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43525;2366;0;0;139135;-10227;128908;0;0;0;0;0;2505;181270;7288;322337;0;322337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43525;2429;36603;70514;197774;-5292;192482;0;0;0;0;0;1806;5368;12770;321972;0;321972
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43525;5840;2704;16720;201852;-26065;175786;0;0;0;0;0;9469;93632;15592;319743;0;319743
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43525;5011;0;0;246328;-12378;233950;0;0;0;0;0;2199;60157;16335;317652;0;317652
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43525;11522;0;7842;223047;-10786;212261;0;0;0;0;0;1567;67904;10172;311267;0;311267
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43525;960;5233;0;146255;-14380;131874;0;0;0;0;0;9421;137042;22796;307326;0;307326
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43525;2062;0;259;185207;-9671;175536;0;0;0;0;0;1444;112762;13512;305575;0;305575
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43525;1214;50139;121597;118792;-5486;113306;0;0;0;0;0;298;8800;9934;305288;0;305288
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43525;13265;38506;210473;29907;-199;29709;0;0;0;0;0;8987;1186;2864;304989;0;304989
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43525;825;0;59560;272658;-55968;216690;0;0;0;0;0;20173;107;5296;302651;0;302651
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;43525;165;183706;58458;0;0;0;0;0;0;0;0;59088;221;458;302095;0;302095
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43525;1385;0;146654;117151;-5532;111618;0;0;0;0;0;7947;23083;10321;301009;0;301009
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;43525;2326;0;0;119781;-7966;111815;0;0;0;0;0;714;168916;14829;298599;0;298599
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43525;436;0;77121;79086;-3829;75257;0;0;0;0;0;618;127350;17478;298258;0;298258
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;43525;1993;0;0;108506;-8945;99561;0;0;0;0;0;1959;174412;19869;297794;0;297794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43525;2380;0;0;239846;-10102;229744;0;0;0;0;0;282;46532;18250;297189;0;297189
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43525;3531;0;0;143495;-11694;131801;0;0;0;0;0;4164;142042;14210;295748;0;295748
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43525;3614;14196;0;186029;-11823;174206;0;0;0;0;0;1206;87241;12109;292572;0;292572
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43525;2583;10452;0;226950;-14253;212697;0;0;0;0;0;1493;53461;10845;291531;0;291531
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43525;2749;0;0;184611;-13032;171579;0;0;0;0;0;1620;95675;18467;290091;0;290091
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43525;221;0;79492;202374;-16723;185651;0;0;0;0;0;4057;6528;14111;290060;0;290060
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;43525;964;18517;94216;188901;-15839;173062;0;0;0;0;0;605;1212;1481;290059;0;290059
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43525;72;36977;2407;214614;-27557;187058;0;0;0;0;0;62718;164;305;289700;0;289700
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43525;3868;0;287;252206;-7297;244909;0;0;0;0;0;2155;27522;10595;289337;0;289337
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;43525;4;188192;71981;8049;-91;7958;0;0;0;0;0;1251;46;18873;288304;0;288304
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43525;392;0;50;82707;-1991;80716;0;0;0;0;0;2884;198779;3050;285870;0;285870
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43525;5048;231;0;196998;-10011;186987;0;0;0;0;0;2324;74579;16568;285739;0;285739
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43525;1896;19967;0;188612;-6083;182530;0;0;0;0;0;7881;57823;15085;285182;0;285182
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43525;1279;0;0;209876;-4315;205561;0;0;0;0;0;2209;55629;19675;284353;0;284353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43525;1167;0;0;164484;-10300;154184;0;0;0;0;0;849;106483;21060;283743;0;283743
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43525;646;0;0;107650;-10099;97551;0;0;0;0;0;1839;171075;11552;282664;0;282664
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43525;519;0;0;176085;-9041;167045;0;0;0;0;0;717;97684;14877;280842;0;280842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43525;2897;2098;10780;98764;-12608;86155;0;0;0;0;0;2315;165525;10378;280148;0;280148
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43525;2710;0;0;221580;-14152;207427;0;0;0;0;0;1469;52676;15673;279956;0;279956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43525;7198;0;0;160760;-12365;148395;0;0;0;0;0;2876;99629;21801;279900;0;279900
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43525;4815;0;0;79790;-1421;78368;0;0;0;0;0;4559;181709;8366;277817;0;277817
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43525;1919;3859;0;149038;-4575;144463;0;0;0;0;0;1986;115200;10163;277590;0;277590
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43525;2195;16969;91050;154503;-8152;146350;0;0;0;0;0;1242;7628;10991;276425;0;276425
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43525;1623;0;0;186358;-20138;166220;0;0;0;0;0;2392;92361;13810;276406;0;276406
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43525;1440;0;0;202718;-7056;195661;0;0;0;0;0;2095;63809;12716;275721;0;275721
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;43525;33;118586;52501;2133;-11;2122;0;0;0;0;0;33698;0;68617;275556;0;275556
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43525;873;0;102285;154755;-5232;149523;0;0;0;0;0;183;17419;3734;274018;0;274018
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43525;3067;1391;0;182554;-7234;175319;0;0;0;0;0;10031;70851;12801;273462;0;273462
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;43525;321;52206;63439;81218;-1787;79431;0;0;0;0;0;64652;3099;9363;272512;0;272512
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43525;2715;0;0;146766;-8561;138205;0;0;0;0;0;10221;110798;10550;272488;0;272488
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;SANTA LUCIA;PR;43525;4205;0;0;220702;-6313;214389;0;0;0;0;0;2458;38263;7399;266713;0;266713
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;SAO JORGE D'OESTE;PR;43525;844;0;0;203048;-4288;198760;0;0;0;0;0;2345;54927;9178;266055;0;266055
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43525;666;0;0;142785;-8136;134649;0;0;0;0;0;1736;114732;13227;265011;0;265011
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43525;1173;0;2075;70847;-1457;69389;0;0;0;0;0;2875;165301;22650;263463;0;263463
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;43525;147;0;0;124384;-3125;121259;0;0;0;0;0;339;135265;4845;261856;0;261856
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;43525;882;20853;22393;0;0;0;1891;202708;86215;-3781;287032;16401;252;256;348070;86215;261855
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43525;26;83750;147432;5977;-30;5947;0;0;0;0;0;1204;10325;12166;260851;0;260851
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43525;161;29469;0;111540;-5477;106064;0;0;0;0;0;5612;111120;8075;260501;0;260501
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43525;258;73920;69564;106558;-22224;84334;0;0;0;0;0;30960;311;1127;260475;0;260475
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43525;3573;18471;68252;140606;-5472;135135;0;0;0;0;0;3973;12891;18075;260370;0;260370
