Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41791;1166;0;9859;108594;-2191;106402;0;0;0;0;0;1343;20978;7631;147380;0;147380
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41791;1113;0;59563;80789;-1082;79708;0;0;0;0;0;437;3382;3046;147249;0;147249
TOV CCTVM LTDA - PRUDENCIAL;1000082884;n2;;I;2;POCOS DE CALDAS;MG;41791;8215;19419;61648;891;0;891;0;0;0;0;0;53835;0;1514;145521;0;145521
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;41791;1282;1996;3952;129001;-9031;119970;0;0;0;0;0;8336;9305;477;145318;0;145318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41791;1686;0;0;116684;-2043;114641;0;0;0;0;0;698;22029;6159;145214;0;145214
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41791;685;0;46935;91584;-1841;89742;0;0;0;0;0;16;2932;4635;144946;0;144946
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;41791;1833;38000;50374;102;0;102;0;0;0;0;0;46266;733;6257;143565;0;143565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41791;816;0;34864;98043;-2270;95773;0;0;0;0;0;718;6970;3661;142801;0;142801
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41791;870;5582;0;79635;-4816;74819;0;0;0;0;0;2998;48475;9924;142669;0;142669
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;41791;30;5521;1374;144199;-14011;130188;0;0;0;0;0;5271;56;154;142594;0;142594
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41791;2532;0;0;83059;-5290;77769;0;0;0;0;0;4011;50417;7266;141995;0;141995
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41791;405;0;0;95520;-2083;93437;0;0;0;0;0;835;37572;9090;141339;0;141339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41791;978;0;72492;56697;-2568;54129;0;0;0;0;0;640;10027;2946;141213;0;141213
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41791;723;2503;0;82596;-6444;76152;0;0;0;0;0;2456;52226;6976;141036;0;141036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41791;916;0;0;64364;-3517;60847;0;0;0;0;0;2813;69237;7091;140903;0;140903
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41791;1601;0;0;88918;-3824;85094;0;0;0;0;0;5050;40631;8000;140377;0;140377
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41791;2525;0;0;72601;-1901;70700;0;0;0;0;0;2682;59020;3834;138761;0;138761
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41791;300;0;38569;93614;-1536;92078;0;0;0;0;0;6432;11;1203;138594;0;138594
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41791;2202;0;0;90068;-6066;84002;0;0;0;0;0;1356;42310;4260;134130;0;134130
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41791;414;0;128655;451;-7;444;0;0;0;0;0;3307;8;327;133153;0;133153
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41791;3757;0;50569;64949;-2895;62054;0;0;0;0;0;526;7794;7754;132455;0;132455
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;41791;148;10779;76344;0;0;0;0;0;0;0;0;39024;511;5198;132005;0;132005
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;41791;176;66456;43721;519;0;519;0;0;0;0;0;18253;280;1867;131271;0;131271
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41791;1926;0;201;82144;-2694;79450;0;0;0;0;0;1356;41465;6550;130948;0;130948
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41791;57;0;0;48257;-402;47855;0;0;0;0;0;60;77867;4300;130139;0;130139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41791;1285;0;28274;94396;-1453;92943;0;0;0;0;0;1906;1174;3850;129433;0;129433
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41791;3022;0;9922;48774;-1030;47744;0;0;0;0;0;1855;59510;6735;128789;0;128789
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;41791;7978;520;111778;56;0;56;0;0;0;0;0;5389;273;2463;128457;0;128457
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41791;152;1098;78648;0;0;0;0;0;0;0;0;24898;114;23207;128116;0;128116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41791;2921;0;62250;37332;-1187;36144;0;0;0;0;0;1515;22602;1904;127336;0;127336
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41791;568;0;0;101932;-2564;99368;0;0;0;0;0;4697;14323;7657;126612;0;126612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41791;1580;0;49842;66489;-1289;65200;0;0;0;0;0;229;5173;3680;125704;0;125704
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41791;1000;0;0;78697;-1494;77203;0;0;0;0;0;1831;35641;8973;124648;0;124648
BANCO AZTECA DO BRASIL S.A. - PRUDENCIAL;1000081524;b1;;I;3;RECIFE;PE;41791;3757;30213;0;89219;-9327;79892;0;0;0;0;0;2442;7561;296;124160;0;124160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41791;2773;0;0;81774;-2652;79123;0;0;0;0;0;2175;35035;4974;124080;0;124080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41791;1932;0;0;79304;-3913;75391;0;0;0;0;0;2537;36767;7365;123993;0;123993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41791;745;0;34974;78414;-2147;76267;0;0;0;0;0;254;3667;7992;123899;0;123899
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41791;323;0;0;91824;-1587;90237;0;0;0;0;0;820;24572;7378;123331;0;123331
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41791;1000;0;0;63487;-1798;61689;0;0;0;0;0;975;51769;5330;120763;0;120763
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41791;875;0;0;73552;-1395;72157;0;0;0;0;0;14477;29777;3261;120547;0;120547
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41791;1899;0;26420;87085;-3209;83876;0;0;0;0;0;315;839;6232;119581;0;119581
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;41791;1113;0;0;87575;-3652;83923;0;0;0;0;0;604;27941;5373;118953;0;118953
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41791;889;5;3301;97305;-7574;89731;0;0;0;0;0;627;17803;6164;118520;0;118520
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;41791;87;0;112798;0;0;0;0;0;0;0;0;5020;13;554;118472;0;118472
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41791;1914;0;37938;79083;-1664;77419;0;0;0;0;0;102;531;44;117948;0;117948
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;41791;576;0;0;86467;-1074;85393;0;0;0;0;0;1863;25712;4239;117783;0;117783
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41791;3039;0;0;83601;-3263;80338;0;0;0;0;0;1630;29458;2441;116906;0;116906
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;41791;673;0;0;73537;-3397;70140;0;0;0;0;0;1539;39977;4427;116757;0;116757
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;41791;602;0;38780;70984;-2120;68864;0;0;0;0;0;265;3229;4955;116695;0;116695
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;41791;433;0;0;89617;-2036;87581;0;0;0;0;0;2720;22272;3121;116126;0;116126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;41791;1040;0;0;51279;-2646;48633;0;0;0;0;0;1241;60688;4450;116053;0;116053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41791;4092;0;0;79122;-1793;77329;0;0;0;0;0;1284;26413;6814;115932;0;115932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41791;1887;278;0;58348;-3997;54351;0;0;0;0;0;3606;48414;7181;115717;0;115717
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;41791;365;0;0;67258;-1380;65878;0;0;0;0;0;253;45778;3002;115275;0;115275
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41791;981;0;41251;64428;-5620;58808;0;0;0;0;0;763;12380;1066;115249;0;115249
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41791;497;0;0;87932;-2426;85505;0;0;0;0;0;695;21782;6150;114629;0;114629
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41791;2188;0;49901;56494;-2124;54370;0;0;0;0;0;660;3283;3311;113714;0;113714
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO ? SICOOB EMPRECRED;8044854;b3S;;I;2;JI-PARANA;RO;41791;2604;0;0;78996;-5570;73425;0;0;0;0;0;4857;27346;4314;112546;0;112546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41791;2026;0;0;92511;-2048;90463;0;0;0;0;0;1031;12843;5142;111505;0;111505
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41791;506;0;31026;70698;-1525;69172;0;0;0;0;0;896;1698;7968;111265;0;111265
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;41791;241;9250;38235;0;0;0;0;0;0;0;0;59678;557;2844;110806;0;110806
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41791;604;29062;50778;27580;-335;27245;0;0;0;0;0;907;164;1591;110351;0;110351
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41791;5309;0;0;45555;-1403;44152;0;0;0;0;0;2256;52391;5920;110029;0;110029
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41791;1060;0;0;61699;-2320;59379;0;0;0;0;0;3775;38156;6103;108472;0;108472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41791;579;0;42637;54044;-3252;50792;0;0;0;0;0;1914;2938;9155;108016;0;108016
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;41791;219;0;0;61650;-2284;59366;0;0;0;0;0;285;45042;2883;107794;0;107794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;41791;1191;0;0;83280;-2125;81155;0;0;0;0;0;307;19576;4711;106940;0;106940
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;41791;903;0;20708;87272;-4392;82880;0;0;0;0;0;689;836;388;106404;0;106404
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41791;479;0;0;18440;-490;17950;0;0;0;0;0;2770;81683;2610;105492;0;105492
PLANNER - PRUDENCIAL;1000080587;n1;;C;2;SAO PAULO;SP;41791;242;12949;55617;0;0;0;0;0;0;0;0;34385;82;1700;104975;0;104975
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;41791;8;9220;92412;0;0;0;0;0;0;0;0;1604;0;25;103269;0;103269
ANDBANK - PRUDENCIAL;1000081256;b1;;I;3;SAO PAULO;SP;41791;377;10399;40951;14836;-273;14563;0;0;0;0;0;32560;2859;1322;103030;0;103030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41791;1258;0;0;53107;-3579;49528;0;0;0;0;0;1340;43416;7257;102799;0;102799
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;41791;81;18140;69770;1928;-55;1872;0;0;0;0;0;89;11308;1187;102447;0;102447
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41791;3724;0;14601;42614;-769;41846;0;0;0;0;0;2139;35186;4862;102358;0;102358
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;41791;448;0;0;41191;-1019;40172;0;0;0;0;0;3154;55468;2872;102115;0;102115
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;41791;5379;20300;0;9584;-45;9539;0;0;0;0;0;49197;930;16477;101822;0;101822
BANCO VIPAL - PRUDENCIAL;1000081531;b2;;I;2;PORTO ALEGRE;RS;41791;1826;0;354;95355;-16317;79038;0;0;0;0;0;9651;10121;75;101065;0;101065
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;41791;1359;0;0;47749;-2246;45503;0;0;0;0;0;4366;45796;3588;100613;0;100613
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41791;1683;0;39034;53491;-2597;50894;0;0;0;0;0;82;25;7360;99079;0;99079
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41791;21;0;0;27077;-229;26848;0;0;0;0;0;1808;67162;2641;98481;0;98481
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;41791;739;0;22900;60030;-1674;58356;0;0;0;0;0;4751;10039;1512;98297;0;98297
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41791;1302;0;0;72856;-5739;67117;0;0;0;0;0;1862;23829;3679;97788;0;97788
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;41791;1132;0;0;54290;-2182;52108;0;0;0;0;0;1507;38782;4241;97768;0;97768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;41791;2390;0;0;62982;-6205;56778;0;0;0;0;0;2478;29956;5967;97570;0;97570
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;41791;1970;0;0;67935;-1621;66315;0;0;0;0;0;2595;23624;3054;97557;0;97557
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;41791;1439;0;0;67733;-1715;66017;0;0;0;0;0;1193;21052;6042;95744;0;95744
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;41791;2134;0;0;46044;-6019;40025;0;0;0;0;0;3203;44199;6081;95642;0;95642
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;41791;494;0;1714;52119;-2607;49512;0;0;0;0;0;476;40404;2082;94682;0;94682
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;41791;2227;0;0;52259;-5244;47015;0;0;0;0;0;3582;36401;5018;94243;0;94243
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;41791;169;50387;22452;9303;-148;9155;0;0;0;0;0;1393;142;10531;94228;0;94228
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;41791;750;0;0;60272;-2315;57956;0;0;0;0;0;442;30547;4429;94125;0;94125
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;41791;59;0;0;62621;-983;61637;0;0;0;0;0;457;29860;1902;93915;0;93915
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;41791;1866;0;314;62708;-1774;60933;0;0;0;0;0;2091;22717;5895;93816;0;93816
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;41791;2616;0;0;52195;-2668;49527;0;0;0;0;0;2278;34370;4950;93742;0;93742
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41791;2042;0;0;63993;-4190;59803;0;0;0;0;0;2774;22974;5878;93470;0;93470
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;41791;646;0;0;55278;-4439;50838;0;0;0;0;0;1777;34716;4969;92946;0;92946
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41791;623;0;5434;66636;-3648;62988;0;0;0;0;0;463;20490;2898;92895;0;92895
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;41791;808;0;244;67200;-2979;64221;0;0;0;0;0;402;20919;5858;92452;0;92452
