Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/12/2013;20136508;0;17980764;754780;344775;211497;144519;130958;109880;459336;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2013;15968138;1460737;4980369;2156331;1469457;386969;11729;38650;14763;13961;5435173
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2013;14982803;0;10255454;2094118;989607;460740;194827;148570;139896;699592;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2013;11599926;3956011;4072309;2002322;389910;88287;266062;59346;142401;623278;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2013;11092989;10700635;317827;11052;33510;4624;11572;0;0;13769;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/12/2013;10433452;3879231;3300327;1096602;767032;361191;238431;91673;75966;135933;487067
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2013;10357318;98938;3507407;5438369;821323;215172;72808;51512;44537;107254;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/12/2013;10336445;388268;2742402;3803239;881870;79952;32034;18923;6296;63212;2320250
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/12/2013;10086289;5511;9005618;296924;603229;45295;30913;22886;18953;56960;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2013;9646787;3592502;4810879;707647;183544;52632;46572;8990;132051;111970;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2013;9213045;1110469;5394587;1238977;268153;488059;160537;101344;141246;309672;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2013;8879443;118465;4004651;3876556;277818;138823;64932;34905;36585;325497;1210
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2013;8598116;759941;2335901;4680520;245999;168754;29694;1536;1356;40296;334119
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/12/2013;8002206;4483198;1612294;846268;412265;246564;112141;47732;57502;184242;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2013;7876951;881643;5261200;1501816;163745;8233;27232;4617;4891;23573;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2013;7311933;4521987;2449861;247727;44370;18760;11237;2212;1971;13807;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2013;7038714;1081339;5269428;199567;87356;51934;74295;45315;37017;192461;0
FIBRA;49951;b1;I;2;;199;SAO PAULO;SP;01/12/2013;6907949;152715;3013178;1798680;260006;96311;108705;55918;52445;372031;997958
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2013;5993157;830271;1742734;2003491;442085;193724;43950;24964;49610;45110;617219
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2013;5691811;361813;1931300;1954314;836982;382186;11831;7216;35461;170708;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2013;5543110;1529978;2403103;1245383;151096;51685;28658;10418;7057;115731;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/12/2013;5348189;0;3803335;455856;603799;232919;23234;30780;17953;180313;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2013;5258150;208609;1103206;319642;217171;20059;0;0;0;80897;3308566
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2013;4158002;77815;2519994;1097766;372319;35331;12521;5890;4136;32231;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2013;4147555;1514763;710901;874641;833292;86664;60957;13684;7208;45445;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2013;4094068;2129720;1016387;379601;216459;86364;114145;22665;19920;108807;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2013;3491326;608866;1058517;1178575;425647;63648;24672;23453;33518;74430;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2013;3462596;812675;1120181;769715;567306;35557;29792;15448;12765;99157;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2013;3447116;679817;1315473;1116401;174972;113843;7480;3117;2471;33543;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/12/2013;3345551;17096;3003652;79581;47908;32771;27501;22214;18730;96098;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/12/2013;3304118;0;2662702;75813;59666;72170;66451;57154;47879;262282;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/12/2013;3276760;319322;2155633;395716;286176;76786;9905;6887;4824;21509;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2013;3237249;16923;1669503;531284;744694;81327;38672;44917;29923;80006;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2013;3135502;1733404;799319;160142;196424;209584;12413;6123;10449;7645;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2013;3025201;114513;1179631;1154455;146294;136846;28034;32857;24764;118208;89597
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;01/12/2013;2882798;0;2256808;427334;85160;26576;13524;9546;9321;54529;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2013;2819710;527852;1816034;135049;72341;35868;24154;19901;19329;169181;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2013;2721280;0;2475377;34207;59281;18771;17623;21568;13541;80912;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/12/2013;2658791;1326612;285029;205739;221964;36038;7;2;0;0;583400
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2013;2441164;522338;1670903;102289;20381;54346;5756;6314;11238;47600;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2013;2247873;169688;1950893;45501;22737;8544;9223;6827;18588;15871;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2013;2208280;224;1759866;120982;105116;60279;26649;17857;12583;104724;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2013;2129789;1656876;23906;733;0;31955;0;0;0;0;416319
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/12/2013;1877219;0;1325312;426213;76842;14563;8471;5320;3821;16678;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2013;1823291;248921;560487;786985;150498;32327;10713;1515;1974;29870;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2013;1810682;2801;518045;543701;676776;18087;9583;8616;4060;29013;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;01/12/2013;1734050;0;1252727;71741;44608;55274;47792;37019;34416;190473;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2013;1620136;990608;184334;53464;0;0;0;0;0;0;391730
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2013;1586551;640011;550781;250097;65940;33588;4837;2521;11984;26792;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2013;1525917;0;902933;337194;149458;130196;1221;3323;1430;162;0
RODOBENS;51736;b1;C;2;;199;SAO PAULO;SP;01/12/2013;1519184;119536;1184936;86083;60799;20345;8904;10182;6788;21610;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2013;1449185;522537;767851;39215;7893;34220;61610;12310;0;3548;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2013;1445731;0;1060806;47453;43582;35115;31881;26872;21454;178567;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2013;1342337;610126;598894;49093;18338;17691;3496;1190;1376;42133;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2013;1301685;865432;4899;376405;41156;13794;0;0;0;0;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2013;1273719;126919;534570;329884;212713;4545;263;3920;1341;42639;16926
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2013;1269186;167934;484492;276297;214327;34472;10633;11934;11606;57491;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2013;1254664;898948;293923;8891;0;0;0;52902;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2013;1220688;682351;257603;126201;74583;31468;6148;21042;13911;7381;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2013;1215838;381169;553487;145625;46158;16409;2151;13956;22394;34489;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2013;1201216;0;985178;136882;38602;13931;6868;4456;2429;12870;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2013;1153172;1136024;17148;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/12/2013;1134932;0;285095;459182;270192;37762;32720;13960;5302;30719;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2013;1121857;0;77636;468305;457027;61380;26152;8800;1185;21373;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2013;1060593;307670;562482;18756;10892;5386;140027;5601;2602;7176;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2013;1018043;80025;822475;36502;20981;13573;6787;9081;5231;23388;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2013;1010531;219341;308096;229473;145352;103090;1892;1124;570;1593;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2013;984864;807041;131127;12294;6552;7689;4370;2606;4482;8703;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2013;973295;0;611014;41683;55913;31829;42040;20868;24724;145224;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2013;943940;7963;629913;191269;65973;9079;3838;14390;1974;19540;0
OMNI;50940;n1;I;2;;197;SAO PAULO;SP;01/12/2013;931206;0;147132;345628;207001;90788;30733;18344;14835;76745;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2013;917278;835327;81951;0;0;0;0;0;0;0;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;01/12/2013;899396;37870;112883;72528;64451;21598;161061;126321;13972;288711;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2013;819818;6450;172227;474078;90420;27143;37071;4791;379;7259;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2013;792896;0;262063;407510;51444;25580;7348;13212;2127;23611;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2013;767087;370528;144121;124020;76313;15327;5767;5700;3679;21630;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2013;754036;292593;164849;179544;44713;22597;21318;3842;1553;23028;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2013;673739;18619;527830;120972;3091;758;452;424;221;1372;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2013;651145;0;276082;302312;36223;14762;5443;3882;1295;11146;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2013;647912;0;201713;150448;222227;48018;11750;2680;1758;9319;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2013;592314;0;379537;34224;18099;14155;14123;12261;13109;106807;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2013;570810;0;136315;129297;211771;46738;19027;5642;3654;18365;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2013;569963;68084;108502;321890;71486;0;0;0;0;1;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2013;565129;0;445180;59144;29583;8575;3821;2575;2038;14212;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2013;562120;0;41512;198008;265312;38367;2657;1346;5771;9146;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2013;542410;33724;320179;146642;26050;3722;6500;1738;2785;1070;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2013;525151;0;364506;135407;13995;5009;1225;565;534;3911;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2013;523656;120;475054;11947;6983;3477;11274;1590;1711;11502;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2013;518497;431;106758;256474;104695;15390;6094;3685;6331;18638;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2013;510427;0;43581;178929;241786;17713;12911;1047;199;14261;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;01/12/2013;495442;89917;188592;194925;17280;2290;585;172;376;1303;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;01/12/2013;469262;0;320241;74843;23577;22943;4810;9859;6879;6109;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2013;468927;0;101688;159602;177478;10717;8397;2575;1351;7120;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2013;466424;0;356791;36266;28649;9181;6632;4517;4033;20355;0
BANCO GUANABARA S.A.;31880826;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2013;458009;86;206064;158025;58879;9219;7969;7275;219;10273;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2013;438607;0;267743;114010;43469;3869;1874;2226;876;4540;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2013;433741;32679;366304;9319;8002;3439;4402;3239;161;6197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2013;433361;0;115317;257476;37397;12089;2040;1634;1087;6322;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2013;425002;107858;113922;125559;35472;16337;1125;3589;177;20964;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2013;402852;0;107366;180982;92797;10301;4560;1030;717;5100;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2013;396102;0;201227;131316;41080;11433;1522;1639;744;7140;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2013;389297;8;218802;125990;17834;17975;2762;1755;1188;2983;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2013;388514;21955;121816;192277;38786;1421;4268;1541;708;5743;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2013;386302;0;82264;110869;160905;13315;6622;2246;738;9343;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2013;379007;0;98869;111018;139035;17384;4868;2610;590;4633;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO XINGU - SICREDI ALTO XINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2013;378169;0;20723;123119;192692;19919;4016;4155;1735;11809;0
BANCO TRICURY S.A.;57839805;b2;I;2;;8;SAO PAULO;SP;01/12/2013;378056;873;122005;161278;79276;152;0;0;13445;1028;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2013;377600;0;200732;124168;31984;6427;2522;1919;5375;4473;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2013;376634;1619;114668;167738;80450;3202;6400;0;0;2557;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2013;371879;0;207188;136949;20690;1481;1285;451;1965;1871;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2013;362592;49;60725;245094;33755;12010;1459;1188;2553;5757;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;I;2;;9;CUIABA;MT;01/12/2013;356860;0;259223;63009;14149;10884;2659;860;62;6015;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2013;350821;0;314970;21927;10141;1472;594;166;76;1474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2013;349365;33;218200;99594;12132;10587;3344;732;1312;3432;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;01/12/2013;344818;45682;266936;25948;5342;553;0;0;37;321;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;I;2;;9;TANGARA DA SERRA;MT;01/12/2013;335339;0;61111;197671;50654;11755;3364;3399;1607;5779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2013;331486;0;42614;40941;163173;63074;9200;2661;899;8924;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT;70431630;b3S;I;2;;9;JUINA;MT;01/12/2013;331186;0;52548;218009;47567;6091;2487;1243;421;2820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/12/2013;329586;0;0;234036;84593;5836;2003;1158;125;1835;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2013;325840;0;154708;137385;23073;4844;1248;1172;556;2854;0
SANTINVEST;50816;n1;C;2;;197;FLORIANOPOLIS;SC;01/12/2013;318978;0;297767;16710;1703;262;304;296;232;1703;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;01/12/2013;314954;0;82223;75714;125907;21363;4625;1221;502;3400;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2013;311433;15713;88535;103723;81827;18578;692;474;887;1003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2013;310831;0;53749;205510;31803;9337;3974;1319;542;4597;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;I;2;;9;TRES DE MAIO;RS;01/12/2013;310287;0;71863;71877;102334;44515;13909;2233;226;3331;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;;9;TAPEJARA;RS;01/12/2013;307426;0;58151;112577;113422;9505;4996;1799;927;6049;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;;9;CAMPO VERDE;MT;01/12/2013;302997;0;20310;114034;112058;40725;9105;1107;531;5127;0
