Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;I;2;;9;SAO PAULO;SP;01/12/2013;25330;99;836;2135;2327;91;0;0;5489;83;2386;5960;6639;660;7;0;15734;2;170;449;563;66;0;0;1249;0;0;0;0;0;0;0;0;144;1174;0;0;0;0;0;1317;0;0;0;0;0;0;0;0;40;1306;122;1;0;0;72;1540;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;I;2;;14;PASSO FUNDO;RS;01/12/2013;25317;0;0;0;0;0;0;0;0;834;17922;6561;0;0;0;0;25317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;I;2;;9;PRANCHITA;PR;01/12/2013;25158;0;5;11;14;3;0;0;32;260;916;2106;2372;349;83;0;6086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;5;116;3300;7930;3287;2073;2089;0;18794;9;116;12;0;0;0;103;240;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;I;2;;9;PALMEIRAS DE GOIAS;GO;01/12/2013;24680;0;1;2;21;0;0;0;23;1;471;749;1438;150;0;0;2809;0;8;24;84;30;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11771;91;0;0;0;11868;4;6524;1698;1145;85;0;379;9834;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;I;2;;9;BAMBUI;MG;01/12/2013;24576;0;1;1;3;3;0;0;9;8;397;863;888;15;0;0;2171;6;57;140;98;0;0;0;301;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;716;1191;8309;1512;0;0;0;11727;626;3428;2620;2837;97;0;760;10367;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;;9;RIO DO SUL;SC;01/12/2013;24521;0;0;0;0;0;0;0;0;106;1668;3829;5519;1097;88;0;12307;20;442;1271;2730;655;3;0;5122;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;7;5;3562;102;102;515;0;4293;4;1756;168;447;173;0;249;2796;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2013;24518;139;1912;4514;8146;4878;2160;0;21749;180;767;533;550;20;29;0;2080;3;36;95;217;31;0;0;382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;74;0;0;0;0;221;307;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;33579731;b3S;I;2;;9;MORRINHOS;GO;01/12/2013;24446;0;46;131;286;15;0;0;479;555;5432;4101;475;104;48;0;10715;7;242;676;615;14;0;0;1554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;5283;1783;0;0;0;7273;229;2883;331;71;0;0;910;4425;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;I;2;;9;SAO PAULO;SP;01/12/2013;24355;13;2839;6584;11169;2546;7;0;23158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994;203;0;0;0;0;0;1197;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - UNICRED ANHANGUERA;2647564;b3S;I;2;;9;ARARAS;SP;01/12/2013;24312;1;42;86;83;0;0;0;212;64;1350;2930;3527;866;166;0;8902;20;624;1621;2445;328;0;0;5038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;2527;2095;2617;1887;902;13;10160;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;I;2;;9;TURVO;PR;01/12/2013;24195;0;0;0;0;0;0;0;0;208;1254;2222;1854;204;16;0;5759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;52;61;12;0;0;0;175;148;1203;9161;3403;2220;1582;0;17716;63;242;5;0;0;0;233;544;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;;9;SANTO ANGELO;RS;01/12/2013;24141;0;12;35;56;2;0;0;105;2;706;1960;3264;1013;586;0;7531;4;825;2195;3385;851;19;0;7279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2012;3334;3285;550;11;0;9226;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;I;2;;9;VAZANTE;MG;01/12/2013;24136;0;0;0;0;0;0;0;0;0;293;747;941;151;0;0;2133;1;305;849;1283;271;2;0;2711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1373;6876;1601;4;0;0;9855;183;6200;2255;372;3;0;423;9436;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;I;2;;9;PORTO ALEGRE;RS;01/12/2013;24084;2;1424;3684;4808;1194;8;0;11121;37;682;1683;1603;421;19;0;4445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;731;2078;3785;1635;287;0;8518;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9512539;b3S;I;2;;9;ITAJAI;SC;01/12/2013;24017;1;13;25;11;0;0;0;50;119;1373;2959;2168;93;0;0;6713;82;1751;5061;7291;14;0;0;14199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1207;1426;377;9;0;0;3056;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;I;2;;9;SAO PAULO;SP;01/12/2013;23653;26;1181;2894;5872;2451;1;0;12424;32;3740;5120;1231;638;5;0;10766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;458;463;0
COOPERATIVA DE CRÉDITO RURAL VALE DO CANOAS - SICOOB/SC - CREDICANOAS;707903;b3S;I;2;;9;ABDON BATISTA;SC;01/12/2013;23550;2;117;284;435;44;0;0;882;53;1870;3234;3002;619;1;0;8780;7;538;1356;2405;549;1;0;4857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;39;6237;675;408;60;0;7425;24;966;115;171;51;0;278;1606;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;I;2;;9;MARMELEIRO;PR;01/12/2013;23512;0;0;0;0;0;0;0;0;261;1265;2298;1493;102;14;0;5434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;20;36;20;0;0;0;97;216;1715;7346;3440;2428;2564;0;17709;13;10;0;0;0;0;249;272;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;I;2;;9;VITOR MEIRELES;SC;01/12/2013;23475;0;0;0;0;0;0;0;0;65;148;593;471;73;6;0;1357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;4;109;1477;6843;3649;2830;2716;0;17624;79;1138;2094;846;241;30;62;4490;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;I;2;;9;UBA;MG;01/12/2013;23472;0;0;0;0;0;0;0;0;29;2052;4581;7324;4037;897;0;18920;6;278;726;1257;353;1;0;2622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;948;401;406;148;4;0;1931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;;9;JOINVILLE;SC;01/12/2013;23427;0;75;174;140;16;0;0;405;178;1373;2651;2406;373;4;0;6986;18;840;2281;3527;708;1;0;7374;0;0;0;0;0;0;0;0;216;3564;0;0;0;0;0;3780;0;105;149;134;0;0;0;388;149;2362;526;1013;371;17;56;4495;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1848322;b3S;I;2;;9;PATO BRANCO;PR;01/12/2013;23412;0;11;36;42;13;0;0;103;28;959;1952;1780;627;321;0;5667;3;529;1427;2137;496;1;0;4593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1457;2925;5041;2510;1070;0;13049;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;I;2;;9;SANTA CRUZ DAS PALMEIRAS;SP;01/12/2013;23299;0;1;2;4;0;0;0;7;578;4531;6567;7271;202;0;0;19150;5;94;247;326;0;0;0;672;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;2164;288;6;0;0;910;3468;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;I;2;;9;XAXIM;SC;01/12/2013;23214;0;8;21;31;8;0;0;68;75;1173;2139;2987;1096;33;0;7503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;9;23;202;1176;3779;3810;3106;3191;0;15264;64;119;11;0;0;0;162;356;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - FEDERALCRED LESTE;2493000;b3S;I;2;;9;MACEIO;AL;01/12/2013;22953;12;717;1745;4344;2509;6;0;9333;81;3039;3784;4549;851;12;0;12316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;53;3;2;0;0;1244;1305;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;I;2;;9;IJUI;RS;01/12/2013;22767;0;0;0;0;0;0;0;0;4;1362;3420;5888;3085;1569;0;15328;2;504;1343;1971;540;15;0;4375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1528;1018;500;10;0;0;3064;0
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;I;2;;9;ARIQUEMES;RO;01/12/2013;22708;0;0;0;0;0;0;0;0;405;7000;9189;536;3;0;0;17133;0;96;235;109;0;0;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;4663;364;0;0;0;0;5135;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;I;2;;9;SAO PAULO;SP;01/12/2013;22612;6;2294;5554;11448;2657;0;0;21959;635;18;0;0;0;0;0;653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;I;2;;9;TIROS;MG;01/12/2013;22516;0;1;4;0;0;0;0;6;1;1153;2625;1175;0;0;0;4954;0;122;341;531;4;0;0;998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1278;7553;5219;0;0;0;14049;62;1185;581;282;16;0;382;2509;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA. - SICOOB EXECUTIVO;694877;b3S;I;2;;9;BRASILIA;DF;01/12/2013;22454;40;1236;2815;5576;2699;13;0;12380;210;1404;2026;3390;721;7;0;7759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;12;0;0;0;0;0;0;0;0;442;200;121;103;105;123;1210;2303;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE NOVA PRATA DO IGUACU - CRESOL NOVA PRATA DO IGUACU;3014407;b3S;I;2;;9;NOVA PRATA DO IGUACU;PR;01/12/2013;22154;0;0;0;0;0;0;0;0;56;861;1913;1041;165;3;0;4039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;62;91;54;0;0;0;229;168;2640;6836;3188;2244;2608;0;17684;7;12;0;0;0;0;182;202;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;I;2;;9;XAVANTINA;SC;01/12/2013;22114;0;0;0;0;0;0;0;0;19;377;817;690;48;0;0;1951;0;15;26;67;19;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;1816;4528;3821;2886;3573;0;16890;81;1322;700;768;214;1;62;3147;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2013;22059;0;0;0;0;0;0;0;0;19;693;1776;2849;1317;982;0;7637;1;795;2025;2888;636;4;0;6350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;701;1761;2971;1585;1049;0;8072;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;;9;NITEROI;RJ;01/12/2013;22026;0;7;16;23;0;0;0;47;66;2504;4368;4273;293;196;0;11699;6;633;1586;2726;304;0;0;5255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;2003;1418;1359;132;0;0;5025;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;I;2;;9;IRAI DE MINAS;MG;01/12/2013;21991;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;11802;1766;24;12;0;13673;0;1261;6265;667;0;0;115;8308;0
COOPERATIVA DE CRÉDITO REGIONAL DE CAMPO BELO LTDA -SICOOB CREDIBELO;71237184;b3S;I;2;;9;CAMPO BELO;MG;01/12/2013;21958;0;1;3;8;0;0;0;13;1;24;42;91;0;0;0;158;3;135;355;462;2;0;0;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;3251;9183;2734;0;0;0;15219;123;2130;1015;1762;152;0;429;5611;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;I;2;;9;CONCORDIA;SC;01/12/2013;21707;0;4;14;13;0;0;0;31;0;0;0;0;0;0;0;0;15;627;1798;3180;433;0;0;6054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;5301;5610;3322;729;0;617;15623;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CURVELO LTDA. - SICOOB CREDICENTRO;21682737;b3S;I;2;;9;CURVELO;MG;01/12/2013;21668;1;54;125;158;10;0;0;348;301;2138;4774;4079;362;0;0;11654;3;146;371;502;0;0;0;1023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;3853;3239;13;0;0;7436;46;677;27;7;0;0;452;1208;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;I;2;;9;CARMO DO RIO CLARO;MG;01/12/2013;21583;0;3;9;12;0;0;0;24;0;174;116;414;114;0;0;818;0;38;123;173;47;0;0;381;0;0;0;0;0;0;0;0;4;0;1;1;0;0;0;6;315;4039;10545;1493;57;0;0;16449;130;1587;829;845;34;0;480;3906;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;I;2;;9;PINHAO;PR;01/12/2013;21566;1;33;74;107;12;0;0;227;86;739;1468;2031;480;81;45;4931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;8;0;0;0;0;63;165;90;1168;3784;4316;3115;3267;0;15741;108;54;2;1;0;0;337;502;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;I;2;;9;PITANGA;PR;01/12/2013;21563;0;0;0;0;0;0;0;0;148;492;1374;1295;526;95;0;3930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;71;37;19;0;0;0;179;90;2045;9130;3277;1840;638;0;17020;59;89;0;0;0;0;287;435;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;I;2;;9;FORMOSA DO SUL;SC;01/12/2013;21515;0;0;0;0;0;0;0;0;256;575;1251;1078;86;87;0;3333;0;29;80;201;75;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;192;715;2345;4205;3013;3176;0;13645;164;799;940;1523;533;148;43;4149;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE;2780020;b3S;I;2;;9;JOINVILLE;SC;01/12/2013;21337;76;1270;3289;7519;4812;414;0;17379;193;274;595;686;269;19;0;2036;32;95;267;634;77;1;0;1106;0;0;0;0;0;0;0;0;40;7;8;17;0;0;0;72;0;0;0;0;0;0;0;0;12;73;62;114;37;1;446;744;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA;71479653;b3S;I;2;;9;JUIZ DE FORA;MG;01/12/2013;21329;0;0;0;0;0;0;0;0;36;1983;3865;5776;1822;2194;0;15676;23;490;1249;2109;508;2;0;4381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;412;532;175;150;0;0;1271;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO - COOPJUD;1330295;b3S;I;2;;9;VITORIA;ES;01/12/2013;21232;1;903;2192;4699;1165;6;0;8966;4;3091;3460;4002;91;0;0;10648;0;96;248;453;46;0;0;843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;601;90;44;0;0;0;775;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;I;2;;9;MACAE;RJ;01/12/2013;21190;0;0;0;0;0;0;0;0;10;1647;3952;5677;930;10;0;12225;8;939;2477;3766;478;0;0;7669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1107;181;0;0;0;0;1296;0
MÚLTIPLA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;I;2;;14;FORTALEZA;CE;01/12/2013;21169;1138;3869;5573;8120;2086;4;0;20790;2;39;17;3;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;177;1;0;0;0;318;0
UNICRED CARIRI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DO CARIRI LTDA.;86913993;b3S;I;2;;9;JUAZEIRO DO NORTE;CE;01/12/2013;21157;0;11;22;21;0;0;0;54;164;2479;4785;4084;644;116;0;12272;48;926;2334;3356;557;2;0;7223;0;0;0;0;0;0;0;0;60;513;133;0;0;0;0;707;0;0;0;0;0;0;0;0;14;597;290;0;0;0;0;902;0
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;I;2;;13;SAO PAULO;SP;01/12/2013;21155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;1972;19050;39;0;0;0;21155;0
COOPERATIVA DE CRÉDITO RURAL DO SEMIÁRIDO DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;I;2;;9;VALENTE;BA;01/12/2013;21000;3;143;401;886;33;0;0;1466;154;876;1873;1980;185;39;0;5107;24;353;871;932;0;0;0;2180;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18;48;1154;1125;1343;1237;68;0;4975;188;4393;1172;868;86;0;547;7254;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;I;2;;9;GUARANI;MG;01/12/2013;20990;0;4;12;7;0;0;0;23;9;565;1038;1426;517;68;0;3623;5;235;584;897;146;0;0;1867;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;7;848;6549;2934;434;0;0;10772;55;3143;575;200;1;0;722;4697;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SÃO MARTINHO - USICRED;2562412;b3S;I;2;;9;PRADOPOLIS;SP;01/12/2013;20928;6;2366;5227;8183;2915;371;0;19067;0;0;0;0;0;0;0;0;0;148;385;928;358;0;0;1819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;0;0;0;0;0;42;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;I;2;;9;HUMAITA;RS;01/12/2013;20872;0;0;0;0;0;0;0;0;83;827;1633;1009;145;11;0;3709;0;18;51;148;37;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;1445;5431;3148;2305;3018;0;15573;15;179;505;389;106;30;111;1335;0
COOP. DE ECON. E CRÉD. MÚTUO DOS SERV. ESTATUTÁRIOS CIVIS DO PODER EXECUTIVO ESTADUAL E DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E DEFENSORIA PÚBLICA NO ESTADO DA BAHIA LTDA. ? SICOOB CRED EXECUTIVO;4321309;b3S;I;2;;9;SALVADOR;BA;01/12/2013;20679;24;1280;3433;8082;2787;15;0;15621;280;2189;815;460;116;0;0;3861;1;2;5;16;2;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;75;217;375;49;0;416;1171;0
BANCO TOPÁZIO S.A.;7679404;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2013;20668;0;152;373;423;2;0;0;950;11;36;64;11;0;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13111;4255;2090;139;0;0;0;19596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;I;2;;9;ARARAQUARA;SP;01/12/2013;20187;0;0;0;0;0;0;0;0;8;1189;2546;4176;1446;300;0;9664;17;515;1311;1820;204;0;0;3868;0;0;0;0;0;0;0;0;42;2949;0;0;0;0;0;2991;0;0;0;0;0;0;0;0;3;1888;1551;114;72;31;5;3663;0
