Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2016;2614846;506883;1063024;602898;113711;88586;61456;20603;13537;144147;0
DEUTSCHE;51183;b1;I;3;;199;SAO PAULO;SP;01/12/2016;2496901;2172223;139923;113432;71322;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2016;2443425;1380309;1354;28685;0;0;0;36407;0;0;996670
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2016;2404104;0;1499751;468412;329941;51906;28561;10784;1225;13524;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2016;2349995;245441;1724733;123905;80641;45182;23186;21624;20990;64293;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2016;2301890;NI;1545100;77220;79360;83728;71121;61604;79934;303823;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2016;2181386;576246;883856;456891;118964;29134;14356;22689;29484;49765;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2016;2075559;746399;948160;242627;113798;9172;7531;1609;851;5411;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2016;2069199;0;1432592;273872;112772;86096;40869;35677;15571;71750;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2016;2030660;0;1011185;102507;126562;103873;79649;77622;85958;443305;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2016;1771530;265311;794042;426471;150605;24807;5267;22810;7231;16674;58311
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2016;1632440;572857;666615;121936;43514;23152;163438;13201;12677;15048;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2016;1580526;60874;408846;934654;99148;27083;16524;3380;1431;28584;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2016;1577233;0;877306;304564;163823;109762;14475;41962;26074;39266;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2016;1547129;0;404193;503101;217666;92836;55021;40431;34104;199777;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2016;1545314;111281;1007227;118493;160079;24440;17138;12648;18655;75353;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2016;1530919;262405;454675;299332;211157;216289;72305;4550;1940;8267;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1458815;408322;494856;442704;36210;8575;35222;1057;7866;24003;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2016;1431805;468354;622293;123950;99596;47019;35509;5851;5912;23322;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2016;1417037;0;1251208;66585;25474;20036;8779;9183;8662;27111;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2016;1238801;18210;156172;711632;201236;79202;20934;32693;5835;12887;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2016;1228420;10;833248;172224;69569;51968;21550;16786;7472;55593;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1214238;841488;45118;278804;48828;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2016;1209277;42076;599244;429379;98195;6211;13909;12550;2207;5506;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2016;1208443;103187;353896;357983;216945;14458;10406;9391;313;68996;72868
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1200523;1200523;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2016;1177313;193353;804542;96669;51641;9601;8933;1473;2367;8736;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2016;1145593;612045;164886;172837;95563;20713;9574;24436;6686;38853;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2016;1094919;991068;985;91400;1948;9519;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2016;1087149;65882;589933;212627;106513;35302;16595;10670;17416;32210;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2016;998436;0;463516;208348;148435;141122;5771;301;228;30715;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2016;961926;3;619824;189230;58157;36030;14236;12520;7113;24814;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2016;958446;0;230966;543954;136262;11339;4787;4436;820;25883;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/12/2016;930865;261004;524339;27594;0;117928;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2016;912341;21592;510582;213127;42555;24952;17522;17001;7660;57350;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2016;887096;0;747417;44904;31751;14528;8833;6018;5537;28109;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2016;880960;0;197590;299413;91790;117146;60603;40248;7035;67133;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2016;864369;3;305864;284475;149977;50070;20304;15848;4204;33624;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2016;861383;617253;10069;234061;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2016;855159;14781;236680;286220;134134;48010;25253;18754;17993;73335;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2016;833700;12324;159374;288267;238202;32164;22705;13397;3618;63650;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2016;772879;63918;236177;208878;104215;74747;34451;23086;3831;23577;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2016;743316;209552;68823;244133;86679;16054;21232;16722;10934;69189;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2016;742953;200338;142441;210280;125022;15019;6939;2392;22505;18017;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2016;730878;0;255976;321180;65130;29429;14853;10243;6570;27497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2016;720990;1938;461840;174566;44999;18864;12111;2019;456;4198;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2016;702286;62851;626402;0;13034;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2016;699396;5;336723;218324;68881;22037;11910;15276;4863;21376;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2016;697954;5848;145755;324577;95871;30377;34735;22380;5365;33044;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2016;692941;0;239048;246521;114081;37402;21128;9596;3327;21839;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2016;684165;1;281438;248613;83053;32605;12100;7559;2907;15888;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2016;681546;0;406729;32682;25165;20322;20803;20005;20765;135074;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;679322;19926;431320;154235;63638;NI;9942;NI;0;260;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2016;670219;0;160488;208291;185957;50877;21598;11220;4733;27055;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2016;645884;0;125766;264366;163022;26363;16131;12828;7043;30363;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2016;634676;3912;252710;213113;63271;30912;11835;25865;8513;24544;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2016;627562;23439;131087;282321;100372;0;0;41007;0;49335;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2016;619460;0;455509;47268;60147;19739;15896;7094;5588;8219;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2016;617541;0;108116;263684;129347;80179;10166;8152;5576;12323;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;613195;NI;426503;84544;44790;17576;18549;9671;5858;5703;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2016;610720;0;296014;233208;57187;4588;7606;1536;2785;7795;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2016;601635;0;435400;52758;29233;19460;8731;7076;5151;43826;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2016;600565;179;256698;238946;45710;26363;11423;7860;3066;10320;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2016;596379;68228;359244;69650;0;50410;32579;0;0;16268;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;585733;35605;265026;102714;149476;24630;1780;2942;1672;1888;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2016;576716;0;245670;192368;63768;22800;14899;10032;5102;22078;0
AGIPLAN;51956;b1;C;2;;199;PORTO ALEGRE;RS;01/12/2016;573550;0;373779;25530;24715;16721;21676;19216;18392;73523;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/12/2016;569403;0;296209;108369;105905;41855;9555;4135;2632;744;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2016;569221;433963;43107;9063;0;0;0;0;0;0;83088
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2016;547939;1;208911;204966;53749;38689;16465;8037;2087;15034;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2016;521044;488;4499;316745;148779;10163;6832;4774;6028;22735;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2016;511501;0;248420;112779;62152;28331;26249;22815;1362;9392;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2016;510415;9031;166014;206750;78114;11857;13440;6174;3758;15277;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2016;509071;0;116410;209655;101955;26707;15430;12500;1823;24591;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;01/12/2016;498043;0;331132;72828;71439;3928;1096;4202;214;13203;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;01/12/2016;490690;0;199506;119932;111883;24064;13231;7160;4008;10905;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;I;2;;9;TANGARA DA SERRA;MT;01/12/2016;480584;0;163497;152088;42235;38169;13659;17830;8318;44788;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2016;480332;21688;239677;117420;46121;22440;6252;3085;1774;21876;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2016;479892;106086;192619;47818;27589;80640;0;675;7748;1903;14815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2016;472817;0;162715;172094;65856;24058;22212;6968;3594;15319;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/12/2016;469412;8462;101988;228460;73550;13663;6693;9815;3964;22817;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/12/2016;468463;0;128077;183669;57782;28272;34061;11869;4193;20540;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2016;466689;19147;171557;178713;27608;27087;4660;3403;1904;32611;0
BANCO GUANABARA S.A.;31880826;b1;I;2;;8;RIO DE JANEIRO;RJ;01/12/2016;465511;0;109795;213090;115109;8385;5956;677;330;12170;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;;9;CAPANEMA;PR;01/12/2016;460494;0;241868;118834;40011;23902;8101;7183;1988;18608;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;I;2;;9;PORTO ALEGRE;RS;01/12/2016;447898;0;226938;131630;43247;14529;3435;11788;7410;8921;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;;9;GUARIBA;SP;01/12/2016;444117;78397;297694;34611;16089;4494;321;4006;6149;2356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/12/2016;432488;60;14941;306065;61014;14313;14370;9694;3101;8929;0
