Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2016;3769165;1122427;434231;359179;0;662502;1081926;17608;561;34329;0;0;0;56348;55;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2016;3751622;2308668;415124;16359;0;3365;798065;0;0;12313;0;0;0;196056;1672;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2016;3726125;3721242;0;0;0;4419;464;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/12/2016;3625994;3621484;0;0;0;138;0;0;0;4154;0;0;0;0;218;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2016;3621736;2779905;0;733588;0;0;0;108243;0;0;0;0;0;0;0;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/12/2016;3432649;3432551;0;0;0;0;0;0;0;0;0;0;0;0;98;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2016;3275223;100666;0;0;0;0;373817;0;2800740;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2016;3205673;2122855;49449;559374;0;0;0;389481;0;5213;1409;0;40952;36941;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/12/2016;2951591;2820633;0;0;0;0;0;0;0;0;0;0;0;0;130958;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2016;2950892;437644;0;0;0;0;2495340;0;0;0;0;0;0;17908;0;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/12/2016;2798051;793893;0;0;0;0;0;0;0;0;0;0;0;2004159;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/12/2016;2693346;1756224;709;6;0;0;936387;0;0;0;0;0;0;0;20;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2016;2614846;2079192;0;173863;0;0;160023;0;0;0;0;0;0;201767;0;0
DEUTSCHE;51183;b1;I;3;;199;SAO PAULO;SP;01/12/2016;2496901;1951981;0;0;0;0;544920;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2016;2443425;368673;0;35351;82366;0;960364;0;0;0;0;0;0;0;0;996670
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2016;2404104;502253;0;0;0;0;1778077;0;5447;3759;0;0;108;114456;5;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2016;2349995;1106900;181386;2829;0;1057267;0;0;0;0;0;0;0;0;1613;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/12/2016;2301890;2235737;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;66153;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/12/2016;2181386;1589243;428002;1537;0;0;134689;0;0;4866;0;0;0;17850;5198;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2016;2075559;1064502;0;42764;0;1837;14573;676978;0;13118;0;0;0;261585;202;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/12/2016;2069199;1967749;100732;0;0;0;0;0;0;0;0;0;0;0;718;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/12/2016;2030660;2028664;0;0;0;0;0;0;0;0;0;0;0;0;1996;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2016;1771530;63888;0;0;0;430;1242142;0;0;328;0;0;0;406431;0;58311
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/12/2016;1632440;400065;1232372;0;0;0;0;0;0;0;0;0;0;0;3;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2016;1580526;1163466;0;351597;0;0;0;65462;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/12/2016;1577233;1076314;38676;25797;0;3300;367497;0;0;34025;0;0;0;31614;8;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/12/2016;1547129;1535065;0;0;0;0;0;0;0;0;0;0;0;0;12064;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/12/2016;1545314;1141195;0;10010;0;0;267675;99280;0;0;0;0;0;0;27153;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/12/2016;1530919;1530919;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1458815;896538;0;0;0;71030;491216;0;0;0;0;0;0;0;31;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/12/2016;1431805;808195;327675;75411;0;13898;23447;11421;0;0;2109;0;0;169648;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/12/2016;1417037;50151;1366878;0;0;0;0;0;0;0;0;0;0;0;8;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/12/2016;1238801;562819;0;0;0;0;664095;0;0;0;0;0;0;11888;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/12/2016;1228420;934862;0;0;0;18248;274161;0;0;0;0;0;684;0;465;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1214238;188567;0;0;590312;0;435359;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/12/2016;1209277;1208754;0;0;0;0;0;0;0;0;0;0;487;0;35;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2016;1208443;144250;81;2496;0;19994;851641;0;32026;3986;144;0;6;80952;0;72868
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/12/2016;1200523;0;0;0;0;0;294172;0;0;0;0;0;0;906352;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/12/2016;1177313;132679;2826;699193;0;4840;0;26775;0;0;310963;0;35;0;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/12/2016;1145593;123928;0;261472;0;0;0;31102;0;0;71581;0;657510;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/12/2016;1094919;468605;0;25651;0;7664;361975;0;0;0;0;0;0;231024;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/12/2016;1087149;991286;24822;59788;NI;11254;NI;NI;NI;NI;NI;NI;NI;NI;0;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/12/2016;998436;13223;0;0;0;0;0;0;985213;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/12/2016;961926;746997;0;0;0;48410;166245;0;0;0;0;0;0;0;274;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/12/2016;958446;307214;1191;0;0;0;550247;0;0;22424;0;0;500;76819;51;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/12/2016;930865;674435;0;0;0;10944;245487;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/12/2016;912341;495746;0;0;0;0;416583;0;0;0;0;0;0;0;12;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/12/2016;887096;857211;0;0;0;0;29875;0;0;0;0;0;0;0;11;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/12/2016;880960;530907;0;0;0;63537;286301;0;0;0;0;0;0;0;215;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/12/2016;864369;623654;0;0;0;33987;206471;0;0;0;0;0;0;0;257;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/12/2016;861383;2;0;0;0;0;861381;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/12/2016;855159;751942;2278;1536;0;0;99342;0;0;0;0;0;0;0;61;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/12/2016;833700;617250;3740;0;0;0;212668;0;0;0;0;0;0;0;42;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/12/2016;772879;596052;0;145423;0;0;922;30483;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/12/2016;743316;429528;0;103894;0;3663;0;184862;0;20346;0;0;1022;0;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/12/2016;742953;344582;0;398021;0;0;0;0;0;0;0;0;0;314;36;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/12/2016;730878;669394;0;0;0;12850;48377;0;0;0;0;0;0;0;257;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/12/2016;720990;718589;0;0;0;0;60;0;0;2327;0;0;0;0;14;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/12/2016;702286;211153;0;0;0;0;6416;0;0;0;0;0;0;484717;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/12/2016;699396;579000;0;0;0;3117;117084;0;0;0;0;0;0;0;196;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/12/2016;697954;542648;780;0;0;0;154501;0;0;0;0;0;0;0;24;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/12/2016;692941;216980;0;63;0;24325;450783;0;0;0;0;0;511;0;280;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/12/2016;684165;499208;0;0;0;32923;151821;0;0;0;0;0;0;0;212;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/12/2016;681546;674190;0;0;0;0;0;0;0;0;0;0;0;0;7356;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;679322;84193;0;NI;NI;NI;590106;NI;NI;NI;NI;NI;NI;5023;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/12/2016;670219;455898;0;0;0;8359;205841;0;0;0;0;0;0;4;118;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/12/2016;645884;516009;0;0;0;12232;117503;0;0;0;0;0;0;0;140;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/12/2016;634676;423611;235;0;0;0;210778;0;0;0;0;0;0;0;52;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/12/2016;627562;31543;0;13675;0;1097;459702;1285;0;0;0;0;0;120259;0;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/12/2016;619460;406666;0;0;0;0;212762;0;0;0;0;0;0;0;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/12/2016;617541;344609;0;0;0;18437;254363;0;0;0;0;0;0;0;131;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;613195;38209;136;NI;NI;170395;129111;NI;NI;275344;NI;NI;NI;NI;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/12/2016;610720;309549;0;6677;0;0;294326;0;0;0;0;0;148;0;18;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/12/2016;601635;327458;0;0;0;114625;151745;0;0;3180;0;0;0;0;4627;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;;9;PONTA GROSSA;PR;01/12/2016;600565;501771;0;0;0;3180;95480;0;0;0;0;0;0;0;134;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/12/2016;596379;153;0;0;0;0;346097;0;0;0;0;0;0;250129;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;585733;296934;0;0;0;0;288750;0;0;0;0;0;0;0;48;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/12/2016;576716;378853;0;0;0;52374;143411;0;0;0;0;0;1884;0;195;0
AGIPLAN;51956;b1;C;2;;199;PORTO ALEGRE;RS;01/12/2016;573550;573094;0;0;0;0;0;0;0;0;0;0;0;0;456;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/12/2016;569403;515375;0;0;0;0;53986;0;0;0;0;0;0;0;41;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/12/2016;569221;281881;0;0;0;0;204252;0;0;0;0;0;0;0;0;83088
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/12/2016;547939;252603;0;25;0;30979;264182;0;0;0;0;0;0;0;150;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/12/2016;521044;520980;0;0;0;0;0;0;0;0;0;0;0;0;64;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2016;511501;97398;1;0;0;0;414088;0;0;0;0;0;0;0;14;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/12/2016;510415;181953;0;7;0;0;328372;0;0;0;0;0;0;0;83;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/12/2016;509071;313557;0;0;0;30726;164721;0;0;0;0;0;0;0;68;0
RENDIMENTO;51468;b1;C;2;;199;SAO PAULO;SP;01/12/2016;498043;149811;0;6431;0;603;299646;14838;0;0;0;0;0;26670;45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;;9;RODEIO BONITO;RS;01/12/2016;490690;298487;0;3;0;16774;175325;0;0;0;0;0;0;0;100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;I;2;;9;TANGARA DA SERRA;MT;01/12/2016;480584;315460;0;0;0;12189;152747;0;0;0;0;0;0;0;187;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/12/2016;480332;424947;0;0;0;0;55358;0;0;0;0;0;0;0;27;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2016;479892;39152;0;241075;0;0;183307;0;0;0;1543;0;0;0;0;14815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;;9;ITAJAI;SC;01/12/2016;472817;45054;0;25;0;0;427715;0;0;0;0;0;0;0;23;0
