Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/12/2016;11706489;270169;859388;1653732;1951914;352135;66933;0;5154271;2291;19029;38124;40321;14777;27240;0;141783;71816;524846;393394;0;0;0;0;990056;13314;242592;41438;9;0;0;0;297353;18577;385275;540151;12725;5018;0;0;961745;109433;192580;279100;308887;186389;233450;41617;1351455;35978;121394;345224;509924;213752;234811;0;1461083;16282;89020;230177;51783;31625;45683;0;464569;733;30353;143796;432578;109407;13168;0;730035;154139
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2016;10077588;0;0;6129;0;0;0;0;6129;302;1230;2983;1947;0;0;0;6462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11608;44027;0;0;0;0;55635;0;165066;730618;273236;44513;109612;133;1323179;34;39146;104432;229422;150589;122045;0;645668;0;968372;6831914;217646;14817;7767;0;8040515;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2016;9828970;0;0;0;0;0;0;0;0;1020;1597;3480;3925;1156;264;0;11442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104599;347502;737681;1751058;1139318;1230513;27876;5338545;7497;202036;476873;1262144;1156661;1373772;0;4478983;0;0;0;0;0;0;0;0;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;9633700;415448;340560;546986;534415;76940;527909;0;2442258;0;1410;0;0;0;0;0;1410;0;127;0;0;0;0;0;127;5456;89509;255820;210645;101321;5273;0;668024;22796;104937;593548;185666;124467;16729;0;1048142;7054;8951;11309;16766;7689;1802;0;53571;0;5990;21011;102530;140589;792524;1581215;2643857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2776310
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/12/2016;9034225;6764;52216;148183;216090;48313;11549;0;483115;23167;262003;556048;508767;68780;35;0;1418799;0;0;0;0;0;0;0;0;56474;372269;1053524;40887;11650;0;0;1534804;0;0;0;0;0;0;0;0;0;51276;0;0;0;0;0;51276;131434;725458;1856959;2393735;407978;30668;0;5546231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2016;8393137;86810;279150;505060;634819;98103;102340;74079;1780360;33952;193500;489868;564121;166118;279214;3018;1729790;23568;17802;26048;60;0;0;0;67477;8400;33773;4078;8;0;0;0;46259;0;236872;344274;0;0;0;0;581146;34709;18110;51387;154889;69498;63482;79791;471865;3055;90848;256275;696032;473715;1544649;183931;3248505;247209;2169;8722;18092;55739;135805;0;467735;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/12/2016;7963004;32046;441194;965934;723434;48319;3754;0;2214682;3306;82275;165597;162834;13550;30;0;427591;7283;687223;524993;31341;0;0;0;1250839;24389;2383559;138258;6207;15;0;0;2552428;30242;381941;368527;44315;0;0;0;825025;2388;7468;43673;5992;0;0;0;59520;119;27984;96263;170941;21428;3207;0;319942;0;8981;49884;10314;0;0;0;69180;0;0;0;0;0;0;0;0;243797
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2016;7826763;0;6788;25270;16958;4243;0;0;53260;34;7431;18884;33462;9294;712;0;69817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9241;89824;407764;88845;6674;2585;0;604933;496;14515;46027;133271;93754;47444;0;335506;0;885671;4394116;1304199;110953;68182;125;6763247;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2016;7710063;13710;43971;115404;209896;66941;31;0;449952;8352;87950;205105;267390;52263;121;0;621181;0;0;0;0;0;0;0;0;6876;612669;197139;0;0;0;0;816684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64051;654677;1732829;2512331;733723;124635;0;5822246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2016;6698429;0;20928;129506;176327;147084;50333;45;524222;0;0;0;0;0;0;0;0;0;0;77160;0;0;0;0;77160;0;5730;184973;0;0;0;0;190703;207546;654594;2138578;1204224;351056;62589;0;4618588;87305;167072;152956;275258;5354;18985;0;706931;0;2839;10785;11136;4517;2252;0;31530;0;30077;110058;185635;125987;97539;0;549296;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2016;5890921;1044;106029;128693;216827;26589;0;0;479182;0;0;80832;105033;105033;495165;450032;1236094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74660;21047;396405;196070;92234;0;0;780416;7306;9209;5979;26386;17386;0;0;66266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3328962
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2016;5753564;15568;78925;158413;170905;18386;108508;0;550706;13451;86390;169502;389940;158094;33160;0;850537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;519;813;220;0;0;1767;23416;169792;518144;1401354;836857;811217;18756;3779538;671;66391;154281;165408;80174;104090;0;571015;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/12/2016;4924023;45697;650427;465111;382726;83491;0;0;1627451;3029;10606;20997;28229;4905;26;0;67792;0;495;213;0;0;0;0;709;0;214;304;639;449;181;0;1787;429;322806;380540;63551;0;0;0;767326;83342;60727;85451;98033;30321;4449;34874;397197;0;0;0;0;0;0;0;0;0;33538;67282;1525;0;0;0;102344;0;0;0;0;0;0;0;0;1959417
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/12/2016;4529403;46609;213613;325931;231898;3843;122;0;822016;0;0;0;0;0;0;0;0;0;100969;0;0;0;0;0;100969;38721;2090300;82929;101801;49169;51647;0;2414566;83260;135406;162283;120043;27449;85950;0;614391;19042;20673;69731;70607;4167;0;0;184219;9348;11554;89947;40554;0;0;0;151403;0;16240;77514;0;0;0;0;93755;0;0;0;0;0;0;0;0;148084
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2016;4455869;0;133421;510369;14094;2778;0;0;660662;0;81;0;10000;0;0;0;10081;0;100665;102942;0;0;0;0;203608;0;958891;3764;572;0;0;0;963227;47280;793477;1155530;180131;0;0;0;2176418;105003;25513;90930;11991;0;0;0;233436;0;8460;26376;56567;497;0;0;91900;0;30442;62795;23299;0;0;0;116536;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2016;3937318;1215;381745;362081;50416;2283;0;0;797739;2632;94671;188683;175127;13287;552;0;474952;2081;27533;31397;0;0;0;0;61011;4299;400800;286946;1472;0;0;0;693517;0;13383;70808;0;0;0;0;84190;0;892;2434;4012;714;0;0;8053;347;114562;346202;1102165;188523;65811;0;1817610;0;56;144;45;0;0;0;246;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2016;3713561;10543;95088;199373;4412;218;0;0;309635;674;23587;72898;48023;10;0;0;145192;0;0;0;0;0;0;0;0;17123;648524;2411179;0;0;0;0;3076825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6302;36774;91110;47722;0;0;0;181909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/12/2016;3673612;115707;209298;464190;356076;9993;0;0;1155264;385;382;303;0;0;0;0;1070;0;0;0;0;0;0;0;0;11186;620817;164675;8041;0;0;0;804719;6808;373147;199752;69235;0;0;0;648943;24058;22379;93450;29317;678;0;0;169882;0;1069;595;0;0;0;0;1664;0;101469;207372;30881;0;0;0;339722;0;0;0;0;0;0;0;0;552349
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2016;3575473;163249;176694;561819;555422;25384;0;0;1482569;244347;149354;308705;176994;14503;928;35;894866;0;0;0;0;0;425514;0;425514;0;628;11301;2849;1308;922;0;17008;34561;74666;288363;133191;10087;0;0;540868;72767;66068;51521;24262;30;0;0;214649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2016;3539963;40303;297795;478764;860043;69466;33268;0;1779640;0;0;3583;9868;0;0;0;13451;0;0;0;9085;0;0;0;9085;0;0;0;0;0;0;0;0;172;156353;334462;272776;200;0;0;763963;4522;14646;21240;66628;40653;31604;0;179294;20;26303;125080;135441;68855;39314;0;395013;0;9050;25502;6959;0;0;0;41511;0;0;0;0;0;0;0;0;358006
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2016;3514819;3463;8930;14714;16513;1703;0;0;45324;6449;42580;86694;102167;22717;7117;0;267724;0;0;0;0;0;0;0;0;298;82671;49955;0;0;0;0;132924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63427;326459;907258;1449420;311507;10777;0;3068848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2016;3295621;7162;1091813;681938;0;0;0;0;1780913;9757;51078;103809;130972;22961;2;0;318580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5495;15645;15939;1431;0;0;38510;59992;163702;289946;448320;68637;55;0;1030652;281;2152;29414;52819;31444;10856;0;126966;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2016;3275182;0;18647;107431;98291;0;0;0;224369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559382;2075801;0;0;0;0;2635184;0;413805;1825;0;0;0;0;415630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2016;2950892;0;0;0;0;0;0;0;0;8782;456931;973950;1313561;108108;19239;0;2880571;0;0;0;0;0;0;0;0;53;70269;0;0;0;0;0;70321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2016;2713861;73652;157293;273249;401392;110312;22993;0;1038892;262;2842;6109;4712;932;0;0;14858;188063;329674;5161;0;0;0;0;522897;5048;14291;146;0;0;0;0;19485;33;15396;47391;0;0;0;0;62820;54252;76722;144301;312747;102977;7262;0;698261;0;0;0;0;0;0;0;0;0;3587;5930;87030;160153;3985;0;260685;0;20230;56682;19052;0;0;0;95964;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2016;2593830;3785;35851;82823;160538;207926;41873;0;532796;5821;43253;106607;111965;7709;5;0;275360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3129;3722;6864;6362;168;0;0;20246;44489;196726;517846;791089;152694;62583;0;1765428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2016;2552524;14784;102258;461518;326005;24460;6651;81350;1017026;53;53290;295036;72742;6053;0;0;427174;8408;1913;3945;55;0;0;0;14320;24;1402;28;0;0;0;0;1453;790;23927;31631;0;0;0;0;56348;113;6821;28012;3033;1027;0;0;39005;8191;31881;96973;194396;125596;431103;52136;940276;347;815;15446;19300;12189;8824;0;56922;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;I;3;;199;SAO PAULO;SP;01/12/2016;2496901;0;245538;216573;8420;986;0;0;471517;0;0;0;0;0;0;0;0;0;203488;174204;0;0;0;0;377692;0;229739;82443;27469;0;0;0;339651;0;281631;77736;0;0;831771;0;1191138;0;97322;18377;1205;0;0;0;116904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/12/2016;2443368;0;248898;91786;182153;2880;1080;0;526797;0;0;0;0;0;0;0;0;0;25437;16509;0;0;0;0;41946;0;0;16211;0;0;0;0;16211;0;74643;189425;410807;0;0;0;674876;0;633;0;81733;0;0;0;82366;0;304;97114;2329;2232;2523;0;104503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;996670
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2016;2366788;6254;298584;359287;281671;33229;8400;0;987426;104;395;589;247;237;175;0;1747;7305;710457;63994;0;0;0;0;781757;373;37319;2566;0;0;0;0;40258;401;191423;187407;34601;556;0;0;414387;118;119089;13063;2846;939;346;0;136401;0;0;0;0;0;0;0;0;0;0;4812;0;0;0;0;4812;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2016;2008893;0;0;0;0;0;0;0;0;2951;23913;102769;94154;16948;1209;0;241944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1693;0;0;0;0;0;0;1693;27755;75373;236520;584401;366748;355037;4800;1650635;239;4045;19499;36315;23799;30725;0;114622;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/12/2016;1999906;258;1290;7539;696;0;0;0;9783;15462;33791;103108;109399;10370;0;0;272130;0;0;0;0;0;0;0;0;0;859363;24741;24903;10008;0;0;919014;0;0;0;0;0;0;0;0;132;1295;10134;9185;5037;0;0;25784;3464;12392;37896;80006;20234;0;0;153992;1476;9777;135214;254072;153504;65159;0;619202;0;0;0;0;0;0;0;0;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/12/2016;1698736;37878;100630;385419;264747;6733;4095;5751;805252;0;1509;4190;0;0;0;0;5699;0;0;0;0;0;0;0;0;0;8117;9656;73;0;0;0;17846;0;149404;512466;103926;0;0;0;765797;430;6032;3357;11764;11631;12617;0;45831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58311
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/12/2016;1689848;7290;134637;273767;234366;26913;17312;0;694285;0;0;0;0;0;0;0;0;1392;218750;0;0;0;0;0;220142;0;417361;21424;337;0;0;0;439122;1413;83691;176480;0;0;0;0;261585;30;430;310;350;0;0;0;1120;10;3331;9749;55056;3549;1898;0;73594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2016;1558896;1465;23855;34274;18888;6710;0;0;85193;59;2555;8336;13950;1437;0;0;26336;0;0;0;0;0;0;0;0;0;42115;0;0;0;0;0;42115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19218;144166;414162;664885;153172;9649;0;1405252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2016;1521687;7956;77294;180751;210935;46483;1384;0;524803;666;4938;10174;10460;1144;38;0;27421;11612;166632;0;0;0;0;0;178245;1172;56012;3116;0;0;0;0;60299;18306;71311;104453;1986;0;0;0;196056;16085;18940;41822;112349;81708;40458;0;311363;1137;13648;37245;69026;41255;39419;0;201731;0;1522;1026;8608;0;0;0;11155;0;1308;3413;5849;43;0;0;10613;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/12/2016;1500539;0;0;0;0;0;0;0;0;4478;320980;169583;188719;24033;7;0;707800;0;0;0;0;0;0;0;0;68;93208;699463;0;0;0;0;792739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
