Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
CAIXA ECONOMICA FEDERAL;360305;b1;I;1;;6;BRASILIA;DF;01/06/2016;682367545;143357365;444121818;28342436;0;18;51955269;0;0;519664;3982340;0;26;10017601;71007;0
BB;49906;b1;C;1;;199;BRASILIA;DF;01/06/2016;674642397;388358380;59773262;16559912;395840;102415;117437576;0;40533412;2139848;233600;0;187;3360610;109470;45637885
ITAU;10069;b1;C;2;;199;SAO PAULO;SP;01/06/2016;548819212;230171950;44966868;9432307;1059154;8409863;24778895;49077;670639;504179;145151;0;6116;6070;497738;228121205
BRADESCO;10045;b1;C;2;;199;OSASCO;SP;01/06/2016;390116719;177880097;44993086;27472663;0;10773554;33186085;0;436826;3598160;0;0;11962;0;477637;91286649
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;I;1;;4;RIO DE JANEIRO;RJ;01/06/2016;368819835;96792943;3237;232992123;7884589;15296421;0;11450701;0;14828;4384994;0;0;0;0;0
SANTANDER;30379;b1;C;3;;199;SAO PAULO;SP;01/06/2016;241899585;144348825;47198887;4611370;15131;255458;19059045;799574;0;146209;711489;0;1720;11691;115616;24624570
HSBC;51152;b1;C;3;;199;CURITIBA;PR;01/06/2016;66068476;32124766;7783584;654065;33520;7487344;9924335;0;0;33062;85846;0;0;263710;60522;7617722
VOTORANTIM;51011;b1;C;2;;199;SAO PAULO;SP;01/06/2016;46773774;37687882;11364;815599;16241;1845319;4634151;47080;0;0;94612;0;0;0;15733;1605793
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2016;46290915;605129;73860;2257522;0;0;3902793;0;0;112347;309132;0;492;163093;0;38866548
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/06/2016;44733902;19866930;491969;1198669;0;1661000;13496445;207843;0;136504;2599;0;10709;0;681;7660552
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/06/2016;28618906;16761777;5475421;290626;0;1206453;4522225;0;0;44502;0;0;0;136196;11443;170262
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/06/2016;20252033;12962257;1119311;205015;0;781;5912987;45736;0;0;0;0;0;0;5946;0
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/06/2016;17906101;14498218;640985;0;0;0;2010304;0;0;603441;19493;0;0;127948;5712;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;01/06/2016;16239430;13476929;0;745216;0;0;2017189;0;0;0;0;0;0;0;96;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/06/2016;14119160;12343098;308;182568;0;0;1582455;0;0;0;7067;0;0;3664;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/06/2016;13187647;7343500;27641;1207361;0;1319970;945393;0;20;2285671;0;0;57398;0;693;0
DAYCOVAL;51987;b1;C;2;;199;SAO PAULO;SP;01/06/2016;12960748;9256705;3640;18481;0;9018;2156650;742211;97525;262;0;0;6714;543562;1636;124343
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/06/2016;12950387;11631989;0;79170;0;1084899;154084;0;0;0;0;0;0;0;246;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2016;12782689;9079649;1484;2658076;0;0;0;0;0;506881;153;0;388;536059;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/06/2016;11314906;8608487;0;13014;0;2117638;549446;0;0;0;0;0;0;4756;21564;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/06/2016;10985953;3176084;155;256942;0;12999;4851405;21999;0;4084;24622;0;0;290632;2;2347028
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/06/2016;10915671;10394908;74952;261335;0;0;177876;0;0;0;0;0;0;0;6600;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/06/2016;9557987;8060125;1069180;82330;0;334360;0;0;0;11333;0;0;0;0;659;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/06/2016;9265487;9265482;0;0;0;0;0;0;0;0;0;0;0;0;5;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/06/2016;8847447;7760469;0;888997;0;0;0;197980;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/06/2016;8499674;6903431;0;0;0;39765;1386120;0;0;0;0;0;0;163495;6863;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/06/2016;7555149;622249;0;0;0;0;1804493;0;0;0;1324453;0;0;0;0;3803953
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2016;7362774;5642380;96309;0;0;276727;1335715;0;0;0;0;0;0;0;11643;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/06/2016;6900845;5036918;0;406125;0;7534;1336113;112340;0;0;0;0;0;0;1815;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2016;6211279;6137352;0;73927;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;;199;SAO PAULO;SP;01/06/2016;6172110;2010724;19906;0;0;0;2069706;0;654269;17080;0;0;0;0;892;1399535
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/06/2016;5860337;2349767;12264;1331505;0;158;151550;304199;21195;205934;611896;0;14137;857732;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;01/06/2016;5736882;5190748;0;60885;477047;0;0;8201;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;01/06/2016;4996233;4972657;0;0;0;0;0;0;0;0;0;0;0;0;23576;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;01/06/2016;4524871;4515358;0;0;0;0;0;0;0;0;0;0;0;0;9513;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/06/2016;4436667;4384526;0;29268;0;0;20885;1987;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/06/2016;4243411;2217955;0;0;0;0;1271960;0;0;4058;0;0;0;749044;394;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/06/2016;4043993;162876;0;0;0;0;372064;0;3509053;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/06/2016;3994875;3968146;0;0;0;20170;6560;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/06/2016;3858472;2481956;376819;13727;0;3890;737585;0;0;11593;0;0;0;231073;1829;0
PARANÁ BANCO;30881;b1;C;2;;199;CURITIBA;PR;01/06/2016;3856674;3473753;0;316;0;4631;270898;31861;0;54934;0;0;0;15774;4508;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2016;3834294;1534829;384733;366229;0;673870;782904;15959;625;33747;0;0;0;41329;68;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/06/2016;3828622;3305743;0;454657;0;0;0;68222;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/06/2016;3741648;1334240;0;101996;0;7804;1408235;102209;0;0;235175;0;0;192276;3;359712
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;01/06/2016;3693260;3660919;0;0;0;0;32340;0;0;0;0;0;0;0;1;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/06/2016;3630674;2308174;0;0;0;0;219548;0;207579;0;0;0;0;0;0;895372
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;01/06/2016;3595621;3591704;0;0;0;380;0;0;0;3310;0;0;0;0;226;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;01/06/2016;3467469;3467355;0;0;0;0;0;0;0;0;0;0;0;0;114;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/06/2016;3394004;976941;950;25;0;502468;1156699;0;0;0;0;0;0;0;48454;708467
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2016;3357274;2324337;32432;614284;0;0;0;339029;0;3107;1762;0;0;42323;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/06/2016;2930916;2757767;0;92611;0;0;27850;0;0;0;0;0;0;52688;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/06/2016;2781078;408554;0;0;0;0;2224370;0;0;0;0;0;0;148154;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/06/2016;2715449;442557;0;0;85800;0;1076281;0;0;0;0;0;0;0;0;1110811
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;01/06/2016;2677968;2544647;0;0;0;0;0;0;0;0;0;0;0;0;133321;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;01/06/2016;2600744;708022;0;0;0;0;0;0;0;0;0;0;0;1892721;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;01/06/2016;2552507;1863107;1226;13;0;0;688139;0;0;0;0;0;0;0;23;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/06/2016;2548436;1616211;0;0;0;71742;860386;0;0;0;0;0;0;0;97;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2016;2245497;1108633;185183;3099;0;945934;0;0;0;0;0;0;0;0;2648;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;01/06/2016;2239590;2237593;0;0;0;0;0;0;0;0;0;0;0;0;1997;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;01/06/2016;2177237;2165561;0;0;0;0;0;0;0;0;0;0;0;0;11677;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;01/06/2016;2163246;1551507;393039;5107;0;0;184994;0;0;4760;0;0;0;17848;5990;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;01/06/2016;2112485;2052608;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;59878;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;01/06/2016;2056050;1932911;122334;0;0;0;0;0;0;0;0;0;0;0;806;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/06/2016;2043989;287290;0;0;1196181;0;560518;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;01/06/2016;1979097;0;0;0;0;0;520716;0;0;0;0;0;0;1458382;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;01/06/2016;1872730;887379;0;41455;0;2492;14596;681737;0;4833;0;0;0;240019;217;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/06/2016;1865381;319547;0;0;0;0;1464372;0;5146;3703;0;0;104;72505;4;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;01/06/2016;1803719;1803718;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;01/06/2016;1651987;1139311;36464;28590;0;3670;380805;0;0;33620;0;0;0;29517;11;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/06/2016;1595041;1414798;0;156380;0;0;0;23863;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;01/06/2016;1591533;418577;1172954;0;0;0;0;0;0;0;0;0;0;0;3;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;01/06/2016;1555465;951101;307708;56241;0;13069;18006;8935;0;0;4430;0;0;195973;3;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/06/2016;1552300;31880;0;0;0;430;1171900;0;14654;391;0;0;0;313068;0;19977
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;01/06/2016;1485969;1059502;0;3974;0;0;306210;91022;0;0;0;0;0;0;25260;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;01/06/2016;1417976;1417976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;01/06/2016;1375122;54025;1321087;0;0;0;0;0;0;0;0;0;0;0;10;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/06/2016;1354659;158020;80;4607;0;29052;977406;0;79990;4265;143;0;5;93063;0;8027
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;01/06/2016;1308711;583537;0;0;0;0;705945;0;0;0;0;0;0;19228;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/06/2016;1269266;795925;0;21400;0;8753;222601;0;0;0;0;0;0;220586;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;01/06/2016;1187847;1187617;0;0;0;0;0;0;0;0;0;0;195;0;35;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;01/06/2016;1136900;139160;0;209784;0;0;0;31301;0;0;0;0;756654;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;01/06/2016;1106107;778589;0;0;0;24977;301444;0;0;0;0;0;668;0;427;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;01/06/2016;1090113;824896;0;0;0;16657;248561;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;01/06/2016;1079293;993005;21929;64254;0;105;0;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;01/06/2016;1070637;3310;0;0;0;0;0;0;1067328;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;01/06/2016;1001038;117607;4120;706527;0;3485;0;22035;0;0;147155;0;105;0;3;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;01/06/2016;916936;717927;0;0;0;44395;154344;0;0;0;0;0;0;0;270;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;01/06/2016;893504;864165;0;0;0;0;28540;0;0;0;0;0;0;0;799;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;01/06/2016;868578;744311;2499;1511;0;0;120186;0;0;0;0;0;0;0;72;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;01/06/2016;852177;736052;0;102745;0;13380;0;0;0;0;0;0;0;0;0;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;01/06/2016;824358;26981;0;82001;0;1184;546148;1375;0;0;0;0;0;166669;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;01/06/2016;819458;352023;0;0;0;0;467423;0;0;0;0;0;0;0;12;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/06/2016;819353;407450;0;0;0;142111;269605;0;0;0;0;0;0;0;186;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/06/2016;786116;301527;1233;0;0;0;383292;0;0;23583;0;0;1009;75411;62;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;01/06/2016;776168;605547;385;0;0;0;170202;0;0;0;0;0;0;0;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;01/06/2016;730849;520353;0;0;0;35268;174971;0;0;0;0;0;0;0;257;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;;8;SAO PAULO;SP;01/06/2016;725262;214;0;0;0;0;446845;0;0;0;0;0;0;278202;0;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;01/06/2016;701017;115691;0;0;0;0;1350;0;0;0;0;0;0;583977;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;01/06/2016;688442;377603;0;310455;0;0;0;0;0;0;0;0;0;350;34;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;01/06/2016;686548;448588;124;101404;0;4106;0;110261;0;20834;0;0;1232;0;0;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;01/06/2016;674932;666634;0;0;0;0;0;0;0;0;0;0;0;0;8298;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/06/2016;672315;527548;569;0;0;0;144174;0;0;0;0;0;0;0;24;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;01/06/2016;665043;0;0;0;0;0;665043;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;01/06/2016;661177;588553;0;0;0;14098;58275;0;0;0;0;0;0;0;251;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;01/06/2016;659601;307879;0;0;0;0;274274;0;0;0;0;0;0;0;0;77448
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/06/2016;650539;643744;0;4449;0;0;0;0;0;2329;0;0;0;0;17;0
HAITONG;51482;b2;C;3;;198;SAO PAULO;SP;01/06/2016;646301;42936;0;244143;0;0;289305;0;0;0;1637;0;0;0;0;68280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/06/2016;629503;206713;0;75;0;18064;403843;0;0;0;0;0;511;0;297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/06/2016;621426;433519;590;0;0;0;187265;0;0;0;0;0;0;0;51;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;01/06/2016;619054;394737;0;0;0;0;224285;0;0;0;0;0;0;0;33;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;01/06/2016;585945;262561;0;8703;0;0;314584;0;0;0;0;0;82;0;15;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;01/06/2016;581165;413351;0;0;0;26749;140868;0;0;0;0;0;0;0;196;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2016;549285;80300;0;0;0;0;464364;0;0;4620;0;0;0;0;1;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2016;548524;44883;132;0;0;91151;158729;0;0;253628;0;0;0;0;0;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/06/2016;542020;318894;0;0;0;114609;100060;0;0;2988;0;0;0;0;5470;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/06/2016;534788;475390;0;12;0;0;59353;0;0;0;0;0;0;0;33;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;01/06/2016;523154;268371;0;0;0;44083;210563;0;0;0;0;0;0;0;137;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/06/2016;519914;86644;17;0;0;0;433239;0;0;0;0;0;0;0;13;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;01/06/2016;510742;510682;0;0;0;0;0;0;0;0;0;0;0;0;60;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;01/06/2016;509991;425305;0;0;0;4307;80200;0;0;0;0;0;0;0;179;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;;14;SAO PAULO;SP;01/06/2016;497566;423586;0;0;0;0;73923;0;0;0;0;0;0;0;57;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/06/2016;497304;231700;0;30;0;31100;234326;0;0;0;0;0;0;0;147;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;01/06/2016;480983;389779;2636;0;0;0;88536;0;0;0;0;0;0;0;33;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2016;480356;267298;0;0;0;0;213011;0;0;0;0;0;0;0;47;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2016;470695;350885;158;0;0;0;119623;0;0;0;0;0;0;0;29;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;01/06/2016;466932;256283;0;0;0;58157;150558;0;0;0;0;0;1748;0;186;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;;9;ITAJAI;SC;01/06/2016;465415;41357;0;30;0;0;424001;0;0;0;0;0;0;0;28;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/06/2016;464592;297731;0;0;0;6462;160276;0;0;0;0;0;0;4;119;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;I;2;;14;PORTO ALEGRE;RS;01/06/2016;458258;457889;0;0;0;0;0;0;0;0;0;0;0;0;370;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;;9;MARINGA;PR;01/06/2016;454262;179134;0;15;0;0;275030;0;0;0;0;0;0;0;83;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/06/2016;447095;346351;0;0;0;12841;87769;0;0;0;0;0;0;0;135;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;;9;CAPANEMA;PR;01/06/2016;429113;387976;0;0;0;21951;19075;0;0;0;0;0;0;0;112;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/06/2016;428085;274020;0;0;0;30353;123540;0;0;0;0;0;0;0;173;0
