Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41153;24122;1069362;2036178;9026337;-830643;8195695;10687;881684;483372;-73338;1302404;4091045;421310;1175864;18315980;483372;17832608
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41153;52072;2292595;2272312;5565421;-214866;5350555;21450;424832;0;0;446282;6751540;305996;119834;17591185;0;17591185
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41153;6392;5576394;3688020;4921312;-35061;4886251;0;0;0;0;0;276206;644741;70527;15148531;0;15148531
ALFA;51293;b1;;C;2;SAO PAULO;SP;41153;17810;274984;4288673;7529604;-104720;7424884;8373;383816;115410;-5269;502330;842527;127351;266896;13745455;115410;13630044
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41153;70828;3223740;806431;7134814;-336435;6798380;0;0;0;0;0;2076284;344695;200545;13520903;0;13520903
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41153;87616;2129465;1715563;7652547;-152868;7499679;0;0;0;0;0;1421239;218382;88176;13160119;0;13160119
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41153;151275;3277285;461015;7794681;-388777;7405904;32;11425;4586;-25;16017;858588;545421;221703;12937207;4586;12932621
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41153;20642;2705834;2580396;4993890;-102877;4891013;0;0;0;0;0;2098358;8532;36644;12341419;0;12341419
BANESTES;30159;b1;;C;1;VITORIA;ES;41153;267687;3922065;2068572;3405944;-179093;3226851;962;191591;88848;-15852;265549;707908;711591;198336;11368558;88848;11279710
FIBRA;49951;b1;;C;2;SAO PAULO;SP;41153;66657;991575;878848;7103966;-316065;6787902;0;0;0;0;0;1456309;296064;400140;10877495;0;10877495
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41153;48275;1264768;5465633;2304739;-82161;2222577;0;0;0;0;0;1014623;373197;217165;10606238;0;10606238
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41153;706;6611999;2427250;0;0;0;0;0;0;0;0;1341068;365;17202;10398589;0;10398589
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41153;167623;17303;0;8507250;-238650;8268600;2854;485990;308255;-12010;785088;1248988;12127;8229;10507958;308255;10199704
PINE;50304;b1;;C;2;SAO PAULO;SP;41153;168813;430203;3941807;4080305;-189191;3891113;0;0;0;0;0;1319765;226507;147185;10125393;0;10125393
BRB;31976;b1;;C;1;BRASILIA;DF;41153;130624;1072212;1288264;6020401;-278704;5741697;0;0;0;0;0;866707;542343;156642;9798488;0;9798488
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41153;65;0;1209211;7607910;-289011;7318898;0;0;0;0;0;467639;0;23323;9019136;0;9019136
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41153;6923;535899;5486;5334799;-108740;5226060;1808;742788;509332;-11002;1242927;1582871;185438;223230;9008835;509332;8499502
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41153;5376;832811;4383264;3153;0;3153;0;0;0;0;0;2258802;4928;48972;7537305;0;7537305
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;41153;20886;15008;1397658;4104164;-200642;3903522;0;0;0;0;0;954021;376138;285822;6953055;0;6953055
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41153;389;6848658;32516;0;0;0;0;0;0;0;0;9204;85;1739;6892591;0;6892591
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41153;114106;2260890;1701827;251153;-7535;243618;0;0;0;0;0;2395554;1212;60942;6778150;0;6778150
BES;51482;b2;;C;3;SAO PAULO;SP;41153;62666;199717;4121044;1547570;-2374;1545196;0;0;0;0;0;356990;4719;140310;6430641;0;6430641
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41153;4;1470992;4163996;173701;-8;173693;0;0;0;0;0;109076;105;56044;5973910;0;5973910
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41153;287;199627;5311759;0;0;0;0;0;0;0;0;157137;60;91;5668962;0;5668962
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41153;924;257112;21444;4422678;-229833;4192845;1495;629961;242590;-14406;859639;241234;20734;4966;5598899;242590;5356309
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41153;30182;576461;133700;4296371;-102402;4193970;339;21613;3120;-2509;22564;250048;10859;8857;5226640;3120;5223519
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41153;92530;757811;887351;1662205;-96019;1566186;33737;341759;315211;-6544;684163;438061;578681;306909;5311693;315211;4996481
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;41153;69482;194654;465730;2578799;-181584;2397214;20;430;107;-45;512;1425704;104251;115829;4773376;107;4773269
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41153;6964;1326426;909546;594871;-11014;583857;0;0;0;0;0;1779739;51028;35677;4693237;0;4693237
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41153;492;1559386;381642;1124195;-36897;1087299;0;0;0;0;0;37169;1262480;23702;4352169;0;4352169
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41153;5912;948776;609746;2110824;-92859;2017964;0;0;0;0;0;640585;52475;70654;4346113;0;4346113
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41153;23842;571399;0;3184883;-200431;2984452;845;140736;60112;-5447;196245;333512;23427;5844;4138720;60112;4078608
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41153;923;1279560;1;556941;-6263;550678;190891;1376974;20209;-18800;1569274;102733;187502;54376;3745046;20209;3724837
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;41153;3648;542479;263825;2175606;-43183;2132423;2327;508518;307820;-4681;813984;209626;12762;26705;4005453;307820;3697633
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41153;325;182192;465408;2295537;-70294;2225242;0;0;0;0;0;59700;90197;561885;3584950;0;3584950
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41153;849;0;498232;2907102;-86669;2820434;296;90632;54973;-1495;144406;104989;19559;2214;3590683;54973;3535711
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;41153;2112;15703;2099670;956360;-56228;900132;0;0;0;0;0;212333;28817;151140;3409907;0;3409907
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;3;RIBEIRAO PRETO;SP;41153;34;2750202;384607;57;-6;51;0;0;0;0;0;1353;619;48917;3185784;0;3185784
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41153;104012;174245;461043;2082452;-48029;2034422;0;0;0;0;0;113659;235849;48302;3171532;0;3171532
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41153;2219;0;1181467;1807295;-41385;1765910;0;0;0;0;0;33939;65568;113567;3162670;0;3162670
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41153;1047;295630;146721;2481668;-125005;2356663;74;807;532;-245;1168;273476;22972;26080;3123757;532;3123226
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41153;829;126343;553810;2021623;-72437;1949186;0;0;0;0;0;222713;71919;143318;3068118;0;3068118
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41153;7321;98718;221935;2295848;-41204;2254644;-2135;239937;158743;-3042;393503;248113;0;1414;3225647;158743;3066904
ING;51073;b1;;C;3;SAO PAULO;SP;41153;1111;907075;336329;344403;-69;344334;0;0;0;0;0;1472768;560;4090;3066266;0;3066266
BBM;30207;b1;;C;2;SALVADOR;BA;41153;4906;858902;677883;950652;-26342;924310;0;0;0;0;0;487081;5656;51148;3009886;0;3009886
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41153;1631;29099;0;2939783;-68468;2871314;0;0;0;0;0;59722;11980;4310;2978056;0;2978056
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41153;1457;236116;2037944;22320;0;22320;0;0;0;0;0;607211;199;55229;2960477;0;2960477
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41153;72596;142300;591265;1543127;-39351;1503776;0;0;0;0;0;144685;328680;80522;2863823;0;2863823
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41153;5090;17907;0;2599366;-82295;2517071;5297;205866;86974;-11606;286531;85138;2417;32811;2946965;86974;2859991
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41153;7915;0;133947;937523;-300571;636952;0;0;0;0;0;2020161;5372;29652;2833999;0;2833999
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41153;23;0;612864;2007083;-86411;1920672;0;0;0;0;0;51544;122;5131;2590356;0;2590356
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41153;10359;238918;491136;1153059;-12695;1140363;0;6030;4171;0;10200;622420;32160;35644;2581200;4171;2577029
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41153;5;497387;1950692;47079;0;47079;0;0;0;0;0;58405;82;21328;2574978;0;2574978
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41153;9867;376001;520955;674249;-1131;673119;0;0;0;0;0;865961;115116;3097;2564116;0;2564116
WESTLB;51554;b1;;I;3;SAO PAULO;SP;41153;6679;87519;563727;497603;-2094;495509;0;0;0;0;0;1095971;500;2983;2252887;0;2252887
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41153;2847;875062;202872;57766;-488;57278;0;0;0;0;0;1065131;4417;19397;2227004;0;2227004
HONDA;51396;b2;;C;3;SAO PAULO;SP;41153;768;91276;75;1995805;-120964;1874841;101;9540;8013;-209;17444;149889;18367;3271;2155930;8013;2147917
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41153;8720;0;147422;772169;-70793;701377;0;0;0;0;0;1261344;3944;7495;2130301;0;2130301
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41153;806;884764;708123;58021;-359;57663;0;0;0;0;0;17446;233429;120830;2023060;0;2023060
BANIF;20255;b1;;C;3;SAO PAULO;SP;41153;7221;42677;378392;1152057;-170787;981269;0;0;0;0;0;386086;191656;25476;2012777;0;2012777
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41153;228;1581167;224182;87345;-504;86841;0;0;0;0;0;3658;425;56861;1953361;0;1953361
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41153;524;14291;240832;1280760;-39474;1241287;1434;113197;13230;-1332;126529;48530;51234;91681;1814909;13230;1801678
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;2;RIO DE JANEIRO;RJ;41153;737;240105;238291;0;0;0;0;0;0;0;0;1259447;6264;16904;1761748;0;1761748
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41153;2244;310646;159707;1039614;-102955;936660;0;0;0;0;0;240736;58813;48617;1757423;0;1757423
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41153;301285;228258;53558;495414;-17649;477765;0;0;0;0;0;616802;13740;30829;1722237;0;1722237
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41153;8328;41576;513114;891786;-41881;849905;0;0;0;0;0;235372;26623;47076;1721994;0;1721994
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41153;210060;208780;260666;202030;-15973;186058;0;0;0;0;0;755525;31727;6099;1658913;0;1658913
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41153;51604;156568;106201;669400;-14495;654905;0;0;0;0;0;635274;2992;196;1607739;0;1607739
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41153;18547;185347;1932;1043940;-305357;738583;0;0;0;0;0;597522;0;1540;1543470;0;1543470
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41153;161;852499;529781;35533;-618;34915;0;0;0;0;0;2565;36;39514;1459471;0;1459471
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;41153;180887;80917;1026747;18559;-4;18556;0;0;0;0;0;136707;165;14656;1458634;0;1458634
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41153;43;0;763304;660050;-5720;654330;0;0;0;0;0;6315;63;886;1424941;0;1424941
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41153;6412;0;377741;888766;-17518;871248;0;0;0;0;0;7121;19673;76634;1358829;0;1358829
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41153;587;65752;207;1271086;-37056;1234030;703;29164;2711;-10900;21677;26095;8135;1871;1358354;2711;1355643
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41153;7220;343146;341353;0;0;0;0;0;0;0;0;612562;316;496;1305093;0;1305093
FATOR;50122;b1;;C;2;SAO PAULO;SP;41153;224;140682;776381;47921;-2245;45676;0;0;0;0;0;186609;970;142861;1293404;0;1293404
OMNI;50940;n1;;C;2;SAO PAULO;SP;41153;6336;34560;116962;925897;-119743;806153;0;0;0;0;0;143393;113679;48560;1269644;0;1269644
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41153;634;0;3922;0;0;0;73386;1168263;16015;-22372;1235292;42557;168;1027;1283599;16015;1267584
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41153;5378;44044;719373;320919;-4694;316225;0;0;0;0;0;59842;67220;24659;1236741;0;1236741
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41153;4553;301384;459020;289940;-3360;286579;0;0;0;0;0;114299;4794;63882;1234511;0;1234511
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41153;10002;489637;36291;765495;-179549;585946;0;0;0;0;0;95244;373;16870;1234363;0;1234363
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;41153;1529;121968;154538;875838;-43972;831866;0;0;0;0;0;29726;70116;8300;1218042;0;1218042
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41153;0;14400;622595;568144;-11741;556403;0;0;0;0;0;12325;0;2873;1208597;0;1208597
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41153;404;83716;160734;688685;-210251;478433;0;0;0;0;0;483948;0;1168;1208403;0;1208403
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41153;27;18416;244715;905833;-18994;886839;0;0;0;0;0;3191;5305;11986;1170480;0;1170480
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41153;438;141656;227351;755882;-27904;727978;0;0;0;0;0;22709;4233;21238;1145603;0;1145603
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41153;2511;474536;26958;527073;-29020;498052;680;73355;45989;-5862;114163;5049;10406;3007;1134682;45989;1088693
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41153;2;413911;609781;3190;0;3190;0;0;0;0;0;28163;36;15301;1070384;0;1070384
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41153;1311;671244;2302;401189;-14400;386789;0;0;0;0;0;1632;1182;171;1064631;0;1064631
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41153;1217;424783;0;568837;-12711;556126;0;0;0;0;0;25464;0;0;1007590;0;1007590
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;41153;9904;8974;0;566015;-27997;538018;0;0;0;0;0;13245;353913;45367;969422;0;969422
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41153;46;27923;307684;11376;-137;11239;0;0;0;0;0;2913;607268;4537;961609;0;961609
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41153;933;0;561752;303085;-1263;301822;0;0;0;0;0;61191;4657;16098;946453;0;946453
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41153;6178;62;30273;479580;-28336;451244;0;0;0;0;0;13135;384434;45555;930882;0;930882
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;41153;97633;267250;90666;341696;-27547;314150;0;0;0;0;0;115469;782;1772;887722;0;887722
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41153;2637;10883;274194;5470;-30;5441;0;0;0;0;0;9299;566178;5624;874256;0;874256
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41153;10163;0;209;243680;-7911;235769;0;0;0;0;0;14904;559546;14649;835239;0;835239
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41153;7252;2880;680;469006;-40045;428961;0;0;0;0;0;16170;328918;44450;829311;0;829311
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;41153;4228;65;2140;429157;-16508;412650;0;0;0;0;0;11492;345084;32739;808399;0;808399
BMW;51420;n1;;C;3;SAO PAULO;SP;41153;12197;0;8394;576147;-7954;568193;82;161459;111464;-934;272070;44562;5094;995;911505;111464;800041
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41153;855;6293;397816;364387;-34956;329430;0;0;0;0;0;29073;4284;11426;779177;0;779177
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41153;263;282555;361117;30283;-15100;15184;0;0;0;0;0;112020;6740;783;778662;0;778662
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41153;1165;52548;214129;394516;-28920;365595;0;0;0;0;0;90692;43152;2227;769508;0;769508
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41153;44;47430;0;691072;-26221;664851;0;0;0;0;0;20383;31063;797;764567;0;764567
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41153;1845;133;90309;232617;-24604;208013;0;0;0;0;0;7190;413289;26746;747524;0;747524
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;;I;2;VITORIA;ES;41153;6836;53112;2964;395657;-86526;309131;0;0;0;0;0;336806;5107;19757;733712;0;733712
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41153;21;0;238702;515298;-46791;468508;0;0;0;0;0;13101;1659;3351;725341;0;725341
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41153;62;0;582357;107088;-785;106303;0;0;0;0;0;945;9432;5403;704501;0;704501
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41153;3208;0;0;420993;-18737;402256;0;0;0;0;0;3805;269420;23919;702609;0;702609
