Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43160;20478;0;0;198941;8581;227999;0;0;0;0;0;0;0;4097;232096;0;45101;277196;0;43394;320591
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43160;57403;0;0;128087;2120;187610;0;0;0;0;0;0;0;4034;191643;0;84060;275703;0;44511;320214
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43160;44962;0;0;191402;7895;244258;0;0;0;0;0;0;0;2366;246625;0;22529;269154;0;49759;318912
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43160;50186;0;0;162571;15195;227952;0;0;6373;0;0;0;6373;0;234325;0;29794;264119;0;52466;316585
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43160;20082;0;0;92009;0;112091;0;0;17922;0;0;0;17922;0;130013;0;94967;224980;0;87534;312514
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43160;46130;0;0;101697;0;147827;0;0;18388;0;0;0;18388;0;166215;0;72979;239194;0;69522;308716
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43160;59802;0;0;104036;336;164173;0;0;35995;0;0;0;35995;0;200168;0;67810;267978;0;40016;307994
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43160;27319;0;0;191691;1733;220743;0;0;0;0;0;0;0;0;220743;0;31417;252161;0;53812;305973
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43160;38287;0;0;202179;1429;241895;0;0;0;0;0;0;0;1456;243352;0;5286;248637;0;55417;304054
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43160;4349;0;0;134783;0;139132;0;0;0;0;0;0;0;0;139132;0;13741;152873;0;150484;303357
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43160;0;0;7851;96342;0;104193;0;16374;0;0;0;0;16374;0;120567;3706;21995;146268;0;157057;303325
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;43160;1220;0;0;203503;0;204723;0;0;0;0;0;0;0;0;204723;0;20705;225428;0;75970;301398
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43160;31637;0;0;195259;1494;228391;0;0;0;0;0;0;0;0;228391;0;20757;249148;0;52085;301233
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43160;61150;0;0;180189;1125;242464;0;0;0;0;0;0;0;0;242464;0;9429;251892;0;47161;299053
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;43160;16790;0;0;232423;0;249213;0;0;0;0;0;0;0;0;249213;0;5193;254406;0;42572;296978
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43160;77195;0;0;147933;3;225132;0;0;0;0;0;0;0;22;225154;0;4016;229169;0;66888;296057
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43160;33499;0;0;161962;598;196060;0;0;0;0;0;0;0;10633;206693;0;36763;243456;3;50743;294201
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43160;56250;0;0;184067;0;240316;0;0;0;0;0;0;0;849;241165;0;18429;259593;0;33140;292734
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43160;6749;0;0;245201;0;251951;0;0;0;0;0;0;0;0;251951;0;2309;254260;0;38075;292334
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43160;31672;0;0;150085;49;181807;0;0;9807;0;0;0;9807;21055;212668;0;37018;249686;0;41136;290822
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;43160;40967;0;0;203847;3598;248412;0;0;0;0;0;0;0;0;248412;0;8877;257289;0;33428;290716
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43160;23094;0;0;211092;0;234186;0;0;0;0;0;0;0;1456;235642;0;16247;251889;0;37374;289263
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43160;0;0;0;0;51;51;0;0;0;0;0;98294;98294;0;98345;0;60021;158366;0;127945;286311
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;43160;0;0;0;111587;0;111587;0;0;0;0;0;117211;117211;0;228798;0;6395;235193;0;50499;285691
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43160;58831;0;0;115016;0;173847;0;0;15145;0;0;0;15145;0;188992;0;46840;235832;4;49423;285260
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;43160;0;0;0;0;0;0;7118;243524;0;0;0;0;243524;5870;256512;0;13197;269709;0;15479;285189
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;43160;8040;0;0;157039;698;165778;0;0;0;0;0;0;0;44715;210493;0;13067;223560;0;61123;284683
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43160;51382;0;0;194605;0;245987;0;0;0;0;0;0;0;0;245987;0;12414;258400;0;26225;284626
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;43160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275639;275639;0;7778;283417
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43160;82108;0;0;79510;0;161618;0;0;12163;0;0;0;12163;0;173780;0;39767;213547;0;67200;280747
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43160;47090;0;0;86737;0;133827;0;0;9966;0;0;0;9966;0;143793;0;73139;216932;0;63663;280595
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43160;31958;0;0;211162;3588;246708;0;0;0;0;0;0;0;0;246708;0;2763;249470;0;30516;279987
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43160;31925;0;0;136013;1395;169334;0;0;9299;0;0;0;9299;1415;180048;0;60224;240272;0;39179;279451
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;S5;I;2;TAUBATE;SP;43160;43472;0;0;189925;4066;237462;0;0;0;0;0;0;0;2487;239949;0;6689;246638;0;31657;278295
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43160;62514;0;0;38984;0;101498;0;0;3365;0;0;0;3365;0;104863;0;90924;195788;0;80632;276420
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;43160;51552;0;0;96453;939;148944;0;0;0;0;0;0;0;0;148944;0;19094;168038;0;106136;274174
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;RIO VERDE;GO;43160;48962;0;0;77779;16;126757;0;0;0;0;0;0;0;24448;151205;0;72213;223417;0;47187;270605
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43160;0;0;0;57477;0;57477;0;0;0;0;0;169918;169918;0;227394;0;13872;241266;0;29171;270437
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43160;44933;0;0;128341;874;174148;0;0;1213;0;0;0;1213;0;175361;0;45411;220772;0;49003;269775
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43160;32387;0;0;210270;0;242657;0;0;0;0;0;0;0;0;242657;0;5218;247875;0;20015;267890
SANTINVEST - PRUDENCIAL;1000080446;n1;S4;C;2;FLORIANOPOLIS;SC;43160;0;0;0;51209;0;51209;0;0;0;0;0;100567;100567;0;151776;0;3609;155385;0;109970;265355
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43160;20852;0;0;82772;0;103623;0;0;12481;0;0;0;12481;2086;118191;0;75384;193575;0;71361;264935
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43160;33952;0;0;107289;3963;145205;0;0;3810;0;0;0;3810;0;149015;0;64070;213085;0;50665;263750
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43160;47295;0;0;127001;69;174365;0;0;0;0;0;0;0;17297;191662;0;7454;199116;0;60897;260013
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43160;16101;0;0;65000;0;81102;0;0;18034;0;0;0;18034;0;99136;0;45728;144864;0;114633;259497
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;43160;3397;0;0;146327;26943;176667;0;0;0;0;0;0;0;22637;199304;0;21571;220875;0;37500;258375
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43160;43304;0;0;106553;45;149902;0;0;0;0;0;0;0;0;149902;0;5583;155485;0;102322;257808
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43160;14167;0;0;60942;8948;84057;0;0;4141;0;0;0;4141;0;88198;0;43379;131577;0;125191;256768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43160;29671;0;0;182125;22;211819;0;0;0;0;0;0;0;910;212729;0;16573;229302;0;27274;256576
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43160;0;0;0;3521;0;3521;0;0;0;0;0;0;0;17403;20924;0;211000;231925;0;22809;254733
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;43160;0;0;0;0;0;0;0;0;0;0;0;0;0;18609;18609;0;207492;226100;0;27468;253569
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43160;37573;0;0;159797;897;198267;0;0;0;0;0;0;0;5943;204210;0;5125;209336;0;39608;248943
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43160;0;0;0;0;0;0;0;0;0;0;0;0;0;53891;53891;0;9257;63148;0;178888;242036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43160;41931;0;0;98406;2221;142557;0;0;0;0;0;0;0;1580;144137;0;48175;192312;0;49129;241441
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;FLORIANOPOLIS;SC;43160;0;0;0;14508;0;14508;0;0;0;0;0;66638;66638;0;81146;0;42897;124043;0;117003;241046
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43160;22057;0;0;164658;5021;191736;0;0;0;0;0;0;0;0;191736;0;3582;195318;0;43789;239107
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB CENTRAL MT/MS;106180;b3C;S4;I;2;CUIABA;MT;43160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209587;209587;0;29323;238910
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43160;45680;0;0;122164;0;167844;0;0;0;0;0;0;0;0;167844;0;31075;198919;0;39890;238809
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43160;37800;0;0;131817;908;170525;0;0;3387;0;0;0;3387;0;173912;0;18730;192641;1;43247;235889
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43160;32590;0;0;136064;1537;170191;0;0;0;0;0;0;0;0;170191;0;10238;180429;0;54044;234473
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43160;28671;0;0;163342;3899;195912;0;0;0;0;0;0;0;5;195917;0;3772;199689;0;34022;233712
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43160;23191;0;0;137905;1125;162221;0;0;5449;0;0;0;5449;0;167670;0;20073;187743;0;45901;233643
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43160;43487;0;0;110664;740;154891;0;0;12371;0;0;0;12371;0;167262;0;28056;195318;0;38153;233471
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43160;47865;0;0;68920;0;116784;0;0;6053;0;0;0;6053;186;123023;0;39413;162436;0;69779;232215
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43160;55828;0;0;127232;0;183060;0;0;0;0;0;0;0;0;183060;0;6243;189303;0;42395;231698
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43160;30087;0;0;123665;48;153800;0;0;8554;0;0;0;8554;0;162354;0;40097;202452;0;27999;230450
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43160;34248;0;0;81243;434;115926;0;0;6416;0;0;0;6416;0;122342;0;65969;188311;0;41762;230073
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43160;0;0;0;0;0;0;0;0;0;0;0;8;8;187123;187131;0;21326;208457;0;21088;229544
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43160;39502;0;0;110955;0;150458;0;0;4210;0;0;0;4210;0;154667;0;34234;188901;0;39169;228071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43160;26829;0;0;53948;0;80777;0;0;12513;0;0;0;12513;41924;135213;0;36531;171744;0;56200;227944
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43160;36433;0;0;52542;0;88975;0;0;0;0;0;0;0;0;88975;0;88048;177023;0;50704;227727
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43160;42231;0;0;137577;16;179825;0;0;0;0;0;0;0;0;179825;0;3603;183428;0;44163;227590
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;43160;19657;0;0;71778;1202;92636;0;0;0;0;0;0;0;2706;95342;0;74879;170221;0;54913;225134
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43160;0;0;0;2264;0;2264;0;0;0;0;0;172868;172868;0;175131;0;11349;186480;0;38557;225037
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43160;54395;0;0;96940;0;151335;0;0;0;0;0;0;0;7779;159114;0;7734;166848;0;58184;225032
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;43160;23047;0;0;150996;0;174042;17562;0;0;0;0;0;0;0;191605;0;4902;196506;11;25907;222425
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;43160;9247;0;0;184474;4;193726;0;0;0;0;0;0;0;0;193726;0;2043;195768;0;25201;220969
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;43160;934;0;0;3802;0;4736;0;0;36151;0;0;138451;174602;0;179338;0;17581;196919;0;23745;220664
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43160;40151;0;0;119565;0;159716;0;0;13805;0;0;0;13805;0;173521;0;14485;188006;0;31466;219472
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;43160;33734;0;0;149005;758;183496;0;0;0;0;0;0;0;753;184249;0;4136;188385;0;30923;219308
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S5;I;2;JANDAIA DO SUL;PR;43160;32244;0;0;113854;1791;147889;0;0;0;0;0;0;0;1491;149380;0;36749;186129;0;33142;219271
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43160;0;0;0;7905;0;7905;0;0;0;0;0;133911;133911;0;141816;0;14437;156254;0;62705;218959
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43160;43893;0;0;98237;0;142131;0;0;0;0;0;0;0;7367;149498;0;6591;156089;0;61022;217111
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;43160;29418;0;0;67875;0;97293;0;0;0;0;0;0;0;0;97293;0;40073;137366;374;73251;210991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;43160;20255;0;0;81815;858;102927;0;0;14280;0;0;0;14280;1055;118262;0;54238;172500;0;37803;210303
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;43160;5304;0;0;123206;288;128799;0;0;0;0;0;0;0;7272;136071;0;11407;147478;0;61903;209381
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;43160;29897;0;0;135443;2135;167476;0;0;0;0;0;0;0;0;167476;0;8111;175587;0;31338;206925
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43160;48318;0;0;75294;0;123611;0;0;0;0;0;0;0;8716;132327;0;7825;140151;0;66514;206665
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;43160;31060;0;0;146398;2603;180062;0;0;0;0;0;0;0;0;180062;0;4592;184653;0;20856;205510
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;43160;44461;0;0;114439;1547;160448;0;0;0;0;0;0;0;0;160448;0;12190;172637;0;32615;205253
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43160;31429;0;36113;94613;0;162155;0;0;0;0;0;0;0;0;162155;0;6163;168318;0;36925;205243
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;S5;I;2;CAMPINA GRANDE;PB;43160;28101;0;0;113952;26;142079;0;0;0;0;0;0;0;0;142079;0;11921;154000;0;49878;203877
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60930;60930;0;142661;203591
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43160;28094;0;0;69414;0;97508;0;0;0;0;0;0;0;0;97508;0;3657;101165;0;101423;202588
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;43160;35280;0;0;132579;88;167946;0;0;0;0;0;0;0;0;167946;0;5165;173110;0;28139;201250
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL  PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43160;11275;0;0;84623;0;95898;0;0;0;0;0;0;0;0;95898;0;80155;176052;0;24458;200510
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;43160;32327;0;0;97888;562;130777;0;0;775;0;0;0;775;0;131552;0;29812;161364;0;37778;199142
