Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43160;135251;960413;8761089;6676307;-432079;6244228;47;61372;34255;-19300;76375;3047360;389605;76865;19691187;34255;19656931
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43160;174692;5710592;8015807;3595488;-294722;3300766;48;19470;8411;-213;27716;885057;984519;305080;19404229;8411;19395818
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43160;1559;7476431;1830583;511942;-2209;509732;9828;839892;35786;-27464;858042;8026211;6354;4060;18712970;35786;18677184
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43160;41466;2747260;10064576;3100598;-234633;2865965;0;0;0;0;0;1441061;385258;342173;17887758;0;17887758
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43160;85;740240;2087477;13940345;-537118;13403227;0;0;0;0;0;694136;44106;28089;16997361;0;16997361
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43160;372884;5756426;6199815;1400303;0;1400303;0;0;0;0;0;2675480;509;14176;16419594;0;16419594
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43160;31691;1149901;1972727;8583285;-516973;8066312;0;560;560;0;1120;3977407;282944;715995;16198097;560;16197537
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43160;4636;405914;121062;12472125;-706776;11765350;1098;276116;41944;-3302;315857;2468468;44313;22078;15147678;41944;15105734
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43160;156663;992794;2165426;8619545;-383990;8235555;0;0;0;0;0;1770282;1002686;310917;14634322;0;14634322
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43160;5160;1868116;3462589;6847381;-120100;6727281;1958;381614;108714;-10068;482218;1184032;37276;336606;14103278;108714;13994564
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43160;0;872397;10298035;262027;-314;261713;0;0;0;0;0;261577;67;117563;11811352;0;11811352
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43160;37203;2929472;7853141;0;0;0;0;0;0;0;0;636920;1180;23097;11481012;0;11481012
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43160;241844;3667753;768237;1417860;-5074;1412786;0;0;0;0;0;5080782;79154;7205;11257762;0;11257762
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43160;10016;135516;138013;8892079;-219507;8672572;0;14660;189;-235;14613;2006544;25881;104430;11107585;189;11107396
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43160;547;947590;8154634;0;0;0;0;0;0;0;0;327504;4;258;9430536;0;9430536
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43160;458767;762251;1162858;5798143;-652352;5145791;0;0;0;0;0;1102637;540471;248297;9421071;0;9421071
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43160;162119;1521267;2502018;2925060;-453403;2471656;0;0;0;0;0;1744959;303575;162604;8868197;0;8868197
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;43160;20034;1312221;1106925;536933;-1760;535173;0;0;0;0;0;5503033;4254;1952;8483593;0;8483593
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43160;43418;45820;1109;6579639;-356617;6223022;382;170990;10799;-1633;180537;1917634;19705;2823;8434069;10799;8423269
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43160;20752;445539;14;7660929;-308089;7352839;284;22733;8005;-641;30382;452353;13987;20772;8336639;8005;8328634
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43160;147827;263575;1826209;2432652;-157560;2275093;0;0;0;0;0;2786024;135771;731399;8165899;0;8165899
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43160;4258;0;2183447;0;0;0;0;0;0;0;0;243209;5202809;496413;8130136;0;8130136
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43160;1961;0;262207;2244857;-660384;1584473;0;0;0;0;0;4798988;33210;897107;7577947;0;7577947
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43160;31;2794146;835831;1732384;-88956;1643428;0;0;0;0;0;72157;2116344;44982;7506919;0;7506919
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;43160;2490;414857;0;7193043;-397337;6795706;0;0;0;0;0;227240;47569;7322;7495183;0;7495183
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;43160;148711;1107345;1034583;3869982;-137024;3732958;0;0;0;0;0;516696;389920;161112;7091325;0;7091325
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43160;33963;2765218;1288429;1504683;-5059;1499624;0;0;0;0;0;764311;625679;5706;6982931;0;6982931
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43160;0;556884;5888906;125175;0;125175;0;0;0;0;0;169169;146;62926;6803206;0;6803206
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43160;10;4697694;1241342;90608;-42;90566;0;0;0;0;0;9925;530028;201366;6770931;0;6770931
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43160;7080;150901;708658;5808701;-741250;5067452;0;0;0;0;0;689804;52937;63346;6740178;0;6740178
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43160;82774;0;254743;2023440;-294572;1728868;0;0;0;0;0;4225733;24026;3550;6319694;0;6319694
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;43160;341412;259202;1344197;0;0;0;0;0;0;0;0;4201073;7797;9333;6163014;0;6163014
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43160;69651;101348;1291942;2170966;-188400;1982567;0;1;0;0;1;2426591;179002;18877;6069978;0;6069978
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43160;18;3490510;1985221;10110;-302;9808;0;0;0;0;0;24683;142532;355137;6007909;0;6007909
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43160;7990;650565;26711;4859749;-67395;4792354;834;143657;44773;-904;188360;323492;31381;10835;6031688;44773;5986915
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;43160;2967;1050557;3062437;2460;0;2460;0;0;0;0;0;1189504;50588;481648;5840161;0;5840161
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43160;4203;183722;1341349;3943953;-244418;3699536;0;483;483;0;966;464955;5220;29809;5729760;483;5729277
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43160;69;347546;0;4585393;-161848;4423545;708;338981;96435;-4150;431974;352286;12904;9070;5577394;96435;5480959
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43160;7023;427497;1846497;2799944;-115916;2684028;0;0;0;0;0;177342;24758;196784;5363929;0;5363929
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43160;347;944392;193263;3578298;-221289;3357009;0;0;0;0;0;150734;2916;694558;5343220;0;5343220
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43160;77716;872293;1112091;2073490;-91855;1981635;0;0;0;0;0;599048;503527;95612;5241922;0;5241922
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43160;4299;2810148;753178;901910;-2763;899147;0;0;0;0;0;658179;3111;3806;5131869;0;5131869
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43160;34286;280630;1447760;2504221;-59824;2444398;0;0;0;0;0;714284;48009;8741;4978107;0;4978107
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43160;2916;1371265;1549945;2109314;-506067;1603247;0;0;0;0;0;235070;18143;54060;4834647;0;4834647
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43160;3;3018362;1562737;90627;-724;89903;0;0;0;0;0;4388;176;148484;4824054;0;4824054
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43160;21894;0;0;2373979;-141812;2232167;0;0;0;0;0;24820;2267811;236575;4783267;0;4783267
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43160;131533;352359;967842;2503742;-42410;2461332;0;0;0;0;0;639251;70199;81296;4703812;0;4703812
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43160;11005;2063438;1015199;384343;-1180;383162;0;0;0;0;0;1061800;28007;8691;4571302;0;4571302
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43160;1653;179885;847;3287989;-60510;3227479;0;0;0;0;0;1144111;6368;8020;4568363;0;4568363
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43160;24;3907272;305935;0;0;0;0;0;0;0;0;4683;1571;188733;4408217;0;4408217
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43160;71606;1582009;1996220;343750;-27205;316545;0;0;0;0;0;399577;8995;27885;4402837;0;4402837
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43160;103380;1420067;1660768;418142;-3407;414735;0;0;0;0;0;458707;240889;88578;4387124;0;4387124
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43160;0;396546;3322902;0;0;0;0;0;0;0;0;74445;85;48464;3842441;0;3842441
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43160;91997;172040;666886;340540;-24742;315798;0;0;0;0;0;770223;1719113;67443;3803499;0;3803499
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43160;90422;494755;360186;2563272;-82028;2481244;0;0;0;0;0;237516;128026;11207;3803358;0;3803358
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43160;29409;50306;454319;1006610;-194492;812118;0;0;0;0;0;2153604;3761;357;3503873;0;3503873
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43160;13446;1200143;1286121;0;0;0;0;0;0;0;0;992036;333;3841;3495921;0;3495921
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;43160;307;1396179;1779275;40174;-779;39395;0;0;0;0;0;22397;219365;23813;3480731;0;3480731
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43160;186;129425;377155;1951930;-605084;1346846;0;0;0;0;0;1557584;0;10617;3421813;0;3421813
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43160;4556;322623;37110;2904312;-131848;2772465;1671;67598;1036;-252;70053;147660;8221;16323;3379011;1036;3377975
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43160;1407;0;677946;2464880;-242609;2222271;0;0;0;0;0;264664;103;29151;3195541;0;3195541
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43160;10267;555149;2;619323;-74610;544713;16499;1431314;3735;-47326;1404222;660975;219;0;3175547;3735;3171812
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43160;16652;752765;60635;1315617;-19383;1296234;0;0;0;0;0;730164;223738;34955;3115143;0;3115143
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43160;356076;982251;610951;453639;-11784;441854;0;0;0;0;0;555178;26934;10170;2983415;0;2983415
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43160;9293;174559;665768;1636779;-129413;1507365;0;0;0;0;0;325540;92462;85740;2860728;0;2860728
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43160;58;1689178;818610;43300;-187;43113;0;0;0;0;0;3022;187802;76218;2818000;0;2818000
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43160;35949;834501;609946;584911;-2092;582819;0;0;0;0;0;740441;240;3429;2807326;0;2807326
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43160;19737;478909;717680;478337;-62461;415875;0;0;0;0;0;775207;244963;85714;2738086;0;2738086
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43160;23;16616;696650;6941;-2310;4632;0;0;0;0;0;2982;1921731;37161;2679795;0;2679795
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43160;36606;5108;0;1533949;-78100;1455849;0;0;0;0;0;104142;899141;129651;2630496;0;2630496
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43160;784;0;2792;2433247;-86344;2346903;258;31058;9440;-305;40451;155912;80713;4815;2632371;9440;2622931
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43160;323;552286;102169;1391761;-128674;1263088;0;0;0;0;0;449956;129570;121963;2619355;0;2619355
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43160;52;10182;2435896;113844;-1186;112658;0;0;0;0;0;12877;109;8837;2580611;0;2580611
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43160;6945;179066;420331;957772;-42993;914780;4197;186565;2163;-2814;190111;411167;141131;307970;2571500;2163;2569337
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43160;36897;150020;125648;1359821;-521365;838455;0;0;0;0;0;1329620;3622;67589;2551851;0;2551851
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43160;4963;191997;90737;1992528;-313442;1679087;139;27474;15470;-2127;40957;521640;31798;2447;2563625;15470;2548155
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43160;14;28755;2357055;0;0;0;0;0;0;0;0;8367;137730;13987;2545907;0;2545907
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43160;17467;3606;313479;805706;-43200;762506;0;0;0;0;0;55126;1069844;74995;2297023;0;2297023
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43160;9252;3372;0;1328745;-110925;1217820;0;0;0;0;0;58910;906650;98940;2294945;0;2294945
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43160;8583;501;0;845503;-25469;820034;0;0;0;0;0;21939;1396765;37072;2284895;0;2284895
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43160;24642;66;0;1291043;-55766;1235277;0;0;0;0;0;72228;826472;119454;2278139;0;2278139
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43160;232;2492;452321;1526771;-61878;1464893;0;0;0;0;0;13935;237547;34463;2205884;0;2205884
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43160;1875;21773;116152;1869916;-43728;1826188;34;4281;758;-31;5042;214511;1508;4328;2191377;758;2190619
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43160;255333;610449;189557;485317;-14121;471196;0;0;0;0;0;511202;105529;15072;2158338;0;2158338
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43160;2234;676873;543124;921188;-52440;868748;0;0;0;0;0;471;5359;1671;2098480;0;2098480
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43160;821;1788871;153129;10337;-35;10302;0;0;0;0;0;1660;90;107882;2062754;0;2062754
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43160;12308;22000;385864;667047;-24618;642428;0;0;0;0;0;59091;880443;31401;2033536;0;2033536
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43160;22079;0;129858;1114767;-108996;1005771;0;0;0;0;0;57170;630246;67587;1912710;0;1912710
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43160;4;278195;1534927;45758;-117;45641;0;0;0;0;0;34736;83;15785;1909371;0;1909371
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43160;11;0;772822;1137337;-25469;1111867;0;0;0;0;0;20599;121;942;1906362;0;1906362
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43160;143;85751;1775021;0;0;0;0;0;0;0;0;841;3494;3814;1869063;0;1869063
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43160;3134;828303;886469;4000;-40;3960;0;0;0;0;0;16600;455;93743;1832665;0;1832665
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43160;17076;0;224869;744816;-33601;711215;0;0;0;0;0;42441;773086;51179;1819865;0;1819865
