Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43160;4387124;450438;4020108;3016001;367016;-2963;258811;0,1204;0,0579;6;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43160;3842441;0;3719566;0;122876;0;62213;0,1536;0,0341;0;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43160;3803499;856622;3552345;1520284;251154;6053;275640;0,1317;0,1908;5;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43160;3803358;2676545;3415798;3154465;387560;10928;382843;0,154;0,0254;41;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43160;3503873;1837425;3067270;1694865;436603;50830;436490;0,2124;0,0006;2;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43160;3495921;0;3195421;1990944;300500;-2641;299238;0,2246;0,012;2;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;43160;3480731;40174;3213598;154107;267133;0;251600;0,3533;0,0329;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43160;3421813;3279635;2492692;885814;929121;70697;919007;0,2592;0,0005;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43160;3377975;2913666;2519361;2400077;858614;23599;844689;0,2508;0,0117;3;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43160;3195541;2467788;2538610;2429401;656931;-32989;506931;0,1706;0,0575;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43160;3171812;2351971;2699162;2446373;472650;14120;472650;0,2594;0;2;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43160;3115143;1884493;2608022;2507491;507122;9868;505107;0,1593;0,0652;11;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43160;2983415;517637;2735492;1985914;247923;11914;237685;0,1732;0,0197;4;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43160;2860728;1805401;2466278;1637711;394449;-6188;371191;0,1465;0,0366;0;29
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43160;2818000;43300;2701683;220011;116317;475;80175;0,1264;0,1901;0;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43160;2807326;1157481;2233206;2039804;574119;5565;559848;0,2382;0,0052;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43160;2738086;652566;2503458;2221085;234628;-68076;-106685;-0,0686;0;17;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43160;2679795;6941;2578904;1862085;100890;6164;100856;0,1278;0,2943;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43160;2630496;1617378;2299108;1539610;331388;14116;313976;0,1545;0,2103;0;78
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43160;2622931;2470424;1699927;1582908;923004;16524;921982;0,3188;0,0052;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43160;2619355;1698252;2129165;1714494;490190;15179;427741;0,153;0,1391;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43160;2580611;113844;2412340;0;168270;3575;167673;0,7855;0,0491;0;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43160;2569337;1211917;1391089;921445;1178249;51031;832316;0,2062;0,3314;7;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43160;2551851;2296977;1988097;495067;563754;2049;390339;0,1113;0,0334;2;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43160;2548155;2088981;2258142;1776380;290013;12081;389877;0,1437;0,0063;6;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43160;2545907;0;2460267;0;85640;1012;82542;0,1068;0,0289;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43160;2297023;847734;1940722;1720517;356301;14870;342198;0,25;0,057;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43160;2294945;1380109;1761239;1102265;533706;21405;524359;0,2485;0,0445;0;26
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;43160;2284895;845993;1961022;1917691;323873;15749;323432;0,2264;0,0278;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43160;2278139;1347770;1939792;1408860;338346;15544;325609;0,1704;0,1815;0;55
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43160;2205884;1526771;1738119;1602727;467765;26836;442858;0,261;0,0179;0;5
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43160;2190619;1874276;1880400;1553009;310220;28;350748;0,1386;0,0021;3;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43160;2158338;602173;1871314;1183062;287024;11870;271630;0,1462;0,0445;15;1
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43160;2098480;921349;1520826;1452094;577654;27599;576583;0,4828;0,001;0;43
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43160;2062754;10337;1947615;0;115140;3647;38668;0,1131;0,197;0;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43160;2033536;713855;1436742;1348545;596794;23310;595181;0,3819;0,022;0;27
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43160;1912710;1116929;1664450;1470927;248261;16307;230369;0,1684;0,1539;0;73
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43160;1909371;45758;1867445;23426;41926;0;27335;0,1217;0,0553;0;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43160;1906362;1136602;334388;212598;1571974;11463;238348;0,3842;0,0039;2;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43160;1869063;0;1819060;3355;50003;0;48231;0,3349;0,0423;0;1
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43160;1832665;4000;1721622;0;111043;199;67719;0,17;0,2693;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43160;1819865;777442;1572331;1308702;247534;13467;241515;0,1842;0,0674;0;31
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43160;1801846;429437;1316047;1190909;485799;3093;480724;0,3895;0,0057;4;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;43160;1758700;0;1539839;1042220;218860;6204;218664;0,7877;0,0032;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43160;1755191;1034203;1405661;961399;349530;17269;329704;0,2237;0,0749;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43160;1749846;1098770;1486919;1005055;262928;15141;258544;0,1646;0,1183;0;54
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43160;1749680;448124;1378523;1247722;371156;14594;363787;0,3752;0,1046;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43160;1739520;979518;1347540;1248658;391981;29788;383700;0,3353;0,0751;0;15
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43160;1718584;460731;1574605;1488455;143979;-12561;41261;0,0257;0,0466;7;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43160;1713579;6442;1657235;0;56343;0;55185;0,1365;0,1554;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43160;1686487;664908;1351832;869804;334655;16421;328103;0,2409;0,0606;0;15
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43160;1650192;1162719;589711;515416;1060482;6367;707164;0,4814;0,0448;1;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43160;1641764;1319739;1252142;1108725;389622;51688;353392;0,1696;0,1007;4;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43160;1599639;0;1539446;1527077;60193;2713;59956;0,5556;0,0163;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43160;1571161;869952;1212459;773436;358702;26132;349597;0,2929;0,0682;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43160;1545252;920744;1340458;854692;204794;11660;198265;0,1608;0,3071;0;24
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43160;1543388;805135;1161902;801669;381486;9503;132735;0,139;0,0004;2;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43160;1527086;1385963;1190413;1133098;336673;13192;289291;0,1993;0,0031;4;0
