Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43160;99233;0;99233;0;99233;315625;0;0;0;0;0;37073;352697;497057;0,2814;0,2814;0,2814;0,1996;0,0397
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;43160;71197;0;71197;0;71197;338997;0;0;287;0;287;12771;352054;492933;0,2022;0,2022;0,2022;0,1444;0,1244
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43160;105989;0;105989;0;105989;283530;0;0;0;0;0;65755;349284;529250;0,3034;0,3034;0,3034;0,2003;0,0177
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;43160;NA;NA;NA;NA;88998;325454;0;NA;NA;NA;0;21115;346569;NA;NA%;NA%;0,2568;NA%;0,0414
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43160;38668;0;38668;0;38668;315356;0;0;983;0;983;25546;341885;1986384;0,1131;0,1131;0,1131;0,0195;0,197
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43160;NA;NA;NA;NA;67603;328197;0;NA;NA;NA;0;13126;341324;NA;NA%;NA%;0,1981;NA%;0,1852
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43160;61955;0;61955;2903;64858;306029;0;0;0;0;0;32855;338884;503774;0,1828;0,1828;0,1914;0,123;0,1759
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43160;132138;0;132138;0;132138;60997;84673;0;7635;0;92308;184575;337879;196337;0,3911;0,3911;0,3911;0,673;0,0815
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;43160;NA;NA;NA;NA;62819;317857;0;NA;NA;NA;0;17495;335352;NA;NA%;NA%;0,1873;NA%;0,1112
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S4;I;2;ESTACAO;RS;43160;101570;0;101570;0;101570;312174;0;0;0;0;0;22992;335166;444513;0,303;0,303;0,303;0,2285;0,0726
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;43160;NA;NA;NA;NA;41633;315691;0;NA;NA;NA;0;17155;332846;NA;NA%;NA%;0,1251;NA%;0,0778
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43160;256253;0;256253;0;256253;65853;3539;0;186;0;3724;260207;329785;382768;0,777;0,777;0,777;0,6695;0,0908
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43160;41926;0;41926;0;41926;309341;0;0;0;0;0;18795;328136;459614;0,1278;0,1278;0,1278;0,0912;0,1352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;43160;61292;0;61292;0;61292;306244;0;0;0;0;0;19946;326190;557944;0,1879;0,1879;0,1879;0,1099;0,18
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43160;78727;0;78727;984;79711;293200;0;0;0;0;0;32748;325948;442912;0,2415;0,2415;0,2446;0,1777;0,0688
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43160;NA;NA;NA;NA;46552;309746;0;NA;NA;NA;0;15429;325175;NA;NA%;NA%;0,1432;NA%;0,0552
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43160;NA;NA;NA;NA;86065;308141;0;NA;NA;NA;0;13224;321365;NA;NA%;NA%;0,2678;NA%;0,0596
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;43160;NA;NA;NA;NA;55378;296596;0;NA;NA;NA;0;24501;321096;NA;NA%;NA%;0,1725;NA%;0,1339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43160;NA;NA;NA;NA;84427;300403;0;NA;NA;NA;0;15988;316391;NA;NA%;NA%;0,2668;NA%;0,2113
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43160;45472;0;45472;984;46456;298844;0;0;454;0;454;15443;314741;434589;0,1445;0,1445;0,1476;0,1046;0,0882
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43160;NA;NA;NA;NA;76251;290629;0;NA;NA;NA;0;22256;312885;NA;NA%;NA%;0,2437;NA%;0,0389
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43160;NA;NA;NA;NA;143929;302529;0;NA;NA;NA;0;10159;312688;NA;NA%;NA%;0,4603;NA%;0,0016
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43160;87472;0;87472;0;87472;267610;0;0;0;0;0;40433;308043;348057;0,284;0,284;0,284;0,2513;0,0067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43160;NA;NA;NA;NA;57332;295411;0;NA;NA;NA;0;12171;307582;NA;NA%;NA%;0,1864;NA%;0,0253
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43160;41198;0;41198;0;41198;206305;0;0;73704;0;73704;23291;303301;1186491;0,1358;0,1358;0,1358;0,0347;0,0117
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43160;NA;NA;NA;NA;56001;290175;0;NA;NA;NA;0;12522;302696;NA;NA%;NA%;0,185;NA%;0,0557
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;43160;252078;0;252078;0;252078;45265;5633;0;88710;63026;157370;97032;299666;NA;0,8412;0,8412;0,8412;NA%;0,0023
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;FLORIANOPOLIS;SC;43160;NA;NA;NA;NA;116956;268841;0;NA;NA;NA;0;30271;299112;NA;NA%;NA%;0,391;NA%;0,0014
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;43160;NA;NA;NA;NA;121128;277651;0;NA;NA;NA;0;19208;296860;NA;NA%;NA%;0,408;NA%;0,0055
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43160;NA;NA;NA;NA;144030;259470;0;NA;NA;NA;0;37335;296805;NA;NA%;NA%;0,4853;NA%;0,0489
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43160;NA;NA;NA;NA;75716;278064;0;NA;NA;NA;0;16978;295042;NA;NA%;NA%;0,2566;NA%;0,0585
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43160;61684;0;61684;0;61684;33846;70091;0;1130;0;71222;189115;294183;313968;0,2097;0,2097;0,2097;0,1965;0,0906
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZÔNIA OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;S4;I;2;GOIANIA;GO;43160;68411;0;68411;0;68411;239121;3151;1418;17529;1260;23357;28072;290550;1175028;0,2355;0,2355;0,2355;0,0582;0,0512
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43160;NA;NA;NA;NA;38490;278780;0;NA;NA;NA;0;9408;288188;NA;NA%;NA%;0,1336;NA%;0,0915
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43160;NA;NA;NA;NA;298457;266464;0;NA;NA;NA;0;20108;286572;NA;NA%;NA%;1,0415;NA%;0,028
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;43160;33028;0;33028;0;33028;234078;0;0;0;0;0;52471;286549;347026;0,1153;0,1153;0,1153;0,0952;0,0296
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43160;50893;0;50893;0;50893;226819;0;0;0;0;0;59532;286351;398907;0,1777;0,1777;0,1777;0,1276;0,0611
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43160;NA;NA;NA;NA;94646;266060;0;NA;NA;NA;0;15210;281271;NA;NA%;NA%;0,3365;NA%;0,1266
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43160;245513;0;245513;0;245513;22784;0;0;0;0;0;257609;280393;376991;0,8756;0,8756;0,8756;0,6512;0,0034
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43160;NA;NA;NA;NA;75171;262168;0;NA;NA;NA;0;16425;278593;NA;NA%;NA%;0,2698;NA%;0,0408
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43160;37139;0;37139;0;37139;237730;0;0;0;0;0;40267;277997;360956;0,1336;0,1336;0,1336;0,1029;0,1937
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43160;92071;0;92071;0;92071;214563;0;0;0;0;0;63143;277706;361605;0,3315;0,3315;0,3315;0,2546;0,0299
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;43160;218664;0;218664;0;218664;197997;24512;0;0;0;24512;55089;277598;1385608;0,7877;0,7877;0,7877;0,1578;0,0032
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43160;NA;NA;NA;NA;116614;255433;0;NA;NA;NA;0;21511;276944;NA;NA%;NA%;0,4211;NA%;0,0414
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43160;43533;0;43533;2087;45620;239732;0;0;0;0;0;36559;276291;464667;0,1576;0,1576;0,1651;0,0937;0,1347
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43160;28683;0;28683;0;28683;93115;0;0;1755;0;1755;177607;272478;NA;0,1053;0,1053;0,1053;NA%;0,1039
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43160;NA;NA;NA;NA;58917;256203;0;NA;NA;NA;0;14222;270425;NA;NA%;NA%;0,2179;NA%;0,1818
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43160;NA;NA;NA;NA;56523;254260;0;NA;NA;NA;0;13178;267438;NA;NA%;NA%;0,2113;NA%;0,2368
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;43160;NA;NA;NA;NA;68423;247679;0;NA;NA;NA;0;18775;266454;NA;NA%;NA%;0,2568;NA%;0,054
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43160;153624;0;153624;0;153624;78229;11882;2349;74070;1071;89372;95909;263509;303185;0,583;0,583;0,583;0,5067;0,0089
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;43160;38843;0;38843;0;38843;129423;0;0;50867;0;50867;76941;257231;NA;0,151;0,151;0,151;NA%;0,0372
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43160;96284;0;96284;0;96284;208782;0;0;2481;0;2481;43815;255077;NA;0,3775;0,3775;0,3775;NA%;0,1032
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43160;NA;NA;NA;NA;39900;248494;0;NA;NA;NA;0;6376;254870;NA;NA%;NA%;0,1566;NA%;0,1306
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43160;NA;NA;NA;NA;73555;238293;0;NA;NA;NA;0;15914;254208;NA;NA%;NA%;0,2894;NA%;0,0277
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43160;NA;NA;NA;NA;84334;234028;0;NA;NA;NA;0;19565;253593;NA;NA%;NA%;0,3326;NA%;0,0956
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;RIO VERDE;GO;43160;45648;0;45648;0;45648;234207;0;0;0;0;0;16521;250728;324182;0,1821;0,1821;0,1821;0,1408;0,1293
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;43160;31743;0;31743;0;31743;212608;3293;0;0;0;3293;33297;249198;270181;0,1274;0,1274;0,1274;0,1175;0,0907
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43160;NA;NA;NA;NA;65153;227811;0;NA;NA;NA;0;17214;245024;NA;NA%;NA%;0,2659;NA%;0,0473
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43160;NA;NA;NA;NA;40473;232225;0;NA;NA;NA;0;12449;244674;NA;NA%;NA%;0,1654;NA%;0,1765
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43160;79078;0;79078;0;79078;11767;0;0;0;194823;194823;37756;244345;NA;0,3236;0,3236;0,3236;NA%;0,0001
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43160;34318;0;34318;0;34318;115807;0;0;112413;0;112413;9190;237410;483916;0,1445;0,1445;0,1445;0,0709;0,0221
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43160;NA;NA;NA;NA;47983;225607;0;NA;NA;NA;0;11516;237123;NA;NA%;NA%;0,2024;NA%;0,1715
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;43160;18721;0;18721;14090;32811;192039;0;0;3719;0;3719;39315;235073;NA;0,0796;0,0796;0,1396;NA%;0,0098
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43160;NA;NA;NA;NA;33725;219501;0;NA;NA;NA;0;14764;234266;NA;NA%;NA%;0,144;NA%;0,2115
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;43160;NA;NA;NA;NA;48701;221489;0;NA;NA;NA;0;11786;233274;NA;NA%;NA%;0,2088;NA%;0,0642
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43160;NA;NA;NA;NA;36262;225926;0;NA;NA;NA;0;7195;233121;NA;NA%;NA%;0,1556;NA%;0,4009
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43160;72157;0;72157;0;72157;136047;0;0;0;0;0;96473;232519;NA;0,3103;0,3103;0,3103;NA%;0,1089
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43160;NA;NA;NA;NA;142119;215348;0;NA;NA;NA;0;14809;230157;NA;NA%;NA%;0,6175;NA%;0,0395
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43160;NA;NA;NA;NA;63309;217315;0;NA;NA;NA;0;12622;229937;NA;NA%;NA%;0,2753;NA%;0,0316
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43160;NA;NA;NA;NA;67465;219199;0;NA;NA;NA;0;10700;229899;NA;NA%;NA%;0,2935;NA%;0,0868
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43160;NA;NA;NA;NA;77892;209756;0;NA;NA;NA;0;16229;225985;NA;NA%;NA%;0,3447;NA%;0,0245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;43160;NA;NA;NA;NA;78644;212136;0;NA;NA;NA;0;12709;224846;NA;NA%;NA%;0,3498;NA%;0,1067
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43160;27335;0;27335;0;27335;217878;0;0;4710;0;4710;2113;224701;1895089;0,1217;0,1217;0,1217;0,0144;0,0553
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43160;61390;0;61390;0;61390;214258;280;0;6386;73;6739;3241;224238;1030056;0,2738;0,2738;0,2738;0,0596;0,0069
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43160;NA;NA;NA;NA;29969;215006;0;NA;NA;NA;0;7794;222800;NA;NA%;NA%;0,1345;NA%;0,2307
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43160;NA;NA;NA;NA;34526;206158;0;NA;NA;NA;0;13831;219989;NA;NA%;NA%;0,1569;NA%;0,1331
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43160;NA;NA;NA;NA;58488;202409;0;NA;NA;NA;0;17248;219656;NA;NA%;NA%;0,2663;NA%;0,1025
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;43160;NA;NA;NA;NA;66514;212930;0;NA;NA;NA;0;6411;219341;NA;NA%;NA%;0,3032;NA%;0,003
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;43160;NA;NA;NA;NA;82536;204455;0;NA;NA;NA;0;14450;218905;NA;NA%;NA%;0,377;NA%;0,0328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43160;NA;NA;NA;NA;45403;207413;0;NA;NA;NA;0;11451;218864;NA;NA%;NA%;0,2074;NA%;0,1468
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43160;100426;0;100426;0;100426;178350;1103;0;0;0;1103;38966;218419;622108;0,4598;0,4598;0,4598;0,1614;0,0156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43160;NA;NA;NA;NA;66542;207828;0;NA;NA;NA;0;9791;217618;NA;NA%;NA%;0,3058;NA%;0,0522
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;43160;26078;0;26078;0;26078;197791;50;23;5528;20;5621;11859;215271;724322;0,1211;0,1211;0,1211;0,036;0,3191
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43160;NA;NA;NA;NA;44415;198831;0;NA;NA;NA;0;15830;214662;NA;NA%;NA%;0,2069;NA%;0,1392
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;43160;38067;0;38067;0;38067;107192;0;0;0;0;0;106576;213768;NA;0,1781;0,1781;0,1781;NA%;0
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;43160;24048;0;24048;0;24048;109129;0;0;0;0;0;104514;213643;NA;0,1126;0,1126;0,1126;NA%;0,2067
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43160;167673;0;167673;0;167673;180584;17;8;7435;7;7466;25418;213468;1173084;0,7855;0,7855;0,7855;0,1429;0,0491
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;43160;29590;0;29590;0;29590;155664;0;0;6340;0;6340;50906;212911;1413454;0,139;0,139;0,139;0,0209;0,1752
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;43160;NA;NA;NA;NA;61120;198573;0;NA;NA;NA;0;11484;210057;NA;NA%;NA%;0,291;NA%;0,0805
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43160;NA;NA;NA;NA;49980;200945;0;NA;NA;NA;0;9052;209997;NA;NA%;NA%;0,238;NA%;0,0463
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43160;38557;0;38557;0;38557;198383;0;0;0;0;0;10160;208543;NA;0,1849;0,1849;0,1849;NA%;0,151
BANIF - PRUDENCIAL;1000080130;b1;S4;C;3;SAO PAULO;SP;43160;-320104;0;-320104;0;-320104;207641;279;0;7;0;287;0;207928;297500;-1,5395;-1,5395;-1,5395;-1,076;-0,0016
