Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43617;39807;0;3770;145591;3197;192366;0;0;0;0;0;0;0;0;192366;0;120691;313056;0;97449;410505
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43617;28428;0;0;125006;0;153434;0;0;40649;0;0;0;40649;0;194084;0;119236;313319;0;95133;408452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43617;62516;0;0;181846;2129;246492;0;0;48787;0;0;0;48787;0;295278;0;40134;335412;0;69378;404790
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43617;102059;0;0;67249;0;169308;0;0;8268;0;0;0;8268;0;177576;0;112570;290146;0;113599;403745
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43617;65349;0;0;208944;1510;275803;0;0;2882;0;0;0;2882;5048;283733;0;24092;307825;0;93400;401225
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43617;74857;0;0;90816;23;165696;0;0;38422;0;0;0;38422;0;204118;0;79265;283383;0;117261;400645
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43617;94186;0;0;200546;3;294736;0;0;0;0;0;0;0;24;294761;0;6407;301168;0;93228;394396
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43617;0;0;0;56967;0;56967;0;0;0;0;0;0;0;0;56967;0;11923;68890;0;324970;393860
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43617;72873;0;0;188503;637;262013;0;0;0;0;0;0;0;22;262035;0;24010;286044;0;105327;391371
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351269;351269;0;39669;390938
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43617;68229;0;0;118787;305;187322;0;0;42636;0;0;0;42636;0;229957;0;103455;333412;0;56531;389943
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43617;49126;0;0;248958;3472;301556;0;0;0;0;0;0;0;0;301556;0;5929;307485;0;82343;389828
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43617;81011;0;0;238212;0;319223;0;0;1689;0;0;0;1689;451;321364;0;21065;342429;0;44844;387273
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43617;12371;0;4054;208823;608;225857;0;0;0;0;0;0;0;69680;295537;0;20329;315865;0;70731;386596
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43617;82717;0;0;233155;954;316827;0;0;0;0;0;0;0;0;316827;0;13317;330144;0;55432;385575
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43617;50210;0;24660;162704;1630;239204;0;0;0;0;0;0;0;0;239204;0;91449;330653;0;53730;384382
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43617;107794;0;0;51410;684;159888;0;0;0;0;0;0;0;0;159888;0;44077;203965;0;176772;380737
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43617;81315;0;0;155629;0;236944;0;0;17462;0;0;0;17462;1043;255450;0;58209;313659;2;67038;380699
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43617;36448;0;4559;128612;2032;171651;0;0;0;0;0;0;0;0;171651;0;90980;262631;0;114726;377357
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43617;23684;0;0;294558;0;318242;0;0;0;0;0;0;0;0;318242;0;6872;325114;0;48381;373495
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43617;96409;0;0;93549;0;189958;0;0;25141;0;0;0;25141;1363;216462;0;71862;288323;0;84819;373142
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;7601;0;0;0;0;0;0;0;7601;56405;271125;335130;0;31008;366139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43617;47183;0;0;234747;1475;283405;0;0;0;0;0;0;0;0;283405;0;14392;297797;42;68052;365891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43617;31197;0;0;212637;7390;251224;0;0;14472;0;0;0;14472;2700;268397;0;52199;320596;0;44966;365562
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43617;0;0;0;0;0;0;0;0;0;0;0;2102;2102;274749;276851;0;33748;310599;52;54011;364662
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43617;0;0;0;0;100803;100803;0;0;0;0;0;0;0;0;100803;0;225424;326227;0;33321;359548
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43617;35027;0;0;215212;1092;251332;0;0;0;0;0;0;0;0;251332;0;41190;292522;0;64462;356984
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43617;59841;0;0;177708;14582;252131;0;0;13139;0;0;0;13139;0;265271;0;35938;301208;0;53824;355033
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43617;42010;0;0;153076;1360;196447;0;0;16349;0;0;0;16349;11447;224243;0;78759;303002;0;50239;353241
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43617;48737;0;0;231922;1218;281877;0;0;0;0;0;0;0;751;282628;0;6595;289223;0;62965;352188
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43617;58232;0;0;236559;2506;297296;0;0;0;0;0;0;0;1540;298836;0;7965;306801;14;39580;346395
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43617;66889;0;0;79194;0;146083;0;0;32486;0;0;0;32486;4187;182756;0;92332;275088;0;69872;344960
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;43617;0;0;0;0;62148;62148;0;0;0;0;0;0;0;0;62148;0;188582;250730;0;93639;344369
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43617;1676;0;0;182161;0;183836;0;0;0;0;0;0;0;0;183836;0;10491;194328;0;149950;344277
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43617;56519;0;0;234901;0;291419;0;0;0;0;0;0;0;0;291419;0;13849;305268;0;35800;341069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43617;43654;0;0;158890;2;202545;0;0;5;0;0;0;5;24012;226562;0;64689;291251;0;47722;338973
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43617;19440;0;0;73785;0;93226;0;0;0;0;0;0;0;0;93226;0;186578;279804;0;53740;333543
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43617;65058;0;0;174313;0;239370;0;0;0;0;0;0;0;0;239370;0;10682;250053;0;83206;333258
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43617;0;0;4351;112226;0;116577;8299;9520;0;0;0;0;9520;0;134396;9013;20775;164184;80;168170;332434
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43617;45227;0;0;171478;53;216759;0;0;18119;0;0;0;18119;543;235421;0;34609;270029;0;58224;328253
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43617;28696;0;0;166063;34;194793;0;0;27219;0;0;0;27219;1046;223058;0;51934;274992;0;52563;327555
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43617;0;0;0;103;0;103;0;0;0;0;0;0;0;0;103;0;30640;30743;0;296404;327147
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43617;33185;0;0;101849;0;135035;0;0;22119;0;0;0;22119;994;158148;0;84383;242531;0;84309;326840
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR - CRESOL FRONTEIRA PR;5276770;b3S;S5;I;2;REALEZA;PR;43617;15517;0;0;77118;0;92635;0;0;0;0;0;0;0;0;92635;0;182709;275344;0;50443;325786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43617;41219;0;0;224037;0;265255;0;0;0;0;0;0;0;10762;276018;0;7982;284000;0;37705;321705
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;43617;39538;0;0;239634;632;279804;0;0;0;0;0;0;0;0;279804;0;4967;284771;0;34231;319002
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43617;37145;0;2917;193381;0;233443;0;0;0;0;0;0;0;0;233443;0;15198;248641;0;68150;316790
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43617;39063;0;0;150210;51;189325;0;0;23642;0;0;0;23642;0;212967;0;67615;280582;0;34788;315370
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43617;0;0;0;9868;0;9868;0;0;0;0;0;257079;257079;0;266947;0;12604;279551;0;35703;315254
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43617;21015;0;0;66921;9327;97263;0;0;18081;0;0;0;18081;0;115344;0;61545;176889;1;137739;314629
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43617;53578;0;0;77649;0;131226;0;0;17952;0;0;0;17952;20279;169457;0;68875;238332;0;71544;309876
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43617;64987;0;0;136884;804;202675;0;0;7451;0;0;0;7451;0;210126;0;47289;257415;0;51868;309283
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43617;42825;0;0;138439;0;181264;0;0;0;0;0;0;0;0;181264;0;6520;187785;0;119508;307293
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43617;59951;0;0;61432;0;121384;0;0;9396;0;0;0;9396;19589;150369;0;93843;244211;0;62598;306810
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43617;62803;0;0;118842;677;182322;0;0;18606;0;0;0;18606;0;200928;0;55185;256113;0;48910;305022
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43617;46944;0;0;107394;0;154338;0;0;14102;0;0;0;14102;0;168439;0;78669;247109;0;57739;304848
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43617;55577;0;0;84299;0;139876;0;0;0;0;0;0;0;11099;150975;0;7469;158444;2;145443;303890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43617;41175;0;0;73151;0;114326;0;0;20284;0;0;0;20284;51330;185940;0;47815;233755;0;69898;303653
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43617;57035;0;0;86296;0;143332;0;0;4085;0;0;0;4085;0;147417;0;68842;216258;0;86874;303132
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;43617;7678;0;0;248914;0;256593;0;0;0;0;0;0;0;0;256593;0;2933;259525;0;42932;302457
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43617;33675;0;0;165680;1074;200429;0;0;20227;0;0;0;20227;0;220657;0;20389;241046;0;60745;301791
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;43617;17879;0;0;0;0;17879;0;0;0;0;0;0;0;24786;42665;0;230083;272748;0;28022;300770
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43617;60913;0;0;174498;14;235425;0;0;0;0;0;0;0;0;235425;0;4177;239602;0;59997;299599
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;43617;44811;0;0;209388;2375;256574;0;0;0;0;0;0;0;0;256574;0;6340;262914;0;35893;298807
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43617;0;0;0;15883;0;15883;0;0;0;0;0;78103;78103;0;93986;0;74434;168419;0;130270;298689
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43617;70508;0;0;118730;0;189237;0;0;0;0;0;0;0;19152;208389;0;9266;217655;0;80287;297942
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;43617;62720;0;0;79142;854;142717;0;0;16126;0;0;0;16126;0;158843;0;24748;183590;0;113508;297099
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43617;59497;0;0;108734;2090;170321;0;0;10232;0;0;0;10232;1779;182332;0;58341;240673;0;55313;295986
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262698;262698;0;32659;295357
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;43617;0;0;0;122326;0;122326;0;0;0;0;0;111856;111856;0;234182;0;6743;240925;0;53419;294344
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43617;43987;0;0;211451;3356;258794;0;0;0;0;0;0;0;0;258794;0;3269;262064;0;31919;293983
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43617;31638;0;22012;135306;1052;190009;0;0;0;0;0;0;0;0;190009;0;61654;251662;0;42034;293696
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43617;41746;0;0;178565;0;220311;0;0;0;0;0;0;0;9488;229799;0;15371;245170;0;46708;291878
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;S5;I;2;TOLEDO;PR;43617;35250;0;0;192808;5248;233306;0;0;0;0;0;0;0;0;233306;0;4980;238286;0;51403;289689
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;43617;63024;0;0;164538;0;227562;0;0;0;0;0;0;0;0;227562;0;15004;242566;0;47001;289567
JSL ARRENDAMENTO MERCANTIL - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;43617;0;0;0;0;18013;18013;0;0;0;0;0;110669;110669;0;128682;0;136310;264992;0;24338;289330
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;43617;49509;0;0;152593;943;203045;0;0;7136;0;0;0;7136;0;210182;0;24228;234410;0;54219;288628
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43617;38709;0;0;200996;24;239729;0;0;0;0;0;0;0;448;240177;0;21262;261439;0;25694;287132
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;CABEDELO;PB;43617;0;0;0;47375;0;47375;0;0;0;0;0;0;0;0;47375;0;208892;256267;0;30615;286883
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;43617;36136;0;0;225243;0;261380;0;0;0;0;0;0;0;0;261380;0;3735;265115;0;21410;286525
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43617;52771;0;0;98010;455;151236;0;0;8209;0;0;0;8209;0;159446;0;81376;240822;0;43112;283934
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;40169;40169;0;211230;251399;0;31972;283371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;43617;4091;0;0;126813;0;130904;0;0;0;0;0;0;0;0;130904;0;10640;141544;0;140733;282277
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;43617;49935;0;0;173733;748;224415;0;0;0;0;0;0;0;0;224415;0;7789;232204;0;49755;281960
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;S5;I;2;ERECHIM;RS;43617;14612;0;0;238070;4;252686;0;0;0;0;0;0;0;0;252686;0;2145;254831;0;26515;281345
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;43617;52216;0;0;179235;802;232253;0;0;0;0;0;0;0;412;232665;0;5581;238246;0;41110;279356
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43617;38500;0;0;161611;1612;201724;0;0;0;0;0;0;0;0;201724;0;14497;216221;0;62634;278855
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43617;26689;0;35147;89258;1042;152136;0;0;0;0;0;0;0;0;152136;0;56679;208815;0;66971;275786
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43617;62570;0;0;153988;0;216558;0;0;0;0;0;0;0;0;216558;0;7811;224370;0;51357;275727
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;43617;11909;0;0;53728;0;65637;0;0;0;0;0;0;0;0;65637;0;165787;231424;0;41680;273104
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;SANTA LUCIA;PR;43617;11851;0;0;54363;0;66214;0;0;0;0;0;0;0;2521;68734;0;167031;235766;0;34318;270083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;43617;56360;0;0;123268;0;179628;0;0;5780;0;0;0;5780;0;185408;0;37873;223281;0;45950;269231
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;43617;13850;0;0;72589;0;86439;0;0;26703;0;0;0;26703;0;113142;0;46965;160107;0;107252;267359
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;43617;53321;0;0;147743;0;201065;0;0;6169;0;0;0;6169;0;207234;0;18018;225252;0;40272;265524
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;43617;42965;0;0;85329;0;128294;0;0;0;0;0;0;0;0;128294;0;45862;174156;65;86368;260589
