Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43617;10950495;10597553;9152507;8580178;1797989;112380;1790290;0,1505;0,0039;5;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43617;10698903;0;10304980;0;393924;6;169090;0,1831;0,0347;0;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43617;10402426;0;3039481;58;7362945;6641;7362945;0,4643;0,0463;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43617;10229754;3178578;9422116;7016161;807638;-70640;695897;0,1212;0,2181;8;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43617;9659755;5260398;8765123;7085396;894632;53697;1033990;0,1732;0,2171;161;85
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43617;9491213;8429570;7061247;1404558;2429966;263640;1612199;0,1547;0,0282;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43617;9129133;1650763;7508975;3023805;1620158;26604;1515994;0,2249;0,0059;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43617;8884974;8674130;7529528;7112983;1355447;43779;1352345;0,1561;0,016;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43617;8274877;1619865;1677881;1572311;6596996;34582;801146;0,2889;0,0247;64;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43617;8142178;1417346;6371852;5185750;1770326;17448;1738011;0,3418;0,0014;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43617;8076798;4468350;6795835;6442143;1280962;149390;1171445;0,2452;0,0706;122;34
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43617;7954055;6719718;7133607;6333908;820447;75996;749271;0,1277;0,0106;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43617;7606151;0;7377343;0;228808;0;132976;0,1663;0,0467;0;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;43617;7454025;7423881;6188326;6067410;1265699;131541;1258095;0,1704;0,0016;4;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43617;7165662;55352;6796330;1732354;369332;25094;201874;0,1422;0,0236;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43617;6994321;2667545;5989548;4823035;1004773;11900;641167;0,1173;0,0191;2;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43617;6986964;661006;6587957;2202473;399008;1191;362420;0,1279;0,1758;7;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43617;6944018;6536253;6057563;1535003;886455;137321;885136;0,1193;0,001;5;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43617;6927545;4153151;6307356;5729350;620188;38163;803258;0,1632;0,0133;8;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43617;6760945;3888972;5787847;5071854;973098;45022;920807;0,2359;0,0288;28;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43617;6654558;125983;6115470;148013;539088;17114;313014;0,1799;0,1634;0;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43617;6547876;4271969;4805758;3779243;1742118;126200;1177576;0,2189;0,0074;5;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43617;6430247;1869011;5330969;3220451;1099278;23341;1099038;0,2354;0,0049;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43617;6294093;4755451;4552107;3814226;1741986;7605;998727;0,1683;0,0181;2;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43617;6239296;3418425;4791273;4466067;1448023;134070;1091665;0,2926;0,1239;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43617;5972598;3071088;4380695;3464164;1591903;90853;1588026;0,3573;0,0544;0;63
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43617;5952383;3440420;5238510;4985565;713874;60487;623616;0,1466;0,1296;18;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43617;5907751;2373026;500032;31178;5407719;368967;5388751;0,5616;0,0053;4;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43617;5761781;5379292;4818219;4403761;943562;57886;943562;0,1853;0,0144;3;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43617;5737254;2610178;5338338;4587261;398917;44436;368031;0,1121;0,2363;64;9
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43617;5592381;2934216;4177711;3833040;1414670;148918;1414490;0,3489;0,0186;0;93
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43617;5583620;276805;5358956;2803;224665;3158;117236;0,1143;0,0509;0;1
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43617;5511420;5205901;4777513;4485677;733908;77679;728476;0,1593;0,0017;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43617;5199618;1398672;4494082;3448183;705536;16227;700567;0,197;0,0094;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43617;4726611;0;4465459;4268535;261151;8054;104111;0,1142;0,0269;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43617;4560035;4281112;3678103;1461171;881932;124746;844973;0,197;0,0005;2;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43617;4244390;312682;3726873;3384401;517517;13971;426152;0,1806;0,0313;6;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43617;4063187;3756943;3028207;2859019;1034980;60792;1027553;0,259;0,0091;3;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43617;3990619;70301;3666512;170761;324107;0;292987;0,2763;0,0516;0;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43617;3639262;1538966;3057061;1316699;582201;74037;582088;0,4183;0,0002;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43617;3624218;351431;3273763;2587642;350455;1548;209850;0,1227;0,1382;6;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43617;3589131;2545877;3067514;2168606;521617;22521;498574;0,1515;0,0328;0;32
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43617;3573181;2443051;3053956;2935919;519225;28120;519225;0,1626;0,0616;11;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43617;3532427;3185461;3147673;2884686;384755;38171;414412;0,1158;0,005;3;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43617;3449999;2917763;2816665;839928;633334;42088;474775;0,1292;0,034;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43617;3432881;0;3310381;0;122501;-110;60607;0,1607;0,0348;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43617;3339487;2740412;3021425;2455460;318062;37327;412714;0,1222;0,0541;6;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43617;3289258;92680;3109602;201938;179656;8931;135996;0,1688;0,1399;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43617;3211793;8511;3086039;2234840;125754;6114;125754;0,1158;0,3026;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43617;3201514;2163312;2775154;1859432;426360;24856;408656;0,1625;0,2478;0;97
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43617;3154811;805928;2961478;2694479;193334;8057;53334;0,0285;0,297;6;1
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43617;2998877;2905333;1970834;1854352;1028043;38346;1021673;0,3062;0,0086;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43617;2979674;0;2859129;0;120545;1475;119741;0,1479;0,0205;0;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43617;2946892;14341;2829527;0;117364;4742;112363;0,164;0,1652;0;0
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43617;2869949;66112;2707116;1654088;162833;34347;NA;NA%;NA%;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43617;2843530;1876113;2380625;1761155;462905;7681;444237;0,1665;0,1135;2;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43617;2807303;2061123;2073838;1932966;733465;24620;575971;0,2151;0,0476;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43617;2787504;1903995;2379797;1798798;407706;37808;394027;0,1599;0,2311;0;61
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43617;2775326;658731;2159789;1366856;615538;15401;609490;0,3908;0,0042;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43617;2753403;946393;2427266;1566014;326137;32454;307749;0,146;0,0753;13;1
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43617;2714114;1075482;2302607;2248442;411507;35988;379489;0,2688;0,0409;0;33
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43617;2710365;1182812;1520784;978438;1189580;95034;815297;0,1649;0,3489;7;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43617;2670299;95397;2493691;0;176608;1994;176585;0,5329;0,0184;0;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43617;2668594;2140007;2198923;1893953;469671;54395;469671;0,3308;0;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43617;2630284;1963218;2005643;1122071;624641;60938;615264;0,2399;0,0525;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43617;2606342;1219089;2198237;1920747;408106;40407;389254;0,2274;0,0857;0;42
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43617;2585201;940649;2005224;1858356;579976;47712;578136;0,2621;0,0261;0;27
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43617;2503271;1832030;2021382;1846016;481888;13366;440714;0,1402;0,0461;5;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43617;2503161;1484021;2035858;1890881;467303;30033;458298;0,2724;0,0648;0;34
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43617;2399855;2343144;1968735;297385;431120;85469;406897;0,1437;0,0103;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43617;2395754;306040;2077048;1934979;318706;-77230;106283;0,0942;0,4322;11;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43617;2376044;1683616;1818700;1759189;557344;46175;556681;0,2783;0,0139;0;5
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43617;2349949;1109416;1659740;1582147;690209;49784;689058;0,4815;0,0008;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43617;2304685;1599100;1995222;1415236;309463;12267;333593;0,1616;0,1766;0;88
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43617;2257805;1466677;1940754;1676056;317051;42623;294694;0,1762;0,1428;0;76
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43617;2212317;41709;1117775;124943;1094542;11119;1074897;0,3383;0,0123;2;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;43617;2192209;482235;2069841;1007859;122368;2656;216337;0,3789;0,0133;2;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43617;2165149;1187877;1842688;1518392;322461;39913;312869;0,1778;0,0647;0;31
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43617;2142067;460110;1897868;1427144;244199;13578;235901;0,1689;0,0221;4;0
BANCO CBSS - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43617;2112718;1448167;1725450;1016083;387268;-2264;205941;0,1354;0,0085;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43617;2106269;1376819;1686374;1153602;419895;44868;401181;0,2226;0,0661;0;44
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43617;2068742;589105;1623155;1452893;445587;36134;407637;0,3459;0,0884;0;21
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43617;2041309;1129390;365196;244365;1676113;38812;311295;0,446;0,0015;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43617;1990221;919877;1590258;1077557;399964;42434;393580;0,2411;0,0627;0;15
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43617;1916248;23663;1869344;0;46904;-34;32618;0,1607;0,0567;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43617;1897922;7183;1813370;0;84552;0;81300;0,1426;0,1081;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43617;1891695;1014330;1621347;1278342;270347;25774;263658;0,1909;0,2598;0;30
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;43617;1832924;211716;1643840;466564;189084;-24829;165946;0,2394;0,0196;2;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43617;1829379;1258685;728799;594154;1100580;18918;547266;0,327;0,0567;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43617;1820755;1261797;1382433;881241;438322;52323;429528;0,2755;0,0645;0;29
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43617;1761683;0;1711531;0;50152;149;48623;0,2293;0,0472;0;1
