Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/12/2012;11656695;64779;1019210;2231544;2377493;558042;86040;0;6337107;2674;39983;72858;90943;19930;8354;0;234742;55911;526183;368005;0;0;0;0;950099;15469;474741;128557;1136;0;0;0;619903;1069;320357;666622;2124;0;0;0;990171;55980;159688;442880;177122;127226;102656;10;1065561;1245;45395;147986;333211;143200;180222;4237;855497;0;7488;23397;51769;33670;22640;0;138964;0;10587;32908;293446;60737;6044;0;403722;60928
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/12/2012;11400813;181955;2421463;2099540;1534954;232322;7963;0;6478197;4729;102881;206359;220315;31872;748;0;566905;58700;654802;257892;102;0;0;0;971496;669;27671;15511;22;0;0;0;43873;16223;918885;1254023;100134;6000;0;0;2295265;15132;51440;137002;64654;22035;3053;0;293316;0;0;0;0;0;0;0;0;3274;25537;72619;573;0;0;0;102003;0;0;0;0;0;0;0;0;649758
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/12/2012;10459764;31838;1310064;1046391;376555;9639;0;0;2774487;2991;33194;68136;74120;1057;0;0;179499;48650;420350;203613;0;0;0;0;672613;4181;1170188;776845;15623;0;0;0;1966837;52914;1117507;1561267;310791;137628;8543;0;3188650;7039;298949;553118;42829;0;0;0;901935;832;32719;214920;170505;13297;1432;0;433706;265;177409;164364;0;0;0;0;342038;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/12/2012;8928440;3292;47582;38390;54477;9646;1606;0;154993;34247;389461;307154;494957;120014;40;0;1345873;0;0;0;0;0;0;0;0;22979;882838;7408;0;0;0;0;913225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28369;730326;1914907;2964935;827963;47848;0;6514349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/12/2012;8740611;77472;280751;760051;630480;70858;15022;73679;1908312;30430;94517;190479;200960;111799;400889;2439;1031513;215457;118907;357439;13816;0;0;0;705619;17313;55043;3537;18;0;0;0;75911;0;0;0;0;0;0;0;0;154969;177829;200071;127551;53529;105894;6248;826092;602;155285;1048894;555052;503045;1460269;215479;3938626;59939;16186;30634;13484;11917;121767;610;254537;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/12/2012;8315810;0;0;0;0;0;0;0;0;0;325;1232;1327;0;0;0;2885;2557;198158;111773;0;0;0;0;312488;595;154233;26650;4;0;0;0;181482;1825;380545;668659;301074;20845;0;0;1372948;16092;737007;1344091;1061064;83970;10289;0;3252512;100;214631;489691;728326;252102;84901;0;1769753;0;15444;24365;16424;7279;0;0;63513;0;0;0;0;0;0;0;0;1360230
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2012;7721528;16673;885991;784215;740634;52835;0;0;2480348;0;0;0;0;0;0;0;0;0;7019;46256;0;0;0;0;53275;37;295209;472132;260802;47727;44861;323;1121092;8044;209577;927673;815165;111974;11827;0;2084260;0;9692;0;0;0;0;0;9692;0;345;8199;7988;5687;22995;0;45214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1927648
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/12/2012;6045407;706;21283;205690;10105;266;0;0;238050;52;3313;9383;18654;10332;3924;0;45659;20;5072;1662;0;0;0;0;6753;0;0;0;0;0;0;0;0;0;30437;58035;0;0;0;0;88473;1400;663593;3748903;386470;38261;372;19;4839017;33;10679;31137;77477;58511;51574;0;229411;0;54428;496800;34772;10574;1470;0;598044;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/12/2012;5931099;0;0;0;0;0;0;0;0;34448;5550;21996;43151;28388;31764;0;165295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4059;6077;7289;46578;21005;50053;0;135060;12664;155308;440270;1116724;758203;781351;146;3264667;3207;106823;237241;685160;560265;773381;0;2366076;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/12/2012;5163333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5869;100164;137108;103377;0;0;346517;0;82400;113516;313520;93987;10676;0;614100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4202716
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/12/2012;5140211;439;391489;988695;253908;8574;0;0;1643105;1428;137973;301721;297693;12952;1;0;751768;0;92905;73745;20121;0;0;0;186771;0;967279;148775;3556;0;0;0;1119609;0;120072;85402;454;0;0;0;205928;0;2637;7157;14528;10571;6811;0;41704;1488;104008;292935;538258;160966;90011;0;1187667;0;158;963;2076;463;0;0;3659;0;0;0;0;0;0;0;0;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/12/2012;4899947;51199;763532;953327;359302;15157;119;0;2142636;6336;32812;59196;68325;7686;0;0;174355;0;113410;31360;0;0;0;0;144770;1101;177023;19045;4376;0;0;0;201545;9996;208695;351773;0;0;0;0;570464;1651;162592;266757;27184;5099;0;0;463283;553;73375;94707;56068;10015;0;0;234718;0;26741;55657;11675;0;0;0;94072;0;0;0;0;0;0;0;0;874103
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/12/2012;4686050;15193;722976;658111;391614;120723;10128;0;1918745;2;0;0;0;0;0;0;2;0;0;9180;0;0;0;0;9180;0;18407;0;0;0;0;0;18407;18138;360252;508607;243268;71693;20400;0;1222358;3040;22295;164449;50043;50564;16523;0;306914;786;57684;245488;314233;124337;89437;0;831965;0;1978;6615;11042;0;0;0;19635;0;0;0;0;0;0;0;0;358844
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/12/2012;4334978;6162;7552;15022;30850;19584;106;0;79277;23820;124364;315368;626122;178652;68;0;1268394;0;0;0;0;0;0;0;0;0;879582;1842213;428;0;0;0;2722223;0;0;0;0;0;0;0;0;525;264241;318;0;0;0;0;265084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/12/2012;4324107;115606;454531;688138;581251;26456;385;0;1866367;341;1378;2125;2225;95;0;0;6163;55975;882770;332147;0;0;0;0;1270891;7303;186247;14455;1125;308;0;0;209437;6451;156575;278192;0;0;0;0;441218;7404;77626;113319;27517;111;0;0;225976;254;30645;83869;143044;31266;14402;0;303481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;4252814;28970;662213;833041;656820;68058;2357;0;2251460;938;14714;30821;28087;1409;0;0;75970;50583;834546;135611;0;0;0;0;1020741;7323;213819;20576;0;0;0;0;241718;207;25164;25696;0;0;0;0;51067;21092;28808;58697;107798;85212;10748;255;312610;183;634;1454;70;0;0;0;2341;0;641;18780;2458;1097;193574;0;216550;0;18424;37549;23843;543;0;0;80358;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/12/2012;3986067;21;2185;6730;2520;1381;5501;0;18338;9;3946;11141;25026;10373;23;0;50518;0;0;0;0;0;0;26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1604;138300;962748;254013;20756;0;0;1377423;15;3325;10295;26247;17417;12779;0;70078;0;310591;1428843;598693;104518;27040;0;2469685;0;0;0;0;0;0;0;0;0
BANCO BVA S.A.;32254138;b1;I;2;;8;SAO PAULO;SP;01/12/2012;3979111;273032;334768;736340;1745121;333511;9720;0;3432491;0;0;0;0;0;0;0;0;182808;17868;1;0;0;0;0;200676;24;2;0;0;0;0;0;25;17896;11337;0;0;0;0;0;29233;1438;61;20416;141560;118370;17433;0;299278;455;171;1235;1815;0;13734;0;17408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/12/2012;3201193;0;44708;44382;139331;89202;7143;0;324766;0;0;0;0;0;0;0;0;0;0;0;20152;0;0;0;20152;0;734;25701;0;0;0;0;26435;0;406979;902514;450565;426531;189976;0;2376565;393;0;40640;15618;10212;4836;0;71700;0;4409;13389;31584;23607;11453;0;84443;44;5972;28144;14429;9241;7415;0;65246;0;0;0;0;0;0;0;0;231886
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/12/2012;3131656;2018;16726;48837;116930;146948;0;0;331459;6965;60797;145623;201099;33173;7992;0;455648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16447;210768;581880;1072314;341670;121468;0;2344549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/12/2012;2878372;934;2832;5556;5862;125;0;0;15310;6357;63775;144706;179186;29529;11;0;423564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140337;150574;0;0;0;0;290911;9371;166648;496069;1008716;457474;10309;0;2148587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/12/2012;2854487;0;42762;64990;15198;0;0;0;122950;0;0;0;0;0;0;0;0;0;16606;35416;0;0;0;0;52021;0;366581;11030;15799;0;0;0;393410;0;287345;447739;61378;0;947448;0;1743911;12104;4713;2439;13998;3243;0;0;36497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505698
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/12/2012;2686610;1375;42145;134967;158581;32147;108000;0;477215;2094;23192;59086;147369;116513;94797;0;443051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;45;862;1571;268;18;0;2782;2144;67102;193302;551489;329400;461287;257;1604980;0;32911;32940;39537;16739;36455;0;158582;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/12/2012;2570287;0;0;0;0;0;0;0;0;5654;341882;831384;1006722;212201;30241;0;2428084;0;0;0;0;0;0;0;0;4;11670;0;0;0;0;0;11674;0;0;0;0;0;0;0;0;0;11467;29584;64977;24502;0;0;130530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/12/2012;2559248;15203;206599;487482;235483;6493;38920;0;990179;12325;256944;445644;248941;53748;10230;4058;1031891;569;0;0;0;0;0;0;569;0;1;0;0;0;0;0;1;33344;101226;312683;45016;8891;0;0;501161;4264;1314;2027;27289;553;0;0;35447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/12/2012;2557001;30071;261942;413745;280910;91569;32794;0;1111030;0;14262;23546;17121;1600;0;0;56529;803;16959;12975;0;0;0;0;30737;1036;427968;54984;0;0;0;0;483988;9207;112790;197173;0;0;0;0;319169;993;39333;44821;51494;20233;10659;8997;176530;808;25168;63103;141534;37942;7749;0;276305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102711
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/12/2012;2122703;170;248407;166884;0;0;0;0;415462;6237;31476;56778;59983;15477;0;0;169951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3473;427787;368224;0;0;0;0;799484;9679;87854;169879;311141;90271;180;0;669002;186;5428;22921;30609;9015;645;0;68804;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/12/2012;1973126;9132;460194;119320;136301;36560;357;0;761864;0;0;0;0;0;0;0;0;5646;35611;9684;9;0;0;0;50949;3198;436;470;0;0;0;0;4104;3941;57033;50756;0;0;0;0;111729;24054;209244;1034;2407;206499;725;0;443962;744;12801;35812;163714;88423;186286;65864;553644;378;1991;26061;12095;0;6348;0;46874;0;0;0;0;0;0;0;0;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;1873471;66911;432688;313058;323355;105900;4682;0;1246594;0;635;554;45;1;0;0;1235;12868;52997;64840;0;0;0;0;130704;10183;46372;2021;0;0;0;0;58576;3304;37025;739;0;0;0;0;41069;19394;2508;3896;11385;3008;0;0;40191;0;8802;14365;0;10337;7336;0;40840;0;12748;12936;12018;1531;7695;0;46929;0;0;0;0;0;0;0;0;267333
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/12/2012;1718368;7720;77278;182214;203552;47020;6726;0;524511;2324;16847;39430;45858;5217;8;0;109685;7998;206522;106594;0;0;0;0;321114;2811;106121;93886;308;0;0;0;203126;897;88802;132184;5724;0;0;0;227606;8124;8936;25758;61264;50574;46778;0;201434;84;9890;24074;54150;17961;6387;0;112546;1268;852;8658;1082;463;6024;0;18347;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/12/2012;1664068;13318;125689;227281;149803;22915;15409;0;554414;812;11506;15473;14069;172;0;0;42033;26975;630262;3386;0;0;0;0;660623;5048;140248;10932;10464;873;0;0;167564;61;103197;113526;820;0;0;0;217604;366;828;1155;0;0;0;0;2349;683;2493;4318;1318;0;0;0;8813;0;511;10157;0;0;0;0;10667;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/12/2012;1652120;0;0;0;0;0;0;0;0;353;11645;57173;106430;28877;74;0;204551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3616;42976;158742;528756;275384;348440;2781;1360696;415;2165;4961;26999;29048;23285;0;86873;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/12/2012;1605105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438158;861779;0;0;0;0;1299937;0;5130;108518;158801;32720;0;0;305169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BMG;30290;b1;C;2;;199;BELO HORIZONTE;MG;01/12/2012;1601161;55603;254438;390428;347389;46552;525;0;1094935;2615;8475;16177;22321;14982;4849;0;69420;0;5419;1548;0;0;0;0;6967;21;30672;80037;18401;323;0;0;129453;0;0;0;0;0;0;0;0;12542;85248;39333;111009;0;0;0;248134;989;7960;17465;15042;7304;3493;0;52253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/12/2012;1585405;176;162997;9366;20000;0;0;0;192539;21;10626;90949;296404;42287;0;0;440286;0;86458;0;0;0;0;0;86458;0;31973;0;14062;0;0;0;46035;15510;170868;516361;0;0;0;0;702739;0;2586;1786;0;0;0;0;4371;0;3973;10499;43053;10113;8354;0;75992;0;21591;15393;0;0;0;0;36984;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/12/2012;1528128;0;331326;403510;161342;197419;15712;0;1109308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3899;56587;64956;8429;0;12559;146431;0;2941;5615;6569;2936;574;0;18636;0;4917;16747;33741;16941;54360;26466;153172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100581
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/12/2012;1441302;0;70;0;0;0;0;0;70;43;847;1668;3194;1426;0;0;7178;0;0;0;0;0;0;0;0;0;142635;0;0;0;0;0;142635;0;0;0;0;0;0;0;0;0;294;542;1348;191;0;0;2375;5377;86521;265755;640829;276058;14505;0;1289044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
