Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;41699;81101;666236;2050852;17128755;-814447;16314308;114;7319;4744;-243;11934;2731144;1023670;1543768;24423013;4744;24418269
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;41699;22880;8249687;3313838;11432616;-16517;11416100;0;0;0;0;0;297121;693164;87051;24079841;0;24079841
PAN;1000080257;b1;;C;2;SAO PAULO;SP;41699;50799;707964;1342381;14774160;-907719;13866441;2889;329477;223789;-17838;538316;4831880;614802;657449;22610031;223789;22386242
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;41699;42256;2225637;3324853;6584213;-263434;6320779;0;250019;0;0;250019;7885709;740683;87637;20877572;0;20877572
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;41699;11239;6797613;4823927;7200206;-34334;7165872;0;0;0;0;0;776313;1162566;66818;20804348;0;20804348
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;41699;177595;3025294;3358616;9210361;-170231;9040130;0;0;0;0;0;2677358;99577;22482;18401053;0;18401053
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;41699;106718;2549715;1550289;8882197;-445285;8436911;0;0;0;0;0;2945178;593564;214349;16396725;0;16396725
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;41699;156884;2327432;1642737;7763592;-141950;7621642;0;0;0;0;0;3811864;7998;34723;15603280;0;15603280
CCB - PRUDENCIAL;1000080295;b1;;C;2;SAO PAULO;SP;41699;251743;1139896;1853381;9027021;-495369;8531652;3963;429093;118538;-17863;533730;2428295;660847;198872;15598416;118538;15479879
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;41699;296943;3636667;4795723;3909079;-214379;3694700;511;147843;77921;-7645;218630;911034;876992;206905;14637596;77921;14559675
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;41699;187842;2757799;580752;8816857;-673313;8143544;23;1318;1236;-18;2559;1026639;724318;254391;13677844;1236;13676608
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;41699;13003;143873;5200332;6928973;-124422;6804551;14710;307406;44845;-3936;363026;815731;131598;36608;13508721;44845;13463876
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;41699;10294;163498;96076;10408744;-173328;10235416;6225;304838;238956;-2597;547422;1841815;222961;5880;13123363;238956;12884407
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;41699;2038;1039886;2435560;2098022;-193211;1904812;887;569734;76214;-2222;644613;6370774;67783;50510;12515975;76214;12439761
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;41699;12655;4642847;5305053;134844;0;134844;0;0;0;0;0;2069090;999;19016;12184506;0;12184506
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;I;1;PORTO ALEGRE;RS;41699;34;414295;1122571;10333460;-285965;10047495;0;0;0;0;0;461150;4096;23520;12073162;0;12073162
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;41699;158548;466092;975092;8232279;-356432;7875846;0;0;0;0;0;1601185;740426;108293;11925483;0;11925483
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;41699;54493;1540458;5688656;2597012;-77753;2519258;0;0;0;0;0;1093352;347405;238618;11482240;0;11482240
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;41699;53598;1348050;2264294;5899347;-175594;5723753;0;0;0;0;0;1541044;103425;30971;11065134;0;11065134
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;41699;6397;1980895;3291567;201134;-19722;181412;0;0;0;0;0;5320201;91870;36078;10908419;0;10908419
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;41699;820316;1078199;1223469;0;0;0;0;0;0;0;0;7559899;4167;40389;10726439;0;10726439
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;41699;133171;43259;0;9148600;-272100;8876500;1023;95106;52512;-1586;147055;1535537;20609;4520;10760652;52512;10708140
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;I;2;SAO PAULO;SP;41699;84699;889722;1514643;4876870;-446052;4430818;0;0;0;0;0;1702172;110727;140109;8872889;0;8872889
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;41699;5528;2200312;5362572;129534;-648;128886;0;0;0;0;0;782613;585;67829;8548325;0;8548325
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;41699;24089;291621;4829937;1844873;-3716;1841157;0;0;0;0;0;680327;4759;33400;7705289;0;7705289
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;41699;62826;2146028;1459014;688991;-11983;677008;0;0;0;0;0;3127764;60288;55258;7588185;0;7588185
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;41699;42390;699594;5909;5210349;-250873;4959476;891;101029;38910;-4833;135997;649360;27723;30684;6551133;38910;6512223
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;41699;23275;2651237;0;976407;-27071;949336;17820;2340451;4987;-41891;2321366;133881;78034;158339;6315469;4987;6310482
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41699;6;1500822;4351523;196378;-49;196329;0;0;0;0;0;154914;119;89513;6293225;0;6293225
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;41699;852;380191;0;5015756;-251966;4763789;2690;570335;290950;-17390;846585;255232;12276;5634;6264559;290950;5973610
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;I;2;RIO DE JANEIRO;RJ;41699;428;973675;4574684;0;0;0;0;0;0;0;0;381065;7;78;5929936;0;5929936
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;41699;27221;449998;17792;5312038;-188816;5123222;263;7852;2418;-1700;8834;250251;14952;6729;5898998;2418;5896579
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;41699;32504;999551;921982;573247;-417;572831;0;0;0;0;0;3055846;4208;18498;5605418;0;5605418
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;41699;68523;73760;590918;4418309;-173908;4244401;0;0;0;0;0;330307;916;104668;5413494;0;5413494
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;41699;210;1920941;760649;1044876;-66881;977995;0;0;0;0;0;43846;1580865;32724;5317230;0;5317230
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;I;1;ARACAJU;SE;41699;81794;823984;555137;1623797;-84739;1539058;0;0;0;0;0;298491;1887398;104727;5290590;0;5290590
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;41699;2596;675795;981599;3069418;-84000;2985418;0;0;0;0;0;185884;232161;18546;5082000;0;5082000
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;41699;37062;174298;1401998;2417329;-133290;2284039;0;0;0;0;0;927061;102326;114154;5040937;0;5040937
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;41699;143810;1043560;600311;2798329;-139548;2658781;0;0;0;0;0;190625;303098;89598;5029783;0;5029783
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;41699;1539;46791;0;4629078;-105960;4523118;0;0;0;0;0;70617;20557;4109;4666732;0;4666732
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;41699;1127;106992;968895;3372832;-185136;3187696;2;710;927;-5;1634;310209;20103;23349;4620004;927;4619077
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;41699;9174;837970;270075;3088299;-60708;3027591;542;199402;95891;-2871;292963;224433;15693;25620;4703519;95891;4607628
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;41699;2825;2356056;366715;381335;-106;381228;0;0;0;0;0;1366405;1141;2431;4476802;0;4476802
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;I;3;SAO PAULO;SP;41699;704;0;82;4323549;-157547;4166002;118;22885;745;-111;23637;146903;62206;2073;4401607;745;4400862
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;41699;17019;920887;813899;1647106;-4379;1642727;0;0;0;0;0;453524;548054;1450;4397560;0;4397560
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;41699;1370;0;677816;3516110;-121609;3394500;0;0;0;0;0;90261;139;38312;4202398;0;4202398
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;41699;57222;55433;1118206;1621880;-69199;1552681;95;38731;30088;-1119;67795;449725;613225;215495;4129782;30088;4099694
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;41699;5012;0;14626;3939968;-134344;3805624;1960;82777;32712;-3073;114377;122002;1437;10482;4073559;32712;4040847
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;41699;2043;0;150964;1170852;-334565;836287;0;0;0;0;0;2932819;11035;35937;3969085;0;3969085
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;41699;9938;969434;478101;968447;-29113;939334;0;0;0;0;0;541877;834537;56002;3829224;0;3829224
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;41699;20445;0;275642;1290509;-174321;1116189;0;0;0;0;0;2277070;7115;7315;3703777;0;3703777
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41699;3480;0;1082491;2319968;-57622;2262345;0;0;0;0;0;37398;46581;139160;3571455;0;3571455
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;41699;7003;189999;184754;2778185;-45654;2732531;221;47678;29679;-909;76669;250273;5098;6172;3452498;29679;3422819
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41699;71;2730350;214294;0;0;0;0;0;0;0;0;2924;1675;72803;3022116;0;3022116
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;41699;4;710552;2102735;81233;0;81233;0;0;0;0;0;83488;52;39596;3017661;0;3017661
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;41699;15948;975398;371057;1330527;-81742;1248786;0;0;0;0;0;294542;25449;48535;2979714;0;2979714
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;41699;2058;5106;536707;1429318;-41759;1387559;955;173958;2664;-2184;175393;216022;225730;307087;2855662;2664;2852998
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41699;649;1380760;1076366;13448;-98;13350;0;0;0;0;0;15101;190788;161317;2838330;0;2838330
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;41699;1947;368140;378447;1708196;-128243;1579952;0;0;0;0;0;269852;56991;60418;2715748;0;2715748
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;41699;973;183713;444800;0;0;0;0;0;0;0;0;2044473;10080;18859;2702898;0;2702898
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41699;16;2064787;286730;101132;-615;100517;0;0;0;0;0;3231;535;81743;2537558;0;2537558
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;41699;30134;505533;117211;1135496;-27013;1108483;0;622;575;0;1197;462289;29398;38869;2293114;575;2292539
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;41699;1250;40759;137741;2004603;-42865;1961738;127;15203;2718;-4032;14016;97005;15120;6409;2274039;2718;2271320
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41699;10053;12345;564704;1167340;-53637;1113703;0;0;0;0;0;194289;103323;52851;2051268;0;2051268
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41699;2;439983;1435055;76485;-77;76408;0;0;0;0;0;39218;55;29124;2019845;0;2019845
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41699;3;1327928;535077;48362;-993;47369;0;0;0;0;0;3539;82;61926;1975925;0;1975925
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;41699;117538;238109;146061;694638;-31625;663013;0;0;0;0;0;758457;7124;209;1930512;0;1930512
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41699;7883;0;433705;1355204;-33647;1321557;0;0;0;0;0;8766;43880;97890;1913680;0;1913680
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;41699;7790;105800;1636;1134356;-260152;874204;0;0;0;0;0;895864;0;1541;1886835;0;1886835
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;41699;245976;268451;394676;241378;-12919;228459;0;0;0;0;0;717900;24607;6530;1886599;0;1886599
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;41699;163;557587;359739;1075424;-199712;875712;0;0;0;0;0;69627;179;20902;1883911;0;1883911
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;I;2;UBERLANDIA;MG;41699;336;337021;136072;1084822;-89617;995205;0;0;0;0;0;263230;89306;60498;1881668;0;1881668
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;41699;20996;124809;75752;1467434;-201704;1265731;4;106;47;-1;156;148208;163617;2955;1802224;47;1802177
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;41699;397;29610;1010610;125493;-3775;121718;0;0;0;0;0;310857;1051;151967;1626211;0;1626211
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;41699;316;218510;181206;870693;-242270;628423;0;0;0;0;0;585945;0;636;1615036;0;1615036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41699;5434;1054;0;1104242;-68387;1035856;0;0;0;0;0;22035;478198;64938;1607515;0;1607515
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;41699;219;1531436;50881;0;0;0;0;0;0;0;0;15932;116;1302;1599886;0;1599886
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;41699;5635;121708;756444;258235;-584;257651;0;0;0;0;0;439176;882;3895;1585391;0;1585391
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;41699;490;369155;209048;958148;-43983;914165;0;0;0;0;0;48921;1765;21580;1565124;0;1565124
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;41699;302866;220766;91621;411266;-30804;380463;0;0;0;0;0;491913;26864;26334;1540827;0;1540827
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;41699;2525;92457;191367;1157829;-37245;1120584;0;0;0;0;0;30494;62927;11527;1511880;0;1511880
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;41699;1842;73103;0;1387839;-22247;1365592;0;0;0;0;0;30833;0;0;1471370;0;1471370
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;I;2;RIO DE JANEIRO;RJ;41699;15266;46357;734129;442449;-8447;434002;0;0;0;0;0;92855;104957;18999;1446565;0;1446565
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;41699;6120;36883;475284;688920;-309461;379459;0;0;0;0;0;397012;105755;6310;1406823;0;1406823
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41699;47;19787;333867;1045005;-21170;1023834;0;0;0;0;0;2946;6625;19556;1406663;0;1406663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41699;16325;0;0;845206;-44889;800317;0;0;0;0;0;33288;449459;66142;1365530;0;1365530
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;41699;3318;119214;418371;560348;-5961;554387;0;0;0;0;0;214396;3000;44766;1357451;0;1357451
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;41699;0;14100;513702;808208;-24593;783615;0;0;0;0;0;24924;6532;5900;1348773;0;1348773
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41699;69;5522;398314;11691;-139;11553;0;0;0;0;0;4968;906514;9808;1336748;0;1336748
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;41699;14;0;582170;688949;-5993;682956;0;0;0;0;0;7618;182;1097;1274037;0;1274037
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41699;1670;531862;144991;583448;-13748;569701;0;0;0;0;0;8302;2207;127;1258859;0;1258859
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;41699;13572;0;0;0;0;0;6154;1178094;14683;-36967;1161964;68445;565;1138;1245683;14683;1231001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41699;16262;11;67098;642248;-32301;609947;0;0;0;0;0;23969;438983;60564;1216834;0;1216834
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41699;3775;14416;0;546236;-30515;515721;0;0;0;0;0;10342;582779;42574;1169606;0;1169606
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;41699;1114;249744;425955;87509;-259;87250;0;0;0;0;0;385564;1001;4139;1154767;0;1154767
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;41699;24319;149;34301;992994;-21179;971815;43;50486;39820;-432;89917;50513;6367;6963;1184345;39820;1144525
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;41699;4104;419741;495104;0;0;0;0;0;0;0;0;207911;435;698;1127993;0;1127993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41699;8690;0;0;708903;-24552;684352;0;0;0;0;0;24148;333058;57743;1107991;0;1107991
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41699;1004;30538;315445;11806;-240;11565;0;0;0;0;0;32043;685142;12022;1087760;0;1087760
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;41699;1188;586690;30256;422081;-19400;402681;63;21137;17146;-477;37868;4696;14974;2725;1081078;17146;1063933
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41699;12986;0;163;310677;-8076;302601;0;0;0;0;0;17458;699102;20051;1052362;0;1052362
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41699;7037;0;534;574918;-42029;532889;0;0;0;0;0;23294;376307;60728;1000790;0;1000790
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41699;2566;5192;172409;281683;-30369;251314;0;0;0;0;0;10106;452166;41420;935172;0;935172
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;41699;20;0;179416;777755;-50580;727175;0;0;0;0;0;13221;6209;3179;929220;0;929220
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41699;378;0;810706;90940;-488;90453;0;0;0;0;0;1876;10229;5049;918690;0;918690
