Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/12/2017;10804157;134867;1273495;948018;453873;33875;0;0;2844128;395;10761;20044;15333;2254;125;0;48912;0;188875;134923;0;0;0;0;323798;598;1836893;745421;5775;861;0;0;2589549;1895;607030;1337305;937959;279890;0;0;3164080;1158;407901;288487;17131;0;0;0;714677;0;11245;414257;30871;52022;0;0;508395;0;73560;517416;19641;0;0;0;610617;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/12/2017;10306888;0;0;0;0;0;0;0;0;171;1053;1568;1509;883;0;0;5184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74946;350622;833361;1884490;1127120;1173304;30185;5474028;11478;225855;550474;1586537;1133105;1320066;161;4827676;0;0;0;0;0;0;0;0;0
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/12/2017;9969495;72391;673507;1486853;1612594;331220;217191;37301;4431057;1499;13170;27366;35355;14473;22264;0;114127;37284;398198;277056;253;264;0;0;713056;3027;170517;29152;0;0;0;0;202696;6083;298418;564910;8795;1611;0;0;879816;63173;165083;383280;366480;205123;263000;52178;1498318;33888;94088;230302;357909;165752;163471;0;1045410;5490;68271;159200;42691;27519;34892;658;338721;715;20553;164246;307109;129271;12811;0;634704;111591
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/12/2017;9513740;50721;553597;917577;846389;100164;503;0;2468952;2025;94104;185408;220562;34306;61;18378;554846;7782;681966;747765;2869;0;0;0;1440381;30416;2768136;289581;8142;0;0;0;3096275;87446;450822;496851;175325;94;0;0;1210537;1632;46737;41614;12169;1932;0;0;104083;485;56530;206988;171616;31252;1937;0;468808;0;22553;35385;0;0;0;0;57939;0;0;0;0;0;0;0;0;111918
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/12/2017;7973581;14897;56096;145069;205019;47310;8602;0;476992;23986;285949;639681;700327;92206;320;0;1742469;0;0;0;0;0;0;0;0;14830;351576;1453862;37007;10068;0;0;1867342;0;0;0;0;0;0;0;0;0;48052;0;0;0;0;0;48052;69864;565064;1336986;1527302;326647;12864;0;3838727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/12/2017;7616903;10342;55441;142605;210997;41788;27;0;461200;3529;117715;243679;403037;124370;787;0;893118;0;0;0;0;0;0;0;0;5;1217683;176349;0;0;0;0;1394037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23183;580514;1470279;2054154;648685;91733;0;4868547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/12/2017;6695367;84017;173266;249675;387821;157371;119621;69017;1240788;33847;122816;290459;329907;14355;19493;7;810883;5251;3989;8599;486;0;0;0;18325;6363;22151;3173;17;0;0;0;31704;1047;110495;786607;0;0;0;0;898149;5088;23066;60186;109418;42125;63511;79219;382611;1021;89366;251601;596663;441631;1447727;78338;2906347;11520;6454;2042;66350;301603;18590;0;406560;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/12/2017;6541845;0;75705;225877;763432;170641;24803;0;1260459;0;0;0;0;0;0;0;0;0;0;5545;0;0;0;0;5545;0;4881;209457;0;0;0;0;214337;48330;1039958;1853504;944965;308451;18345;0;4213552;0;133324;127052;32076;7881;15542;0;315875;0;4515;8487;6691;4766;0;0;24459;45;12955;94928;187552;116986;95153;0;507619;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/12/2017;6188963;0;161545;203436;56536;4000;4000;0;429518;0;44;10000;0;0;0;0;10044;0;84167;301728;3002;0;0;0;388896;0;1318350;23389;0;0;0;0;1341739;19357;333012;1113752;166879;0;0;0;1633001;0;22485;85369;6732;2011035;0;0;2125621;0;8982;211803;5305;117;0;0;226208;0;5423;15695;12820;0;0;0;33938;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/12/2017;5831775;10574;65839;163085;186755;22763;108327;124904;682247;14638;86538;211476;391250;92138;21567;355;817963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;139;185;0;0;0;0;476;0;693;8599;30982;12009;0;0;52283;75589;219008;619749;1318164;751214;638767;20429;3642920;2485;88671;161354;184024;77278;122075;0;635887;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/12/2017;4716055;3080;141940;380387;121000;22356;0;0;668765;1844;105174;224018;209102;20674;32;0;560843;0;22449;46926;0;0;0;0;69375;25;839488;519273;0;0;0;0;1358786;0;164497;438056;33549;0;0;0;636102;1;704;1637;2120;0;0;0;4461;480;73346;785734;361488;149210;35934;0;1406193;0;0;7760;3770;0;0;0;11530;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/12/2017;4598551;32877;97223;178642;176255;41058;0;0;526055;734;5995;13257;16924;3534;0;0;40444;0;0;0;0;0;0;0;0;154;10687;3857;8177;5375;1828;0;30077;0;250194;491475;151980;0;0;0;893650;24599;43761;98025;49570;29805;16956;34874;297589;0;0;0;0;0;0;0;0;0;7707;63794;0;0;0;0;71501;0;0;0;0;0;0;0;0;2739234
CREDIT SUISSE;30771;b1;C;3;S2;199;SAO PAULO;SP;01/12/2017;4170043;6143;101054;209290;57317;100575;0;0;474379;0;0;381804;107939;107939;508850;408526;1515058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78569;27759;424434;121869;66115;20055;0;738800;3577;716;2154;5744;718;0;0;12909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1428897
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/12/2017;3949491;35397;113927;309391;388779;17722;0;0;865215;0;0;0;0;0;0;0;0;1;21638;55509;0;0;0;0;77148;25049;2224458;60708;88510;44749;42963;0;2486436;844;113910;140404;95162;5937;0;0;356257;12051;3104;45683;9370;0;0;0;70209;0;5790;12542;39710;0;0;0;58042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36184
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/12/2017;3763602;85318;348376;670657;757427;118274;53384;0;2033436;0;0;11616;5650;0;0;0;17266;0;7661;40469;0;0;0;0;48129;0;0;0;0;0;0;0;0;10288;170375;373142;241712;11778;0;0;807295;226;1991;62149;104697;55004;38825;0;262892;1014;17539;51720;103052;31856;15403;0;220584;0;32807;51802;7957;0;0;0;92566;0;0;0;0;0;0;0;0;281434
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/12/2017;3613599;143720;306538;421135;263460;3690;0;0;1138544;15;0;0;0;0;0;0;15;0;2796;2137;0;0;0;0;4932;11245;677236;316721;1288;0;0;0;1006490;41690;159477;160685;43126;1398;0;0;406375;37436;20886;74466;14650;1724;0;0;149162;0;0;0;0;0;0;0;0;0;51588;172921;7628;0;0;0;232137;0;0;0;0;0;0;0;0;675943
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/12/2017;3447265;1478;69612;162883;16647;122;0;0;250743;242;26510;36069;30209;221;0;0;93251;0;0;0;0;0;0;0;0;17576;980365;2028033;33514;0;0;0;3059489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1926;16233;24961;662;0;0;0;43782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/12/2017;3332911;6124;918094;1005625;0;0;0;0;1929844;4135;45500;96080;115012;12632;30;0;273389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1289;3490;10181;10967;0;0;0;25927;18800;168687;270329;357537;80330;188;0;895871;0;4946;50837;88772;50426;12900;0;207881;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/12/2017;2953899;19470;190796;337890;425238;52623;0;5751;1031768;0;10759;22786;1668;987;0;0;36201;0;0;0;0;0;0;0;0;0;23517;5205;6;0;0;0;28728;12990;122657;613710;174370;17215;0;0;940942;26042;10486;217928;271584;47413;7939;0;581390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334870
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/12/2017;2947938;2488;9315;17050;11538;605;0;0;40995;5062;55340;80634;111026;35740;6573;0;294375;0;0;0;0;0;0;0;0;0;38617;53296;0;0;0;0;91912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39344;303293;827825;1151856;194105;4233;0;2520656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/12/2017;2700250;8010;321738;394023;326905;23572;4406;0;1078654;0;152;0;235;259;54;0;699;3191;598698;130356;0;0;0;0;732245;32;137903;31078;8839;0;0;0;177852;0;265360;268402;65362;451;0;0;599575;326;77640;28457;3906;623;272;0;111225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/12/2017;2595829;0;0;0;0;0;0;0;0;24445;1155498;710158;433507;29686;6192;0;2359487;0;0;0;0;0;0;0;0;0;234497;1845;0;0;0;0;236342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/12/2017;2447133;0;0;0;0;0;0;0;0;3959;322206;186213;209538;19501;7;0;741425;0;0;0;0;0;0;0;0;0;322031;1381497;0;0;0;0;1703528;0;0;0;0;0;0;0;0;0;88;2092;0;0;0;0;2179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/12/2017;2442700;138419;138117;314744;265653;20333;10261;0;887528;141135;123507;166299;99934;4362;836;5;536077;1413;0;0;0;0;546303;0;547716;5;552;1401;2356;558;777;0;5649;34160;92404;102700;37125;0;0;0;266390;108148;42205;16222;29209;3558;0;0;199340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/12/2017;2199589;0;12879;71575;32847;0;0;0;117300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351823;1234751;241596;0;0;0;1828170;254119;0;0;0;0;0;0;254119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/12/2017;2054156;25497;105388;200132;282817;74034;22732;0;710601;578;1952;3632;3744;24;0;0;9931;38928;254939;7616;0;0;0;0;301482;754;4500;173;0;0;0;0;5427;1555;0;83758;0;0;0;0;85313;41607;73607;158330;236150;80542;9465;0;599702;0;0;0;0;0;0;0;0;0;448;12021;199404;44131;0;0;256003;366;13504;40160;29189;2480;0;0;85698;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/12/2017;2022049;20870;96267;429543;206802;12572;2391;82198;850643;81;859;1764;10549;1685;0;0;14938;1963;1368;2543;37;0;0;0;5912;1;2728;31;0;0;0;0;2760;5644;71329;62577;98727;5103;0;0;243380;199;1578;2034;2198;0;0;0;6009;5321;29506;79160;152826;120230;393291;26895;807230;3495;8618;39669;21665;7554;10176;0;91176;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/12/2017;2019595;0;4569;168825;12113;25;0;0;185531;1521;115195;254799;437645;96790;0;0;905950;0;0;0;0;0;0;0;0;749;23131;7568;17668;3258;0;0;52375;19;217284;339577;309071;0;0;0;865951;4585;300;0;0;0;0;0;4885;173;823;2140;1767;0;0;0;4903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/12/2017;1927685;0;277874;186062;174609;2520;0;0;641065;0;0;0;0;0;0;0;0;0;20957;12995;0;0;0;0;33952;0;23104;0;0;0;0;0;23104;0;174734;650904;0;0;0;0;825638;0;501;0;99222;0;0;0;99723;0;302;20453;2329;2232;1359;0;26674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277530
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/12/2017;1923101;0;172186;157706;22361;10666;0;0;362920;0;0;0;0;0;0;0;0;0;8530;122592;30000;0;0;0;161122;0;287789;31909;37784;0;0;0;357482;0;88180;200718;0;612550;0;0;901448;5744;116516;17637;232;0;0;0;140129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/12/2017;1834255;0;350;857;0;0;0;0;1207;12714;27521;75299;65928;4309;0;0;185771;0;0;0;0;0;0;0;0;6505;747916;13879;18683;3888;0;0;790871;0;0;0;0;0;0;0;0;5660;1697;17584;27005;16780;0;0;68726;1386;14389;39185;67204;12015;0;0;134180;4489;12975;163078;275292;147354;50312;0;653500;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/12/2017;1796256;6817;39847;82555;226802;82870;5961;0;444852;3682;38533;77486;98157;8493;21;0;226372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2550;2639;4675;3922;2838;1994;0;18618;27107;140281;358196;455511;96197;29120;0;1106413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/12/2017;1789843;7881;21583;20887;14520;1957;0;0;66829;42;7207;18732;38674;26613;428;0;91697;0;0;0;0;0;0;0;0;0;61397;0;0;0;0;0;61397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6851;155671;431812;709546;258136;7904;0;1569920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/12/2017;1664325;0;5089;63547;0;0;0;0;68636;125;627;1155;372;102;0;0;2381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20597;71001;0;0;0;0;91599;0;30675;324887;171417;105323;0;113;632415;6;56383;144852;319504;192150;88635;0;801531;0;7068;14544;17134;11901;17098;20;67764;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/12/2017;1650022;10383;86142;201986;288593;66993;2096;0;656193;325;3584;8597;9251;1454;1;0;23212;4883;114472;0;0;0;0;0;119355;1908;48672;4885;0;0;0;0;55465;2005;66850;98578;49891;0;0;0;217325;24197;15066;45217;130280;77766;48714;0;341241;2429;12451;34218;63880;42440;27151;36;182604;0;703;9272;8413;114;0;0;18502;17;3719;10805;21561;25;0;0;36127;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/12/2017;1592592;6151;115610;217136;203512;21331;803;0;564542;0;0;0;0;0;0;0;0;891;263057;0;0;0;0;0;263949;2;416999;43364;3792;0;0;0;464157;9344;97590;100439;31231;8384;0;0;246989;45;352;264;80;0;0;0;741;0;3445;9856;6734;2651;699;0;23385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28831
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/12/2017;1514057;0;0;0;0;0;0;0;0;912;17953;65080;73230;11529;3251;6;171962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;794;1589;44;44;0;2721;16159;64362;193692;456528;293883;212080;0;1236704;1101;3828;16650;30447;22649;27995;0;102671;0;0;0;0;0;0;0;0;0
