Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42339;30620;0;0;122578;2323;155521;0;0;0;0;0;0;0;10178;165700;0;76100;241799;0;39095;280894
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42339;0;0;0;0;0;0;200000;0;0;0;0;0;0;0;200000;0;22347;222347;0;58065;280412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42339;30160;0;0;165594;3229;198983;0;0;0;0;0;0;0;0;198983;0;41244;240227;0;36065;276292
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42339;26503;0;0;63775;0;90278;0;0;19389;0;0;0;19389;12041;121708;0;112640;234348;0;41892;276239
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42339;18922;0;0;152011;2324;173256;0;0;0;0;0;0;0;5631;178887;0;49552;228440;0;47242;275682
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42339;29910;0;0;173182;1136;204228;0;0;0;0;0;0;0;3301;207529;0;3753;211282;0;62586;273868
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;68575;68575;0;175184;243759;0;28933;272692
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42339;27781;0;0;167475;5871;201127;0;0;0;0;0;0;0;2621;203748;0;34048;237796;0;32192;269988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;42339;37178;0;0;158615;3275;199068;0;0;0;0;0;0;0;0;199068;0;32241;231309;0;37871;269180
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42339;39310;0;278;119995;259;159842;0;0;0;0;0;0;0;0;159842;0;52746;212589;0;55685;268274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42339;23060;0;0;122390;1449;146899;0;0;0;0;0;0;0;1200;148099;0;81239;229338;0;35359;264697
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42339;0;0;0;129726;1945;131671;0;0;0;0;0;0;0;0;131671;0;7073;138744;0;124349;263093
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42339;25976;0;0;117136;806;143919;0;0;0;0;0;0;0;3812;147731;0;57546;205277;0;56620;261897
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42339;6307;0;4256;93200;0;103764;1500;0;0;0;0;0;0;58192;163455;0;19807;183262;0;75164;258426
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;42339;22627;0;0;84188;4441;111256;0;0;0;0;0;0;0;3708;114964;0;83261;198225;0;56573;254798
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42339;8544;0;0;214349;0;222894;0;0;0;0;0;0;0;0;222894;0;955;223849;0;27090;250939
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42339;22779;0;14682;152950;153;190565;0;0;0;0;0;0;0;1379;191943;0;16644;208588;0;42035;250622
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;25509;25509;0;199791;225300;0;24851;250152
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42339;2;0;0;0;0;2;0;0;0;0;0;0;0;89421;89423;0;37787;127211;0;122723;249933
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42339;20848;0;0;148329;3005;172182;0;0;0;0;0;0;0;14318;186500;0;8610;195110;0;52467;247577
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42339;39787;0;0;98802;1648;140237;0;0;0;0;0;0;0;1902;142139;0;61590;203729;0;42048;245778
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38536;38536;0;205719;244255
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42339;27972;0;0;122453;20;150445;0;0;0;0;0;0;0;10480;160925;0;44724;205649;0;38307;243955
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42339;25512;0;0;117848;0;143361;0;0;0;0;0;0;0;0;143361;0;40604;183965;0;54151;238116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42339;24631;0;0;110168;731;135530;0;0;12118;0;0;0;12118;479;148127;0;54363;202490;0;34725;237214
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42339;18861;0;0;84425;0;103286;0;0;8100;0;0;0;8100;21;111408;0;73559;184967;0;52103;237070
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42339;35799;0;0;102028;870;138697;0;0;0;0;0;0;0;0;138697;0;53746;192443;0;43764;236208
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42339;63220;0;0;0;0;63220;0;0;0;0;0;0;0;0;63220;0;59901;123121;350;112663;236134
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42339;0;0;0;0;0;0;0;0;0;0;0;70174;70174;0;70174;0;44283;114458;0;120684;235141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42339;35754;0;174;74865;0;110793;0;0;0;0;0;0;0;0;110793;0;81192;191985;0;42976;234961
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42339;37534;0;0;151141;4845;193521;0;0;0;0;0;0;0;0;193521;0;4899;198420;0;36344;234764
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42339;0;0;0;13883;0;13883;0;0;0;0;0;145615;145615;0;159499;0;43501;203000;0;31367;234366
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42339;21503;0;0;130447;26;151976;0;0;0;0;0;0;0;1930;153907;0;55922;209829;0;23751;233579
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;52792;52792;0;5499;58290;0;171517;229807
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42339;26474;0;0;96794;2507;125775;0;0;19883;0;0;0;19883;0;145659;0;39564;185223;0;42476;227699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42339;35113;0;0;108910;13427;157451;0;0;0;0;0;0;0;0;157451;0;28526;185976;0;40069;226046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42339;29440;0;0;123571;22;153033;0;0;0;0;0;0;0;9064;162097;0;33238;195335;0;29737;225072
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42339;21791;0;0;106345;3632;131769;0;0;0;0;0;0;0;1095;132863;0;55261;188124;0;36396;224521
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42339;32479;0;0;55966;44;88489;0;0;3456;0;0;0;3456;0;91945;0;49175;141120;0;82279;223399
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42339;41502;0;0;139452;0;180954;0;0;0;0;0;0;0;1771;182726;0;12955;195681;0;27214;222895
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42339;31386;0;0;102867;1329;135582;0;0;0;0;0;0;0;4350;139932;0;29002;168934;0;53401;222335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42339;30093;0;0;60058;1711;91863;0;0;0;0;0;0;0;12304;104167;0;58293;162459;0;57081;219540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42339;44483;0;0;66547;836;111866;0;0;0;0;0;0;0;0;111866;0;21749;133615;0;85359;218974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42339;14111;0;0;127356;9025;150492;0;0;0;0;0;0;0;7022;157514;0;29161;186674;0;31423;218098
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42339;28708;0;0;76685;2363;107756;0;0;0;0;0;0;0;11977;119733;0;51980;171713;0;43005;214719
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42339;0;0;0;150257;0;150257;0;0;0;0;0;0;0;11541;161798;0;29944;191742;0;21353;213095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42339;36502;0;0;89058;525;126085;0;0;0;0;0;0;0;672;126756;0;29878;156635;0;55647;212281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42339;13319;0;0;97732;130;111181;0;0;0;0;0;0;0;8447;119628;0;50680;170308;0;41922;212230
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42339;36817;0;318;124114;1039;162287;0;0;0;0;0;0;0;1936;164224;0;11709;175933;0;32586;208518
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42339;23547;0;0;160272;0;183819;0;0;0;0;0;0;0;0;183819;0;3226;187045;0;18856;205901
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42339;566;0;0;77168;0;77733;0;0;0;0;0;0;0;0;77733;0;18373;96106;0;109315;205421
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42339;0;0;0;0;0;0;0;166981;0;2587;0;0;169567;7480;177047;0;6365;183412;0;21135;204548
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42339;0;0;0;0;0;0;0;0;0;0;0;155258;155258;0;155258;0;14616;169874;0;30861;200735
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178189;178189;0;19321;197510
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42339;7361;0;0;106314;662;114338;0;0;0;0;0;0;0;34578;148916;0;7518;156434;0;40811;197245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42339;8216;0;0;49457;9161;66835;0;0;0;0;0;0;0;0;66835;0;35042;101877;0;95077;196954
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42339;29038;0;0;106954;1043;137035;0;0;0;0;0;0;0;0;137035;0;27697;164732;0;30519;195251
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42339;26595;0;0;77195;3137;106927;0;0;0;0;0;0;0;0;106927;0;54021;160949;0;33911;194860
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42339;13204;0;0;65425;1278;79907;0;0;0;0;0;0;0;3127;83034;0;69782;152815;0;42040;194855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42339;13433;0;0;111304;39;124775;0;0;0;0;0;0;0;4059;128834;0;39444;168278;0;26329;194606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42339;20317;0;0;123255;0;143572;0;0;0;0;0;0;0;6183;149755;0;6018;155773;0;38802;194575
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42339;37872;0;0;98972;953;137797;0;0;0;0;0;0;0;176;137972;0;14888;152860;0;39403;192263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42339;44942;0;0;96021;316;141280;0;0;0;0;0;0;0;0;141280;0;22152;163432;0;28696;192128
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42339;25671;0;0;71542;536;97749;0;0;0;0;0;0;0;1070;98819;0;58393;157212;0;33173;190385
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42339;36125;0;0;108131;161;144417;0;0;0;0;0;0;0;1671;146088;0;21423;167511;0;22823;190335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42339;21301;0;0;121373;18;142692;0;0;0;0;0;0;0;4926;147618;0;21274;168891;0;20656;189547
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42339;0;0;0;0;0;0;0;0;0;0;0;78096;78096;0;78096;0;30856;108951;0;80523;189474
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42339;22070;0;0;109631;917;132618;0;0;0;0;0;0;0;21199;153817;0;6101;159918;0;28421;188339
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42339;44787;0;0;52520;0;97307;0;0;0;0;0;0;0;0;97307;0;46513;143820;0;43643;187463
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42339;20130;0;0;123705;1803;145638;0;0;0;0;0;0;0;962;146600;0;6421;153021;0;34368;187388
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42339;38426;0;0;65395;0;103820;0;0;6385;0;0;0;6385;0;110205;0;42548;152753;19;33437;186208
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42339;42366;0;0;24143;880;67389;0;0;0;0;0;0;0;0;67389;0;25553;92943;0;93054;185997
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42339;15642;0;0;115770;1599;133012;0;0;0;0;0;0;0;0;133012;0;10692;143704;0;41715;185419
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175525;175525;0;8977;184501
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42339;11355;0;0;128140;1223;140718;0;0;0;0;0;0;0;0;140718;0;7778;148496;0;33686;182183
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42339;27891;0;0;67037;412;95340;0;0;0;0;0;0;0;0;95340;0;56701;152041;0;30060;182101
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42339;10539;0;0;85900;1651;98091;0;0;0;0;0;0;0;0;98091;0;38752;136842;0;43164;180006
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42339;29944;0;0;104849;0;134793;0;0;0;0;0;0;0;0;134793;0;3979;138772;0;40031;178803
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42339;31275;0;0;118829;0;150104;0;0;0;0;0;0;0;0;150104;0;8361;158465;0;19340;177804
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42339;0;0;79198;0;0;79198;0;0;0;0;0;0;0;0;79198;0;11658;90856;0;85549;176404
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42339;0;0;0;21277;0;21277;0;0;0;0;0;80993;80993;0;102270;0;37180;139450;0;36874;176324
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42339;16142;0;0;56725;0;72867;0;0;0;0;0;0;0;8854;81721;0;48657;130378;0;44589;174966
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42339;2615;0;0;94115;0;96730;0;0;0;0;0;0;0;0;96730;0;14560;111289;0;62363;173652
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42339;21995;0;0;66978;0;88974;0;0;0;0;0;0;0;2768;91742;0;47390;139131;0;34256;173387
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42339;22529;0;0;73139;2269;97937;0;0;0;0;0;0;0;19123;117060;0;31480;148541;0;23638;172178
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21600;44500;66099;0;105665;171764
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42339;33730;0;0;37545;0;71274;0;0;0;0;0;0;0;0;71274;0;56037;127311;0;40264;167575
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42339;7431;0;0;0;0;7431;0;0;0;0;0;0;0;0;7431;0;2970;10401;0;157153;167553
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125865;125865;0;41374;167240
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42339;8367;0;0;29472;0;37839;0;0;5046;0;0;0;5046;87;42972;0;33359;76330;0;90606;166936
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42339;0;0;0;0;0;0;0;0;0;0;0;132716;132716;0;132716;0;5669;138385;0;26962;165347
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42339;27039;0;0;82656;1232;110928;0;0;0;0;0;0;0;0;110928;0;18760;129688;0;35345;165033
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42339;1836;0;0;1002;1263;4101;0;0;0;0;0;0;0;121915;126016;0;3749;129765;0;34758;164523
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;42339;48407;0;0;68269;9;116685;0;0;0;0;0;0;0;12;116697;0;3138;119835;0;44268;164103
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42339;22333;0;0;49094;0;71427;0;0;0;0;0;0;0;0;71427;0;50209;121637;304;41780;163720
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42339;29989;0;0;104568;0;134557;0;0;0;0;0;0;0;481;135038;0;9535;144573;0;18880;163453
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42339;32288;0;0;63860;0;96148;0;0;0;0;0;0;0;0;96148;0;36412;132560;0;30669;163228
