Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42339;22344;0;22344;1772;24116;138355;0;0;0;0;0;7645;146000;214206;0,153;0,153;0,1652;0,1043;0,172
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42339;40804;0;40804;0;40804;145864;NA;NA;NA;NA;NA;NA;145864;0;0,2797;0,2797;0,2797;NI%;0,1284
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42339;33612;0;33612;0;33612;144456;NA;NA;NA;NA;NA;NA;144456;0;0,2327;0,2327;0,2327;NI%;0,1563
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42339;34249;0;34249;0;34249;143181;NA;NA;NA;NA;NA;NA;143181;0;0,2392;0,2392;0,2392;NI%;0,2053
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42339;20187;0;20187;0;20187;124596;0;0;0;0;0;18459;143055;0;0,1411;0,1411;0,1411;NI%;0,0097
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42339;40040;0;40040;0;40040;142805;NA;NA;NA;NA;NA;NA;142805;0;0,2804;0,2804;0,2804;NI%;0,1052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42339;20650;0;20650;0;20650;142306;NA;NA;NA;NA;NA;NA;142306;0;0,1451;0,1451;0,1451;NI%;0,0474
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42339;29349;0;29349;0;29349;141101;NA;NA;NA;NA;NA;NA;141101;0;0,208;0,208;0,208;NI%;0,0853
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42339;28940;0;28940;1772;30712;128477;0;0;0;0;0;12380;140857;167718;0,2055;0,2055;0,218;0,1726;0,2039
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42339;52447;0;52447;0;52447;140343;NA;NA;NA;NA;NA;NA;140343;0;0,3737;0,3737;0,3737;NI%;0,0448
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42339;104600;0;104600;0;104600;124129;0;0;0;0;0;16025;140154;122408;0,7463;0,7463;0,7463;0,8545;0,0067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42339;41757;0;41757;0;41757;139821;NA;NA;NA;NA;NA;NA;139821;0;0,2986;0,2986;0,2986;NI%;0,043
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42339;32003;0;32003;0;32003;138282;NA;NA;NA;NA;NA;NA;138282;0;0,2314;0,2314;0,2314;NI%;0,104
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42339;33435;0;33435;0;33435;138184;NA;NA;NA;NA;NA;NA;138184;0;0,242;0,242;0,242;NI%;0,0581
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42339;90604;0;90604;0;90604;138045;NA;NA;NA;NA;NA;NA;138045;0;0,6563;0,6563;0,6563;NI%;0,0104
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42339;52813;0;52813;0;52813;5973;0;0;0;79306;79306;51916;137195;0;0,3849;0,3849;0,3849;NI%;0,0002
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42339;61156;0;61156;0;61156;100664;0;0;27906;3262;31168;3965;135797;108240;0,4503;0,4503;0,4503;0,565;0,0381
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42339;43001;0;43001;0;43001;135444;NA;NA;NA;NA;NA;NA;135444;0;0,3175;0,3175;0,3175;NI%;0,1569
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42339;44589;0;44589;0;44589;135289;NA;NA;NA;NA;NA;NA;135289;0;0,3296;0,3296;0,3296;NI%;0,0543
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42339;43142;0;43142;0;43142;135143;NA;NA;NA;NA;NA;NA;135143;0;0,3192;0,3192;0,3192;NI%;0,0493
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42339;29239;0;29239;0;29239;134325;NA;NA;NA;NA;NA;NA;134325;0;0,2177;0,2177;0,2177;NI%;0,3805
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42339;42683;0;42683;0;42683;133737;NA;NA;NA;NA;NA;NA;133737;0;0,3192;0,3192;0,3192;NI%;0,0735
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42339;36316;0;36316;0;36316;132874;NA;NA;NA;NA;NA;NA;132874;0;0,2733;0,2733;0,2733;NI%;0,1522
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42339;39987;0;39987;0;39987;132330;NA;NA;NA;NA;NA;NA;132330;0;0,3022;0,3022;0,3022;NI%;0,0301
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;42339;72125;0;72125;0;72125;121071;0;0;8;0;8;10074;131153;354064;0,5499;0,5499;0,5499;0,2037;0,0422
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42339;28970;0;28970;0;28970;131145;NA;NA;NA;NA;NA;NA;131145;0;0,2209;0,2209;0,2209;NI%;0,2299
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42339;30280;0;30280;0;30280;130112;NA;NA;NA;NA;NA;NA;130112;0;0,2327;0,2327;0,2327;NI%;0,0565
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42339;27123;0;27123;0;27123;118051;4638;0;5031;514;10183;1737;129971;991876;0,2087;0,2087;0,2087;0,0273;0,0736
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42339;55625;0;55625;0;55625;129596;NA;NA;NA;NA;NA;NA;129596;0;0,4292;0,4292;0,4292;NI%;0,0286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42339;94990;0;94990;0;94990;106036;0;0;0;0;0;23082;129118;205575;0,7357;0,7357;0,7357;0,4621;0,0073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42339;19930;0;19930;1772;21702;118347;0;0;0;0;0;10138;128485;141431;0,1551;0,1551;0,1689;0,1409;0,1663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42339;40262;0;40262;0;40262;128229;NA;NA;NA;NA;NA;NA;128229;0;0,314;0,314;0,314;NI%;0,1889
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42339;23690;0;23690;0;23690;127584;NA;NA;NA;NA;NA;NA;127584;0;0,1857;0,1857;0,1857;NI%;0,0724
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42339;34671;0;34671;0;34671;126653;NA;NA;NA;NA;NA;NA;126653;0;0,2737;0,2737;0,2737;NI%;0,1812
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;;I;2;GOIANIA;GO;42339;32724;0;32724;0;32724;115182;546;246;4169;218;5179;5142;125503;535581;0,2607;0,2607;0,2607;0,0611;0,0985
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;;C;2;BELO HORIZONTE;MG;42339;20340;0;20340;0;20340;54603;39154;0;0;14670;53824;16214;124641;0;0,1632;0,1632;0,1632;NI%;0,2327
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42339;31323;0;31323;0;31323;124599;NA;NA;NA;NA;NA;NA;124599;0;0,2514;0,2514;0,2514;NI%;0,0791
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42339;83454;0;83454;0;83454;124560;NA;NA;NA;NA;NA;NA;124560;0;0,67;0,67;0,67;NI%;0,0233
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42339;39288;0;39288;0;39288;123203;NA;NA;NA;NA;NA;NA;123203;0;0,3189;0,3189;0,3189;NI%;0,084
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42339;38750;0;38750;0;38750;123069;NA;NA;NA;NA;NA;NA;123069;0;0,3149;0,3149;0,3149;NI%;0,1988
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42339;23535;0;23535;0;23535;121505;NA;NA;NA;NA;NA;NA;121505;0;0,1937;0,1937;0,1937;NI%;0,1855
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42339;23210;0;23210;0;23210;121408;NA;NA;NA;NA;NA;NA;121408;0;0,1912;0,1912;0,1912;NI%;0,1551
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;42339;76983;0;76983;0;76983;121298;NA;NA;NA;NA;NA;NA;121298;0;0,6347;0,6347;0,6347;NI%;0,0591
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42339;34367;0;34367;0;34367;121007;NA;NA;NA;NA;NA;NA;121007;0;0,284;0,284;0,284;NI%;0,1422
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42339;33672;0;33672;0;33672;119873;NA;NA;NA;NA;NA;NA;119873;0;0,2809;0,2809;0,2809;NI%;0,0462
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42339;46198;0;46198;0;46198;62069;0;0;4;0;4;57271;119344;0;0,3871;0,3871;0,3871;NI%;0,0581
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42339;27856;0;27856;0;27856;119023;NA;NA;NA;NA;NA;NA;119023;0;0,234;0,234;0,234;NI%;0,102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42339;44709;0;44709;0;44709;118740;NA;NA;NA;NA;NA;NA;118740;0;0,3765;0,3765;0,3765;NI%;0,0337
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42339;19097;0;19097;0;19097;117117;NA;NA;NA;NA;NA;NA;117117;0;0,1631;0,1631;0,1631;NI%;0,1773
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42339;-37407;0;-37407;0;-37407;84778;507;0;12;0;519;31619;116917;72881;-0,3199;-0,3199;-0,3199;-0,5133;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42339;19827;0;19827;0;19827;116159;NA;NA;NA;NA;NA;NA;116159;0;0,1707;0,1707;0,1707;NI%;0,0606
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42339;-386;0;-386;0;-386;10110;0;0;5;10;15;105768;115893;0;-0,0033;-0,0033;-0,0033;NI%;1,7747
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42339;58207;0;58207;0;58207;115017;NA;NA;NA;NA;NA;NA;115017;0;0,5061;0,5061;0,5061;NI%;0,0138
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42339;16412;0;16412;0;16412;9778;0;0;87541;384;87925;16539;114242;0;0,1437;0,1437;0,1437;NI%;0,0686
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42339;31141;0;31141;0;31141;10477;0;0;0;0;0;102142;112620;0;0,2765;0,2765;0,2765;NI%;0,0749
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42339;24691;0;24691;0;24691;112606;NA;NA;NA;NA;NA;NA;112606;0;0,2193;0,2193;0,2193;NI%;0,1925
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42339;24360;0;24360;0;24360;112440;NA;NA;NA;NA;NA;NA;112440;0;0,2167;0,2167;0,2167;NI%;0,0698
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42339;41776;0;41776;0;41776;111964;NA;NA;NA;NA;NA;NA;111964;0;0,3731;0,3731;0,3731;NI%;0,0656
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42339;43695;0;43695;0;43695;111255;NA;NA;NA;NA;NA;NA;111255;0;0,3927;0,3927;0,3927;NI%;0,0534
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;42339;18905;0;18905;0;18905;98094;0;0;6731;0;6731;6336;111161;565522;0,1701;0,1701;0,1701;0,0334;0,0414
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;;I;2;BELO HORIZONTE;MG;42339;14595;0;14595;0;14595;102116;593;0;524;0;1116;7816;111048;0;0,1314;0,1314;0,1314;NI%;0,028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42339;33136;0;33136;0;33136;109968;NA;NA;NA;NA;NA;NA;109968;0;0,3013;0,3013;0,3013;NI%;0,2037
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42339;23565;0;23565;0;23565;109847;NA;NA;NA;NA;NA;NA;109847;0;0,2145;0,2145;0,2145;NI%;0,202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42339;29704;0;29704;0;29704;109795;NA;NA;NA;NA;NA;NA;109795;0;0,2705;0,2705;0,2705;NI%;0,07
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;;I;3;SAO PAULO;SP;42339;86355;0;86355;0;86355;99435;120;0;0;0;120;9770;109324;358349;0,7899;0,7899;0,7899;0,241;0,009
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;42339;14795;0;14795;0;14795;103489;0;0;3594;0;3594;1132;108215;442283;0,1367;0,1367;0,1367;0,0335;0,0258
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42339;62358;0;62358;0;62358;106912;NA;NA;NA;NA;NA;NA;106912;0;0,5833;0,5833;0,5833;NI%;0,0298
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42339;32277;0;32277;0;32277;106274;NA;NA;NA;NA;NA;NA;106274;0;0,3037;0,3037;0,3037;NI%;0,0052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42339;35105;0;35105;0;35105;105726;NA;NA;NA;NA;NA;NA;105726;0;0,332;0,332;0,332;NI%;0,0278
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42339;17424;0;17424;0;17424;105296;NA;NA;NA;NA;NA;NA;105296;0;0,1655;0,1655;0,1655;NI%;0,1881
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42339;43960;0;43960;0;43960;105110;NA;NA;NA;NA;NA;NA;105110;0;0,4182;0,4182;0,4182;NI%;0,0869
BEXS - PRUDENCIAL;1000080862;b2;;C;2;SAO PAULO;SP;42339;21113;0;21113;0;21113;15399;11345;0;53;0;11398;77016;103813;64730;0,2034;0,2034;0,2034;0,3262;0,0334
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42339;17815;0;17815;0;17815;103633;NA;NA;NA;NA;NA;NA;103633;0;0,1719;0,1719;0,1719;NI%;0,0764
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42339;21884;0;21884;0;21884;46550;0;0;0;0;0;55497;102047;0;0,2145;0,2145;0,2145;NI%;0,1514
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42339;157100;0;157100;0;157100;101564;NA;NA;NA;NA;NA;NA;101564;0;1,5468;1,5468;1,5468;NI%;0,0102
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42339;27089;0;27089;0;27089;101376;NA;NA;NA;NA;NA;NA;101376;0;0,2672;0,2672;0,2672;NI%;0,1672
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;;I;2;VITORIA;ES;42339;12139;0;12139;0;12139;62352;0;0;0;0;0;38987;101338;0;0,1198;0,1198;0,1198;NI%;0,3286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42339;22298;0;22298;0;22298;101300;NA;NA;NA;NA;NA;NA;101300;0;0,2201;0,2201;0,2201;NI%;0,0358
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42339;31781;0;31781;0;31781;100546;NA;NA;NA;NA;NA;NA;100546;0;0,3161;0,3161;0,3161;NI%;0,1588
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42339;34999;0;34999;0;34999;100246;NA;NA;NA;NA;NA;NA;100246;0;0,3491;0,3491;0,3491;NI%;0,1228
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;42339;57406;0;57406;6403;63809;81424;0;0;2913;0;2913;15654;99991;425882;0,5741;0,5741;0,6381;0,1348;0,4263
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42339;112596;0;112596;0;112596;99879;NA;NA;NA;NA;NA;NA;99879;0;1,1273;1,1273;1,1273;NI%;0,0397
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42339;18880;0;18880;0;18880;99859;NA;NA;NA;NA;NA;NA;99859;0;0,1891;0,1891;0,1891;NI%;0,0712
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42339;18818;0;18818;0;18818;99808;NA;NA;NA;NA;NA;NA;99808;0;0,1885;0,1885;0,1885;NI%;0,0145
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;42339;44255;0;44255;0;44255;98822;NA;NA;NA;NA;NA;NA;98822;0;0,4478;0,4478;0,4478;NI%;0,0568
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42339;29818;0;29818;0;29818;97630;NA;NA;NA;NA;NA;NA;97630;0;0,3054;0,3054;0,3054;NI%;0,0863
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42339;35895;0;35895;0;35895;97426;NA;NA;NA;NA;NA;NA;97426;0;0,3684;0,3684;0,3684;NI%;0,0125
