Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;42339;41421935;13838273;38578749;17631873;2843186;147595;5270254;0,1408;0,0438;303;3
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;42339;35019564;1811997;30889805;9011932;4129759;224405;4111063;0,1666;0,0297;8;1
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;42339;31518376;14573332;30345666;29099875;1172710;51779;1309021;0,1841;0,0787;5;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;42339;29256968;5122434;27495824;8845530;1761144;118730;1743439;0,1346;0,0136;2;0
PAN;1000080257;b1;;C;2;SAO PAULO;SP;42339;26162584;17325766;22518768;17969936;3643816;77970;3320457;0,1652;0,1617;4;0
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;42339;25013123;10520469;23989964;22152690;1023159;64038;1017914;0,17;0,0806;4;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;42339;24243638;11487818;21733980;17660487;2509658;200556;3217732;0,1618;0,0126;6;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;42339;22977124;19271839;20375054;15668737;2602070;268702;3558701;0,1893;0,0094;1;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;42339;22595428;16189739;20996258;17238619;1599169;41368;2087898;0,1178;0,0116;17;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;42339;22121625;645246;20634631;2159331;1486994;115228;1483208;0,1403;0,0345;2;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;C;2;SAO PAULO;SP;42339;22049029;13678174;19262277;16574832;2786751;251137;2778956;0,1771;0,0883;39;0
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;42339;18026382;3913549;16865837;16126434;1160545;68488;1150507;0,1976;0,2292;135;27
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;42339;17919269;3033408;16549986;7297386;1369284;-57521;1368528;0,2414;0,066;5;0
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;42339;17153203;8738441;14008349;9028767;3144854;119373;2042960;0,1909;0,3616;23;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;42339;15466327;43994;13084555;6211061;2381772;271076;2374407;0,182;0,005;2;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;42339;14960557;12356388;12617639;12000261;2342917;164211;2342917;0,1674;0,0144;3;0
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;42339;14194833;6297882;13394287;10230203;800547;-223559;1482276;0,1475;0,1068;36;0
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42339;14072236;11585163;12408196;6664266;1664040;137088;1483992;0,1268;0,0321;1;0
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;42339;13630283;10093433;12289940;10350971;1340342;62009;1594423;0,1573;0,1423;123;7
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;42339;13627452;1661166;12320271;6899207;1307181;84116;1303579;0,2218;0,0452;2;0
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;42339;13620172;7640756;11456939;10705489;2163233;66037;2122056;0,2348;0,1144;43;1
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42339;12918448;0;11619545;2504900;1298902;144154;1268905;0,1978;0,0078;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42339;12461204;8045853;11712451;9401435;748754;21786;1083740;0,1368;0,2042;195;2
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42339;12083092;3977323;10158933;4232230;1924159;142271;2883142;0,1718;0,0899;124;3
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42339;10467538;2202057;9666269;4179273;801269;13365;793405;0,1314;0,0273;3;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42339;10174480;9745835;8696606;8021709;1477874;49532;1556809;0,1487;0,0013;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42339;9868706;280166;9516051;0;352655;0;217629;0,1761;0,0266;0;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42339;9649475;4216692;8777458;5855143;872017;62000;871218;0,199;0,0028;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42339;8886899;4120607;7724042;6842585;1162857;20853;1139146;0,1501;0,1241;9;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42339;8029391;796957;7378150;6868827;651241;7903;630466;0,1785;0,051;5;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42339;7956748;3247353;7167250;5773526;789498;67161;1552134;0,2403;0,004;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42339;7409985;6669134;6202284;5862661;1207702;72971;1197493;0,1756;0,012;1;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42339;7300651;5893114;5611955;5081938;1688696;-28868;986491;0,1519;0,106;1;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42339;6778942;3386754;5763080;4446619;1015862;131143;649426;0,1424;0,0164;7;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42339;6664471;4255482;4487673;4167094;2176798;54906;1956339;0,2868;0,2272;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42339;6386721;3937050;5769871;5211675;616851;40465;593148;0,148;0,0296;1;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42339;6171236;6133680;5347808;4967051;823428;56726;902349;0,1467;0,0052;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42339;5943919;1316731;755880;609191;5188039;63069;778059;0,1986;0,0659;54;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42339;5804051;3987998;4422259;4327407;1381792;78572;1190403;0,2718;0,3478;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42339;5583341;3447891;5177347;4808927;405994;23141;405994;0,2026;0,3557;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42339;5269067;3357976;4577305;4360806;691762;157944;682236;0,2071;0,1598;90;32
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42339;5262524;0;1099065;27;4163459;79850;4163459;0,4916;0,0001;1;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42339;5240881;4552135;4618834;4527023;622047;50593;605389;0,1875;0,0144;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42339;5139077;5034438;3705118;33034;1433959;208344;1418302;0,349;0,0285;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42339;5116110;4507563;4288318;4050482;827791;63496;826013;0,2051;0,0214;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42339;5078360;3482667;3637551;3017590;1440808;178419;955356;0,2331;0,0209;2;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42339;5060123;115186;4904157;87;155966;0;97742;0,182;0,0437;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42339;4937997;4559329;4370312;1074280;567686;76460;567189;0,1255;0,0073;3;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42339;4609795;17075;4299153;1722219;310642;14051;301960;0,2086;0,0639;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42339;4594470;4586843;3876151;3685624;718319;26397;704823;0,1496;0,0092;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42339;4328570;4052656;3640522;3466576;688048;4823;686164;0,171;0,0181;1;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42339;4248197;3552007;3502334;3357558;745863;1695;565863;0,1453;0,0587;1;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42339;4189858;1918098;3498853;3167141;691006;49490;612866;0,2099;0,1339;17;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42339;4148445;2889298;3698954;3104185;449491;15518;449491;0,1609;0,0007;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42339;4055719;2399483;2954252;2075190;1101467;86249;1098497;0,3682;0,0632;0;53
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42339;4003287;2052552;3737932;3077757;265355;7830;347678;0,1358;0,27;63;9
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42339;3992658;25616;3623890;311020;368768;20326;258419;0,198;0,165;0;1
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42339;3796485;1402512;3211395;3033018;585090;27208;563962;0,2106;0,0611;9;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42339;3792293;88004;3555447;3380243;236846;0;206625;0,2231;0,0436;0;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42339;3694181;2185368;684650;0;3009531;587198;3002438;0,5523;0,0054;1;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42339;3673107;1589821;3081949;2885287;591158;-29177;434244;0,1646;0,1899;14;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42339;3626925;945211;3080253;2271669;546673;42036;543282;0,2079;0,0087;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42339;3573412;0;3340840;3117598;232572;17330;152002;0,3209;0,0178;0;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42339;3414698;0;3094514;1734850;320184;24058;317812;0,1632;0,0072;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42339;3135549;1956554;2449216;2236578;686333;67814;686045;0,2871;0,0238;0;83
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42339;3091311;1626161;2157335;1486556;933976;115286;914018;0,2294;0,3243;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42339;3073556;111522;2930958;134809;142598;7042;119580;0,1711;0,0504;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42339;3028267;927569;2532567;1947906;495700;64855;488997;0,1991;0,0086;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42339;2999209;2784456;2112164;581234;887045;75266;887045;0,2955;0,0005;1;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42339;2694078;3094275;2436479;1502319;257600;17646;324869;0,138;0,0087;2;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42339;2561552;1659908;2072833;1910055;488719;26507;500621;0,1609;0,0692;8;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42339;2559170;1961620;1781689;756713;777481;45639;759161;0,2721;0,0068;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42339;2523521;2139974;2195089;2061985;328432;16031;324849;0,2008;0,0259;46;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;42339;2490404;60431;2369178;0;121225;918;88043;0,2572;0,0312;0;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42339;2479959;2228085;1945957;290119;534002;54679;449012;0,1097;0,0998;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42339;2467641;1523086;2064584;1735164;403058;32232;394080;0,1694;0,1719;41;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42339;2342929;1560813;1985309;1111172;357620;19787;355728;0,1566;0,0292;0;27
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42339;2244840;402631;2048745;1555861;196095;31309;185212;0,1581;0,0478;2;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42339;2165819;1747820;1898781;1663610;267037;18302;326415;0,1523;0,0173;1;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42339;2143992;798602;1830509;1546543;313483;-29344;312766;0,1645;0,0202;3;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42339;2127326;428471;1654253;1062951;473073;21346;364264;0,1757;0,18;2;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42339;1931801;522140;1679969;1261419;251832;22074;305866;0,1457;0,0409;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42339;1819432;1224537;1447308;783756;372124;39558;372716;0,2223;0,0587;0;28
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42339;1789142;9544;1724623;1213709;64519;111;64519;0,1232;0,2358;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42339;1775352;1282994;1398837;1282860;376514;35760;376460;0,2651;0,0175;0;5
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42339;1765365;929012;1373754;1239981;391611;48210;391611;0,3796;0,0004;0;40
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42339;1764983;1576736;1467965;1226805;297018;12611;256258;0,173;0,0046;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42339;1722210;1036972;1495548;1001735;226662;11764;224141;0,1738;0,213;0;72
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42339;1706717;118771;1540489;1459758;166229;0;162774;0,6438;0,0853;0;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42339;1625812;928880;184735;116803;1441078;34478;340003;0,9839;0,0043;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42339;1610806;612251;1347400;1221122;263405;32240;261104;0,2949;0,0865;0;41
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42339;1602065;1048444;1382833;1341229;219232;12252;219232;0,1453;0;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42339;1596724;99216;1480316;0;116408;8340;116085;0,4829;0,0425;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42339;1502786;457570;1318045;1273884;184742;19502;184248;0,2265;0,0379;0;33
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42339;1500750;1052609;1149535;841449;351216;5600;198654;0,1926;0,075;1;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42339;1472990;1115502;434191;364043;1038799;8142;686968;0,5351;0,0058;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42339;1460384;859065;1228462;926482;231922;23191;235350;0,1937;0,1676;0;45
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42339;1428595;668335;1306464;1174454;122132;-17166;240915;0,2433;0,028;1;1
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42339;1402913;378565;1177041;635363;225871;21147;218232;0,1446;0,0973;12;1
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42339;1387127;5100;1291209;0;95918;1038;91275;0,326;0,2525;0;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42339;1386405;722622;876101;818216;510304;-6828;509506;0,6134;0,0145;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42339;1351900;44600;1250057;245194;101843;2244;93522;0,3316;0,1741;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42339;1337379;772975;1106486;779056;230892;24498;228525;0,2231;0,1329;0;42
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42339;1304135;611677;927307;849397;376828;30133;376828;0,2048;0,0353;0;25
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42339;1301815;191745;958793;855455;343022;10871;238101;0,2178;0,5808;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42339;1265112;352066;1022694;916696;242418;26029;241220;0,357;0,0866;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42339;1216513;487657;1059900;905335;156613;19324;173847;0,2281;0,1005;0;29
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42339;1209352;627039;1027620;706395;181732;19184;193819;0,2057;0,1013;0;45
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42339;1188354;1180467;705751;559599;482603;6074;480573;0,3254;0,0102;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42339;1140391;8818;1051214;0;89177;5941;70309;0,3526;0,0378;0;1
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42339;1130868;0;1067911;0;62957;374;62945;0,2036;0,0143;0;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42339;1123956;653283;554000;499600;569956;42887;419673;0,5276;0,1008;1;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42339;1102816;865554;990755;937987;112061;10966;111992;0,1186;0,0279;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42339;1077195;785047;815409;776255;261786;33062;261548;0,3452;0,0659;0;14
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42339;1074167;665128;882017;739187;192150;8549;192150;0,2309;0,0234;0;35
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42339;1063849;0;1041268;15522;22582;0;22462;0,2986;0,022;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42339;1052980;542261;831751;484786;221229;25051;219475;0,2294;0,0828;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42339;1022098;650609;816838;435212;205259;20779;204432;0,2334;0,0319;0;21
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42339;1016351;714;979349;0;37002;0;36976;0,1794;0,0833;0;0
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;42339;1010653;114940;723550;583550;287103;125226;108673;0,1303;0,5011;11;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42339;1003972;562598;812771;543442;191201;10783;201551;0,2745;0,0884;0;21
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42339;1002501;669245;465847;425499;536654;12810;140641;0,2025;0,0205;1;0
