Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
PAN;1000080257;b1;;C;2;SAO PAULO;SP;41883;24333;2581838;1849733;15239589;-889687;14349903;1842;211041;154267;-9487;357663;5263107;665668;657800;25750044;154267;25595776
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;41883;2700;877897;190625;21566165;-842958;20723208;2991;501512;310566;-11819;803251;2358174;201965;44887;25202707;310566;24892141
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;41883;7389;4496544;3323303;5523701;-251660;5272040;0;178113;0;0;178113;10289730;578766;91375;24237261;0;24237261
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;41883;11575;5474244;7452868;7936497;-38027;7898470;0;0;0;0;0;949323;1056988;66126;22909596;0;22909596
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;41883;2846;1724969;2615228;1988252;-161316;1826936;2027;688317;83846;-2740;771450;12787360;57609;46671;19833068;83846;19749222
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;41883;85921;3115907;3866628;9660121;-166880;9493240;0;0;0;0;0;2555364;77711;23942;19218713;0;19218713
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;41883;71947;1125830;1600700;11502749;-743977;10758772;76;3391;2233;-11;5689;2672939;694272;1728444;18658592;2233;18656358
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;41883;124623;2831578;1623049;9517849;-455415;9062434;0;0;0;0;0;3414549;575380;219779;17851392;0;17851392
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;41883;191297;4873872;4798754;3901356;-226644;3674712;526;129802;70941;-8149;193119;916041;875459;212279;15735533;70941;15664593
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;41883;99629;2737745;1753867;8484866;-208608;8276258;0;0;0;0;0;2370903;8710;33956;15281068;0;15281068
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;41883;89974;1882785;1864092;8167712;-966304;7201408;3199;399893;120317;-30474;492935;2937978;535144;187984;15192300;120317;15071983
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;41883;6122;894178;5089336;7154779;-118734;7036045;10122;356774;79834;-3408;443323;857878;108946;268926;14704753;79834;14624919
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;41883;27868;324498;61092;11259647;-209238;11050408;6154;207950;174644;-1765;386982;1850886;214780;111063;14027578;174644;13852934
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;41883;145581;3352252;1444279;699172;-15654;683517;0;0;0;0;0;7973786;60945;56970;13717331;0;13717331
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;41883;263703;2747961;635647;8239913;-774683;7465229;18;392;586;-62;934;1058257;773222;251414;13196367;586;13195781
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;41883;130;599369;1289641;10874189;-298502;10575687;0;0;0;0;0;466156;53628;25025;13009636;0;13009636
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;41883;178786;1087930;937301;8743783;-399182;8344600;0;0;0;0;0;1588120;719728;113327;12969792;0;12969792
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;41883;93863;6592916;3854929;127031;0;127031;0;0;0;0;0;1511985;163;18043;12198928;0;12198928
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;41883;53443;1086641;5580516;2941928;-73466;2868462;0;0;0;0;0;1146512;488194;240047;11463816;0;11463816
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;41883;9866;2583945;4285237;376492;-132;376360;0;0;0;0;0;3700928;101709;34928;11092973;0;11092973
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;41883;66221;41338;138;9367364;-240070;9127294;727;50859;23071;-5980;68677;1746204;32970;4671;11087514;23071;11064442
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;41883;70869;1529132;2157129;5579898;-116048;5463850;0;0;0;0;0;1468097;184814;30680;10904572;0;10904572
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;41883;505139;2083997;631626;0;0;0;0;0;0;0;0;5220616;4857;30169;8476405;0;8476405
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41883;4;1563536;5541815;257136;-77;257058;0;0;0;0;0;177090;110;103296;7642910;0;7642910
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;41883;62227;1082265;1022853;4049251;-383753;3665498;0;0;0;0;0;1618952;43372;62641;7557809;0;7557809
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;41883;13758;3490299;0;1111272;-31077;1080195;2916;2567960;3735;-48043;2526568;172558;49795;105942;7439115;3735;7435380
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;41883;7076;210348;4959197;1386744;-4611;1382133;0;0;0;0;0;832648;5606;33270;7430278;0;7430278
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;41883;14327;948126;4377;5728351;-204355;5523996;550;88074;29998;-5242;113381;528767;29503;30381;7192859;29998;7162860
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;41883;73403;1128008;1263629;537647;-288;537359;0;0;0;0;0;3510143;3411;18214;6534167;0;6534167
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;41883;283;1262764;5000922;0;0;0;0;0;0;0;0;196643;10;72;6460694;0;6460694
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;41883;74237;201790;547819;4979544;-209959;4769586;0;0;0;0;0;329697;8164;107149;6038443;0;6038443
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;41883;223;530609;492;4861089;-236921;4624168;2636;469531;237206;-19341;690032;231185;9938;10111;6096757;237206;5859551
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;41883;2434;1324846;248230;3305176;-80414;3224762;0;0;0;0;0;139200;102265;650370;5692107;0;5692107
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;41883;15892;859997;97416;4492640;-140909;4351732;71;4840;1869;-541;6239;244073;22063;6681;5604093;1869;5602223
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;41883;5403;1649999;595587;339200;-107;339094;0;0;0;0;0;2935369;2664;2871;5530987;0;5530987
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;41883;492;1884000;863867;1049484;-67878;981607;0;0;0;0;0;66520;1669796;32616;5498898;0;5498898
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;41883;38214;17672;1903964;2321243;-86113;2235129;0;0;0;0;0;1046702;147748;106371;5495801;0;5495801
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;41883;3152;520014;3833290;138113;-691;137422;0;0;0;0;0;842787;962;63522;5401149;0;5401149
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;41883;1571;51202;939;5264471;-110558;5153913;0;0;0;0;0;79028;16598;4675;5307927;0;5307927
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;41883;130407;813375;802060;2977502;-164470;2813031;0;0;0;0;0;195457;314533;99145;5168008;0;5168008
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;41883;4664;651533;382607;3355287;-63897;3291389;649;179373;77357;-3336;254042;228245;19419;25630;4857531;77357;4780174
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;41883;1124;108948;1026183;3290296;-194952;3095344;0;669;758;0;1427;383797;21767;23232;4661823;758;4661065
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;41883;528;0;5482;4450538;-187906;4262633;34;18764;1732;-84;20447;170383;54550;2403;4516427;1732;4514694
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;41883;2106;0;189554;1350852;-372973;977879;0;0;0;0;0;3229468;5328;37297;4441632;0;4441632
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;41883;102690;27569;1043331;1797907;-61904;1736002;531;15090;11273;-478;26416;537638;726680;214232;4414557;11273;4403283
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;41883;50177;0;380109;1436783;-223769;1213015;0;0;0;0;0;2605515;6465;6567;4261849;0;4261849
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;41883;1375;0;723011;3526852;-168211;3358641;0;0;0;0;0;124026;143;37180;4244376;0;4244376
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;41883;6232;1107440;830256;888538;-1617;886921;0;0;0;0;0;920864;335427;26116;4113255;0;4113255
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;41883;2579;0;18903;4010412;-136927;3873485;905;61545;22558;-2259;82749;126654;948;12918;4118238;22558;4095679
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;41883;12769;508622;903083;2005229;-62685;1942544;0;0;0;0;0;510186;69280;118001;4064485;0;4064485
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;41883;86484;573344;662920;1684502;-86897;1597605;0;0;0;0;0;421621;422560;101049;3865583;0;3865583
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41883;6;3371790;296985;0;0;0;0;0;0;0;0;3387;1612;85621;3759402;0;3759402
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41883;3423;0;1444679;2183594;-113743;2069851;0;0;0;0;0;39615;31842;159882;3749292;0;3749292
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;41883;3;667596;2687707;108901;-19;108883;0;0;0;0;0;96384;22;52343;3612938;0;3612938
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;41883;118258;249038;921269;1214389;-34268;1180122;0;0;0;0;0;893987;75396;50083;3488153;0;3488153
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41883;476;1712170;1124748;14912;-229;14683;0;0;0;0;0;16703;171062;186177;3226019;0;3226019
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;41883;1264;303364;107683;2546226;-46171;2500055;1;19985;10017;-737;29264;210711;10891;5775;3169008;10017;3158991
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;41883;2126;419533;394446;1776607;-104342;1672265;0;0;0;0;0;541230;56592;63619;3149811;0;3149811
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;41883;667;113572;528478;0;0;0;0;0;0;0;0;2377982;15259;21053;3057012;0;3057012
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41883;21;2366740;367422;76131;-465;75666;0;0;0;0;0;3508;17512;103607;2934477;0;2934477
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;41883;2974;3499;686102;1487547;-35081;1452466;1278;173397;2442;-2091;175026;220687;36593;299375;2876722;2442;2874279
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;41883;2933;495782;753755;229081;-205;228876;0;0;0;0;0;1220853;361;4361;2706920;0;2706920
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;41883;37324;792011;208784;1105955;-15581;1090374;0;0;0;0;0;420199;24638;37830;2611160;0;2611160
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;41883;3533;85276;177796;2123304;-45173;2078131;79;10451;2606;-88;13048;100769;14808;5315;2478678;2606;2476072
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;41883;227;724703;450760;1275430;-251431;1023999;0;0;0;0;0;143221;122;32582;2375615;0;2375615
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;41883;75468;210497;198278;914296;-11169;903127;0;0;0;0;0;908275;5166;416;2301226;0;2301226
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41883;4;1569636;613855;36397;-804;35593;0;0;0;0;0;3628;48;76497;2299260;0;2299260
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41883;11122;11024;689089;1293102;-59330;1233772;0;0;0;0;0;201777;71887;67286;2285956;0;2285956
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;41883;11543;0;259907;1244920;-317476;927444;0;0;0;0;0;1006572;527;40586;2246579;0;2246579
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;41883;14031;616436;556502;0;0;0;0;0;0;0;0;1014683;668;2910;2205229;0;2205229
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41883;8397;0;553271;1530613;-41964;1488649;0;0;0;0;0;13344;15742;115821;2195225;0;2195225
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;41883;246706;437112;317205;259074;-13265;245808;0;0;0;0;0;913785;25053;6732;2192403;0;2192403
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;41883;454;1960347;52984;0;0;0;0;0;0;0;0;9187;151;1165;2024289;0;2024289
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;41883;352;402017;121551;1148232;-94998;1053234;0;0;0;0;0;280577;86380;61419;2005529;0;2005529
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;41883;9131;111758;222468;1520564;-215665;1304899;379;8129;3631;-194;11945;155987;160276;3271;1979736;3631;1976105
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;41883;1436;455645;0;1364117;-22750;1341367;0;0;0;0;0;32793;0;0;1831240;0;1831240
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41883;1;443861;1198965;69290;0;69290;0;0;0;0;0;45467;35;41996;1799614;0;1799614
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;41883;280;98669;190835;1009965;-304601;705364;0;0;0;0;0;794551;0;577;1790277;0;1790277
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;41883;1458;159786;178448;1356679;-39470;1317208;0;0;0;0;0;34103;62841;11548;1765392;0;1765392
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;41883;43165;240300;570494;674400;-8184;666216;0;0;0;0;0;118321;4896;42229;1685621;0;1685621
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;41883;30149;176663;696058;454145;-5525;448620;0;0;0;0;0;153496;101451;24076;1630513;0;1630513
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;41883;642;103033;1003931;155832;-3960;151872;0;0;0;0;0;175213;1071;160282;1596045;0;1596045
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;41883;667;308393;165880;1008421;-45959;962462;0;0;0;0;0;83870;3101;20782;1545154;0;1545154
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41883;22;20820;349333;1117915;-23044;1094871;0;0;0;0;0;12973;22419;20948;1521385;0;1521385
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41883;8431;0;0;1095768;-84152;1011616;0;0;0;0;0;26136;393324;69452;1508958;0;1508958
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;41883;340903;307294;66572;350643;-12434;338210;0;0;0;0;0;380809;35598;27134;1496521;0;1496521
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;41883;29;0;695436;773901;-7271;766630;0;0;0;0;0;11276;110;1089;1474571;0;1474571
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41883;20851;0;0;842479;-43700;798779;0;0;0;0;0;42283;523233;78138;1463284;0;1463284
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;41883;230;701880;237514;35955;-17;35938;0;0;0;0;0;382500;7230;75168;1440461;0;1440461
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41883;1787;476818;161859;805799;-18180;787619;0;0;0;0;0;6261;1769;232;1436345;0;1436345
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41883;684;6092;424690;18662;-395;18267;0;0;0;0;0;7427;968320;9770;1435250;0;1435250
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;41883;2;9595;422181;956674;-37717;918957;0;0;0;0;0;43018;1239;7139;1402133;0;1402133
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;41883;285;274383;222942;357763;-329678;28085;0;0;0;0;0;863438;2252;1388;1392773;0;1392773
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41883;14764;0;71584;632623;-40253;592370;0;0;0;0;0;29032;568783;62919;1339450;0;1339450
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;41883;44714;306209;501482;56917;-115;56802;0;0;0;0;0;381181;1022;3470;1294881;0;1294881
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;41883;5870;57183;260105;555725;-247320;308405;0;0;0;0;0;484620;142432;5250;1263865;0;1263865
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41883;10837;1930;0;755480;-27718;727763;0;0;0;0;0;29808;366206;71717;1208261;0;1208261
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;41883;2021;0;0;0;0;0;11353;1154802;17060;-45359;1137856;77700;477;444;1218498;17060;1201438
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41883;14177;0;169;350364;-10235;340128;0;0;0;0;0;20682;790721;25658;1191535;0;1191535
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;41883;17532;3800;29473;994157;-16183;977974;17;31890;24456;-335;56028;69314;5735;6836;1166693;24456;1142237
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41883;9258;11260;0;640796;-39006;601790;0;0;0;0;0;27702;412545;64974;1127530;0;1127530
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41883;1236;11278;391783;4289;-77;4212;0;0;0;0;0;48668;640987;7237;1105401;0;1105401
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41883;136;0;988794;89218;-476;88743;0;0;0;0;0;1606;10235;5125;1094638;0;1094638
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41883;18;172155;731479;92580;-1618;90962;0;0;0;0;0;10518;67241;14558;1086932;0;1086932
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;41883;2637;666990;31885;360316;-15049;345267;22;5476;3906;-85;9318;7924;19219;2730;1085969;3906;1082063
