Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;41883;46070;4346952;6629972;101991;0;11124985;7495459;0;89867;0;0;0;89867;5220046;23930357;468;942349;24873174;0;1058941;25932115
PAN;1000080257;b1;;C;2;SAO PAULO;SP;41883;157494;0;8581306;2699899;0;11438699;1472320;1396070;784323;2123569;711825;0;5015787;225511;18152317;13691;4005245;22171253;1780;3422743;25595776
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;41883;0;0;580848;3259534;0;3840382;0;0;0;1618911;0;0;1618911;11845500;17304793;55175;4937093;22297061;188730;2406350;24892141
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;41883;202982;0;360941;3923649;80878;4568449;1755983;0;47428;2309308;0;0;2356736;2325180;11006348;1380764;9010240;21397352;21063;2818846;24237261
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;41883;21222;2383984;14712236;90812;0;17208255;1794635;0;3770;0;0;0;3770;1586520;20593181;0;1595681;22188862;21;720714;22909596
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;41883;4105;0;0;292879;0;296984;253497;0;0;0;0;0;0;4439806;4990288;1066346;12612847;18669480;32185;1047557;19749222
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;41883;48935;0;383386;4111628;0;4543949;25226;533404;1458812;2899735;227152;0;5119103;4548063;14236341;255648;2574406;17066396;24576;2127742;19218713
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;41883;74308;0;76804;5288449;0;5439562;0;61748;92272;1060036;1334636;0;2548692;462085;8450339;104335;6540682;15095357;0;3561002;18656358
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;41883;330645;0;305270;3351646;6924;3994485;731849;373675;220958;3697037;2946751;0;7238421;1744649;13709405;14126;1636173;15359704;10993;2480695;17851392
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;41883;1287622;2453596;136702;4465613;0;8343534;4519637;167319;0;223719;0;0;391038;635929;13890138;0;731632;14621770;1776;1041046;15664593
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;41883;60895;0;127243;51222;0;239359;460792;0;2737870;0;0;0;2737870;8387185;11825206;64957;2104617;13994780;0;1286289;15281068
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;41883;218200;12768;407063;6584308;584;7222923;23000;228251;407673;164793;979036;2519;1782272;2335276;11363471;9532;2225104;13598107;25225;1448651;15071983
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;41883;19676;0;287807;371785;0;679268;2000000;23143;412953;5726119;0;1146937;7309152;1390856;11379276;76447;1033799;12489522;32006;2103391;14624919
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;41883;0;0;2533150;1247557;0;3780708;0;0;0;712207;0;0;712207;0;4492914;0;7451659;11944573;396677;1511684;13852934
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;41883;144387;0;0;2022382;0;2166769;154324;0;0;0;0;0;0;2392806;4713900;328529;7500526;12542955;724;1173652;13717331
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;41883;582875;311087;95577;7170594;3;8160136;874221;8492;149360;245520;46488;0;449860;55663;9539879;0;2882379;12422258;934;772589;13195781
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;10424546;10424546;161;528149;10952857;3917;2052862;13009636
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;41883;802863;1666605;137539;6127273;6926;8741205;340290;166431;0;280899;0;0;447329;254448;9783272;0;1945533;11728804;159;1240828;12969792
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;41883;0;0;0;4224420;0;4224420;1081643;0;0;0;0;0;0;160464;5466528;2338581;2394374;10199483;0;1999445;12198928
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;41883;777910;584942;20788;1385702;577667;3347010;174998;0;0;0;0;0;0;619289;4141297;0;5656441;9797738;0;1666078;11463816
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;41883;308903;0;8856;1504375;0;1822134;791593;0;0;0;0;0;0;0;2613727;3341733;3798660;9754121;2613;1336239;11092973
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;41883;0;0;324195;163150;0;487346;0;0;0;454853;0;0;454853;7858477;8800676;0;762444;9563120;90371;1410951;11064442
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;41883;29738;0;98035;2626825;0;2754598;623944;342192;599408;835200;184151;0;1960951;2912816;8252309;164839;1136235;9553384;77768;1273419;10904572
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;41883;23;0;19274;693504;0;712801;1465362;0;0;0;115356;0;115356;0;2293520;292345;5299915;7885780;0;590625;8476405
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41883;0;0;9898;0;0;9898;0;0;0;0;0;0;0;0;9898;0;7283908;7293806;0;349104;7642910
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;41883;59354;0;67566;3026063;0;3152983;101316;156902;259816;946410;344237;175;1707541;565456;5527296;70544;963191;6561031;4687;992092;7557809
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;41883;0;0;23806;6638737;0;6662543;0;0;0;0;0;0;0;168323;6830866;0;177876;7008742;0;426638;7435380
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;41883;0;0;322570;1251375;0;1573945;2414779;0;137779;253203;807921;0;1198904;307954;5495582;548728;701007;6745317;891;684070;7430278
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;41883;0;0;0;726638;0;726638;0;0;106394;1103027;0;0;1209421;3612378;5548437;5093;260887;5814416;169897;1178547;7162860
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;41883;2737;0;92982;791307;0;887026;0;0;600642;281215;0;0;881857;956369;2725252;166227;2849760;5741239;184;792743;6534167
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;41883;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1340874;1340875;0;5119819;6460694
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;41883;0;0;55303;0;0;55303;0;0;0;747373;0;0;747373;3016088;3818764;338;404114;4223216;12466;1802760;6038443
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;4682125;4682125;3503;370915;5056543;4921;798086;5859551
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;41883;25299;0;198513;2158115;0;2381927;71251;21626;0;1656645;0;0;1678271;92416;4223865;0;102171;4326036;37;1366034;5692107
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;41883;0;0;248713;2365503;0;2614216;0;0;0;1363887;0;0;1363887;968836;4946940;5285;85691;5037916;12435;551873;5602223
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;41883;269;0;0;424420;0;424689;135000;0;32532;0;0;0;32532;3561997;4154218;39302;484255;4677775;495;852716;5530987
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;41883;0;0;0;0;539521;539521;0;0;0;0;0;0;0;0;539521;0;140125;679645;0;4819253;5498898
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;41883;56002;0;15778;2149613;0;2221392;338461;112968;1399074;24790;0;0;1536832;435064;4531749;24760;262826;4819335;3706;672760;5495801
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;41883;0;0;60071;330384;0;390455;411406;0;0;0;0;0;0;814181;1616041;1801486;941574;4359101;0;1042048;5401149
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;41883;13976;0;173666;515149;0;702791;0;0;0;0;0;0;0;3677189;4379980;0;219987;4599967;52645;655315;5307927
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;41883;795106;724062;169925;2339131;0;4028225;169068;0;0;234911;0;0;234911;2018;4434221;0;216635;4650856;0;517151;5168008
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;41883;0;0;328830;118031;0;446861;12999;0;0;849326;0;0;849326;2505504;3814689;5811;415792;4236293;21508;522373;4780174
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;41883;0;0;2476830;26487;0;2503317;0;0;0;158997;0;0;158997;0;2662314;0;627578;3289892;81418;1289754;4661065
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;41883;0;0;493851;0;0;493851;0;0;0;100129;0;0;100129;3124625;3718604;0;56344;3774949;27953;711792;4514694
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;41883;0;0;121875;0;0;121875;46267;0;0;0;0;0;0;0;168142;0;3163361;3331503;0;1110130;4441632
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;41883;133547;0;22024;2018509;0;2174079;235433;79861;73416;19685;47094;0;220055;189943;2819510;828;921323;3741660;66;661557;4403283
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;41883;0;0;805502;0;0;805502;0;0;0;254650;0;0;254650;0;1060151;0;2695112;3755264;0;506585;4261849
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;3287345;3287345;0;139438;3426783;84;817508;4244376
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;41883;57081;0;11732;1215020;13374;1297207;87502;0;0;0;0;0;0;1050350;2435059;3309;958536;3396903;2615;713737;4113255
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;41883;0;0;123361;28177;0;151538;0;0;0;0;0;0;0;3161157;3312694;0;204281;3516975;48143;530562;4095679
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;41883;45910;0;0;439382;0;485292;90000;128391;650626;1730;0;0;780746;401405;1757444;67287;180120;2004850;1492;2058142;4064485
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;41883;523556;1050593;99680;1012819;325;2686973;15756;206;0;141991;0;0;142197;82283;2927210;0;635151;3562361;68;303154;3865583
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;41883;0;0;0;3328219;0;3328219;0;0;0;0;0;0;0;0;3328219;0;231864;3560083;0;199318;3759402
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41883;263359;0;0;1240057;27791;1531207;0;0;139431;0;0;0;139431;1061331;2731970;0;38694;2770664;0;978628;3749292
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;187;187;0;3458346;3458533;0;154405;3612938
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;41883;79031;0;14596;396176;0;489803;41614;86084;455250;1028243;414;6088;1576078;243088;2350584;6157;546025;2902766;322;585065;3488153
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;236899;236899;0;2695066;2931965;0;294054;3226019
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;41883;0;0;764033;110878;0;874911;0;0;0;61051;0;0;61051;47099;983062;0;1349762;2332824;60499;765668;3158991
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;41883;15949;0;86844;1235312;8;1338113;0;40731;30487;747;0;0;71965;1838;1411916;0;1323105;2735020;1375;413415;3149811
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2672537;2672537;447;384028;3057012
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41883;321;0;0;2469830;1734;2471885;0;0;0;0;0;0;0;25639;2497524;0;289461;2786985;0;147491;2934477
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;41883;186;0;3644;91236;0;95066;0;215630;0;472356;0;0;687985;701512;1484563;597;508016;1993175;1102;880002;2874279
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;41883;1509;0;74070;287618;0;363198;54359;0;0;0;0;0;0;753218;1170775;21635;998840;2191250;335;515335;2706920
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;41883;26902;0;137283;911168;0;1075354;120158;94550;0;371590;0;0;466140;339888;2001540;0;137898;2139439;1421;470300;2611160
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;2027683;2027683;0;201391;2229074;3988;243010;2476072
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391585;391585;0;1984030;2375615
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;41883;2954;0;0;123214;0;126168;0;0;534321;0;0;0;534321;1016513;1677002;97154;121567;1895722;0;405504;2301226
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41883;658;0;0;67652;0;68310;0;0;0;0;0;0;0;0;68310;0;2098878;2167188;0;132072;2299260
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41883;170038;0;0;743164;10905;924107;0;0;134215;0;0;0;134215;771975;1830297;503;109403;1940203;0;345752;2285956
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;41883;0;0;221046;0;0;221046;0;0;0;0;0;3345;3345;0;224390;0;1525499;1749889;0;496690;2246579
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;41883;0;0;0;587328;0;587328;0;0;0;0;0;0;0;110346;697674;189907;1018437;1906018;0;299211;2205229
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41883;191081;0;196164;1138670;27366;1553281;0;0;0;0;0;0;0;33853;1587135;0;75420;1662555;0;532670;2195225
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;41883;67095;0;39285;494396;15633;616409;321848;9583;44956;0;0;0;54538;47392;1040187;63;997439;2037689;0;154714;2192403
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;41883;0;0;0;0;0;0;1958345;0;0;0;0;0;0;0;1958345;0;15974;1974319;0;49971;2024289
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;41883;123590;0;92998;812253;0;1028841;0;0;8804;216850;0;0;225654;95654;1350149;0;294279;1644428;849;360252;2005529
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;41883;0;0;80187;488256;0;568443;0;0;0;0;0;502809;502809;76672;1147924;0;589310;1737234;494;238377;1976105
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;41883;652;0;1066;476775;0;478493;0;0;0;1016610;0;0;1016610;0;1495103;0;36498;1531601;0;299639;1831240
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1687353;1687353;0;112261;1799614
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;41883;0;0;0;0;0;0;0;0;0;0;0;271919;271919;0;271919;0;849973;1121892;0;668386;1790277
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;41883;6865;0;41737;735873;0;784475;0;434500;11155;411;0;0;446066;20527;1251068;0;213786;1464854;0;300538;1765392
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;41883;1478;0;271002;437646;0;710127;23008;110772;0;5762;0;0;116535;277748;1127417;26587;119364;1273368;2143;410109;1685621
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;41883;9140;0;64779;565940;0;639858;289190;97143;37004;0;0;0;134147;6137;1069332;25056;290858;1385246;0;245267;1630513
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;41883;8944;0;33827;502666;0;545437;392693;47406;51840;0;0;3610;102856;0;1040986;6596;142476;1190059;477;405509;1596045
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;41883;36210;0;0;26113;0;62324;0;0;0;0;0;0;0;822653;884976;0;394660;1279637;2;265515;1545154
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41883;0;0;0;724528;372005;1096533;0;0;0;0;0;0;0;2066;1098599;0;35079;1133678;0;387707;1521385
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41883;157677;0;0;328042;4488;490207;0;0;0;0;0;0;0;182753;672960;0;533523;1206483;0;302476;1508958
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;41883;76434;0;20500;401903;47122;545958;0;0;0;21904;0;0;21904;34809;602671;0;672512;1275183;369;220968;1496521
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;53131;53131;0;47219;100350;0;1374221;1474571
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41883;183171;0;812;644849;13895;842726;0;0;0;0;0;0;0;9622;852349;0;425975;1278324;0;184960;1463284
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;41883;2658;0;0;86724;0;89383;704118;34582;0;0;0;0;34582;0;828082;0;496050;1324132;0;116329;1440461
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41883;60073;0;0;378657;0;438731;0;0;0;0;0;0;0;627724;1066455;0;55397;1121852;231;314262;1436345
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41883;0;0;0;0;0;0;0;0;0;0;0;0;0;968680;968680;0;409739;1378419;0;56831;1435250
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;41883;203;0;0;0;0;203;0;0;0;0;0;0;0;313749;313953;0;49210;363163;0;1038970;1402133
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;41883;1051;0;110000;65578;0;176629;0;0;0;0;0;0;0;246289;422918;0;863488;1286406;18;106349;1392773
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41883;125457;0;0;861687;20005;1007148;0;0;0;0;0;0;0;17766;1024914;0;98190;1123104;0;216346;1339450
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;41883;208;0;25010;287373;0;312592;0;0;0;0;0;0;0;397995;710586;85577;97274;893438;31;401412;1294881
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;41883;8600;0;5417;677242;0;691260;29998;0;0;29241;0;115882;145124;0;866382;0;196538;1062919;108;200837;1263865
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41883;153411;0;0;565702;9199;728312;0;0;0;0;0;0;0;14046;742359;0;280836;1023195;0;185066;1208261
