Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;01/06/2015;10150;0;3617;0;0;2;13769;-3777;-705;0;0;-1734;-6216;7552;1887;892;-3697;-3753;-46;0;785;-2323;-6256;1297;4;1300;-258;0;1042;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;01/06/2015;9279;0;4477;0;0;0;13756;-5545;-6;0;0;-1128;-6680;7076;661;505;-2660;-1734;-50;0;182;-228;-3325;3751;-5;3746;-64;-73;3609;-1165
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;01/06/2015;10774;0;2978;0;0;0;13752;-6483;0;0;0;-3753;-10237;3515;158;487;-43;-6781;-373;0;48;-274;-6778;-3263;0;-3263;-146;0;-3409;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;01/06/2015;12630;0;1067;0;0;0;13697;-3392;-329;0;0;-281;-4002;9695;22;39;-1997;-1327;-2;0;433;-471;-3302;6394;13;6407;0;0;6407;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;01/06/2015;8216;0;5376;0;0;0;13592;-5782;-7;0;0;-1558;-7347;6245;755;1113;-2738;-2554;-55;0;41;-224;-3662;2583;33;2616;-102;0;2514;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;01/06/2015;11978;0;1583;0;0;0;13561;-2001;-817;0;0;-1772;-4590;8971;349;394;-1932;-1478;-9;0;334;-33;-2376;6595;18;6613;-74;0;6539;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;01/06/2015;13444;0;75;0;0;0;13519;-1946;0;0;0;-5518;-7465;6054;0;22;-242;-4455;-551;0;0;-652;-5878;176;-395;-219;-140;0;-358;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;01/06/2015;7608;0;5875;0;0;0;13482;-3225;-907;0;0;-2042;-6174;7308;206;696;-2107;-1523;-13;0;597;-143;-2287;5021;2;5023;-1;-207;4815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;01/06/2015;10036;0;3390;0;0;0;13426;-4399;-546;0;0;-1216;-6161;7265;1039;357;-3397;-2993;-75;0;1109;-404;-4364;2901;5;2906;-153;-150;2603;-650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;01/06/2015;10843;0;2544;0;0;0;13386;-4729;-363;0;0;-1090;-6183;7204;143;327;-3327;-2340;-19;0;388;-204;-5032;2172;47;2219;-23;-258;1938;-60
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;01/06/2015;9541;0;3833;0;0;0;13375;-4599;0;0;0;-35;-4634;8741;28;11;-3062;-1409;-21;0;364;-147;-4236;4505;60;4565;-21;0;4544;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;01/06/2015;9088;0;4229;0;0;0;13316;-5978;-672;0;0;-457;-7108;6209;751;464;-2561;-1900;-49;0;76;-221;-3439;2770;7;2777;-82;0;2695;-453
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;01/06/2015;9888;0;3398;0;0;0;13286;0;-289;0;0;-6324;-6613;6673;3856;223;-7999;-1669;-994;0;700;-3;-5887;786;127;913;-899;0;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;01/06/2015;11323;0;1854;0;0;0;13177;-5536;0;0;0;-415;-5951;7226;344;103;-1911;-2379;-4;0;1;-76;-3923;3303;1;3303;-30;-90;3183;-1668
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;01/06/2015;9640;0;3200;0;0;91;12931;-3003;-1359;0;0;-915;-5276;7655;2102;514;-3122;-2347;-46;0;548;-2208;-4559;3096;-3;3093;-194;0;2899;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;01/06/2015;10976;0;1916;0;0;0;12892;-4013;-1534;0;0;-657;-6204;6689;521;862;-3114;-2113;-43;0;1132;-428;-3184;3505;3;3508;-70;-320;3118;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;01/06/2015;10322;0;2561;0;0;0;12883;-1;0;0;0;-242;-243;12639;0;0;-2146;-1164;0;0;0;0;-3310;9330;-4;9325;0;0;9325;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;01/06/2015;10097;0;2778;0;0;0;12875;-3700;-44;0;0;-2995;-6740;6136;1891;1021;-3388;-3050;-42;0;243;-2626;-5951;185;665;850;-142;0;707;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;01/06/2015;9702;0;3019;0;0;0;12721;-4173;-618;0;0;-2204;-6995;5727;1031;870;-3275;-2829;-71;0;591;-585;-4268;1459;-13;1446;-148;1;1297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;01/06/2015;9396;0;3317;0;0;0;12713;-4038;-97;0;0;-2293;-6427;6286;1439;821;-3062;-2308;-78;0;204;-2751;-5734;551;587;1139;-141;0;997;0
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;15;0;12677;0;12692;0;0;0;0;-407;-407;12285;7454;0;-5847;-12217;-1380;0;32;-53;-12011;274;0;274;-358;0;-84;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;01/06/2015;9870;0;2767;0;0;0;12637;-159;-316;0;0;-2011;-2486;10152;34;71;-2551;-1232;-1;0;450;-131;-3360;6792;0;6792;-1;0;6791;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;01/06/2015;4057;0;8553;0;0;0;12610;-12641;0;0;0;-303;-12944;-334;4;0;-2687;-1418;-15;4507;4150;-2;4539;4204;0;4204;0;0;4204;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;01/06/2015;10953;0;1653;0;0;0;12605;-5980;-383;0;0;-167;-6530;6075;802;167;-3122;-4057;0;0;97;-38;-6151;-76;0;-76;0;0;-76;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;01/06/2015;7484;0;5097;0;0;0;12581;-4478;-1961;0;0;-70;-6509;6072;138;83;-2160;-1175;-13;0;977;-57;-2207;3865;1;3866;-21;0;3845;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;01/06/2015;9801;0;2699;0;0;0;12500;-4883;-57;0;0;-361;-5301;7199;109;246;-2210;-1399;-11;0;97;-100;-3268;3931;-13;3918;1;-110;3807;-1004
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2015;8731;0;3689;0;0;0;12420;-5180;0;0;0;449;-4731;7689;68;478;-1046;-1024;-7;0;202;-130;-1457;6232;-34;6198;-12;1;6185;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;01/06/2015;5554;0;6848;0;0;0;12402;-6689;-493;0;0;-374;-7556;4845;845;42;-1925;-1345;-37;0;97;-186;-2509;2336;6;2343;-77;0;2265;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;01/06/2015;7314;0;5067;0;0;0;12381;-7668;0;0;0;-34;-7702;4680;38;0;-687;-769;-3;0;0;-7;-1427;3253;4;3257;-2;-165;3090;0
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;453;0;11927;0;12380;0;0;0;0;-11;-11;12369;942;3;-2337;-10287;-689;0;526;-49;-11890;478;0;478;-168;0;310;0
RICO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;01/06/2015;599;0;11733;1;0;0;12331;0;0;0;0;-175;-175;12156;4389;14761;-6277;-13199;-2432;0;380;-384;-2762;9394;0;9394;-2696;-580;6118;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;01/06/2015;10639;0;1598;0;0;0;12237;-4102;0;0;0;-450;-4552;7685;201;655;-1506;-1170;-13;0;224;-630;-2239;5446;-3;5443;1;-178;5265;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;01/06/2015;9968;0;2198;0;0;0;12166;-3091;-1243;0;0;-1098;-5432;6734;317;434;-3169;-2322;-25;0;717;-590;-4637;2097;173;2271;-109;-250;1912;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;;I;3;SAO PAULO;SP;01/06/2015;0;0;12139;0;0;0;12139;0;0;0;0;0;0;12139;0;0;-1719;-3221;-564;0;0;0;-5505;6634;0;6634;-1877;0;4757;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;01/06/2015;9998;0;2011;0;0;3;12011;-2680;-864;0;0;-1356;-4899;7112;622;546;-1895;-1874;-39;0;71;-125;-2694;4418;-20;4398;-85;0;4313;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;01/06/2015;11134;0;825;0;0;0;11959;-2719;-18;0;0;-561;-3298;8661;390;67;-3061;-2489;-19;0;91;-446;-5467;3194;-161;3033;0;0;3033;-1040
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;01/06/2015;10113;0;1784;0;0;0;11897;-3618;-540;0;0;-637;-4795;7102;1033;1472;-3819;-2886;-67;0;348;-421;-4339;2763;-56;2707;-105;-199;2403;-500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;01/06/2015;10089;0;1689;0;0;0;11778;-3569;-465;0;0;-1421;-5455;6324;941;996;-3561;-3113;-39;0;9;-396;-5163;1161;-43;1118;-45;0;1073;-623
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;01/06/2015;6628;0;5080;0;0;0;11707;-5890;-466;0;0;-477;-6833;4874;795;129;-1912;-2221;-60;0;73;-182;-3377;1497;-3;1493;-115;0;1379;0
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;9413;2285;0;0;11698;0;0;0;0;0;0;11698;1029;0;-432;-3826;-477;0;419;-2;-3288;8410;-35589;-27179;0;-478;-27657;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;01/06/2015;8749;0;2946;0;0;0;11695;-3362;0;0;0;-284;-3646;8049;1571;661;-2168;-3657;-17;0;217;-368;-3760;4288;-48;4240;-20;0;4220;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;01/06/2015;9992;0;1625;0;0;0;11617;-1438;-1668;0;0;-3779;-6886;4732;1299;656;-3248;-2334;-36;0;584;-1740;-4818;-86;24;-62;-139;0;-202;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;01/06/2015;8451;0;3127;0;0;0;11578;-3334;0;0;0;-346;-3680;7898;226;0;-2043;-894;-19;0;196;-390;-2925;4974;0;4974;-12;0;4962;-1055
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;01/06/2015;9398;0;2172;0;0;0;11570;-3545;-43;0;0;-2400;-5987;5584;808;964;-3733;-2991;-47;0;263;-311;-5047;537;-10;526;-99;0;427;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;01/06/2015;5755;0;5779;0;0;0;11534;-4677;-51;0;0;-691;-5418;6116;856;222;-2286;-2267;-59;0;34;-102;-3602;2514;-42;2472;-79;0;2393;0
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;01/06/2015;57;0;8552;-1794;4651;0;11466;0;0;0;0;286;286;11752;10653;0;-5396;-20868;-675;0;279;-4250;-20257;-8505;0;-8505;0;0;-8505;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;01/06/2015;10219;0;1246;0;0;0;11465;-2276;-14;0;0;-878;-3168;8296;84;37;-2013;-982;-10;0;28;-245;-3102;5194;21;5216;0;0;5216;-1916
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;01/06/2015;6906;0;4512;0;0;0;11417;-3308;-668;0;0;-1303;-5279;6138;808;790;-3351;-1991;-79;0;521;-32;-3333;2805;6;2811;-130;-116;2565;0
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;01/06/2015;0;0;9915;0;1499;0;11414;-208;0;0;0;0;-208;11206;10810;0;-5614;-3409;-558;0;0;-870;359;11565;0;11565;-4761;0;6804;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;01/06/2015;9565;0;1802;0;0;0;11367;-3745;-257;0;0;-3419;-7421;3945;977;768;-2487;-3299;-54;0;3;-415;-4508;-563;-44;-607;-103;0;-710;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;01/06/2015;9894;0;1469;0;0;0;11362;-1597;-922;0;0;-3466;-5986;5376;402;193;-2982;-3481;-20;0;1109;-1079;-5856;-480;-15;-495;-16;0;-511;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;01/06/2015;9293;0;2016;0;0;0;11310;-3811;0;0;0;-1077;-4889;6421;138;458;-2713;-1226;-11;0;219;-875;-4010;2411;11;2423;0;-62;2361;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;01/06/2015;10109;0;1193;0;0;0;11302;-2020;-279;0;0;-2552;-4851;6450;949;1064;-2807;-3372;-79;0;310;-353;-4288;2162;-41;2122;-86;0;2035;-335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;01/06/2015;9032;0;2164;0;0;0;11196;-3220;-587;0;0;319;-3489;7707;874;159;-2275;-1712;-72;0;580;-138;-2584;5123;44;5166;-193;-95;4878;0
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;01/06/2015;9289;0;1820;0;0;0;11109;-4240;0;0;0;-3327;-7566;3543;362;181;-2849;-3369;0;0;261;-11;-5425;-1883;0;-1883;0;0;-1883;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;01/06/2015;8752;0;2323;0;0;0;11075;-3069;-1176;0;0;-1904;-6150;4925;792;516;-2209;-2920;-9;0;121;-181;-3890;1035;-20;1015;0;-101;915;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;01/06/2015;10038;0;1023;0;0;0;11060;-1069;-1158;0;0;-708;-2935;8125;682;599;-2365;-1674;-52;0;292;-351;-2870;5255;67;5323;-152;-133;5038;-1094
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;01/06/2015;9651;0;1403;0;0;0;11054;-2447;-825;0;0;-1826;-5097;5957;827;997;-3413;-3180;-83;0;962;-483;-4373;1584;-217;1367;-55;0;1312;-620
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;01/06/2015;11010;0;0;0;0;0;11010;-3850;0;0;0;-3761;-7611;3400;390;0;-818;-890;-343;0;20;-323;-1963;1436;0;1436;0;-13;1424;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;01/06/2015;9223;0;1569;0;0;0;10792;-2083;-1214;0;0;-1591;-4888;5904;594;371;-2754;-1946;-61;0;508;-116;-3404;2500;2;2502;-86;-118;2298;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;01/06/2015;5004;0;5688;0;0;0;10693;-3256;-713;0;0;-453;-4422;6271;316;266;-2639;-1071;-14;0;255;-608;-3495;2776;-21;2755;0;0;2755;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;01/06/2015;6585;0;4098;0;0;0;10683;-2763;-191;0;0;-864;-3817;6865;1191;1653;-4223;-2989;-91;0;289;-228;-4398;2468;5;2473;-148;0;2325;-564
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;01/06/2015;9297;0;1366;0;0;0;10664;-1454;-451;0;0;-1409;-3314;7350;594;838;-2687;-2152;-30;0;169;-74;-3343;4007;83;4090;-35;0;4055;-613
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12586596;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;7;-351;10919;0;10576;0;0;0;0;0;0;10576;568;12;-4604;-6242;-580;0;14;-24;-10855;-279;0;-279;-12;0;-291;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;01/06/2015;7008;0;3386;0;0;0;10394;-3164;-56;0;0;-1037;-4257;6137;370;314;-2526;-2179;-44;0;522;-472;-4015;2123;29;2151;-70;0;2081;0
UBS;51877;b2;;C;3;SAO PAULO;SP;01/06/2015;0;0;10355;-4;0;0;10351;0;0;0;0;0;0;10351;59511;176;-30540;-37998;-6245;0;2584;-545;-13056;-2705;0;-2705;2131;0;-573;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;01/06/2015;8380;0;1966;0;0;0;10346;-2857;0;0;0;-1512;-4368;5978;907;1223;-2724;-2843;-34;0;24;-156;-3603;2375;2;2376;-35;0;2341;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;01/06/2015;8263;0;2065;0;0;0;10328;-2807;-644;0;0;-926;-4377;5951;874;939;-2834;-2535;-87;0;544;-369;-3468;2483;10;2492;-134;-224;2134;-590
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;01/06/2015;255;0;100;0;0;9949;10303;-9694;-2065;0;0;0;-11758;-1455;2626;0;-2688;-5380;-128;0;135;-1554;-6989;-8444;-175;-8619;0;0;-8619;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;01/06/2015;7288;0;2970;0;0;0;10258;-2886;-249;0;0;-2036;-5171;5087;819;1555;-3603;-3084;-74;0;537;-323;-4173;915;39;953;-114;0;840;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;01/06/2015;8073;0;2091;0;0;13;10176;-2057;-923;0;0;-2671;-5651;4525;296;804;-2969;-2136;-25;0;909;-721;-3843;682;-22;660;-16;-109;535;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;01/06/2015;9357;0;802;0;0;0;10158;-6968;-21;0;0;-496;-7486;2673;838;0;-1973;-2450;0;26;1326;-248;-2480;192;0;192;0;0;192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;01/06/2015;6330;0;3820;0;0;0;10150;-3830;-1205;0;0;-800;-5835;4315;531;401;-1814;-1940;-45;0;219;-119;-2767;1549;5;1553;-80;0;1473;-481
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;01/06/2015;6415;0;3698;0;0;0;10113;-4932;-398;0;0;27;-5302;4811;465;663;-2193;-1922;-21;25;42;-380;-3321;1490;-42;1448;-33;0;1415;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;01/06/2015;5036;0;4957;0;0;0;9993;-5859;0;0;0;-111;-5970;4023;443;45;-958;-1755;-16;0;51;-64;-2254;1769;11;1779;-17;0;1762;-714
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;01/06/2015;8913;0;990;0;0;0;9904;-1095;-1783;0;0;-6009;-8886;1018;1485;578;-2287;-2037;-41;0;733;-1824;-3393;-2375;321;-2054;-226;0;-2281;0
