Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
PAN;31323;b1;C;2;;199;SAO PAULO;SP;01/06/2015;4616106;27763;284159;863819;1001931;80246;0;0;2257917;134485;216591;399247;330252;37906;11357;4207;1134044;0;0;0;0;0;50251;0;50251;0;12441;58;14543;51;45;0;27138;23347;158109;544325;243655;7037;0;0;976473;34454;29154;75094;31581;0;0;0;170282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/06/2015;4269035;4846;59653;256892;53033;1336;0;0;375760;1255;8650;35296;15854;111;0;0;61166;0;0;0;0;0;0;0;0;4557;733794;2156579;202695;0;0;0;3097625;0;0;0;0;0;0;0;0;0;125712;0;0;0;0;0;125712;21024;75314;196929;292620;22887;0;0;608772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/06/2015;4130408;10;207290;89426;65059;11611;0;0;373397;9;23952;41657;13497;0;0;0;79117;0;33639;115885;7905;0;0;0;157429;0;867511;1443;0;0;0;0;868954;35767;1036377;1386834;0;0;0;0;2458977;0;8384;23342;3416;0;0;0;35142;0;7365;61092;33654;6285;0;0;108396;0;25961;17415;5620;0;0;0;48996;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/06/2015;3842960;922;3531;7997;4543;449;0;0;17442;6986;58188;112697;113135;19144;11;0;310161;0;0;0;0;0;0;0;0;0;201465;42635;0;0;0;0;244100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46912;275055;804469;1530728;585791;28301;0;3271257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/06/2015;3840662;0;126594;171203;22080;678;0;0;320554;0;0;0;0;0;0;0;0;0;252029;30181;0;0;0;0;282210;0;563266;90499;23534;414;0;0;677714;0;395486;314991;0;0;792007;0;1502484;1049;3778;376;0;0;0;0;5203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1052497
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/06/2015;3809694;0;0;0;0;0;0;0;0;10857;519995;1397981;1405350;278266;20077;0;3632525;0;0;0;0;0;0;0;0;6037;41112;0;0;0;0;0;47149;0;0;0;0;0;0;0;0;0;6895;7051;116074;0;0;0;130020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/06/2015;3495027;4595;17925;62395;171444;1977;0;0;258336;8598;52720;125459;166418;22051;0;0;375246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;1393;2354;2526;13;0;0;6478;49652;253187;702896;1272124;456615;120494;0;2854967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2015;3451618;56231;228740;400882;395575;74832;807;0;1157066;635;4561;9228;7343;59;0;0;21826;163242;1032431;39349;0;0;0;0;1235022;2743;68152;2648;0;0;0;0;73543;123;18611;39609;0;0;0;0;58344;55471;57537;151565;231426;77531;9988;0;583518;0;0;0;0;0;0;0;0;1036;12251;13778;809;164509;56555;0;248938;0;13813;29110;30114;325;0;0;73362;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2015;3149989;25372;1208208;224432;0;0;0;0;1458013;2707;34364;77875;73540;12599;121;0;201206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;869;6687;6893;1189;2;0;16846;58167;194741;328086;585624;207645;1517;0;1375779;3121;3988;22194;39647;23590;5605;0;98145;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;01/06/2015;2963486;53638;420521;360366;196012;3308;0;0;1033845;3012;5742;9561;3300;0;0;0;21615;12532;30545;0;0;0;0;0;43077;3536;212613;34405;0;0;0;0;250554;9450;287813;238966;62326;0;0;0;598555;79300;94736;133181;10905;0;0;0;318121;56;4598;9145;4718;0;0;0;18518;4376;78473;48300;13675;0;0;0;144824;0;0;0;0;0;0;0;0;534376
ING;51073;b1;C;3;;199;SAO PAULO;SP;01/06/2015;2930066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;717431;1501160;0;0;0;0;2218591;0;91024;310205;310247;0;0;0;711476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;01/06/2015;2746992;0;170165;121574;0;0;0;0;291739;0;0;0;0;0;0;0;0;0;7137;170367;0;0;0;0;177504;0;2122;16966;0;0;0;0;19089;0;91457;344944;158572;0;0;0;594974;0;48809;37364;0;0;0;0;86173;0;0;40997;63137;2329;4270;0;110734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1466780
BMG;30290;b1;C;2;;199;SAO PAULO;SP;01/06/2015;2696329;25441;750934;975244;808859;21163;0;0;2581640;540;3018;7919;13366;0;0;0;24843;122;955;259;0;0;0;0;1335;0;1660;1659;0;0;0;0;3319;0;24562;12739;0;0;0;0;37300;7964;17589;7716;0;0;0;0;33268;177;1173;3265;8211;1797;0;0;14623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2015;2683033;9975;231524;265389;577846;33388;83;47661;1165867;7;30598;62266;312412;0;0;0;405283;5681;9616;25914;47;0;0;0;41258;11;2269;110;0;0;0;0;2389;0;6740;14332;0;0;0;0;21072;1616;1160;478;336;811;0;0;4402;2063;23619;98741;167768;143088;409126;86507;930912;2;1566;76913;10890;16214;6265;0;111850;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;01/06/2015;2427570;3644;251770;404310;155389;7357;2200;0;824669;0;563;1571;0;0;0;0;2135;0;29956;121547;0;0;0;0;151504;2735;476736;25610;0;0;0;0;505080;0;88816;318826;160475;27596;0;0;595712;20347;11186;49017;56372;41667;0;0;178588;8994;23047;52167;48833;750;0;0;133790;0;25851;7910;2330;0;0;0;36092;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2015;2348631;0;0;0;0;0;0;0;0;798;21650;52734;80379;14776;5;0;170342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1739;0;0;0;0;0;0;1739;29706;109812;282364;601430;495921;508905;4536;2032674;1077;5464;17117;48648;32877;38693;0;143876;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;01/06/2015;2318617;0;191;473;1160;727;0;0;2550;3737;89626;229564;323795;76610;6906;0;730238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131376;1099649;132270;0;0;0;1363295;159520;4619;25409;14558;0;0;0;204106;192;1273;3732;8883;4347;0;0;18428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/06/2015;2036382;25888;392587;372681;213482;42759;14717;0;1062115;0;0;0;0;0;0;0;0;0;21068;62;0;0;0;0;21130;3811;36135;3670;2472;698;1211;0;47997;21045;182950;258029;55515;553;0;0;518092;2939;24803;39443;19610;14922;11480;0;113197;842;19582;65636;38689;3409;2396;0;130555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143296
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;01/06/2015;1917758;0;177123;328318;164907;0;0;0;670348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161092;161092;0;80778;503;0;0;0;0;81281;0;272471;667402;0;0;0;0;939873;0;913;0;0;0;0;0;913;0;11055;43196;10000;0;0;0;64251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/06/2015;1886531;10;2002;4130;9591;10221;1057;0;27011;21;395;1129;1188;212;2;0;2948;0;0;0;0;0;0;0;0;0;37393;1965;0;0;0;0;39358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22265;166425;461387;879532;273522;14083;0;1817214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;01/06/2015;1849189;22356;248358;140530;88702;0;0;0;499946;0;0;0;0;0;0;0;0;0;0;37649;0;0;0;0;37649;0;8;0;0;0;0;0;8;0;295876;835436;5699;274;0;0;1137286;0;828;239;233;0;0;0;1300;0;17097;64654;69826;9906;1034;0;162517;0;10484;0;0;0;0;0;10484;0;0;0;0;0;0;0;0;0
