Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;43891;38936065;23406200;35039379;29656386;3896686;395880;4042766;0,1418;0,2514;49;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;43891;38160601;1891441;34451425;8782596;3709175;228469;3668629;0,1918;0,0052;4;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;43891;38142365;3625293;36494011;8487773;1648354;-14416;1429286;0,1547;0,0246;5;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;43891;36465161;519708;33552511;14216326;2912650;43403;2912650;0,1671;0,0202;3;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;43891;34439605;1930233;33176371;7344983;1263234;2811;1241922;0,2173;0,0118;2;0
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;43891;33422798;24704783;28400898;22550201;5021900;170558;3212248;0,1566;0,1336;5;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;43891;27050336;4502640;25494676;24556837;1555661;82513;1383430;0,1265;0,1263;119;36
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S4;C;2;SAO PAULO;SP;43891;26771939;12362817;25844918;13132447;927021;-119806;*;*%;*%;3;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;43891;23545095;18140368;20884056;16117543;2661039;36870;3331741;0,1816;0,0018;3;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43891;22049790;35199;20044763;6055130;2005026;71188;2005026;0,185;0,0087;4;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;43891;21864223;2536537;20403261;5089826;1460962;17601;1460824;0,3118;0,0035;4;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43891;20865100;11981956;19245311;15180074;1619788;29009;2126311;0,1518;0,016;14;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43891;20529080;3591041;18323324;5465882;2205756;33100;2652391;0,1223;0,0546;121;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43891;20366842;11746834;16348447;13000547;4018396;75464;2864108;0,199;0,471;38;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43891;18043560;12078108;16112247;13407339;1931313;116011;1688323;0,1529;0,1217;128;11
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43891;16718470;13490765;13782371;12885685;2936099;50018;2921690;0,1858;0,0135;4;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;43891;15642358;0;12937158;1254688;2705200;93806;*;*%;*%;3;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43891;14801851;8499710;12230921;11265899;2570929;24885;2521662;0,1942;0,1438;45;2
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43891;13967218;10389328;11255864;8025459;2711354;146618;2592952;0,2541;0,0684;3;0
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43891;13498185;7459436;11335259;10478662;2162927;-182339;1243435;0,1114;0,1285;4;0
PAGSEGURO;1000084813;n4;;C;2;SAO PAULO;SP;43891;13416932;97469;5705377;701863;7711555;680937;NA;NA%;NA%;1;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43891;13184560;12397260;11156624;10723400;2027936;52410;2019888;0,1458;0,0049;5;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43891;12441934;485062;11361488;4131116;1080447;-3274;1044161;0,2538;0,0119;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43891;11618314;2537883;9970428;3840258;1647886;11987;1539170;0,1977;0,0068;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43891;11240689;3373127;10398866;7906984;841824;-2282;625502;0,1085;0,2174;8;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43891;11169983;2684648;10027992;4794867;1141991;42346;1140572;0,2011;0,0043;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43891;10983368;10174504;8289630;1864063;2693738;124070;1907155;0,1643;0,0216;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43891;10905049;10490302;9621886;9183573;1283164;39788;1278883;0,1224;0,0047;2;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43891;10485774;5140560;8337284;7356520;2148490;-9859;1958922;0,2919;0,0229;28;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43891;10130577;5108920;9151522;7187836;979055;47170;1028814;0,1754;0,2377;122;129
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;43891;9469302;8995759;8059592;7970929;1409710;39477;1404536;0,1581;0,0012;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43891;9368051;5798088;7947848;7604047;1420203;54729;1297617;0,2175;0,0582;126;34
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43891;9367298;798120;8880231;3334504;487067;-35207;458174;0,1216;0,1876;8;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43891;9148682;7205291;8188540;7344847;960143;33583;863695;0,1277;0,0106;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43891;9035610;2105972;2084825;1988265;6950786;7574;778981;0,3138;0,0165;63;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43891;8932992;0;8612664;0;320328;0;229464;0,3207;0,0233;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43891;8682292;8014254;7620880;2237116;1061412;82519;1060475;0,1166;0,0012;5;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43891;8617057;4371138;7943481;6920005;673576;10571;840453;0,1373;0,013;8;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43891;8099413;0;2015394;98;6084019;-417;6017100;0,5101;0,0567;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43891;8069203;1727021;7321561;5332653;747642;4505;716342;0,1455;0,0071;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43891;8024665;3262735;6836761;5440199;1187904;47743;802879;0,1252;0,0181;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43891;7866463;1538932;6058515;4824333;1807948;7381;1775990;0,2853;0,0019;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43891;7263132;85530;6888795;1550175;374337;0;208549;0,1461;0,0273;0;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43891;7182682;5086692;5295607;4120575;1887075;17644;1402570;0,2308;0,0016;5;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43891;6898463;986938;6279786;2514209;618677;1869;609393;0,1731;0,0055;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43891;6761378;133293;6187405;100860;573973;10503;337511;0,1822;0,1574;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43891;6673876;6290071;5639915;5137276;1033961;26945;1033841;0,177;0,017;3;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43891;6502233;3908531;5729311;5528779;772921;30498;686655;0,1272;0,1135;18;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43891;6352789;3505269;4696679;4399896;1656110;73280;1655979;0,3365;0,0203;0;97
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43891;6140628;4469159;4301780;3482199;1838848;22358;1161836;0,2067;0,0151;2;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43891;6134311;3002540;5636026;4947006;498285;23979;479219;0,1412;0,1874;64;9
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43891;6123382;2252889;337941;41048;5785441;93563;5771169;0,5839;0,0044;4;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43891;5921095;4257921;4708536;4356994;1212559;16347;851398;0,2123;0,0796;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43891;5919660;3480418;4229040;3743957;1690620;62199;1687609;0,3463;0,0532;0;69
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43891;5875588;5329129;4726018;4569376;1149570;37504;1143493;0,2052;0,0082;3;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43891;5532990;4362784;4697416;4594733;835574;48565;829957;0,2204;0,0011;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43891;5479347;283439;5191477;689;287870;201;181892;0,17;0,0545;0;1
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43891;5043191;0;4636316;0;406875;1;168743;1,1491;0,0319;0;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43891;4909037;415935;4389790;3655851;519247;6388;419887;0,1914;0,0251;6;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43891;4803937;0;4531518;4324771;272419;2643;183122;0,194;0,0173;0;1
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43891;4798315;4497486;3727050;1688121;1071265;38430;998640;0,2177;0,0136;2;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43891;4444524;4039774;3907553;3579486;536972;32251;554620;0,1285;0,0123;3;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43891;4398298;1660480;3771722;1424803;626576;-3787;626462;0,2933;0;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43891;4266494;108197;3877764;184645;388730;0;320628;0,3304;0,0817;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43891;4261702;1182225;4030961;3688538;230740;13157;229379;0,11;0,4175;6;1
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43891;4226717;93974;3865642;3041654;361074;29;193727;0,1078;0,1545;6;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43891;4156310;27330;3996024;2877058;160287;3038;160287;0,1404;0,2388;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43891;3984726;2590429;3507820;2403248;476906;5194;460569;0,1575;0,2954;0;109
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43891;3963943;3325561;3614878;2874878;349065;10324;476418;0,1193;0,0341;6;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43891;3923392;2821414;3160103;2412387;763289;14859;758668;0,2101;0,0467;0;33
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43891;3864443;55998;3707746;0;156697;3727;155645;0,1758;0,1492;0;0
MERCADOPAGO PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43891;3817668;0;3621889;2429927;195779;34849;NA;NA%;NA%;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43891;3794749;2869327;3243836;3133628;550913;14349;550913;0,1316;0,0568;11;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43891;3646965;2539725;2939599;1831979;707366;33340;698505;0,2252;0,0465;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43891;3559424;2355415;3112493;2310184;446931;16559;433331;0,1483;0,2529;0;69
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43891;3356488;3245310;2781553;882943;574934;735;492157;0,1466;0,0083;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43891;3332918;95680;3147389;146213;185529;404;142008;0,1467;0,1308;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43891;3283516;1238148;2528582;2436138;754934;32884;753651;0,4246;0,0005;0;46
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43891;3269120;811666;2978486;2632522;290635;-152286;115361;0,0685;0,416;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43891;3253709;1983977;2898233;2138569;355476;11981;377136;0,1452;0,1525;0;92
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43891;3117022;1290701;1923221;1228972;1193801;48807;798182;0,2313;0,3785;7;0
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43891;2984959;2744798;2339049;735712;645910;-1877;479643;0,1949;0,0597;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43891;2983177;2004036;2513960;1824295;469217;6583;430916;0,145;0,143;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43891;2957218;1433457;2482080;2421302;475138;19615;442955;0,2328;0,0358;0;34
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43891;2829211;1685916;2294039;2203116;535172;18243;527903;0,2901;0,0643;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43891;2776228;1483073;2315431;2007843;460797;16302;441678;0,2289;0,0892;0;42
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43891;2717403;1229725;2204157;2043807;513246;7517;511779;0,2005;0,0317;0;28
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43891;2709917;925995;2339957;1514592;369959;24097;319339;0,1487;0,0389;14;1
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43891;2708283;0;2583654;0;124630;-225;123881;0,1404;0,0189;0;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43891;2677337;1774521;2144379;1879839;532957;14294;493045;0,1267;0,0626;5;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43891;2670085;1722341;2291299;2006669;378786;28903;354906;0,1836;0,1393;0;77
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43891;2631596;1934292;1905674;1770146;725923;-6942;568963;0,2237;0,0467;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43891;2592196;1637556;2114826;1446604;477370;20101;461250;0,2261;0,0575;0;45
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43891;2533099;164227;2370768;0;162331;1364;162321;0,5181;0,0175;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43891;2531292;1625902;2160226;1735181;371066;20256;358982;0,1634;0,0646;0;32
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;43891;2517983;1570767;2291912;1763806;226071;11125;217367;0,1244;0,0753;3;8
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43891;2514278;1697495;2123659;1235345;390619;-6269;231282;0,1298;0,0066;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43891;2468476;1140397;2028901;1523781;439576;12390;433768;0,2484;0,0766;0;15
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43891;2467517;1760688;1843378;1781073;624138;28742;622733;0,2969;0,0107;0;5
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;43891;2467165;1579758;2112827;2098635;354338;1727;352547;0,2789;0,0017;2;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;43891;2460392;1024717;2246279;2063707;214113;-3628;214034;0,129;0,0041;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43891;2421836;1958452;1904686;1622879;517150;14462;495051;0,3742;0;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43891;2409363;1524850;1896811;1303262;512552;25211;504589;0,2847;0,0575;0;31
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;43891;2389109;688025;2226333;1149674;162775;-7007;145500;0,1502;0,0491;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43891;2361861;0;2221635;0;140225;0;62770;1,2683;0,0281;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43891;2327872;1558566;2018684;1448519;309188;11914;302947;0,1604;0,229;0;30
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;43891;2290111;267571;1936780;1615226;353332;-154168;-22885;-0,0202;2,3967;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43891;2209892;1620345;1927096;1421924;282797;13610;273743;0,1403;0,1712;0;48
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43891;2196671;1961263;1119546;976472;1077125;8130;1060666;0,46;0,0076;2;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43891;2195448;1860472;1776567;1728873;418881;8495;418686;0,2024;0,001;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43891;2174927;728286;1681716;1492682;493211;19528;445041;0,3604;0,0803;0;21
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;43891;2140932;513733;1788088;1281026;352845;5588;477978;0,5473;0,0061;2;1
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43891;2128298;1118651;322506;258518;1805792;12036;329493;0,4997;0,0011;2;0
