Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
BANCO B3 - PRUDENCIAL;1000081225;b1;S4;I;2;SAO PAULO;SP;43891;29055;0;0;0;341763;370818;360960;0;0;0;0;0;0;0;731778;0;15340;747118;0;103640;850757
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;43891;69378;0;9906;377305;12400;468989;0;0;0;0;0;0;0;0;468989;0;139863;608852;0;231972;840824
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;43891;75586;0;0;648714;3380;727680;0;0;0;0;0;0;0;0;727680;0;10090;737769;0;97451;835220
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;43891;16124;0;0;632160;0;648284;0;12835;0;0;0;0;12835;0;661119;0;49189;710308;2063;122061;834432
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;43891;158994;0;88482;156896;369;404742;0;0;0;0;0;0;0;20426;425168;0;239142;664309;0;167638;831948
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;43891;129959;0;78723;415337;392;624411;0;0;0;0;0;0;0;0;624411;0;62798;687208;0;139314;826522
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;43891;17160;0;0;415700;0;432860;7619;0;532;0;0;0;532;0;441011;0;96731;537743;0;284951;822693
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;2;RIBEIRAO PRETO;SP;43891;10239;0;0;173164;0;183402;53880;277326;18773;0;0;0;296099;132372;665753;0;8862;674615;0;146702;821317
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;43891;102996;0;24127;370238;11363;508724;0;0;0;0;0;0;0;19476;528200;0;126223;654423;0;149431;803854
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S4;I;2;CAFELANDIA;PR;43891;121393;0;62111;303261;299;487065;0;0;0;0;0;0;0;8168;495232;0;172813;668045;0;126897;794943
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;43891;83929;0;0;437196;1710;522835;0;0;22945;0;0;0;22945;2425;548205;0;66695;614900;0;177688;792588
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;43891;75880;0;66990;326270;635;469775;0;0;0;0;0;0;0;14182;483957;0;190772;674728;0;116686;791414
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43891;0;0;0;100782;0;100782;0;0;0;1753;0;484691;486444;0;587226;0;37026;624252;40935;114990;780177
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;43891;84705;0;51204;238254;2318;376482;0;0;0;0;0;0;0;0;376482;0;196254;572736;0;205370;778105
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;498363;498363;0;120534;618897;0;154232;773130
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;43891;57928;0;0;575020;12542;645490;0;0;0;0;0;0;0;0;645490;0;11322;656813;0;105647;762460
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;43891;122425;0;51464;198371;1564;373824;0;0;0;0;0;0;0;2939;376763;0;232417;609180;0;152107;761287
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;43891;49514;0;11108;221945;0;282566;0;0;0;0;0;0;0;290217;572784;0;39899;612683;0;143605;756287
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430396;430396;0;315134;745530
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;43891;0;0;50117;24154;0;74271;0;0;0;0;0;0;0;451637;525908;0;6935;532843;276;210803;743922
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;43891;149781;0;0;380252;0;530033;0;0;0;0;0;0;0;0;530033;0;18659;548692;0;193087;741779
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43891;103153;0;0;460571;272;563996;0;0;0;0;0;0;0;0;563996;0;36012;600007;0;136768;736776
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;43891;0;0;0;87092;6278;93369;0;0;0;202;0;490349;490551;0;583920;0;30727;614647;0;120804;735450
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43891;49;0;0;0;0;49;0;0;0;0;0;0;0;0;49;0;677629;677678;0;54129;731807
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43891;131801;0;0;358326;1939;492067;0;0;24925;0;0;0;24925;1454;518446;0;71214;589660;95;134204;723959
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;43891;0;0;110860;33850;0;144710;0;0;0;0;0;0;0;223185;367896;0;162958;530854;923;183477;715253
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;43891;117118;0;7276;250393;169;374957;0;0;0;0;0;0;0;8868;383825;0;208933;592758;0;119654;712412
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364579;269069;633648;0;78676;712325
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43891;49380;0;0;155616;0;204996;0;0;0;0;0;0;0;9224;214221;0;411503;625724;0;83876;709600
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43891;102562;0;0;514258;3424;620245;0;0;0;0;0;0;0;0;620245;0;5559;625804;0;78661;704465
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43891;109142;0;5890;318814;2552;436398;0;0;0;0;0;0;0;4518;440916;0;160422;601338;0;97039;698377
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;43891;78554;0;4761;320743;1580;405639;0;0;0;0;0;0;0;0;405639;0;135865;541504;0;156467;697971
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43891;109628;0;0;429305;831;539764;0;0;9068;0;0;0;9068;5543;554374;0;19616;573991;0;121847;695838
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43891;168438;0;0;231692;0;400131;0;0;45495;0;0;0;45495;74756;520381;0;50086;570467;115;120246;690829
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43891;68704;0;36438;393146;4434;502722;0;0;0;0;0;0;0;9751;512472;0;102562;615035;0;74251;689285
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;155035;155035;286;29077;184398;0;498513;682910
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43891;159592;0;0;360526;3479;523597;0;0;3998;0;0;0;3998;8780;536375;0;39676;576050;0;96985;673035
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43891;101969;0;1773;382176;118;486037;0;0;0;0;0;0;0;0;486037;0;94385;580422;0;91784;672206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43891;137749;0;0;270334;0;408083;0;0;17552;0;0;0;17552;0;425635;0;137941;563576;0;108608;672184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43891;124252;0;0;437691;0;561943;0;0;0;0;0;0;0;0;561943;0;10358;572302;11;97517;669830
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;43891;78241;0;7070;161204;1857;248372;0;0;0;0;0;0;0;0;248372;0;189842;438214;0;226048;664262
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43891;70561;0;0;301015;0;371576;0;0;36543;0;0;0;36543;0;408119;0;115834;523952;0;132089;656041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43891;78871;0;0;377480;4531;460882;0;0;12435;0;0;0;12435;1309;474627;0;75564;550191;0;102654;652845
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43891;64331;0;0;477702;20755;562789;0;0;0;0;0;0;0;0;562789;0;9242;572031;0;79638;651668
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43891;72661;0;0;373320;5595;451576;0;0;41678;0;0;0;41678;31;493284;0;31860;525144;0;124440;649584
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43891;0;0;0;153725;0;153725;0;0;0;0;0;218652;218652;0;372377;0;188473;560850;0;75484;636334
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43891;110283;0;0;294486;1841;406610;0;0;59316;0;0;0;59316;0;465926;0;86092;552018;31;79204;631253
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587715;587715;0;40817;628532
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43891;100431;0;0;430669;0;531100;0;0;0;0;0;0;0;12257;543356;0;12869;556225;0;71965;628190
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43891;145094;0;0;349619;4374;499087;0;0;0;0;0;0;0;0;499087;0;32206;531293;0;90936;622229
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43891;128041;0;7508;291662;1722;428934;0;0;0;0;0;0;0;0;428934;0;116760;545694;0;75194;620888
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43891;0;0;0;0;116883;116883;0;0;0;0;0;0;0;0;116883;0;290249;407132;0;208062;615194
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;43891;1498;0;0;472641;0;474139;0;0;0;0;0;0;0;0;474139;0;47655;521794;0;91274;613068
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;43891;95707;0;16951;240647;1221;354526;0;0;0;0;0;0;0;4074;358600;0;160689;519289;0;93427;612716
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;286376;286376;0;262698;549074;0;62775;611849
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43891;97618;0;0;217900;3302;318820;0;0;51641;0;0;0;51641;31246;401707;0;128469;530176;0;79147;609323
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;43891;35;0;0;0;0;35;0;0;0;0;0;0;0;0;35;0;578015;578050;0;29350;607401
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43891;2204;0;0;204672;0;206876;0;158422;0;0;0;0;158422;805;366103;0;8676;374779;339;231984;607102
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43891;0;0;0;5618;0;5618;0;0;0;0;0;417132;417132;0;422750;0;71421;494171;3400;108912;606483
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339027;339027;0;267235;606262
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481806;481806;0;121569;603375
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43891;117165;0;0;318907;1461;437532;0;0;32858;0;0;0;32858;0;470391;0;52628;523018;0;79650;602669
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43891;115037;0;0;160822;0;275858;0;0;64366;0;0;0;64366;25356;365580;0;152939;518519;0;82745;601264
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43891;82005;0;0;390681;577;473263;0;0;0;0;0;0;0;2070;475333;0;7948;483280;0;115410;598690
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43891;57191;0;36158;119024;1678;214051;0;0;0;0;0;0;0;7936;221987;0;174879;396866;0;183061;579927
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43891;73135;0;21345;286534;17;381030;0;0;0;0;0;0;0;4939;385970;0;122152;508121;0;70753;578874
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376233;376233;0;201354;577587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43891;85054;0;2741;328890;76;416760;0;0;0;0;0;0;0;1413;418173;0;46177;464350;0;112964;577314
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;43891;0;0;0;7831;128;7959;0;0;0;0;0;0;0;0;7959;0;498551;506510;0;70525;577035
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;71336;71336;13;24118;95466;0;475276;570742
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43891;67046;0;0;308921;0;375968;0;0;22130;0;0;0;22130;1130;399228;0;73233;472461;0;95741;568202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43891;87052;0;0;295561;75;382689;0;0;0;0;0;0;0;60114;442803;0;14017;456820;0;105729;562549
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43891;93574;0;62110;175933;3;331620;0;0;0;0;0;0;0;1983;333602;0;142855;476457;0;86017;562474
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;43891;77678;0;56286;158319;3405;295687;0;0;0;0;0;0;0;0;295687;0;149385;445072;0;117316;562388
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43891;90755;0;0;209621;898;301275;0;0;52755;0;0;0;52755;166;354196;0;119681;473877;0;76365;550242
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43891;35525;0;0;238231;0;273756;0;0;0;0;0;0;0;0;273756;0;200473;474229;0;71077;545306
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43891;79607;0;5091;178031;2311;265040;0;0;0;0;0;0;0;0;265040;0;146222;411262;0;131847;543109
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43891;88506;0;34842;225258;1601;350207;0;0;0;0;0;0;0;4955;355162;0;127360;482522;0;59849;542371
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43891;75406;0;0;360016;5790;441212;0;0;0;0;0;0;0;5;441217;0;17387;458604;0;78409;537013
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43891;150349;0;0;202072;673;353095;0;0;34106;0;0;0;34106;0;387201;0;64138;451339;0;84237;535577
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;43891;75119;0;5104;200296;528;281047;0;0;0;0;0;0;0;5104;286151;0;149165;435316;0;98252;533568
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43891;68099;0;6112;323451;8776;406438;0;0;0;0;0;0;0;0;406438;0;49230;455668;0;71248;526917
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43891;94148;0;0;223184;650;317983;0;0;56681;0;0;0;56681;0;374664;0;67807;442471;0;74358;516829
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43891;0;0;0;73305;0;73305;0;0;0;0;0;274414;274414;0;347719;0;29092;376811;0;137156;513967
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312584;312584;0;200696;513281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43891;98659;0;0;142784;0;241443;0;0;9319;0;0;0;9319;0;250762;0;151908;402670;0;108837;511506
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43891;91541;0;0;194729;0;286270;0;0;12367;0;0;0;12367;20115;318752;0;106638;425390;0;82125;507515
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43891;108083;0;0;289981;28;398092;0;0;0;0;0;0;0;761;398854;0;46249;445103;0;60830;505933
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488106;488106;0;17259;505365
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43891;107471;0;8683;288961;0;405115;0;0;10503;0;0;0;10503;0;415618;0;13626;429243;0;75941;505184
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43891;39028;0;0;335980;2004;377011;0;0;0;0;0;0;0;13063;390075;0;22749;412823;0;91778;504601
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43891;0;0;0;0;0;0;0;0;0;0;0;0;0;290718;290718;80758;67324;438800;14294;50277;503372
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43891;0;0;0;0;0;0;0;0;0;0;0;346;346;402235;402581;85;34773;437440;237;63798;501474
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43891;66250;0;32714;145741;1817;246523;0;0;0;0;0;0;0;9984;256506;0;118975;375481;0;123542;499023
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43891;130602;0;0;95504;0;226106;0;0;30130;0;0;0;30130;27953;284189;0;112650;396839;0;99854;496693
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43891;102341;0;0;270344;2377;375062;0;0;0;0;0;0;0;0;375062;0;5203;380265;312;111197;491773
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43891;99965;0;0;214611;0;314575;0;0;40497;0;0;0;40497;0;355072;0;19202;374275;0;117398;491672
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43891;195352;0;0;52411;730;248492;0;0;0;0;0;0;0;0;248492;0;48876;297368;0;192278;489646
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43891;141287;0;0;64508;0;205795;0;0;9415;0;0;0;9415;0;215210;0;149169;364380;1;120230;484611
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43891;0;0;0;121186;0;121186;0;8262;0;0;0;0;8262;0;129447;19656;160911;310014;141;169758;479914
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43891;57509;0;0;233141;267;290917;0;0;65311;0;0;0;65311;10774;367001;0;31051;398053;0;73816;471869
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43891;14484;0;19535;239675;603;274297;0;0;0;0;0;0;0;85420;359717;0;26607;386324;0;80735;467059
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43891;52355;0;5445;158139;3219;219158;0;0;0;0;0;0;0;0;219158;0;139781;358940;0;107258;466198
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43891;88637;0;0;143924;274;232836;0;0;47778;0;0;0;47778;19555;300169;0;104961;405130;0;56477;461606
