Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;16138073;4459248;9589161;786268;541855;77856;53915;187503;47219;395048;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/06/2018;15049699;363;6927901;5711501;1146772;239103;62656;92650;48840;706319;113595
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/06/2018;13895131;6417854;5693423;696006;300471;208150;88072;26279;64227;400649;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/06/2018;13150861;675386;7753248;2166430;1287129;428961;297487;80704;52726;408791;0
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;12458064;783382;3544449;4135057;1264758;257171;184494;24653;30349;37152;2196601
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/06/2018;10446094;3581908;4525625;973392;399667;184756;67657;81759;80886;550445;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/06/2018;10249829;4666325;4364225;782722;121715;79196;11405;96831;7272;120136;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/06/2018;9402078;9202740;195238;3062;701;53;54;19;21;189;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/06/2018;8623970;4973552;1333031;1031427;564870;292562;107930;52371;34962;233266;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/06/2018;8530506;15389;6350470;706561;1124562;150232;42183;27877;23118;90115;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/06/2018;8386157;0;7188239;192847;102812;52841;100726;83662;95282;353399;216349
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;8335089;442167;2468291;778412;198774;95002;132879;55747;99650;234758;3829407
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/06/2018;8222355;260700;4241700;2049347;656883;271274;463553;25627;199014;54259;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/06/2018;7712337;2697159;1343895;3032368;536533;28688;9316;39169;3536;21673;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/06/2018;7341883;905929;2306769;1990046;1152105;797000;25456;40323;29371;94886;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/06/2018;6625463;0;5235227;163860;139812;176095;194285;140028;110023;466133;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/06/2018;6443118;401127;2299936;2153359;1150489;134312;116270;23598;18077;145949;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/06/2018;6253248;21525;5312560;637059;225085;21251;25895;1762;1091;7021;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/06/2018;6133352;98028;5321779;154038;107708;77669;67492;57677;49090;199870;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/06/2018;5750478;398873;3288066;525599;200758;365586;248764;202044;168072;352715;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/06/2018;5484774;2042780;728041;727758;880999;406466;257864;25152;117399;298315;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/06/2018;5289770;357962;3501389;733177;602698;56863;13879;5544;4014;14245;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/06/2018;5252148;676890;3343258;556335;329526;46545;107218;28861;65561;55152;42801
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/06/2018;4917784;0;3163411;1135045;464637;24345;16480;16469;22989;74408;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/06/2018;4871617;0;1897647;2018698;728477;188667;12730;22268;1143;1987;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;;41;SAO PAULO;SP;01/06/2018;4827295;0;4487874;87720;58331;35647;30563;23551;23046;80562;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;4465278;158976;2611229;0;365818;12386;74752;13344;0;138028;1090744
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S4;8;BELEM;PA;01/06/2018;4142895;0;3881944;16883;84275;18453;11575;24171;13023;92572;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/06/2018;4036973;2060540;902876;413723;177241;147356;38332;55869;45708;195328;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/06/2018;3560271;0;2391421;168033;143098;116808;106543;103362;100047;430957;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/06/2018;3496787;0;3025713;103909;43433;23901;77989;15862;150459;55522;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/06/2018;3464341;90;1545954;526203;1004049;154803;60049;36491;27895;108807;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/06/2018;3439944;559971;539331;968336;86194;143062;68325;126645;48322;36621;863137
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/06/2018;3417510;314227;463609;864528;824433;199953;150762;9624;216881;133911;239581
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/06/2018;3390073;624054;1494135;542830;192331;0;5;15796;11344;37532;472045
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/06/2018;3054353;250386;1171966;963445;383219;202679;24789;10762;4240;42867;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/06/2018;3034170;478617;918954;892077;343087;65174;153838;26891;23493;132038;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/06/2018;3022207;78456;1728897;762427;160325;99868;99412;8430;8077;76315;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/06/2018;2877251;409610;2088113;157798;92479;39932;19240;19220;9899;40961;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;2827749;0;1769003;730121;234953;41588;22989;7259;7118;14718;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;2762363;1456532;735540;467418;46243;11279;13173;4021;99;28058;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;2726027;770159;55441;1795722;32009;0;72695;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/06/2018;2460880;0;1685898;359561;156950;78708;53198;35310;24170;67085;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/06/2018;2358220;526650;748936;530252;228414;88933;123489;20737;28616;62195;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/06/2018;2292732;1;1393453;107515;85641;70226;61861;79044;100673;394320;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;2268259;0;1120417;82962;308703;130443;72973;111481;58431;382849;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/06/2018;2171536;431002;894098;513072;182479;52019;18841;11392;22303;46329;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;2152252;0;688797;651568;275578;160833;64435;53513;48936;208594;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2018;2106792;44161;612852;1293001;95256;16849;12641;232;263;31537;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/06/2018;2103890;1879485;115131;65384;22545;0;0;0;0;21346;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/06/2018;2062013;1068896;452383;124180;297017;4458;28333;10262;62922;13563;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;1872530;827100;765802;133335;36564;6452;2304;4633;2502;20838;73000
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/06/2018;1851805;0;878037;568533;206987;44097;21307;23516;26741;82587;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;1794728;1697965;0;0;0;0;0;0;96764;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;1747466;910985;737130;99350;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/06/2018;1721545;1419904;9086;0;0;0;0;0;0;0;292555
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/06/2018;1720987;1499468;92241;0;31366;0;0;0;97911;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/06/2018;1710385;1570761;55874;60301;0;14403;0;0;0;9045;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/06/2018;1697103;905045;423097;121448;58474;13386;145839;7139;5722;16953;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/06/2018;1690708;58752;1188115;115251;143363;28574;20976;20697;29145;85836;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/06/2018;1688011;638667;733816;161085;0;3401;23318;76252;51472;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/06/2018;1635993;52;886561;422046;183974;54547;23104;16213;10986;38509;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/06/2018;1614143;317761;872274;197377;86474;39695;27178;13468;6899;53017;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/06/2018;1555878;128732;1070160;165721;88901;38235;13147;10250;8643;32089;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/06/2018;1553401;0;895798;98604;87678;78613;71833;61027;42397;217453;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/06/2018;1366828;277;419050;562679;194138;65920;37006;27009;14478;46271;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/06/2018;1345305;36855;610000;353100;284301;46654;4103;1673;1099;7519;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/06/2018;1309314;313;495372;482109;209553;61666;20585;9344;8295;22077;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/06/2018;1239280;2701;66382;666875;303946;66307;37245;34528;13463;47833;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;01/06/2018;1202707;416556;786152;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/06/2018;1199679;0;862366;59634;40635;41263;31647;36227;22994;104913;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/06/2018;1198300;22027;346436;459580;212418;41869;23487;15963;20171;56349;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/06/2018;1197872;400526;302454;192757;125330;41221;47141;37152;13387;37904;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/06/2018;1159822;88232;841345;78059;86286;30035;25984;2371;1476;6034;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/06/2018;1133407;165989;733164;126867;66315;12096;7173;4500;4353;12949;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/06/2018;1115473;5;385181;459227;154481;60219;17918;8457;6350;23635;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;01/06/2018;1060027;57122;552977;197125;82049;58268;27028;19569;12306;53584;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/06/2018;1047399;73908;495477;356483;48995;13071;20740;8646;5222;24857;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/06/2018;1042089;51;374991;339965;210483;44518;13512;13581;7467;37521;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/06/2018;1040302;0;398382;420544;108446;80717;5669;2245;5981;18318;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;01/06/2018;1008558;0;543694;204042;113283;145931;223;32;0;1353;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/06/2018;933124;0;536049;26376;206028;38674;24987;13408;12289;75315;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/06/2018;931504;0;749618;52607;44181;22023;12705;9375;7105;33891;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/06/2018;925885;15677;483397;355692;39295;15475;6281;1984;2099;5986;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/06/2018;912553;12085;149485;268473;311623;41772;15637;25048;21858;66573;0
GRUPO BONSUCESSO - BS2;52034;b1;C;2;S4;199;BELO HORIZONTE;MG;01/06/2018;909568;171608;585394;78470;47115;3247;1154;16303;4979;1297;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/06/2018;900173;0;283929;352334;178067;37644;13573;10370;6640;17615;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/06/2018;862442;1244;1905;560155;228283;17266;9862;8534;7382;27812;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;01/06/2018;858723;998;310186;219168;257996;49239;14448;2242;1132;3314;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/06/2018;834508;3;273456;310585;154914;57570;15856;6922;2468;12734;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/06/2018;833032;124;237000;339434;168562;45795;17304;7582;5485;11745;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/06/2018;816858;7;298813;309049;144800;25955;9425;8632;6583;13594;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/06/2018;812088;1017;170651;335932;205802;40325;18360;15803;7101;17098;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/06/2018;808851;703715;0;0;0;0;0;0;0;0;105136
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/06/2018;801753;8116;170449;345706;150897;53782;15626;6387;31017;19772;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/06/2018;767558;11586;367322;271818;83565;7342;3921;4129;5242;12634;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/06/2018;761238;3882;178369;306800;145443;86236;8298;8946;4574;18690;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/06/2018;748583;0;427434;233387;50217;2545;19975;4909;716;9399;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;01/06/2018;735903;4537;98186;336493;118919;40179;20903;25916;36147;54623;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;01/06/2018;734136;0;428567;34958;32008;26436;23517;25494;26244;136912;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/06/2018;733331;183558;132565;235158;110117;9507;4826;970;9276;47354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/06/2018;718850;0;130315;253839;232223;56231;9674;8582;6604;21381;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/06/2018;703554;210;301649;248728;82505;33153;12100;6949;4510;13750;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/06/2018;696279;530;272321;236700;93762;37726;12531;10794;5781;26133;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/06/2018;681961;2960;428841;127021;38335;5782;48532;3505;603;26382;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;01/06/2018;662056;184492;217874;150306;35962;13709;7201;3595;171;48748;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/06/2018;660761;0;341824;123445;96344;41426;20803;7258;6631;23029;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;660492;641476;1717;16273;1026;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/06/2018;636686;0;176970;266674;108638;22465;16696;7451;8206;29587;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/06/2018;628586;7977;199396;284764;94145;13803;10816;5796;3279;8610;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;628120;0;448319;77719;59135;20108;1511;1400;8704;11226;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;01/06/2018;626313;0;289944;90059;145736;58979;8486;5349;13715;14046;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;01/06/2018;606181;42344;193003;189262;87261;34106;7471;14512;15938;22283;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/06/2018;605414;0;162253;165373;145723;63614;24945;25990;1887;15629;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/06/2018;602011;0;130099;204595;190959;39728;11715;7615;3955;13344;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/06/2018;600350;0;400670;67813;61807;28274;13681;4735;4714;18655;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/06/2018;598273;2;161007;236974;107871;32262;21100;12085;6834;20138;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/06/2018;594292;0;178028;244972;81078;28580;16441;13185;3042;28965;0
BANCO GUANABARA S.A.;31880826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;01/06/2018;583818;0;65027;284837;193834;18346;3034;9835;5563;3341;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/06/2018;570747;11483;160692;242290;89560;12518;3580;15026;1623;33976;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/06/2018;559027;8047;149061;172816;148030;24778;28632;10423;3184;14056;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;558610;53599;96665;153486;101726;31564;602;22234;3922;94812;0
SOCOPA;50328;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;549497;0;10656;426660;93976;1106;15277;360;867;594;0
BARIGUI;51774;n1;C;2;S4;197;CURITIBA;PR;01/06/2018;543947;29236;408073;50288;44237;4147;3281;1643;1307;1735;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/06/2018;543774;1;225514;167350;86286;26507;10659;9213;3356;14887;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2018;536345;5;41623;385273;72572;7105;4968;9998;12731;2070;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/06/2018;526541;0;165596;232006;84989;19603;6760;5222;1455;10909;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2018;524623;81621;130852;174102;76358;17860;10119;19715;4090;9907;0
