Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;01/06/2018;26178;0;2020;0;0;226;28424;-2681;-1159;0;0;-2665;-6505;21919;2159;887;-6820;-6748;-196;0;1554;-612;-9776;12143;27;12170;-235;0;11935;-1508
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/06/2018;22700;0;5705;0;0;0;28404;-5999;-1181;0;0;-2568;-9749;18656;3177;4470;-10801;-7884;-178;0;2323;-1533;-10427;8229;100;8329;-422;0;7907;-785
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/06/2018;11733;0;16468;0;0;0;28201;-15013;-9418;0;0;-411;-24843;3358;11879;0;-3249;-1774;-63;0;0;-9560;-2766;591;21;613;-17;0;596;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;01/06/2018;23775;0;4155;0;0;1;27931;-3341;-3793;0;0;-2929;-10063;17868;5402;1949;-8297;-6479;-169;0;1243;-4894;-11245;6623;87;6710;-557;0;6153;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;01/06/2018;26241;0;1570;0;0;0;27812;-8491;-370;0;0;-6301;-15162;12649;2354;570;-7087;-9351;-101;0;6192;-4416;-11839;810;208;1018;-239;0;779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;01/06/2018;19969;0;7831;0;0;4;27803;-8713;-976;0;0;-1994;-11683;16121;1640;285;-4805;-4077;-115;0;1326;-612;-6358;9763;41;9804;-246;-429;9129;-246
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;01/06/2018;22316;0;5373;0;0;0;27689;-7802;-916;0;0;-2747;-11466;16223;2046;1587;-7247;-7175;-125;0;1618;-1731;-11027;5196;172;5368;-185;0;5184;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;01/06/2018;23234;0;4380;0;0;0;27614;-5592;-2463;0;0;-1783;-9838;17776;2260;2367;-5432;-6563;-124;0;913;-1237;-7816;9960;3;9963;-222;-323;9418;0
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;01/06/2018;25233;0;1595;0;0;0;26828;-5254;-2798;0;0;-1789;-9842;16986;349;490;-4529;-3834;-16;36;526;-1594;-8572;8414;-23;8390;0;-387;8003;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS;87900411;b3S;S4;I;2;ESPUMOSO;RS;01/06/2018;21803;0;4936;0;0;45;26784;-3358;-3905;0;0;185;-7078;19705;4973;1275;-6059;-2502;-144;0;2069;-3612;-4000;15705;0;15705;-560;0;15145;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;01/06/2018;21351;0;4957;0;0;0;26308;-6184;-175;0;0;-2360;-8719;17589;4490;2270;-9698;-6551;-123;0;516;-4226;-13321;4268;6;4274;-250;0;4024;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;01/06/2018;18225;0;8078;0;0;0;26304;-9549;-31;0;0;-1331;-10912;15392;1096;602;-3290;-3058;-65;0;347;-622;-4989;10403;15;10419;-90;-283;10046;-1650
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;01/06/2018;21228;0;5021;0;0;0;26249;-7465;0;0;0;-15378;-22843;3406;632;1247;-5633;-4096;-27;0;1444;-2449;-8881;-5476;0;-5476;-3;-300;-5778;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;01/06/2018;22466;0;3730;0;0;0;26197;-5070;-2251;0;0;-8998;-16319;9878;1139;537;-3536;-5402;-69;0;1831;-1144;-6642;3235;18;3254;-129;0;3125;0
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;01/06/2018;22730;0;3460;0;0;0;26190;-6228;-78;0;0;-2815;-9122;17068;2139;764;-7535;-7300;-121;0;907;-2116;-13262;3806;199;4006;-392;0;3613;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;01/06/2018;23483;0;2335;0;0;174;25992;-3572;-3012;0;0;-8582;-15166;10826;1328;724;-5954;-5666;-94;0;709;-1213;-10165;661;333;994;-248;0;746;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;RIO VERDE;GO;01/06/2018;23453;0;2192;0;0;0;25645;-2251;-2966;0;0;-4716;-9932;15713;4157;2091;-7610;-5903;-117;0;986;-3982;-10378;5335;-62;5272;-272;0;5000;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;01/06/2018;15918;0;9436;0;0;0;25354;-8359;0;0;0;153;-8207;17148;687;635;-6625;-3192;-25;2;1843;-1673;-8349;8799;0;8799;0;-175;8624;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;01/06/2018;14511;0;10811;0;0;0;25322;-11796;-2;0;0;-943;-12742;12580;703;409;-3425;-3245;-16;0;359;-297;-5512;7068;-375;6693;0;-507;6186;-1421
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;01/06/2018;19291;0;5536;0;0;0;24827;-6474;-2435;0;0;-2362;-11271;13556;3917;1554;-6251;-4919;-126;0;743;-2724;-7807;5749;-221;5529;-480;0;5049;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;S5;I;2;CURITIBA;PR;01/06/2018;24243;0;242;0;0;0;24486;-3059;0;0;0;-5795;-8854;15632;249;1;-41;-10004;-1009;0;1;-22;-10825;4806;-11;4795;-1642;0;3154;-860
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;01/06/2018;22007;0;2467;0;0;0;24474;-4265;-2435;0;0;-2290;-8991;15483;3035;3070;-9176;-6780;-226;0;1534;-868;-9411;6072;20;6091;-404;-379;5309;-734
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S4;I;2;ESTACAO;RS;01/06/2018;20777;0;3453;0;0;16;24247;-3440;-2449;0;0;-1133;-7022;17225;4584;1171;-6990;-4010;-125;0;2502;-3461;-6329;10896;-77;10819;-445;0;10374;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;S4;I;2;FLORIANOPOLIS;SC;01/06/2018;22965;0;1201;0;0;0;24165;-6061;0;0;0;44;-6017;18148;0;24;-2966;-3455;-833;0;56;-59;-7232;10917;1;10917;-4892;0;6025;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;01/06/2018;21552;0;2528;0;0;0;24079;-3504;-1842;0;0;-2121;-7468;16612;748;1931;-7067;-6027;-21;0;926;-2500;-12011;4601;-872;3730;0;0;3730;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;01/06/2018;18730;0;5329;0;0;10;24069;-4368;-2815;0;0;-1340;-8524;15545;6022;1949;-7384;-4684;-184;0;1364;-5517;-8434;7112;2;7113;-644;0;6469;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL S.A. - SOCIEDADE DE ARRENDAMENTO MERCANTIL;23511655;n1;S4;I;3;SAO PAULO;SP;01/06/2018;0;23863;81;0;0;0;23944;0;-9749;-9671;0;-568;-19989;3956;117;0;-2622;-1817;-689;0;642;-8;-4376;-421;-42;-463;0;0;-463;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;01/06/2018;5545;0;14233;0;4143;0;23922;-11495;-1060;0;0;1;-12553;11368;96;7;-2986;-2784;-543;0;5;-10;-6215;5153;0;5153;-2445;-149;2559;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;01/06/2018;17671;0;6155;0;0;0;23826;-6087;-2299;0;0;-1018;-9404;14422;1831;2684;-7663;-5885;-120;0;1077;-648;-8724;5698;5;5703;-314;-250;5140;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/06/2018;19695;0;4073;0;0;0;23769;-2004;0;0;0;-237;-2241;21527;662;15;-1412;-1697;-66;0;741;-146;-1903;19624;0;19625;0;0;19625;-105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;01/06/2018;19071;0;4654;0;0;0;23726;-5466;-3630;0;0;-3170;-12267;11459;2333;1593;-5185;-3996;-326;0;1421;-439;-4600;6859;-153;6706;-535;0;6171;0
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;23486;0;0;0;23486;0;0;0;0;0;0;23486;0;0;-207;-988;-1092;0;0;-1867;-4153;19333;0;19333;-7678;0;11655;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;01/06/2018;18255;0;5089;0;0;0;23345;-5662;-863;0;0;-7542;-14066;9279;1884;908;-5813;-4132;-146;0;1226;-691;-6763;2515;-86;2429;-289;-111;2029;0
FATOR;50122;b1;S4;C;2;SAO PAULO;SP;01/06/2018;9146;0;20367;-6195;0;0;23318;-15736;0;0;0;2993;-12743;10575;10335;0;-22534;-14449;-1921;325;8090;-450;-20605;-10030;9;-10021;-1360;0;-11381;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;S5;I;2;PARANAVAI;PR;01/06/2018;21257;0;2039;0;0;0;23297;-3296;-329;0;0;-6005;-9629;13667;1855;3443;-6918;-6332;-92;0;1084;-2140;-9100;4567;-500;4067;-63;0;4004;-677
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;01/06/2018;19025;0;4172;0;0;0;23197;-5928;-1287;0;0;-1628;-8842;14354;1782;2480;-6373;-5689;-124;0;1394;-680;-7211;7144;-43;7101;-302;-489;6310;-369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;01/06/2018;19716;0;3437;0;0;0;23152;-5900;-1395;0;0;-771;-8067;15086;967;1143;-4291;-3770;-77;0;1620;-1277;-5684;9402;-183;9218;-44;0;9174;-452
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;01/06/2018;643;0;22397;0;0;0;23040;-22396;0;0;0;-8;-22405;636;25;1;-3765;-1687;-22;1760;6475;-11;2775;3411;-4;3407;-5;0;3402;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/06/2018;10368;0;12389;0;0;0;22757;-12509;0;0;0;-669;-13177;9580;681;117;-6098;-3741;-59;0;1059;-269;-8310;1270;-36;1234;-83;0;1151;-270
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;01/06/2018;17176;0;5560;0;0;0;22735;-5561;-402;0;0;-2854;-8816;13919;2916;2115;-4390;-5742;-207;0;1726;-1410;-4992;8927;9;8936;0;-477;8459;-1393
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;01/06/2018;21276;0;1371;0;0;0;22647;-3157;-282;0;0;-1334;-4773;17873;1353;209;-6120;-6114;0;0;472;-230;-10429;7444;-92;7352;0;0;7352;-1112
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;01/06/2018;21376;0;1201;0;0;0;22577;-3628;-273;0;0;-1536;-5437;17140;1814;1980;-3988;-5179;-76;0;745;-322;-5026;12114;-98;12016;-44;0;11973;-1084
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;S5;I;2;BURITIS;RO;01/06/2018;20721;0;1848;0;0;0;22569;-1359;-3211;0;0;-3094;-7664;14905;1688;1281;-5119;-5063;-199;0;1367;-729;-6774;8131;16;8147;-253;0;7894;-2010
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;01/06/2018;14911;0;7367;0;0;0;22278;-6656;0;0;0;-1193;-7848;14429;677;434;-5333;-5394;-27;0;458;-349;-9536;4894;29;4923;-12;0;4911;-2649
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/06/2018;19358;0;2878;0;0;0;22236;-5486;-1486;0;0;-3070;-10042;12193;1163;1715;-4726;-4270;-73;0;1744;-1049;-5495;6698;-57;6641;-93;-660;5888;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;01/06/2018;16253;0;5926;0;0;0;22178;-7114;-11;0;0;-1963;-9088;13090;2373;2970;-5581;-5850;-158;0;1568;-437;-5115;7975;0;7975;-100;-380;7494;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/06/2018;192;0;21964;0;0;0;22156;-21691;0;0;0;-15;-21706;450;146;2;-3192;-1473;-30;0;6675;0;2128;2578;0;2578;-34;0;2543;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;01/06/2018;18895;0;3253;0;0;0;22148;-6976;-533;0;0;-4081;-11589;10559;2038;1390;-3841;-5855;-52;0;743;-877;-6455;4104;-83;4021;-22;0;4000;-1368
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;01/06/2018;20083;0;1928;0;0;0;22010;-4122;-1183;0;0;-5411;-10716;11294;1593;2437;-6430;-4870;-84;0;942;-1382;-7793;3502;-4;3498;-90;0;3408;-643
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;01/06/2018;19012;0;2992;0;0;0;22004;-3601;-3917;0;0;-1351;-8869;13135;765;418;-3223;-1919;-50;0;2972;-468;-1505;11630;-11;11620;-195;0;11425;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;01/06/2018;17348;0;4600;0;0;0;21948;-5102;-203;0;0;-3963;-9268;12680;1952;1108;-4203;-5219;-18;0;147;-1554;-7786;4894;-254;4640;0;-173;4468;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/06/2018;15673;0;6187;0;0;0;21861;-5901;-85;0;0;-1355;-7342;14519;1738;1514;-9264;-5474;-66;0;695;-3067;-13924;595;98;692;-81;0;611;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;01/06/2018;16665;0;5041;0;0;0;21706;-6429;0;0;0;-4161;-10590;11117;2066;593;-5666;-7607;-54;0;50;-99;-10717;399;3;402;-109;0;293;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/06/2018;1422;0;20111;0;0;0;21533;-20400;0;0;0;-142;-20542;990;151;2;-2520;-1404;-10;0;3297;-6;-489;502;1;502;-5;0;498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;01/06/2018;19147;0;2329;0;0;0;21476;-3758;-776;0;0;-1156;-5689;15787;3028;2307;-5540;-4615;-171;0;1310;-294;-3975;11811;12;11823;-113;-157;11553;0
BANCO RANDON S.A.;11476673;b2;S4;I;2;CAXIAS DO SUL;RS;01/06/2018;20266;0;1196;0;0;0;21461;-5124;-2753;0;0;-874;-8751;12710;135;560;-2863;-2410;-533;0;26;-650;-5734;6976;-25;6951;-3056;-281;3614;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;S4;I;1;MANAUS;AM;01/06/2018;7983;0;13120;-42;0;0;21061;0;-450;0;0;-8356;-8806;12255;18152;466;-15900;-5713;-933;0;133;-261;-4057;8198;2037;10236;-4947;0;5289;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;01/06/2018;13853;0;7208;0;0;0;21061;-6626;-898;0;0;-2914;-10438;10623;1442;923;-4762;-4194;-69;0;526;-352;-6486;4137;30;4166;-118;-147;3901;-261
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;01/06/2018;16825;0;4207;0;0;0;21033;-5577;0;0;0;-1546;-7123;13910;3827;2883;-6556;-6139;-340;0;686;-2872;-8510;5399;-62;5337;-108;0;5229;-1074
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;01/06/2018;17814;0;3202;0;0;0;21017;-2570;-1283;0;0;-3896;-7749;13267;2058;1987;-5825;-4322;-187;0;1220;-678;-5747;7520;80;7600;-172;-22;7406;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;S4;I;2;NATAL;RN;01/06/2018;20227;0;444;0;0;0;20670;-12188;0;0;0;-670;-12858;7812;397;0;-1701;-4338;0;113;428;-1151;-6253;1559;0;1559;0;0;1559;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;01/06/2018;15246;0;5405;0;0;0;20651;-7122;0;0;0;-3075;-10197;10454;1603;1825;-4314;-3778;-86;0;874;-418;-4294;6160;-232;5928;0;0;5928;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;01/06/2018;17576;0;3060;0;0;0;20636;-4631;-593;0;0;-2892;-8116;12520;954;629;-4557;-3102;-93;0;567;-78;-5680;6840;100;6940;-235;-360;6346;-80
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;01/06/2018;18650;0;1966;0;0;0;20616;-3631;-1723;0;0;-5250;-10604;10013;2167;465;-5628;-4399;-173;0;1996;-831;-6402;3611;15;3626;-350;-315;2961;-534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;01/06/2018;16798;0;3687;0;0;0;20485;-3308;0;0;0;-7864;-11173;9313;1104;820;-3395;-1226;-42;0;1497;-746;-1988;7324;35;7359;-229;0;7131;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;01/06/2018;17090;0;3232;0;0;0;20322;-3218;-1829;0;0;-2472;-7519;12803;3050;3208;-7998;-5286;-217;0;1355;-1321;-7207;5596;-15;5581;-402;-385;4793;-221
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;20253;0;0;0;20253;-17173;0;0;0;0;-17173;3080;2433;0;-22595;21815;-18;0;56;-1847;-154;2926;13;2938;-49;0;2889;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;01/06/2018;14962;0;5068;0;0;0;20030;-5034;-787;0;0;-2946;-8766;11264;2348;1052;-4302;-3874;-262;0;1231;-216;-4023;7241;62;7303;-300;-14;6989;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;01/06/2018;12746;0;7229;0;0;0;19974;-5290;0;0;0;-289;-5580;14395;230;0;-2695;-1630;-41;0;1;-48;-4183;10212;-3;10208;-70;-65;10074;-2130
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;01/06/2018;14807;0;5012;0;0;119;19937;-1551;-963;0;0;33;-2480;17457;466;364;-2350;-1988;-38;0;1714;-68;-1899;15558;6;15564;-127;0;15437;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;01/06/2018;13541;0;6287;0;0;0;19828;-6143;-984;0;0;-122;-7248;12580;1027;296;-4429;-3199;-73;0;814;-142;-5705;6875;61;6937;-297;0;6640;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;S4;I;2;BENTO GONCALVES;RS;01/06/2018;19820;0;0;0;0;0;19820;-3432;0;0;0;-5154;-8585;11235;59;0;-989;-1264;-733;0;155;-431;-3204;8031;-15;8016;-3314;-14;4688;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/06/2018;15768;0;4026;0;0;0;19795;-6872;0;0;0;-1032;-7903;11891;1027;1033;-6389;-6371;-90;0;1099;-1131;-10823;1068;0;1068;-7;-54;1007;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;01/06/2018;7712;0;12046;0;0;0;19758;0;-1777;0;0;312;-1465;18293;6637;0;-13423;-3806;-1381;0;30;-9;-11952;6341;1999;8339;-2986;0;5353;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;S4;I;2;SANTA CRUZ DO SUL;RS;01/06/2018;19590;0;140;0;0;0;19730;-2897;0;0;0;-1940;-4837;14893;0;0;-103;-871;-917;0;0;-15689;-17581;-2687;0;-2687;0;0;-2687;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;01/06/2018;17472;0;2219;0;0;32;19723;-4602;-445;0;0;-3000;-8046;11676;1470;847;-4434;-4994;-128;0;1181;-256;-6314;5363;74;5437;-60;0;5377;-237
BR PARTNERS;51822;b2;S4;C;2;SAO PAULO;SP;01/06/2018;1407;0;-22134;39440;930;0;19643;-4625;0;0;0;100;-4525;15118;6885;0;-8263;-6434;-1028;0;1948;-121;-7012;8105;-56;8050;-3422;-377;4250;0
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;116;0;19459;0;19575;0;0;0;0;21;21;19596;5949;0;-8622;-16367;-1508;0;35;-36;-20549;-953;-6;-959;0;0;-959;0
