Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/06/2018;253893;195;11447;28967;32710;3895;418;0;77632;36;2424;7464;5281;1054;58;0;16318;1380;12104;45757;1147;0;0;0;60388;145;23777;3468;0;0;0;0;27389;0;0;0;0;0;0;0;0;673;10497;16702;25500;9486;1884;75;64817;0;2;1;0;0;0;0;4;0;5755;1591;0;0;0;0;7346;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/06/2018;243971;440;15457;39168;53169;3751;2584;0;114569;36;5595;9345;6908;1038;0;0;22921;755;18678;15200;0;0;0;0;34633;90;25190;3030;0;0;0;0;28310;0;0;0;0;0;0;0;0;561;5180;9417;14322;4290;1841;77;35688;0;0;0;0;0;0;0;0;0;104;7745;0;0;0;0;7850;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/06/2018;241447;461;15457;39524;39781;8277;542;0;104043;62;12293;9077;6272;1661;97;0;29462;879;20185;33931;87;0;0;0;55082;209;9011;1188;0;0;0;0;10409;0;0;0;0;0;0;0;0;1813;5258;10281;12744;5381;6908;67;42451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;S4;9;SAO JOAO;PR;01/06/2018;230509;946;11174;25958;33925;4254;155;0;76412;31;1176;6879;3380;817;1;0;12283;1637;26662;44043;308;0;0;0;72650;178;22961;2036;0;0;0;0;25174;0;0;0;0;0;0;0;0;812;6139;9782;17290;8354;1002;100;43478;0;0;0;0;0;0;0;0;0;0;511;0;0;0;0;511;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;I;2;S5;9;CAMPINAS;SP;01/06/2018;226657;1849;10424;20771;35472;18786;12988;0;100291;435;5038;12095;24019;13812;8327;0;63726;108;682;2686;10738;0;0;0;14214;9;1051;294;0;0;0;0;1354;0;0;0;0;0;0;0;0;409;5009;6599;14542;8851;11616;46;47072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/06/2018;225859;1030;17801;42511;62728;28402;22843;0;175315;26;1008;2428;3043;619;103;0;7226;224;8298;10727;4527;0;0;0;23776;29;16884;2360;5;0;0;0;19278;0;0;0;0;0;0;0;0;47;217;0;0;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;I;3;S4;19;BARUERI;SP;01/06/2018;223794;0;0;0;0;0;0;0;0;1132;36772;79165;99733;6992;0;0;223794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;I;2;S4;9;ENCANTADO;RS;01/06/2018;222693;151;9610;21281;37250;18053;7807;0;94152;38;989;2574;3228;1337;322;0;8488;555;19844;30908;2363;0;0;0;53670;24;15699;1185;0;0;0;0;16908;0;0;0;0;0;0;0;0;101;3575;6524;11538;7613;7139;104;36594;6;190;403;178;0;0;0;777;0;9983;2121;0;0;0;0;12105;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2018;221759;5278;18498;47769;67468;22048;2643;0;163703;142;1075;2272;2441;398;144;0;6473;0;8155;2249;0;0;0;0;10404;3142;32187;2329;0;0;0;0;37658;0;0;0;0;0;0;0;0;1531;1330;539;16;0;0;0;3416;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91159764;b3S;I;2;S4;9;LAJEADO;RS;01/06/2018;218978;54;11327;24844;27783;8136;1748;0;73891;26;2481;6936;9950;3623;645;0;23661;439;10089;27553;2121;0;0;0;40202;54;13190;1156;0;0;0;0;14401;0;0;0;0;0;0;0;0;438;4719;11209;23693;12218;12448;65;64790;0;0;0;0;0;0;0;0;0;2033;0;0;0;0;0;2033;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;I;2;S4;9;CRICIUMA;SC;01/06/2018;213992;168;10656;23802;33731;9717;644;0;78717;52;1974;5009;8018;1947;8;0;17009;512;14050;13845;0;547;0;0;28954;290;34543;2103;0;0;0;0;36936;0;0;0;0;0;0;0;0;544;10118;14912;17980;8316;440;68;52377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/06/2018;211977;4209;14446;18385;22051;4176;255;0;63523;53;744;1299;1920;127;0;0;4144;0;18249;3748;0;0;0;0;21997;167;5146;362;0;0;0;0;5675;0;0;0;0;0;0;0;0;460;9589;2;279;1376;96788;0;108494;0;0;0;0;0;0;0;0;0;4724;1889;1530;0;0;0;8143;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;S5;9;ITAJAI;SC;01/06/2018;210421;2462;12646;32163;54016;24514;15904;0;141705;311;4590;11576;19030;8110;3156;0;46773;220;2906;3034;0;0;0;0;6160;0;1310;168;0;0;0;0;1478;0;0;0;0;0;0;0;0;327;613;2196;4949;2907;3311;0;14303;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;01/06/2018;208222;685;9406;21688;35313;11359;1454;0;79906;21;2344;10011;4096;1101;137;0;17710;1603;13521;25811;998;0;0;0;41933;581;12095;940;0;0;0;0;13616;0;0;0;0;0;0;0;0;1321;6563;10245;17354;8126;5764;61;49435;1;96;218;116;0;0;0;431;0;4264;927;0;0;0;0;5191;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/06/2018;206794;270;19579;38788;37035;5764;3772;0;105208;51;1388;4190;6304;2915;1071;0;15919;740;12291;15884;46;0;0;0;28961;109;7411;1451;0;0;0;0;8971;0;0;0;0;0;0;0;0;503;13768;15204;10072;3788;1595;15;44944;0;0;0;0;0;0;0;0;0;1340;1451;0;0;0;0;2791;0;0;0;0;0;0;0;0;0
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;b1;I;3;S4;8;SAO PAULO;SP;01/06/2018;203463;0;40149;41269;0;0;0;0;81418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1280;113997;6768;0;0;0;122045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;I;2;S5;9;PORTO ALEGRE;RS;01/06/2018;201893;1836;8806;25829;49749;23728;8522;0;118469;0;394;1097;1708;164;235;0;3599;0;1650;1000;0;0;0;0;2650;0;323;25;0;0;0;0;347;0;0;0;0;0;0;0;0;507;4463;13143;28813;15556;14347;0;76828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;I;2;S4;9;ITAPEMA;SC;01/06/2018;193749;763;9962;27038;36379;9038;296;0;83476;64;2132;5587;8080;1127;0;0;16990;1158;17980;15851;0;0;0;0;34989;334;26539;3553;0;0;0;0;30426;0;0;0;0;0;0;0;0;1201;6700;6950;9283;3311;306;116;27867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO TRICURY S.A.;57839805;b2;I;2;S4;8;SAO PAULO;SP;01/06/2018;191112;10423;44762;61321;67148;7458;0;0;191112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2018;185961;2217;20078;51854;42815;11451;2303;0;130719;27;520;1375;2047;352;32;0;4353;0;7682;133;0;0;0;0;7815;632;19365;1144;0;0;0;0;21141;0;0;0;0;0;0;0;0;507;293;1622;110;0;0;0;2532;0;0;0;0;0;0;0;0;0;2360;16764;229;50;0;0;19402;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;S5;9;CATAGUASES;MG;01/06/2018;185206;1118;17079;42628;76206;19964;1022;0;158017;9;309;703;1385;444;8;0;2857;0;6207;82;0;0;0;0;6289;76;15881;1963;0;0;0;0;17920;0;0;0;0;0;0;0;0;87;36;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MORGAN STANLEY;51413;b1;C;3;S3;199;SAO PAULO;SP;01/06/2018;181620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181620;0;0;181620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;I;2;S4;9;BRASILIA;DF;01/06/2018;177807;0;83478;71808;22521;0;0;0;177807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;I;3;S4;19;BARUERI;SP;01/06/2018;177584;0;0;0;0;0;0;0;0;522;25651;62060;80951;8391;9;0;177584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/06/2018;176596;2873;2433;5831;10456;4372;130;0;26095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;12000;0;0;0;0;12085;1009;24;59435;12417;63674;0;0;136559;0;0;0;0;0;0;0;0;0;0;929;929;0;0;0;1857;0;0;0;0;0;0;0;0;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/06/2018;176169;736;102858;28079;12611;1093;0;0;145377;9;7;18;13;43;258;0;348;8;0;0;0;0;0;0;8;18;17549;10239;0;0;0;0;27806;0;0;0;0;0;0;0;0;124;76;131;370;486;1444;0;2630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;I;2;S5;9;AMERICANA;SP;01/06/2018;176131;615;10867;14355;21513;14191;12439;0;73980;15;774;2104;4542;2778;1993;0;12206;0;7277;9703;7470;0;0;0;24450;36;1166;204;0;0;0;0;1407;0;0;0;0;0;0;0;0;1709;588;16226;9231;5723;28695;1916;64088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/06/2018;174628;228;8082;32702;15763;813;0;0;57589;23;5819;2742;3222;509;3;0;12318;1666;25628;31105;223;0;0;0;58622;211;14405;2008;0;0;0;0;16624;0;0;0;0;0;0;0;0;2523;5998;7618;9961;1407;88;109;27702;0;0;0;0;0;0;0;0;0;854;615;305;0;0;0;1774;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ZONA SUL - SICREDI ZONA SUL RS;90497256;b3S;I;2;S4;9;PELOTAS;RS;01/06/2018;169917;840;14515;22614;20346;2039;5;0;60359;53;2522;4182;4958;474;3;0;12193;794;11537;20563;649;0;0;0;33542;277;10241;736;0;0;0;0;11254;0;0;0;0;0;0;0;0;2603;6549;15858;14469;6270;5055;109;50913;0;0;0;0;0;0;0;0;0;668;987;0;0;0;0;1655;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;S5;9;CRICIUMA;SC;01/06/2018;169495;369;15440;38064;51250;10815;3258;0;119196;43;2981;6616;10974;2983;1215;0;24811;0;2982;1729;0;0;0;0;4712;925;13017;790;8;0;0;0;14740;0;0;0;0;0;0;0;0;61;1107;4082;787;0;0;0;6037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/06/2018;169482;914;23114;43822;30754;2507;460;0;101571;106;2022;5196;9434;1304;0;0;18063;0;3515;3635;0;0;0;0;7150;497;34786;3666;0;0;0;0;38950;0;0;0;0;0;0;0;0;638;279;0;0;0;0;0;917;0;0;0;0;0;0;0;0;0;33;2799;0;0;0;0;2832;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;S4;9;MARAU;RS;01/06/2018;168876;335;9929;24935;29907;4940;29;0;70074;79;4518;10088;4609;850;9;0;20152;636;12943;10149;403;20;0;0;24152;149;12125;930;0;0;0;0;13204;0;0;0;0;0;0;0;0;1026;5465;10377;16723;6734;687;73;41085;0;0;0;0;0;0;0;0;0;0;157;51;0;0;0;208;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/06/2018;165105;874;26727;55172;46014;3026;0;0;131813;20;906;2251;3279;315;0;0;6771;0;1793;3313;50;0;0;0;5156;506;18707;1740;17;0;0;0;20970;0;0;0;0;0;0;0;0;194;202;0;0;0;0;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;I;2;S4;9;MARIOPOLIS;PR;01/06/2018;164638;487;11787;26470;28076;3059;121;0;70000;72;1262;5921;4228;578;0;0;12061;956;12932;18500;0;0;0;0;32388;329;12590;1078;0;0;0;0;13997;0;0;0;0;0;0;0;0;355;3965;5594;9127;2850;920;266;23076;2;18;16;3;0;0;0;38;0;4326;8752;0;0;0;0;13078;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;I;2;S5;9;JACINTO MACHADO;SC;01/06/2018;164149;348;6430;14728;22107;6368;649;0;50630;176;5609;15304;29521;8110;1069;0;59789;0;2600;3477;32;0;0;0;6110;76;30840;2352;0;0;0;0;33268;0;0;0;0;0;0;0;0;105;206;42;0;0;0;0;352;0;0;0;0;0;0;0;0;0;2970;11029;0;0;0;0;14000;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;I;2;S4;9;ROLANTE;RS;01/06/2018;163434;242;10800;24632;30455;6627;43;0;72799;39;1499;4031;6238;1906;1021;0;14735;854;5455;16307;25;0;0;0;22640;17;15896;1761;0;0;0;0;17674;0;0;0;0;0;0;0;0;639;4593;9223;12899;5467;2348;417;35585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;I;2;S4;9;MARECHAL CANDIDO RONDON;PR;01/06/2018;162616;326;5005;16112;21937;1403;1083;0;45867;51;3201;2692;3432;616;199;0;10192;2221;13802;17656;259;0;0;0;33937;210;16890;1912;0;0;0;0;19013;0;0;0;0;0;0;0;0;514;5757;10463;19552;8062;3055;6206;53607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;I;2;S3;9;CURITIBA;PR;01/06/2018;162580;0;0;162580;0;0;0;0;162580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;I;2;S4;9;PASSO FUNDO;RS;01/06/2018;162151;1878;5231;14562;13305;2884;204;0;38064;29;2230;5588;10339;4280;457;0;22923;772;12164;38930;77;0;0;0;51943;31;12797;535;0;0;0;0;13363;0;0;0;0;0;0;0;0;1222;5956;10245;12443;4622;1327;43;35858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/06/2018;161074;1649;18903;50084;32850;4175;1024;0;108687;29;426;1033;1604;143;0;0;3234;0;4887;3605;0;0;0;0;8492;399;19021;2308;0;0;0;0;21729;0;0;0;0;0;0;0;0;193;2282;4595;24;6;0;0;7099;0;0;0;0;0;0;0;0;0;4173;5873;1394;393;0;0;11833;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;I;2;S5;9;CONCORDIA;SC;01/06/2018;157673;596;12359;39553;34590;9246;518;0;96862;2;2384;5955;13738;8353;61;0;30495;0;740;2464;8;0;0;0;3211;137;25506;1137;0;0;0;0;26780;0;0;0;0;0;0;0;0;101;35;5;7;0;0;0;148;0;44;71;59;3;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRAIARAS - SICREDI IBIRAIARAS - RS;89990501;b3S;I;2;S4;9;IBIRAIARAS;RS;01/06/2018;157340;176;12000;29807;38738;11459;2562;0;94743;12;1270;3821;5308;2488;926;0;13824;406;10570;10926;0;0;0;0;21902;165;10717;819;0;0;0;0;11701;0;0;0;0;0;0;0;0;330;1429;2341;4109;2482;4094;179;14964;0;0;0;0;0;0;0;0;0;207;0;0;0;0;0;207;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;I;1;S4;30;RIO DE JANEIRO;RJ;01/06/2018;157121;0;0;0;0;0;0;0;0;924;6746;16462;40444;22508;5771;0;92854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;805;4671;12722;27767;14685;3616;0;64267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO – SICREDI REGIÃO DA PRODUÇÃO RS/SC;89468565;b3S;I;2;S4;9;SARANDI;RS;01/06/2018;157089;185;9904;20939;21883;2010;280;0;55201;39;1479;4044;1913;552;313;0;8339;561;9141;11103;0;0;0;0;20805;297;13289;2042;0;0;0;0;15628;0;0;0;0;0;0;0;0;640;6572;12298;23254;11488;2447;23;56722;0;22;46;18;0;0;0;85;0;0;309;0;0;0;0;309;0;0;0;0;0;0;0;0;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL S.A. - SOCIEDADE DE ARRENDAMENTO MERCANTIL;23511655;n1;I;3;S4;19;SAO PAULO;SP;01/06/2018;156581;0;0;0;0;0;0;0;0;270;13817;38453;73869;29598;546;0;156554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;01/06/2018;155412;295;9974;14593;10155;1410;308;0;36734;128;4743;14531;18054;7035;4299;0;48788;518;5742;19375;1461;0;0;0;27096;1043;10696;1321;0;0;0;0;13060;0;0;0;0;0;0;0;0;1978;4380;8006;12043;2506;742;22;29677;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;57;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/06/2018;155287;228;7534;17758;20961;4593;0;0;51074;57;3460;9995;20347;10283;513;0;44656;1748;10124;9368;139;0;0;0;21379;190;14588;2038;0;0;0;0;16817;0;0;0;0;0;0;0;0;783;5353;5387;7310;2066;255;37;21191;16;59;79;17;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
