Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/06/2013;11847900;72504;1046978;2079636;2267563;506499;57806;0;6030986;3320;82055;255617;632428;294004;205057;2086;1474568;47897;596329;424999;0;0;0;0;1069225;15473;443501;106956;888;0;0;0;566818;26861;382993;736553;863;0;0;0;1147271;25618;93040;274778;221521;174585;113876;0;903419;4251;16408;42825;74354;39629;60973;659;239099;2506;71851;203975;13378;6460;14332;0;312502;28;720;4269;3279;1929;4463;104;14792;89219
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2013;11653206;43861;610467;1473787;1294095;111621;0;0;3533832;0;0;0;0;0;0;0;0;0;3684;51821;1417;0;0;0;56922;0;104319;945933;307462;96076;96294;253;1550339;0;107938;906143;1200781;341674;6667;0;2563203;0;116;0;0;0;0;0;116;192;7337;4882;11941;20020;174782;487919;707073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3241722
BIC;32119;b1;C;2;;199;SAO PAULO;SP;01/06/2013;10432892;106494;2016734;2173782;1481275;149314;8990;0;5936588;3528;120301;230131;220714;29256;743;0;604672;26379;676095;246458;596;0;0;0;949527;206;21925;8849;2063;487;0;0;33529;1661;819986;998108;84311;6331;0;0;1910397;22210;76398;117174;82838;25975;5330;0;329924;0;0;0;0;0;0;0;0;522;44438;83499;573;0;0;0;129033;0;0;0;0;0;0;0;0;539221
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;01/06/2013;10248795;31774;1262281;1205566;312182;36920;102;0;2848824;5658;77482;74692;62922;534;0;0;221287;19820;272594;207891;0;0;0;0;500304;11962;1384314;333475;43874;64;0;0;1773688;52801;992509;1407019;749610;170892;10169;0;3383000;25894;292445;14228;2628;94;0;0;335289;547;17970;83547;94248;49314;699;0;246324;4815;179533;710674;45057;0;0;0;940078;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;01/06/2013;8920115;3946;19793;43189;71325;19874;868;0;158995;24255;331200;282969;442717;67091;46;0;1148277;0;0;0;0;0;0;0;0;5582;1014301;18166;0;0;0;0;1038049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23288;732209;1890929;2887778;947293;93297;0;6574793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;01/06/2013;8919201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3302;183367;49914;0;0;0;0;236583;529;174962;29558;4209;0;0;0;209258;276;542699;780606;217400;27849;0;0;1568831;16457;877026;1317652;922863;102091;12126;105;3248320;29;171492;402384;762898;317360;152227;0;1806390;0;13034;19495;23084;4436;0;0;60050;0;0;0;0;0;0;0;0;1789769
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;01/06/2013;8195354;112327;280090;586404;594160;94477;113197;73581;1854237;30317;76146;182631;177988;98406;249816;3565;818868;157989;122948;218165;4199;0;0;0;503301;12061;40393;3457;3;0;0;0;55914;0;0;0;0;0;0;0;0;153601;92387;122391;155952;84903;122521;4946;736701;3492;300934;697276;594368;566586;1552426;203804;3918885;70786;43571;40125;16909;12064;123499;495;307448;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2013;6309648;413;53;2382;9132;0;0;0;11980;3526;5481;16628;33552;26887;23385;0;109459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3462;2112;26841;25792;24240;43817;0;126265;4454;175999;456122;1167922;827680;889892;375;3522444;6433;150999;230887;727187;594706;829288;0;2539500;0;0;0;0;0;0;0;0;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;01/06/2013;5936891;63958;828720;1100988;488698;18505;60;0;2500928;5466;26206;47933;50357;3151;0;0;133114;2072;69343;24836;0;0;0;0;96251;477;130999;34813;0;0;0;0;166289;7166;197771;208126;443;0;0;0;413506;21139;200129;235189;50731;3576;0;0;510765;153;46975;36090;35345;5454;0;0;124016;0;22908;46389;10179;0;0;0;79476;0;0;0;0;0;0;0;0;1912546
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;01/06/2013;5588580;5236;85155;110605;1806;0;0;0;202803;61;2364;6782;10963;1921;0;0;22091;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;16881;59475;0;0;0;0;76357;0;177860;432487;190805;31452;102629;116;935349;35;14066;44032;106863;92327;85413;0;342736;0;1513760;2155323;311843;25061;3256;0;4009244;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/06/2013;5329604;14337;43628;140894;33393;16889;186;0;249326;34031;123867;334887;610301;196577;163;0;1299827;0;0;0;0;0;0;0;0;352;1025349;2542525;3260;0;0;0;3571486;0;0;0;0;0;0;0;0;674;208248;42;0;0;0;0;208965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;01/06/2013;5124661;37300;717297;591148;592513;280602;0;0;2218860;1;0;0;0;0;0;0;1;0;0;8540;0;0;0;0;8540;0;0;0;0;0;0;0;0;7094;593273;553880;184879;73630;10200;0;1422956;217;109933;9171;55452;17181;14467;0;206421;2854;62929;151551;325472;163657;113179;0;819643;0;1981;11839;5208;0;0;0;19028;0;0;0;0;0;0;0;0;429212
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;01/06/2013;4828993;18;2913;6450;6919;1549;5645;0;23492;25;4463;12371;26663;10209;46;0;53776;0;0;0;0;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2218;429310;932383;188816;18289;2087;0;1573103;29;4176;12996;31849;23694;17159;0;89903;0;455118;1427487;1032920;146252;26918;0;3088696;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;01/06/2013;4535979;345;433672;714493;210358;19016;0;0;1377884;1727;141122;315904;286697;14004;1;0;759456;0;83068;111101;0;0;0;0;194169;0;622930;93310;0;0;0;0;716239;0;116960;101955;0;0;0;0;218915;0;2361;5983;12062;8658;4391;0;33455;935;103122;341350;546835;163338;76841;0;1232421;0;297;783;1951;410;0;0;3441;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;01/06/2013;4134103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87463;96097;159116;76539;0;0;419216;0;105838;280700;271527;110876;8621;0;777562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2937325
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2013;4112218;60826;543353;824888;554672;68653;12871;0;2065262;920;12630;26400;22233;1022;0;0;63205;56008;784961;130562;0;0;0;0;971531;12064;177270;9084;0;0;0;0;198419;157;23578;17562;0;0;0;0;41297;22983;34111;80789;227954;74679;25289;107;465911;0;488;555;0;0;0;0;1043;0;7266;13899;2171;234;196938;0;220509;0;38991;28688;17292;70;0;0;85040;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;01/06/2013;4034239;112409;370907;654314;535019;29546;0;0;1702195;333;1442;2749;2224;119;1;0;6869;114493;849230;280300;0;0;0;0;1244023;13528;127382;9214;1068;171;0;0;151363;9902;98588;325131;0;0;0;0;433621;25633;65461;76833;17688;0;0;0;185615;742;33401;85146;146308;33587;10061;0;309243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1309
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;01/06/2013;3785505;7673;25209;52718;115528;57400;0;0;258528;0;0;0;0;0;0;0;0;0;0;10081;20160;0;0;0;30241;0;5665;2229;0;0;0;0;7894;0;645837;1024978;535352;515761;175597;0;2897525;0;17275;23639;25207;9642;5244;0;81005;0;3006;7684;25365;14260;143;0;50458;0;9992;23349;43891;40369;38743;0;156344;0;0;0;0;0;0;0;0;303510
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;01/06/2013;3290443;6914;16677;58757;111278;128815;0;0;322441;8050;60050;146593;198284;43850;5689;0;462515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24902;225972;615966;1108744;407130;122772;0;2505487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;01/06/2013;3178381;33248;274852;533023;361854;6010;28649;0;1237635;66524;244409;430802;330263;67282;10561;4074;1153916;542;0;0;0;0;0;0;542;0;0;0;0;22518;0;0;22518;22054;153093;315307;208244;22326;0;0;721024;2203;5983;29449;0;5111;0;0;42746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;01/06/2013;3149377;3602;51907;237117;239155;47928;108007;0;687718;2037;20069;55440;145441;129675;102748;0;455410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;499;1517;2034;489;20;0;4564;2100;75399;224662;597091;407248;565900;129;1872529;0;5130;46696;26210;18204;32917;0;129156;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/06/2013;3095129;2436;3195;6304;3599;40;0;0;15573;5991;58039;133215;162188;21064;11;0;380508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248410;92409;0;0;0;0;340819;12819;179202;519502;1085122;546219;15365;0;2358228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;01/06/2013;2534766;16634;267583;465360;381265;75300;6708;0;1212849;2053;15635;17993;11625;1600;0;0;48906;0;24110;6917;0;0;0;0;31027;991;215180;12462;0;0;0;0;228634;4839;76098;218220;0;0;0;0;299157;5992;107245;52716;59798;26750;28436;8908;289846;980;27411;71909;156294;33967;5650;0;296210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128138
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;01/06/2013;2387381;0;48983;74981;4704;0;0;0;128668;0;0;0;0;0;0;0;0;0;14650;26708;0;0;0;0;41359;0;235355;101614;26166;0;0;0;363134;0;281586;337484;0;0;565581;0;1184651;0;176;409;0;0;0;0;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;668984
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/06/2013;2356143;0;0;0;0;0;0;0;0;4150;338494;705487;950776;198079;23912;0;2220898;0;0;0;0;0;0;0;0;105;11730;0;0;0;0;0;11836;0;0;0;0;0;0;0;0;0;11287;28550;66910;16664;0;0;123410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;01/06/2013;2352306;0;220085;139240;0;0;0;0;359325;5489;23662;60311;61856;16428;0;0;167747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;625250;276733;0;0;0;0;902142;11276;144893;200387;366018;127123;97;0;849794;546;6769;21815;30053;11396;2719;0;73298;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2013;2169121;0;0;0;0;0;0;0;0;1288;21153;62451;101448;25003;0;0;211343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1086;51449;233792;711849;360265;476892;2415;1837749;537;1783;5869;34470;43691;33678;0;120028;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;01/06/2013;1870049;12141;430394;130751;141832;29591;58;0;744766;0;0;1429;185000;0;0;0;186429;3039;37401;4287;0;0;0;0;44727;104;2158;18;0;0;0;0;2280;4088;8989;15768;0;0;0;0;28845;25420;789;1023;2292;206317;723;0;236564;1320;13513;105814;110009;92158;188324;58869;570007;64;10877;28330;10580;122;6459;0;56432;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;01/06/2013;1760650;5939;74357;175660;198906;45494;3990;0;504346;1170;15942;37582;41571;4183;7;0;100455;13450;208204;95345;11;0;0;0;317011;7049;100161;96440;73;0;0;0;203724;1705;65834;169553;2901;0;0;272;240264;12096;10514;29305;66835;53342;52007;0;224098;230;9417;28654;66454;28382;14259;0;147397;713;387;9268;6339;545;6102;0;23354;0;0;0;0;0;0;0;0;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;01/06/2013;1748604;0;89786;659836;198105;171842;14683;0;1134253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40696;55837;118803;11336;8137;5425;240234;0;1611;3926;6184;2062;354;0;14138;0;1408;6058;31414;26401;84097;32376;181755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178225
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;01/06/2013;1633344;17258;139503;182461;150433;13308;13870;0;516832;890;6704;16445;16101;91;0;0;40232;13093;663452;782;0;0;0;0;677327;5743;144329;10708;8762;0;0;0;169542;677;93347;118563;1850;0;0;0;214437;287;2258;766;0;0;0;0;3310;529;1416;2036;191;0;0;0;4172;1030;1539;4922;0;0;0;0;7491;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;01/06/2013;1631691;0;0;0;0;0;0;0;0;3252;313358;1180100;122633;12334;15;0;1631691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/06/2013;1609442;0;0;0;0;0;0;0;0;250;944;1837;3501;750;0;0;7281;0;0;0;0;0;0;0;0;0;201066;0;0;0;0;0;201066;0;0;0;0;0;0;0;0;140;223;617;1078;146;0;0;2204;5334;106071;307698;681852;289423;8515;0;1398891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;01/06/2013;1543122;0;21996;18503;14240;30;0;0;54769;17;30508;98451;218072;29395;0;0;376444;0;135261;0;0;0;0;0;135261;0;10028;7718;7021;0;0;0;24767;5;418795;395186;0;0;0;0;813986;0;14178;17894;3204;0;0;0;35277;0;4270;7250;71152;10709;5801;0;99181;0;2479;959;0;0;0;0;3438;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;01/06/2013;1477233;24004;220032;273264;371855;39104;0;0;928260;1372;2395;5323;8967;237;0;0;18293;7168;18713;21278;0;0;0;0;47159;13634;74445;7523;0;0;0;0;95603;0;0;0;0;0;0;0;0;5741;34619;29092;35813;13281;15796;1762;136104;5238;12387;25279;124464;32627;8887;160;209042;5;9473;9457;5750;1442;434;0;26561;1032;2852;3611;3808;4874;34;0;16211;0
RURAL;31244;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2013;1411381;164635;129084;211770;271101;84428;7409;0;868426;0;704;741;252;0;0;0;1697;2016;31542;43882;0;0;0;0;77440;12312;31155;779;0;0;0;0;44246;5395;6271;22979;0;0;0;0;34645;16151;14053;6430;4094;10597;0;0;51325;0;0;0;0;0;7475;0;7475;0;5627;16517;1870;1557;7836;0;33406;0;0;0;0;0;0;0;0;292719
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;01/06/2013;1397778;0;0;0;0;0;0;0;0;8445;68694;168371;201322;33422;9;0;480261;0;0;0;0;0;0;0;0;0;756;2911;1325;0;0;0;4992;0;0;0;0;0;0;0;0;978;120530;74491;3551;4;84;0;199640;7426;47666;127170;217098;54535;123;0;454018;3719;15706;52261;101883;61119;24181;0;258868;0;0;0;0;0;0;0;0;0
