Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;41244;809036;4591635;12352706;23177659;-1498428;21679232;138;133149;55824;-7964;181147;2936377;3765581;574160;46889875;55824;46834051
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;41244;4462969;19801127;5007340;4626436;-249318;4377118;0;0;0;0;0;5337758;59395;1262286;40307993;0;40307993
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;41244;23319;12138374;14698465;467251;-51814;415437;0;0;0;0;0;9071408;100537;103630;36551169;0;36551169
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;41244;121853;6514841;11243163;11323086;-798757;10524329;0;0;0;0;0;2901938;381202;201561;31888888;0;31888888
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;41244;149262;7264776;2417807;1982712;-8804;1973907;0;0;0;0;0;19308660;217412;39905;31371729;0;31371729
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;41244;26161;1213397;237731;21861388;-995224;20866164;10353;1483687;1027248;-75229;2446060;1609288;342265;181280;26922345;1027248;25895096
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;41244;41797;1489409;1728536;17859043;-894509;16964534;876;50519;29437;-6462;74370;3223998;1021330;1362072;25906045;29437;25876608
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;41244;96732;4270011;3886385;5380899;-258259;5122640;5333;433314;0;0;438647;6490751;302888;107338;20715391;0;20715391
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;41244;22327;6553053;3210163;8744658;-10631;8734027;0;0;0;0;0;192245;547648;91491;19350956;0;19350956
BIC;32119;b1;;C;2;SAO PAULO;SP;41244;209599;1594222;2324283;10700685;-499480;10201205;3138;505736;129934;-26392;612416;2595551;679393;246945;18463614;129934;18333680
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;41244;34336;509392;2171520;9957659;-858216;9099443;8206;759959;436829;-57303;1147691;4188922;411118;1206275;18768696;436829;18331868
BANCOOB;51750;b1;;C;2;BRASILIA;DF;41244;9538;5292675;3758131;5101231;-33699;5067532;0;0;0;0;0;307665;348871;70258;14854670;0;14854670
ALFA;51293;b1;;C;2;SAO PAULO;SP;41244;7576;894189;4378474;7976307;-114654;7861653;5129;366622;77788;-4556;444984;904157;137979;262057;14891069;77788;14813281
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;41244;87523;1886333;1845059;7688659;-163581;7525078;0;0;0;0;0;1861591;193800;90159;13489543;0;13489543
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;41244;172039;3352138;491652;8133026;-395567;7737458;59;8863;3491;-12;12401;903510;530348;211233;13410780;3491;13407289
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;41244;422585;3378099;1635259;5551329;-111325;5440004;0;0;0;0;0;2124345;7950;44245;13052486;0;13052486
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;41244;67601;2628342;861259;7129949;-377437;6752512;0;0;0;0;0;2103369;399479;204807;13017369;0;13017369
BANESTES;30159;b1;;C;1;VITORIA;ES;41244;181066;5030442;2068557;3394719;-154037;3240682;479;170826;82386;-5017;248673;696481;808237;200679;12474816;82386;12392430
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;41244;12393;1669960;1304082;2789356;-273469;2515886;5717;528322;65127;-3034;596133;5537434;88591;74492;11798971;65127;11733844
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;41244;142534;37610;0;8583332;-234229;8349103;2123;390436;255109;-9552;638116;1832857;10276;8111;11018607;255109;10763499
FIBRA;49951;b1;;C;2;SAO PAULO;SP;41244;52270;848936;700502;7255857;-349524;6906334;0;0;0;0;0;1452638;334512;264153;10559343;0;10559343
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;41244;71377;1193996;5452136;2292698;-66010;2226688;0;0;0;0;0;996917;354141;222542;10517798;0;10517798
PINE;50304;b1;;C;2;SAO PAULO;SP;41244;126109;397585;4300688;4191265;-182353;4008912;0;0;0;0;0;1231458;192612;150811;10408176;0;10408176
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;41244;217841;2662729;3889309;115062;-155;114908;0;0;0;0;0;2838408;1228;51522;9775945;0;9775945
BRB;31976;b1;;C;1;BRASILIA;DF;41244;113001;336755;1290613;6382220;-287235;6094985;0;0;0;0;0;903485;526545;163102;9428487;0;9428487
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;41244;1169;527095;107052;6078692;-126302;5952390;5514;688763;493788;-8853;1179212;1704437;187365;203821;9862540;493788;9368753
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;41244;54;0;1279034;7872861;-282016;7590845;0;0;0;0;0;469442;0;24077;9363452;0;9363452
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;41244;481;4036477;2584208;0;0;0;0;0;0;0;0;1194530;257;17674;7833626;0;7833626
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;41244;15168;2139969;1541210;251101;-7533;243568;0;0;0;0;0;2987982;911;60716;6989525;0;6989525
BES;51482;b2;;C;3;SAO PAULO;SP;41244;21062;339842;4515824;1399165;-2805;1396360;0;0;0;0;0;273489;4520;139514;6690610;0;6690610
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;41244;1412;284921;20090;4649707;-239774;4409933;1421;665311;270070;-17814;918987;247978;13914;5976;5903212;270070;5633142
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;41244;5262;1902320;993150;582354;-7386;574968;0;0;0;0;0;2064204;51241;40304;5631449;0;5631449
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41244;324;65201;5389989;0;0;0;0;0;0;0;0;174103;58;91;5629766;0;5629766
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;41244;3;1586191;3495540;175746;-8;175738;0;0;0;0;0;117086;88;55722;5430370;0;5430370
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;41244;3208;501985;225392;4511984;-116542;4395442;570;19868;3265;-2676;21028;238564;14286;7652;5407557;3265;5404291
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;41244;1671;1629608;451324;1119020;-38736;1080284;0;0;0;0;0;41381;1307900;24208;4536374;0;4536374
SOFISA;31873;b1;;C;2;SAO PAULO;SP;41244;48021;914292;560899;1671659;-97654;1574006;1898;164626;119519;-5698;280344;387768;565776;304181;4635288;119519;4515769
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;41244;598;403743;10029;3780912;-264758;3516154;872;134304;56304;-5217;186262;324496;21078;7881;4470240;56304;4413936
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;41244;89545;117856;542886;2218192;-185483;2032709;0;177;15;0;191;1380202;76875;115228;4355492;15;4355478
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;41244;20453;1412273;1;632123;-8985;623138;392616;1509641;17923;-22966;1897214;112580;163872;53830;4283361;17923;4265438
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;41244;18246;429535;726728;2271949;-82855;2189094;0;0;0;0;0;550771;62753;56619;4033745;0;4033745
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;41244;7153;0;541514;3149298;-101724;3047574;170;61463;33668;-579;94722;114087;13409;2269;3820729;33668;3787061
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;41244;121;453082;260276;2395119;-72643;2322476;0;0;0;0;0;67889;90093;592616;3786553;0;3786553
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;41244;111833;588945;484973;2158198;-55210;2102988;0;0;0;0;0;127484;259723;52311;3728257;0;3728257
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;41244;10469;391126;248492;2394912;-50644;2344269;1923;420855;254972;-4794;672957;224515;12935;25842;3930604;254972;3675632
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;41244;1158;342333;204422;2872671;-141192;2731479;3;644;535;-112;1071;282056;22990;26608;3612117;535;3611582
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;41244;1501;162093;590417;2220985;-116598;2104387;0;0;0;0;0;259191;74914;148920;3341422;0;3341422
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;41244;6853;58919;245503;2479257;-46840;2432417;456;288642;211614;-2747;497966;257978;0;1147;3500783;211614;3289168
ING;51073;b1;;C;3;SAO PAULO;SP;41244;491;810141;533688;305191;0;305191;0;0;0;0;0;1625189;766;3961;3279426;0;3279426
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;41244;3164;55017;0;3103483;-73568;3029915;0;0;0;0;0;63003;70943;4157;3226199;0;3226199
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;41244;3125;19779;0;3005902;-92758;2913144;3515;173462;70495;-8063;239409;82673;578;32345;3291054;70495;3220558
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;41244;2276;0;1162713;1908164;-41911;1866253;0;0;0;0;0;33802;40866;114583;3220492;0;3220492
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;41244;1344;957867;950437;902998;-60277;842721;0;0;0;0;0;255644;35848;151930;3195791;0;3195791
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;41244;13714;0;136206;934355;-293579;640777;0;0;0;0;0;2310643;3893;31208;3136441;0;3136441
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;3;RIBEIRAO PRETO;SP;41244;7;2629943;368561;40;-4;36;0;0;0;0;0;1328;2;50667;3050545;0;3050545
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;41244;80880;173404;585936;1567997;-43753;1524244;0;0;0;0;0;151438;347842;78329;2942073;0;2942073
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;41244;62557;1100140;482952;51683;-482;51202;0;0;0;0;0;1187752;3547;19130;2907279;0;2907279
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;41244;3894;750956;1494432;0;0;0;0;0;0;0;0;583876;666;66347;2900171;0;2900171
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;41244;645;0;575729;2285335;-76025;2209310;0;0;0;0;0;45291;129;4365;2835468;0;2835468
BBM;30207;b1;;C;2;SALVADOR;BA;41244;15479;432477;752230;1052898;-10840;1042058;0;0;0;0;0;406510;4372;51782;2704909;0;2704909
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;41244;25079;237253;495216;1131142;-17015;1114127;0;5998;4454;0;10452;694484;33871;35652;2646133;4454;2641679
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;41244;34296;507723;495184;744297;-1333;742964;0;0;0;0;0;648143;141359;3055;2572724;0;2572724
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;41244;40857;0;172117;848216;-87942;760273;0;0;0;0;0;1528103;4099;7428;2512878;0;2512878
HONDA;51396;b2;;C;3;SAO PAULO;SP;41244;5331;155979;105;2103133;-130493;1972640;74;8108;7550;-175;15557;141381;18935;3451;2313380;7550;2305830
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;41244;4;681917;1455771;50938;-11;50926;0;0;0;0;0;61659;23;21202;2271503;0;2271503
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41244;44287;391509;102745;735285;-17473;717812;0;0;0;0;0;737331;1184;190;1995059;0;1995059
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41244;331;916365;718766;49160;-315;48845;0;0;0;0;0;23791;138231;130760;1977090;0;1977090
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41244;27;1542343;267785;84357;-483;83875;0;0;0;0;0;3084;574;56684;1954372;0;1954372
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;41244;241;17750;270347;1358416;-39606;1318810;989;134860;9144;-1268;143726;58849;52837;88624;1951184;9144;1942040
WESTLB;51554;b1;;I;3;SAO PAULO;SP;41244;15788;28731;532895;449258;-1638;447621;0;0;0;0;0;803317;372;2843;1831567;0;1831567
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41244;8986;33191;544744;954075;-41959;912116;0;0;0;0;0;239235;22333;48128;1808733;0;1808733
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;41244;105;295243;117959;1049970;-100848;949121;0;0;0;0;0;271172;54087;49639;1737327;0;1737327
BANIF;20255;b1;;C;3;SAO PAULO;SP;41244;8436;40531;393500;1111739;-177867;933873;0;0;0;0;0;245559;99556;12081;1733536;0;1733536
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;41244;33286;206377;1885;963881;-269135;694746;0;0;0;0;0;743333;318;1572;1681516;0;1681516
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;41244;273509;268362;54477;492698;-23651;469047;0;0;0;0;0;485637;8016;34084;1593132;0;1593132
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;41244;246;249882;163463;680445;-225102;455343;0;0;0;0;0;701772;0;960;1571666;0;1571666
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41244;1449;672293;205141;307377;-4308;303069;0;0;0;0;0;281073;4022;47676;1514722;0;1514722
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;41244;8804;0;444724;957553;-18969;938584;0;0;0;0;0;8663;21003;76833;1498611;0;1498611
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41244;98;24311;234;1435478;-48846;1386633;379;28174;3099;-1260;30392;49964;2624;2243;1496499;3099;1493399
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;41244;18188;76531;1302450;18493;-3;18490;0;0;0;0;0;57141;216;13611;1486627;0;1486627
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41244;6;961119;426350;40287;-853;39435;0;0;0;0;0;3491;26;41631;1472058;0;1472058
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;2;RIO DE JANEIRO;RJ;41244;3612;179060;288148;0;0;0;0;0;0;0;0;961930;7358;16752;1456860;0;1456860
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41244;4887;600317;297642;0;0;0;0;0;0;0;0;550879;179;683;1454587;0;1454587
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41244;28;0;672445;687433;-4826;682608;0;0;0;0;0;17221;72;909;1373282;0;1373282
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;41244;187556;249140;275118;167519;-13699;153820;0;0;0;0;0;464494;30136;6350;1366614;0;1366614
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;41244;26146;0;0;0;0;0;23918;1292587;14816;-29035;1302286;46347;273;2130;1377182;14816;1362366
OMNI;50940;n1;;C;2;SAO PAULO;SP;41244;7134;35988;114550;986717;-132140;854577;0;0;0;0;0;172315;124047;51009;1359622;0;1359622
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;41244;15711;669326;41740;789722;-198208;591513;0;0;0;0;0;19974;321;16452;1355038;0;1355038
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41244;6419;145222;653375;322292;-5141;317151;0;0;0;0;0;71704;69638;21485;1284994;0;1284994
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41244;70914;135866;231562;806410;-31656;774754;0;0;0;0;0;21120;4055;21416;1259687;0;1259687
FATOR;50122;b1;;C;2;SAO PAULO;SP;41244;2939;61001;763616;73297;-1042;72256;0;0;0;0;0;199021;937;140326;1240096;0;1240096
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41244;0;11901;605026;611155;-19776;591379;0;0;0;0;0;16000;773;3083;1228163;0;1228163
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;41244;3694;109492;152498;901378;-50352;851026;0;0;0;0;0;31035;67341;9964;1225049;0;1225049
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41244;2;505641;516077;141861;-660;141201;0;0;0;0;0;28838;9;15176;1206945;0;1206945
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;41244;26;18734;268798;912887;-20396;892491;0;0;0;0;0;2935;5163;15841;1203988;0;1203988
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41244;10360;233127;0;871400;-12875;858525;0;0;0;0;0;26467;0;0;1128480;0;1128480
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;41244;29;31619;282798;11134;-136;10999;0;0;0;0;0;5853;697978;4475;1033750;0;1033750
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41244;1598;589710;3340;433519;-9491;424028;0;0;0;0;0;2362;1021;199;1022257;0;1022257
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41244;24714;234192;353980;42186;-13975;28211;0;0;0;0;0;361098;6805;661;1009661;0;1009661
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41244;1347;374124;28883;557635;-29542;528093;269;58699;37708;-2919;93758;2220;9519;2706;1040650;37708;1002941
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;41244;2373;8850;311626;5235;-28;5208;0;0;0;0;0;15730;645626;5959;995371;0;995371
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41244;7448;88;30997;518652;-28023;490629;0;0;0;0;0;14067;377819;46291;967339;0;967339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;41244;14965;1130;0;604193;-29242;574951;0;0;0;0;0;14012;316394;45710;967162;0;967162
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;41244;110744;147752;221775;352673;-26320;326353;0;0;0;0;0;80866;2081;1573;891144;0;891144
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41244;8070;0;213;277964;-7758;270206;0;0;0;0;0;14728;554305;14576;862097;0;862097
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41244;6759;4546;698;484576;-40478;444098;0;0;0;0;0;17293;316569;45107;835071;0;835071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;41244;5764;134;12333;476295;-20477;455818;0;0;0;0;0;13447;300869;33289;821653;0;821653
BMW;51420;n1;;C;3;SAO PAULO;SP;41244;7446;64000;11107;553919;-9119;544800;86;138328;98874;-755;236533;48765;4704;984;918338;98874;819464
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41244;704;5268;357030;397519;-31930;365588;0;0;0;0;0;28313;4196;49091;810191;0;810191
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41244;12;34369;0;740759;-27623;713136;0;0;0;0;0;21633;29593;739;799482;0;799482
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;;I;2;VITORIA;ES;41244;10767;32175;3054;440096;-94830;345265;0;0;0;0;0;356309;4313;21521;773405;0;773405
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41244;630;55140;226284;386116;-36052;350063;0;0;0;0;0;92533;39730;2085;766465;0;766465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41244;2291;450;122867;244966;-25128;219838;0;0;0;0;0;7996;382653;30235;766330;0;766330
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41244;15;0;158023;632436;-41862;590574;0;0;0;0;0;9857;1624;3236;763328;0;763328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41244;4126;40436;0;500568;-21315;479253;0;0;0;0;0;4637;187818;30765;747035;0;747035
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41244;3457;296662;363131;49998;-815;49184;0;0;0;0;0;4585;1712;8162;726893;0;726893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41244;175;0;391413;250962;-1270;249692;0;0;0;0;0;58722;5001;16352;721355;0;721355
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41244;136;0;573517;107218;-743;106475;0;0;0;0;0;1186;9963;5321;696597;0;696597
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41244;273;295111;10992;314376;-8140;306236;0;0;0;0;0;34922;9196;38894;695624;0;695624
