Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;01/06/2014;16041354;0;10836441;2333797;1247358;504285;206819;172635;156313;583708;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2014;14837755;1485242;4207454;2073990;1895583;1109919;159978;38082;43172;480;3823855
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;01/06/2014;14526298;0;11939452;1063387;470915;207337;136386;125593;113745;469483;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;01/06/2014;11702776;4280895;4015197;1867964;170835;413975;205041;60813;134485;553572;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;01/06/2014;10898887;10434689;407953;7775;19534;4314;10863;0;0;13758;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;01/06/2014;10673902;5582;9343284;465088;622040;65961;34558;27143;20433;89813;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;01/06/2014;10548560;138954;3809536;5493120;719277;142769;54368;27405;27316;135815;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;01/06/2014;10516793;4218576;5311469;489857;157035;87364;21957;21354;134363;74818;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;01/06/2014;10416241;345850;2737177;4198411;1025506;77799;30573;9517;6545;51163;1933699
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;01/06/2014;10314965;4114141;2843253;993468;750118;362000;250494;280406;192920;163382;364784
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;01/06/2014;9653799;1197286;2841484;4831060;281401;79676;99614;12706;742;53712;256120
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;01/06/2014;9478962;7637;4508731;4000878;333355;191194;68579;40836;50074;266648;11029
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;8662037;876901;4573065;1652485;308065;410865;159068;154852;185954;340782;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;01/06/2014;8533103;5379524;1379205;712574;385488;211289;131072;53462;51899;228590;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;01/06/2014;8408285;1592995;6033832;264910;121010;67133;44741;53038;40981;189646;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;01/06/2014;7984697;4966550;2593549;315364;61749;15519;5714;9735;2687;13830;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;01/06/2014;7781998;898813;5143030;1494333;173430;15783;5061;5656;4937;40956;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;01/06/2014;6251779;872952;1689344;1830965;718534;246181;36178;26783;62751;7731;760359
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;01/06/2014;5605983;467674;1948056;1691404;976153;344889;6150;36062;5733;129864;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;01/06/2014;5139207;1529015;2126396;1157834;148720;46087;21622;16144;1251;92137;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;01/06/2014;5101369;0;3661550;417620;604892;201978;21918;22428;14455;156529;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;01/06/2014;4843614;334813;1116390;461821;206545;0;0;18845;0;25092;2680107
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;01/06/2014;4789412;50255;1917491;1648970;183984;124536;98404;59625;49098;304550;352497
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;01/06/2014;4703878;1609198;940978;951221;1007689;52904;43422;23682;38391;36394;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;01/06/2014;4479133;90112;2642601;1234710;431068;33222;11523;6588;5395;23914;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;01/06/2014;4261108;2194487;1040040;411306;208332;112064;69837;77838;20524;126681;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;01/06/2014;3696842;749936;1157715;1199745;394053;63421;28148;22215;19907;61701;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;01/06/2014;3655378;24592;3222727;73514;50146;53822;32494;26328;24408;147347;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;01/06/2014;3603391;1913139;876404;293705;92009;369158;27613;10985;7872;12505;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;01/06/2014;3600397;0;2824519;126358;82787;107051;74995;74794;60691;249200;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;01/06/2014;3595772;824309;1160671;748269;613409;54405;55436;21940;23178;94156;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;01/06/2014;3486879;865929;1191247;1011490;268736;76851;17170;45364;2884;7208;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;01/06/2014;3468627;3308;1870605;519166;768990;91624;46981;41872;34302;91780;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;01/06/2014;3443224;384773;2272223;395080;267056;72207;13974;7446;5870;24596;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;01/06/2014;3235206;0;2484702;545896;89233;27891;16877;11808;9647;49152;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;01/06/2014;3149539;918450;1656562;260966;79900;42236;22115;18683;16566;134061;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;01/06/2014;2930128;71706;1400817;964299;145765;104400;34445;20229;8104;33153;147210
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;01/06/2014;2908235;0;2630239;14913;76208;27610;11745;26696;11577;109246;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;01/06/2014;2719011;605417;1233797;730301;31174;55332;9612;3790;4102;45486;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;01/06/2014;2310296;102963;1975374;60948;37226;8226;5385;9593;10704;99879;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;01/06/2014;2302716;1150625;325608;260524;78862;0;837;0;0;0;486259
ING;51.073;b1;C;3;;199;SAO PAULO;SP;01/06/2014;2219573;2198273;21300;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;01/06/2014;2166078;933255;150885;70062;0;0;0;0;0;0;1011876
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;01/06/2014;2016396;281120;719947;900985;63311;18334;12513;2496;4282;13407;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;1928614;235;1518171;129929;94811;56001;15212;13698;10240;90317;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;01/06/2014;1883661;0;1335779;441874;52252;16793;6993;5621;4234;20114;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;01/06/2014;1838820;0;1225721;112288;67098;73657;60399;56553;48978;194125;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;01/06/2014;1816743;0;460550;476104;803874;15915;7908;20245;2629;29519;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;01/06/2014;1710763;1449688;23928;0;13465;18906;0;0;0;0;204777
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;01/06/2014;1665835;641637;546385;318363;58415;43435;15534;5383;9589;27095;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;01/06/2014;1628259;0;475008;685230;349271;58731;7097;16218;7830;28873;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;01/06/2014;1580354;542438;880404;33160;56395;22463;11673;6759;6219;20844;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;01/06/2014;1550549;704606;691932;98869;20112;18741;3642;1147;2245;9255;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;01/06/2014;1491036;0;1005908;73572;61114;47172;45801;35812;38905;182752;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;01/06/2014;1451399;0;1162235;182817;51889;17927;8737;4876;4032;18885;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;01/06/2014;1434433;710759;658617;44225;6315;0;0;11307;0;3209;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;01/06/2014;1389678;1035453;287823;21515;1511;0;0;43375;0;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;01/06/2014;1351641;120688;534187;395307;255918;2201;21;11;12058;15304;15947
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;01/06/2014;1338824;295535;688627;173124;72588;26695;3258;16844;22887;39266;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;01/06/2014;1316455;0;739997;340083;152645;83178;380;93;0;79;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;01/06/2014;1303161;124935;559385;257701;237805;33042;11805;15458;11684;51346;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;01/06/2014;1278766;1172072;106694;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;01/06/2014;1250255;795612;2;403308;13804;37530;0;0;0;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;01/06/2014;1210112;0;770485;35141;77365;51019;42901;41482;24660;167059;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;01/06/2014;1191563;621307;281999;133261;98832;8844;10345;4487;6029;26460;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;01/06/2014;1185551;78348;954498;42170;45139;14739;7166;6413;8471;28606;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;01/06/2014;1080411;885042;142258;14248;8763;8944;3558;2152;2681;12766;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;01/06/2014;1052127;0;105514;386195;413891;69294;28035;9761;3386;36051;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;01/06/2014;1049064;292486;549862;28033;16013;9191;140208;3295;3984;5992;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;01/06/2014;976890;11325;641711;188242;64792;16387;9372;16600;4987;23474;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;01/06/2014;972854;224700;283541;237605;128865;92526;1861;620;877;2259;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;01/06/2014;949586;0;141231;355769;210400;91451;35960;27277;21435;66063;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;01/06/2014;883537;412752;146255;159010;114515;20209;8723;3945;4480;13647;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;01/06/2014;858715;4735;242315;443930;57054;55478;35026;4003;277;15896;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;01/06/2014;831255;0;285344;423179;51836;27370;4102;6532;3324;29568;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;01/06/2014;780688;265443;131272;205355;98132;5567;11721;20385;8325;34486;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;01/06/2014;772446;78355;438412;223744;18028;6643;4393;1986;31;854;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;01/06/2014;767442;0;293272;382402;50399;17801;3654;4576;1819;13519;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;01/06/2014;727781;60286;536454;120459;6511;1177;660;433;324;1477;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;01/06/2014;698605;10680;99200;69227;44075;28094;153836;120540;9809;163143;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;01/06/2014;662339;68308;115833;426645;50713;840;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;01/06/2014;660559;0;179147;148388;251018;49032;10535;6351;2292;13796;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;01/06/2014;660532;0;546190;53571;26580;9766;4533;3753;2474;13665;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;01/06/2014;599178;0;123632;154897;235804;45435;13632;6206;2231;17342;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;01/06/2014;576132;305;112497;296315;106147;14130;3294;12992;4914;25537;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;01/06/2014;562850;0;370452;32664;23927;16581;14502;14182;14156;76388;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;01/06/2014;558685;0;272887;223727;43429;4695;2967;440;3507;7035;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;01/06/2014;540132;491750;12440;23;12;15;15;11;9;35858;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;01/06/2014;530224;133;482821;12180;10104;2301;8915;2515;1743;9512;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;01/06/2014;525694;2030;206252;214161;94985;1866;0;0;0;6400;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;01/06/2014;519671;0;1371;208474;244084;19445;9044;6951;5821;24480;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;01/06/2014;486633;0;254204;160587;39665;17594;2179;2247;2103;8053;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;01/06/2014;477581;0;99136;299337;48791;14915;3792;3268;944;7397;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;01/06/2014;464687;72177;155359;193484;35740;4166;929;529;243;2060;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;01/06/2014;462413;105543;131534;124264;70544;5964;1313;2877;1878;18495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;01/06/2014;457278;0;98157;150364;166534;20783;7908;3395;1336;8802;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;01/06/2014;451282;0;235380;164541;26384;15435;2797;2217;755;3773;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;01/06/2014;449245;121683;327562;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;01/06/2014;439592;0;39615;146995;225328;13237;2528;1341;231;10318;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;01/06/2014;435330;24548;363072;11258;16756;3264;1631;3982;1214;9605;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;01/06/2014;430261;0;37920;110844;242360;13525;2043;3598;6676;13295;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;01/06/2014;427760;0;229613;133680;39359;8839;989;1328;1187;12765;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;01/06/2014;420114;29334;343978;30964;14998;516;19;160;113;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;01/06/2014;411484;0;94316;188945;104625;10903;3495;1877;1544;5779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;01/06/2014;409961;0;89155;106126;177519;20180;6887;4230;778;5085;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;01/06/2014;407024;10;214360;137653;18583;16815;2646;1053;6486;9419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;01/06/2014;402748;0;354804;30115;12346;1093;580;1679;823;1308;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;01/06/2014;400897;53;170066;134445;58814;8080;4693;8120;8822;7804;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;01/06/2014;399875;0;297053;52099;19323;5046;125;5025;1840;19365;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;01/06/2014;399743;1399;392508;4013;116;0;284;5;1389;30;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;01/06/2014;399591;0;196934;169074;22222;2173;4182;974;262;3770;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;01/06/2014;389167;179;124115;223190;29305;3360;1872;1327;691;5128;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;01/06/2014;388704;0;20913;127813;200846;17398;4640;3232;928;12933;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;01/06/2014;387100;61;57328;265385;37644;14477;1349;769;928;9158;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;01/06/2014;375012;0;43446;254949;58679;6846;2459;2131;1040;5462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2014;373382;33;229385;103787;16189;11078;1037;908;5503;5463;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;01/06/2014;371050;0;264478;75884;10791;2566;703;778;262;15588;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;01/06/2014;358774;0;71795;108194;147211;12253;7449;2216;885;8772;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;01/06/2014;355470;0;61011;199631;58883;17001;3023;6753;3121;6047;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;01/06/2014;355071;0;41049;51799;160296;82912;7796;3007;752;7461;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;01/06/2014;351597;0;263320;49197;0;17775;0;918;0;20387;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;01/06/2014;347800;820;124755;138318;62364;564;7233;0;0;13746;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;01/06/2014;340732;0;175245;131328;20413;3378;4768;2226;998;2376;0
SANTINVEST;50.816;n1;C;2;;197;FLORIANOPOLIS;SC;01/06/2014;338007;0;257365;54409;9077;2445;3070;4183;336;7121;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;01/06/2014;330450;0;87251;139891;74429;14661;1369;2379;1012;9459;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2014;329565;14305;99958;100125;93617;17189;1950;423;762;1237;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;01/06/2014;328668;308571;0;20096;0;0;0;0;0;0;0
