Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;14654129;38087;679442;1555773;1639719;176948;6503;0;4096473;2797;150680;386422;555647;150490;11753;14452;1272242;6999;808369;857260;16901;0;0;0;1689528;28953;3631565;653963;42037;12826;0;0;4369343;7275;792159;687818;241473;19441;0;0;1748167;58882;42891;23457;5208;174;0;0;130613;1219;34265;73137;74289;13583;274;0;196767;5638;5940;164642;49666;0;0;0;225886;0;0;0;0;0;0;0;0;925111
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;12866385;0;274779;388081;391717;80378;0;0;1134955;0;0;0;0;0;0;0;0;0;147140;84126;0;0;0;0;231266;317;1576660;152916;5540;1159;0;0;1736593;0;1131033;5726016;650336;100855;0;0;7608240;0;45230;1998389;11871;0;0;0;2055489;0;265;455;22;0;0;0;741;0;12354;73566;13183;0;0;0;99102;0;0;0;0;0;0;0;0;0
VOTORANTIM;51011;b1;C;2;S2;199;SAO PAULO;SP;01/03/2020;12188473;27595;325345;612872;848815;187001;8439;0;2010068;17227;182364;438806;566808;84028;782;0;1290014;0;1327;432;0;0;0;0;1759;0;566902;260297;106936;56037;0;0;990172;19130;584542;1080522;1035808;190182;31056;0;2941241;52512;3976;195073;149786;109297;517027;670316;1697986;0;77282;204639;377926;188594;31406;0;879847;0;19200;210705;86367;37684;32323;0;386279;0;0;0;0;0;0;0;0;1991107
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/03/2020;11925654;1703;33254;74241;111035;24577;0;0;244810;10844;469164;1425722;3288257;1552062;46350;0;6792399;0;0;0;0;0;0;0;0;25296;1168727;943735;0;0;0;0;2137758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13668;341828;897541;1201681;261648;34320;0;2750687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/03/2020;10421518;5491;145274;460852;947085;142871;25931;0;1727505;0;0;0;0;0;0;0;0;0;3424;20532;0;0;0;0;23957;0;40029;183319;20821;0;0;0;244168;101999;2203829;2490885;2267773;594574;12251;0;7671310;24818;25780;60595;47356;32977;16613;0;208138;0;3520;2501;3621;0;0;0;9643;21117;80079;172336;134788;74838;53639;0;536798;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2020;10259211;0;0;0;0;0;0;0;0;0;2;6;249;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12319;306248;785180;1716030;963684;1587249;71722;5442432;1228;348106;680388;1565946;1033832;1186996;26;4816522;0;0;0;0;0;0;0;0;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2020;9992153;5400;30300;74333;82994;15887;843;0;209757;27599;543045;1513459;2451017;881028;5044;0;5421191;0;0;0;0;0;0;0;0;22257;478771;1913310;13438;0;0;0;2427776;0;0;0;0;0;0;0;0;0;53748;0;0;0;0;0;53748;31396;253933;612553;851352;129577;871;0;1879682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;9373190;1890;177702;211939;289391;60677;0;0;741599;119;9702;34753;51363;7090;96;0;103124;0;11898;0;0;0;0;0;11898;341;1075;2093;4033;1455;102;0;9099;13493;996329;1390468;778174;93341;0;0;3271805;72473;62318;385949;111312;7809;1037;34874;675772;0;0;0;0;0;0;0;0;0;8731;98422;8365;0;0;0;115518;0;0;0;0;0;0;0;0;4444373
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/03/2020;8968082;74217;525204;1327247;1545220;466198;165270;24732;4128088;672;15524;42868;84447;43730;29102;0;216343;29166;303723;207524;0;0;0;0;540412;3214;114681;10578;0;0;0;0;128474;11839;305769;595658;4554;624;0;0;918443;184656;281712;199460;312040;193117;237948;102636;1511571;9073;42165;144836;242910;99842;71894;0;610720;2481;86117;218768;27998;18310;16025;0;369699;21384;15453;65250;213895;92025;3007;0;411014;133319
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2020;5426588;24272;53657;145593;193395;50545;69496;127;537085;15713;80612;207819;317057;13666;18933;15;653814;806;1817;4316;0;0;0;0;6939;527;5015;400;0;0;0;0;5942;1059;72687;773486;0;0;0;0;847232;6254;11342;28959;30965;20165;54183;77321;229190;7523;78040;120752;375654;352101;1400425;469098;2803593;5961;4168;44490;277220;10264;690;0;342793;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/03/2020;5212249;542;5521;16337;26537;9972;19587;0;78497;3373;261091;736562;1393346;476838;1951;0;2873162;0;0;0;0;0;0;0;0;1;170034;323436;0;0;0;0;493471;0;0;0;0;0;0;0;0;153;2989;8921;16224;6710;2417;0;37415;10909;191529;476236;796485;234939;19607;0;1729705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;5112657;5665;149993;319757;497842;14362;21432;1862;1010913;0;0;0;0;0;0;0;0;303;38809;0;0;0;0;0;39112;20840;1828921;100199;0;0;0;2479;1952440;9362;141012;193161;157843;9314;0;14925;525617;1434;8530;17677;3134;140;0;41325;72241;0;20412;68378;99407;0;0;0;188197;0;6294;10123;0;0;0;0;16416;0;0;0;0;0;0;0;0;1307722
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2020;4848958;7821;1813567;662180;0;0;0;0;2483568;6748;109069;282224;514513;208834;3678;0;1125066;0;0;0;0;0;0;0;0;947;110549;3426;0;0;0;0;114923;0;0;0;0;0;0;0;0;10279;9641;4937;21026;10441;2465;0;58788;7504;69775;183673;368954;123890;129;0;753926;0;50286;28219;117856;91256;25070;0;312687;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;4579428;205;109087;479069;286198;18226;0;0;892784;1231;130601;275937;295572;51703;25806;0;780849;0;140917;169092;0;0;0;0;310009;0;657447;682980;2472;0;0;0;1342899;0;93682;364393;24889;0;0;0;482963;3308;603;800;0;0;0;0;4710;832;46737;132005;507449;69752;7263;0;764038;0;85;248;662;180;0;0;1176;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/03/2020;4325831;0;91622;198708;780;0;0;0;291111;30;23461;109022;36938;1205;0;0;170655;0;0;0;0;0;0;0;0;28050;2350660;1354026;75499;26518;29311;0;3864065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;4290628;0;32199;62891;132474;0;0;0;227564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1706482;1847730;324686;0;0;0;3878898;0;154120;0;0;30046;0;0;184166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/03/2020;4274586;391;132372;268202;489988;91843;16163;5751;1004711;0;25517;83893;20204;7765;0;0;137379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9275;177010;373358;341096;78657;0;0;979395;4515;37299;282376;302568;80142;1000;0;707899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1445202
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/03/2020;4225799;6722;49149;115454;315968;88258;8418;100108;684079;3003;51523;180089;301212;126498;52445;709;715479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1858;13110;62195;71827;16622;348;0;165960;8156;139753;374264;784306;454455;331330;29995;2122261;709;54116;203371;112717;97565;69543;0;538020;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/03/2020;3954809;0;1165;904;291;0;0;0;2361;3296;211882;596384;1263334;419933;2718;0;2497548;0;0;0;0;0;0;0;0;0;67293;0;0;0;0;0;67293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3059;139529;379176;679175;186164;504;0;1387607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;3953714;5247;67103;130757;477295;141595;3750;0;825747;0;4845;147266;417850;117850;589252;294513;1571576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15233;923135;129107;19323;0;0;1086797;0;270;0;0;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469323
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/03/2020;3843783;18437;518086;701453;564889;51874;0;0;1854738;28;148;387;625;12;0;0;1200;13411;376005;271331;40400;0;0;0;701147;6546;348025;17535;0;0;0;0;372105;6710;309926;277695;80531;12438;0;0;687300;744;44963;53551;6518;1738;1160;0;108674;0;0;0;0;0;0;0;0;0;0;40784;0;0;0;0;40784;0;0;0;0;0;0;0;0;77836
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;3434303;0;16505;39409;0;0;0;0;55914;0;47919;93338;33736;0;0;0;174993;0;42201;63243;0;0;0;0;105444;0;34455;0;0;0;0;0;34455;0;851837;1251530;831696;0;0;0;2935064;0;176;0;128257;0;0;0;128433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;3332916;0;107599;117653;104894;48405;0;0;378551;0;0;0;360900;0;0;0;360900;0;0;0;0;0;0;249476;249476;215;311395;14778;0;0;0;0;326387;0;1209354;641485;94343;70757;0;0;2015939;0;58;1604;0;0;0;0;1663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;3256792;75883;343188;657117;403531;118266;43773;0;1641759;0;6730;6498;5292;0;0;0;18521;374;21584;32092;49983;0;0;0;104032;16153;408189;58727;0;0;0;0;483068;27582;179393;292046;76969;16981;0;0;592971;8208;96726;26104;48001;47110;70574;0;296723;0;5617;21972;14618;5401;0;0;47608;0;0;2022;0;0;0;0;2022;0;0;0;0;0;0;0;0;70088
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/03/2020;3038303;71456;112133;249762;303529;90406;25608;0;852894;0;0;0;0;0;0;0;0;1029;24715;52321;1323;0;0;0;79388;389;731378;422783;1887;0;0;0;1156437;26904;276831;266213;101702;0;0;0;671649;20288;5953;4309;6799;0;0;0;37349;0;0;0;0;0;0;0;0;1663;21734;78802;16007;0;0;0;118207;0;0;0;0;0;0;0;0;122380
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/03/2020;2841381;0;0;0;0;0;0;0;0;4358;371777;263162;238037;15589;23;0;892945;0;0;0;0;0;0;0;0;6;857250;1073415;0;0;0;0;1930671;0;0;0;0;0;0;0;0;0;2069;10655;4526;516;0;0;17765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/03/2020;2560337;0;854;129;901;730;0;0;2614;2374;54580;102754;156334;36577;11307;0;363927;0;0;0;0;0;0;0;0;0;1165218;36242;2759;0;0;0;1204219;0;0;0;0;0;0;0;0;502;25226;54194;114172;63903;28416;0;286413;892;5463;11999;10142;367;0;0;28864;410;152569;44375;255287;156506;65153;0;674301;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2020;2552149;0;95053;185189;268009;107278;2;0;655531;972;21069;57926;120768;61095;6579;81;268490;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17786;222448;922775;3646;0;0;52;1166706;21;26645;65353;156152;73251;22072;1978;345472;0;4495;11671;30611;22165;46985;18;115945;0;0;0;0;0;0;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/03/2020;2537883;0;88127;228326;25703;0;0;0;342155;0;0;0;0;0;0;0;0;0;126440;62467;0;0;0;0;188907;0;249542;179570;118689;0;0;0;547800;0;553971;546748;0;0;0;0;1100719;0;309694;45685;2923;0;0;0;358301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;2536490;0;43569;10767;27471;4994;0;0;86801;4247;58163;175309;144385;30811;11;0;412926;0;0;0;0;0;0;0;0;4631;23091;381762;41538;6997;0;0;458018;8;216668;927687;434291;0;0;0;1578654;0;0;0;0;0;0;0;0;21;48;22;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/03/2020;2534690;0;1378;45951;90000;0;0;0;137329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;772207;593274;1031880;0;0;0;2397361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/03/2020;2393509;13858;131363;253523;229575;19052;1069;0;648440;0;8;11;0;0;0;0;19;2657;179703;0;0;0;0;0;182359;497;674404;196369;24338;0;0;0;895607;17502;231068;168663;28662;0;0;0;445896;134;1906;13598;15638;10947;0;0;42223;0;501;1091;101;0;0;0;1693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177272
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/03/2020;2059371;0;125278;155592;74282;1538;0;0;356691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;286;511;0;0;0;901;0;413240;408988;0;0;0;0;822228;0;0;0;0;0;0;0;0;0;2021;0;20000;0;0;0;22021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;857530
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2020;2012733;0;0;0;0;0;0;0;0;87;1745;4282;10039;1541;0;0;17694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80103;157299;0;0;0;0;237402;0;54627;85326;235440;131352;129075;0;635820;48;84965;201987;425702;190618;91410;0;994730;0;3141;10425;31372;28688;53441;19;127087;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2020;1982895;9736;100721;166281;284041;17890;1036;29585;609291;169;235;607;913;293;516;0;2734;0;696;1437;2;0;0;0;2134;0;2425;39;0;0;0;0;2463;3094;2561;66736;47109;66824;52082;0;238407;23586;4317;7073;9198;4442;66927;0;115543;17733;63019;48979;186822;145997;392297;84723;939570;509;6094;39037;14048;5000;8067;0;72754;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/03/2020;1958452;0;0;0;0;0;0;0;0;4105;288947;743936;657858;16884;0;0;1711728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11708;180295;51574;3146;0;0;0;246724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/03/2020;1930233;0;78795;91070;178500;150000;0;0;498366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44315;16490;0;0;0;0;60805;0;222755;427949;299020;268352;0;0;1218075;0;1092;0;100000;0;0;0;101092;0;3877;7857;13728;4575;826;0;30863;0;3817;9582;7633;0;0;0;21032;0;0;0;0;0;0;0;0;0
