Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/03/2020;10600286;18222;385722;971873;2065589;1438503;1838812;0;6718721;17705;304969;547644;754502;481415;223173;0;2329408;683;7269;17530;24056;5744;0;0;55283;597;19043;42795;110966;105719;444063;330557;1053740;0;0;0;0;0;0;0;0;680;91845;52932;33221;14480;11574;0;204732;6380;45629;92974;16944;8588;9307;58580;238403;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;S4;41;SAO PAULO;SP;01/03/2020;10539921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7088434;1875944;538;0;0;0;8964917;0;0;0;0;0;0;0;0;672329;656286;242801;3588;0;0;0;1575005;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/03/2020;10261920;16;36547;93434;143441;51355;11128;0;335921;0;63;137;381;252;157;0;989;0;2711;7116;16331;5091;810;0;32060;0;5335;13184;34694;34229;151639;140255;379334;0;0;0;0;0;0;0;0;0;552418;1317543;3145330;2284781;2167399;0;9467472;114;5412;10247;23858;6309;204;0;46144;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/03/2020;10174501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521144;5582497;2544455;526390;15;0;0;10174501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;10071958;65287;547741;1610247;2725285;1189545;259683;918;6398706;31471;67959;139353;65621;1;0;0;304404;129;689;1680;3169;714;1;0;6381;0;0;0;0;0;0;0;0;116354;2010110;776197;204047;22534;0;0;3129241;0;0;7324;1048;0;0;0;8372;14590;38803;70539;76856;19661;4406;0;224855;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;9371976;6933;30028;84867;140053;68500;25455;27;355864;225506;315706;283299;13335;427;25;0;838299;33;14;29;35;3;0;0;113;0;0;0;0;0;0;0;0;343419;3690961;1209815;1724302;437747;5105;1;7411350;0;0;0;0;0;0;0;0;465;14543;32406;19882;3878;5394;0;76567;689783
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;8717502;55878;499337;1370059;2513954;1447974;676124;0;6563327;3433;95132;14868;13679;5001;5544;0;137657;38176;161978;379297;511979;57781;1338;0;1150550;11;39;67;184;195;1326;347;2170;29118;498896;8889;1956;709;50;0;539619;0;555;539;719;0;0;0;1813;1090;34860;93804;118922;35702;37946;42;322367;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/03/2020;7665826;2906;12109;34839;39692;7866;40;0;97452;3654;6137;10595;2100;0;0;0;22486;16027;148497;374753;542868;93458;161;0;1175766;0;0;0;0;0;0;0;0;452333;4038582;1745221;90918;7421;2;0;6334476;0;0;0;0;0;0;0;0;807;6442;13855;13397;1141;3;0;35646;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/03/2020;7574911;917;7858;19985;21288;2086;8;0;52144;420;841;1022;1387;702;6;0;4380;112580;991554;2596224;3344542;472778;710;0;7518388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/03/2020;7156013;3176;80675;206341;410030;206787;58377;0;965386;1149;19062;53508;100232;43876;16897;0;234724;0;0;2;4;2;0;0;8;27;1455;3280;8806;8394;36527;35043;93532;35277;627835;2758917;10116;10;0;0;3432155;0;129052;311558;746103;593295;624156;616;2404780;271;992;2115;6067;5001;10981;0;25427;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/03/2020;6978171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62338;973059;2306845;3094494;540599;837;0;6978171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/03/2020;6435422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18004;1474861;224868;2446379;1592101;542894;0;6299107;1964;60607;35936;29888;6896;1024;0;136315;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/03/2020;5922601;0;0;0;0;0;0;0;0;3;147;328;491;37;0;0;1006;20114;767623;1966797;2995392;143467;413;0;5893805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;4398;10596;11755;897;0;0;27789;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/03/2020;5773391;10669;220467;849502;1531490;853958;947824;0;4413911;20110;217095;438866;384924;117450;30202;0;1208647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4251;34995;13530;1073;0;0;1;53851;0;0;4650;466;282;204;0;5602;2882;11228;22071;30883;14257;9898;162;91381;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/03/2020;5641173;0;0;0;0;0;0;0;0;1;894;2033;3465;894;2;0;7289;620;5121;13202;23433;10124;226;0;52726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9311;1198370;232876;2124716;1488472;510805;0;5564550;1665;9054;5890;0;0;0;0;16609;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/03/2020;5290190;639;14656;35337;47822;14394;218;0;113065;2239;6900;13176;9330;63;1;0;31708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5394;34559;10331;2;0;0;0;50286;21613;13630;64646;568043;13782;3643;0;685356;66780;2816377;1430223;93282;1876;1140;96;4409774;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/03/2020;4697112;0;0;0;0;0;0;0;0;0;669;2520;3388;923;18;0;7519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18286;532172;828004;1912220;990919;321854;0;4603455;11;4735;11169;30385;20019;19820;0;86139;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/03/2020;4497441;390;859;1962;828;0;0;0;4040;261146;244578;170753;5973;0;0;0;682450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;919954;2120451;765443;5104;0;0;0;3810951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/03/2020;4063257;17946;317258;849873;1578876;881406;394025;0;4039384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505;1435;3614;7200;4656;6425;39;23873;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/03/2020;4057069;0;0;0;0;0;0;0;0;9;33;28;1;0;0;0;72;65241;608863;1398270;1864750;119875;0;0;4056998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/03/2020;3933798;10253;65830;204317;356468;206782;147951;0;991601;25;30;86;122;20;0;0;283;0;0;0;0;0;0;0;0;9815;35801;80630;197773;178446;568521;250138;1321124;132471;581675;196011;14441;149;0;0;924747;0;0;1500;0;0;0;0;1500;10133;32090;63782;174276;148418;262154;3690;694542;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/03/2020;3923364;14718;187926;477111;723282;311414;70397;0;1784848;87463;304833;622622;432994;111744;9255;0;1568912;4;821;1789;1528;0;0;0;4141;9;151;5034;8776;7291;20277;7747;49284;12726;261321;36259;511;0;0;0;310818;657;9517;13537;6268;7112;0;0;37092;38514;41434;38494;19617;5830;64;0;143954;24315
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;3920486;3883;231129;592176;999294;512162;262124;1;2600767;429;12652;32865;54233;8047;302;0;108528;3500;172347;424063;543844;65538;124;0;1209415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;7;64;977;619;108;0;0;0;1769;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/03/2020;3646350;29;1;0;0;0;0;0;30;30404;49905;116147;189136;4309;0;0;389902;0;0;0;0;0;0;0;0;7;52;132;348;164;317;74;1095;86760;242987;68800;489;0;0;0;399035;0;390;27151;22750;0;0;0;50291;37894;508733;625886;1491397;126926;350;14812;2805997;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/03/2020;3245310;0;0;0;0;0;0;0;0;15249;30045;12313;224;0;0;0;57831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637937;1975997;557423;16121;0;0;0;3187479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/03/2020;3231554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8493;298425;527776;1163915;650123;517071;60;3165863;112;4800;8662;21304;16348;11820;2646;65691;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/03/2020;3217695;0;0;0;0;0;0;0;0;58800;107881;142368;76225;3785;0;0;389058;122562;375229;793605;870648;71757;0;0;2233800;0;0;0;0;0;0;0;0;168975;283507;59708;295;0;0;0;512485;0;0;0;0;0;0;0;0;8622;36849;34983;1898;0;0;0;82352;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/03/2020;2875184;7110;94065;289300;544005;336563;232025;0;1503067;5215;36806;79813;71828;20268;124;0;214053;192;2853;8024;14084;3587;10;0;28750;192;5658;16705;43592;42253;177606;144875;430881;14801;330698;15819;3868;0;0;0;365186;5326;5286;80260;49316;9750;1060;0;150999;12010;48345;51147;46365;13295;11075;11;182248;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/03/2020;2744975;1;1;3;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;823244;938992;799986;57771;0;0;0;2619993;0;0;0;0;0;0;0;0;64242;46405;13083;1247;0;0;0;124976;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/03/2020;2617735;7;338;1202;2142;555;1;0;4245;16601;163835;367562;317869;69349;1357;0;936572;487;15241;39724;66323;12112;5;0;133892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8038;210495;884684;263071;33731;928;0;1400946;16631;76592;41614;5071;2130;42;0;142080;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;2608766;17769;195081;522281;973949;543611;278399;4;2531094;3;109;333;679;429;305;30;1887;3674;10350;18661;9550;216;0;0;42451;0;45;117;301;301;835;181;1780;84;792;0;0;0;0;0;876;0;0;0;0;0;0;0;0;1228;15438;4453;9231;327;0;0;30677;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/03/2020;2282407;35;552;1422;1536;77;0;0;3622;24036;223497;533420;641575;94064;32953;1036;1550581;1023;13182;34292;53237;7988;8;0;109729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22405;107014;250086;197516;30259;11123;71;618474;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/03/2020;2281344;4964;55814;113150;255551;214266;304626;46;948416;5949;102201;156524;139036;81866;37305;17;522897;0;0;0;0;0;0;0;0;385;5872;14258;36944;34999;142003;111033;345493;40492;221333;56680;368;0;0;0;318872;1629;6286;17248;34245;22085;17872;0;99365;3852;18588;19618;2579;1320;342;0;46300;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/03/2020;2066175;1;27;63;88;15;0;0;194;793371;741026;529931;771;0;0;0;2065099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;24;3;0;0;0;0;88;0;0;0;0;0;0;0;0;0;166;417;211;0;0;0;794;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/03/2020;2059874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55128;75549;191129;365440;267418;753188;336607;2044460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;374;1032;2596;2388;7571;1364;15414;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/03/2020;2001884;267;7805;27150;56046;35219;25267;0;151754;3091;72629;157311;141276;13240;800;0;388348;328;9164;26567;57233;23496;151;0;116939;0;0;0;0;0;0;0;0;7786;55367;16249;12;0;0;0;79414;1842;280361;282594;181854;16586;6127;0;769364;7553;199781;117157;96441;43766;31366;0;496065;0
BTG PACTUAL;49944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;01/03/2020;2001158;213;9617;25451;48802;28660;1638;0;114381;4594;1125283;88669;101132;4860;0;0;1324538;0;0;0;0;0;0;0;0;0;0;0;4966;0;0;0;4966;0;4;0;0;0;0;0;4;36;11;3598;4884;5073;20592;0;34195;4318;48245;60601;209249;10817;1895;0;335124;187950
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/03/2020;1842488;1348;28324;77249;153042;105227;101510;0;466700;2843;24774;46053;41602;3507;1587;0;120367;579;5602;17240;32671;5308;5;0;61405;0;0;0;0;0;0;0;0;12125;87127;25598;18;0;0;0;124868;2592;217277;310156;216582;73901;873;0;821381;12850;66611;83716;57839;22160;4591;0;247767;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/03/2020;1774130;1766;34565;86251;147526;73726;17684;0;361518;298059;373589;421940;36570;13;0;0;1130171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56967;201698;12562;2;0;0;0;271230;0;0;0;0;0;0;0;0;7916;497;2494;305;0;0;0;11213;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/03/2020;1760542;223;18506;20815;37919;21895;4658;0;104016;14490;228185;344643;612586;371216;85405;0;1656526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/03/2020;1693797;1294;20874;53686;91153;30081;3222;0;200311;79049;84449;125846;35208;4;0;0;324556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197856;723643;247042;388;0;0;0;1168930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/03/2020;1608146;284;2559;5643;7063;1573;6;0;17128;8975;82784;226985;120258;17197;4453;0;460653;10;1138;3219;4678;1013;86;0;10145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79716;223190;251440;277869;114551;105378;0;1052144;3835;34903;25145;899;1160;2135;0;68076;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/03/2020;1535607;0;0;0;0;0;0;0;0;24816;54539;127935;175613;94226;50965;39;528133;96;1990;5338;9080;1131;0;0;17635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505;84060;442066;229123;97648;24969;0;879370;6425;39202;17257;25960;12152;9473;0;110468;0
BANCO A.J. RENNER S.A.;92874270;b1;I;3;S4;8;PORTO ALEGRE;RS;01/03/2020;1470956;557;3313;9106;6212;308;1;0;19497;377;1625;3278;3335;217;0;0;8831;44124;181294;439990;657989;97119;0;0;1420516;0;0;0;0;0;0;0;0;7053;12276;1838;3;0;0;0;21171;0;0;0;0;0;0;0;0;64;133;730;14;0;0;0;941;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/03/2020;1310274;185;5461;14245;25048;11915;8191;0;65044;3341;50100;91677;111567;11943;142;0;268769;1288;11955;33856;62193;13215;52;0;122558;0;0;0;0;0;0;0;0;8083;54346;18295;12;0;0;0;80736;304;161709;245841;87686;33917;6942;0;536400;7516;51508;56319;58679;31416;31328;0;236765;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/03/2020;1299826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25449;143375;366065;670928;94009;0;0;1299826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/03/2020;1285346;19;656;1743;3048;1092;313;0;6871;643;100016;103612;132176;27206;293;0;363947;59;2813;7293;13837;3081;1;0;27084;0;0;0;0;0;0;0;0;2272;18663;5539;6;0;0;0;26481;556;362998;246079;40732;12645;4412;0;667422;3448;46962;64204;43153;21952;13822;0;193541;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/03/2020;1284678;0;0;0;0;0;0;0;0;0;88345;102323;1062100;31911;0;0;1284678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
