Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;42156;9306259;934381;10240640;2044307;12284948;79007878;1191055;1482;373482;19773;1585791;6705661;87299330;NA;0,1066;0,1173;0,1407;NA%;0,2176
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;42156;7105058;0;7105058;3862085;10967143;66292634;740851;27;2311764;34036;3086678;4406840;73786153;NA;0,0963;0,0963;0,1486;NA%;0,033
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;42156;6762640;0;6762640;0;6762640;37819429;2674343;47878;7896267;185130;10803617;4959101;53582147;NA;0,1262;0,1262;0,1262;NA%;0,13
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;42156;5790173;0;5790173;1243603;7033776;33175273;842436;0;427;18550;861413;5680699;39717386;NA;0,1458;0,1458;0,1771;NA%;0,038
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;42156;2813862;0;2813862;2480225;5294087;30701527;378887;2891;70391;0;452169;6129821;37283518;NA;0,0755;0,0755;0,142;NA%;0,0426
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;42156;2958521;0;2958521;1551300;4509821;17879098;180209;3135;4199626;845576;5228546;3134098;26241742;NA;0,1127;0,1127;0,1719;NA%;0,1293
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;42156;3807605;0;3807605;0;3807605;12789493;238712;1868;5794345;1636709;7671634;1798020;22259148;NA;0,1711;0,1711;0,1711;NA%;0,0113
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;42156;2788313;0;2788313;566914;3355227;16899899;110432;6912;2193847;19;2311210;2058884;21269993;NA;0,1311;0,1311;0,1577;NA%;0,0203
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;42156;2331932;0;2331932;713395;3045327;18832513;372538;36045;623573;0;1032156;712553;20577222;NA;0,1133;0,1133;0,148;NA%;0,0134
PAN;1000080257;b1;;C;2;SAO PAULO;SP;42156;2376249;0;2376249;914152;3290401;18538301;121469;0;606056;0;727525;705034;19970860;NA;0,119;0,119;0,1648;NA%;0,171
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;42156;2775159;0;2775159;1022707;3797866;18751847;0;0;0;0;0;573548;19325396;NA;0,1436;0,1436;0,1965;NA%;0,0096
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42156;2673551;0;2673551;0;2673551;15329979;2040;0;42427;0;44467;748704;16123150;NA;0,1658;0,1658;0,1658;NA%;0,1009
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;42156;1513026;0;1513026;569334;2082360;14129065;113773;155445;577064;0;846282;896446;15871793;NA;0,0953;0,0953;0,1312;NA%;0,0133
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;42156;2638754;0;2638754;0;2638754;12067977;199420;0;1233628;2538;1435586;956426;14459989;NA;0,1825;0,1825;0,1825;NA%;0,0874
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;42156;2166562;0;2166562;0;2166562;13048554;6793;0;0;12418;19211;711980;13779744;NA;0,1572;0,1572;0,1572;NA%;0,0158
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;42156;1723175;0;1723175;0;1723175;7426885;917006;0;3659416;0;4576422;810080;12813387;NA;0,1345;0,1345;0,1345;NA%;0,0185
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;42156;842272;0;842272;669142;1511414;11032611;52055;0;18863;2347;73265;989117;12094994;NA;0,0696;0,0696;0,125;NA%;0,1034
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42156;1454760;0;1454760;0;1454760;10154111;645;0;0;0;645;1178825;11333582;NA;0,1284;0,1284;0,1284;NA%;0,0228
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;42156;1210536;0;1210536;829417;2039954;10562439;62268;0;429561;0;491829;157448;11211716;NA;0,108;0,108;0,1819;NA%;0,3383
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42156;1424566;0;1424566;125262;1549828;10215341;0;0;0;0;0;783316;10998657;NA;0,1295;0,1295;0,1409;NA%;0,0015
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;42156;2179627;0;2179627;0;2179627;7697596;19338;43409;1248791;375955;1687493;912365;10297454;NA;0,2117;0,2117;0,2117;NA%;0,0072
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;42156;2102480;0;2102480;0;2102480;8539554;8735;0;740847;6173;755755;766553;10061861;NA;0,209;0,209;0,209;NA%;0,1138
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42156;4758667;0;4758667;0;4758667;941075;0;0;1636128;7168722;8804850;158272;9904197;NA;0,4805;0,4805;0,4805;NA%;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;42156;1450321;0;1450321;17481;1467802;4805731;2482616;0;1458874;73;3941563;1025929;9773224;NA;0,1484;0,1484;0,1502;NA%;0,0322
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;42156;1202698;0;1202698;214148;1416846;8979442;54651;271;48190;9963;113074;674637;9767153;NA;0,1231;0,1231;0,1451;NA%;0,1473
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42156;1173917;0;1173917;74501;1248418;8515069;1691;292909;646718;0;941318;110909;9567296;NA;0,1227;0,1227;0,1305;NA%;0,0239
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42156;665755;855;666610;397303;1063913;7615260;4834;0;1250;0;6084;646473;8267817;NA;0,0805;0,0806;0,1287;NA%;0,2497
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;42156;1106143;0;1106143;0;1106143;5008944;36840;0;1519036;19900;1575776;143166;6727887;NA;0,1644;0,1644;0,1644;NA%;0,0866
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42156;1230352;0;1230352;0;1230352;6127448;0;0;0;0;0;441669;6569117;NA;0,1873;0,1873;0,1873;NA%;0,0202
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42156;1061856;0;1061856;0;1061856;5294089;94221;0;436706;0;530927;421147;6246163;NA;0,17;0,17;0,17;NA%;0,0976
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;42156;1109531;0;1109531;0;1109531;5109062;21216;0;66052;0;87267;996589;6192919;NA;0,1792;0,1792;0,1792;NA%;0,1939
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42156;1175454;0;1175454;0;1175454;2596014;208923;78194;2396887;111570;2795574;745771;6137358;NA;0,1915;0,1915;0,1915;NA%;0,0145
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;42156;1148325;125817;1274142;0;1274142;5285511;15391;0;27702;168;43261;792387;6121159;NA;0,1876;0,2082;0,2082;NA%;0,0768
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42156;1987285;0;1987285;0;1987285;4403678;222033;2821;438154;125946;788953;393185;5585817;NA;0,3558;0,3558;0,3558;NA%;0,1614
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42156;733062;0;733062;622636;1355698;5194891;178080;0;11655;0;189735;182678;5567304;NA;0,1317;0,1317;0,2435;NA%;0,0031
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42156;776665;0;776665;80296;856961;4971475;415776;0;0;0;415776;163877;5551128;NA;0,1399;0,1399;0,1544;NA%;0,0056
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42156;766085;0;766085;0;766085;4967292;23215;0;216941;0;240155;210163;5417610;NA;0,1414;0,1414;0,1414;NA%;0,028
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42156;2554510;0;2554510;0;2554510;2584739;0;0;0;0;0;2729895;5314634;NA;0,4807;0,4807;0,4807;NA%;0,0068
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;42156;839300;0;839300;0;839300;4574502;12892;0;75563;0;88455;621948;5284905;NA;0,1588;0,1588;0,1588;NA%;0,0964
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;42156;1223668;0;1223668;0;1223668;3003232;43529;0;1250482;0;1294010;314427;4611669;NA;0,2653;0,2653;0,2653;NA%;0,0438
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42156;726015;0;726015;0;726015;4108630;49768;0;0;0;49768;260743;4419141;NA;0,1643;0,1643;0,1643;NA%;0,0033
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42156;1162291;0;1162291;0;1162291;3609924;11581;0;24202;27605;63387;634599;4307910;NA;0,2698;0,2698;0,2698;NA%;0,3981
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42156;468666;0;468666;84969;553635;4020582;22116;0;46391;0;68507;191145;4280235;NA;0,1095;0,1095;0,1293;NA%;0,0232
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42156;590164;0;590164;0;590164;3260826;4334;0;37015;0;41349;976976;4279151;NA;0,1379;0,1379;0,1379;NA%;0,0083
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42156;805111;0;805111;0;805111;3821833;4405;0;0;0;4405;272002;4098240;NA;0,1965;0,1965;0,1965;NA%;0,0051
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42156;685208;0;685208;24213;709421;3719735;0;0;0;0;0;317127;4036862;NA;0,1697;0,1697;0,1757;NA%;0,0173
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42156;564665;0;564665;0;564665;3748494;2262;0;0;0;2262;275065;4025821;NA;0,1403;0,1403;0,1403;NA%;0,0607
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42156;715271;0;715271;0;715271;3688905;0;0;7223;0;7223;307506;4003634;NA;0,1787;0,1787;0,1787;NA%;0,0612
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42156;550144;0;550144;0;550144;3869628;0;0;0;0;0;64550;3934178;NA;0,1398;0,1398;0,1398;NA%;0,0317
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42156;653904;0;653904;0;653904;2317116;47269;0;1339056;0;1386325;213056;3916497;NA;0,167;0,167;0,167;NA%;0,0495
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42156;1343223;0;1343223;0;1343223;3735828;9107;0;0;0;9107;158533;3903468;NA;0,3441;0,3441;0,3441;NA%;0,0256
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42156;1056322;0;1056322;0;1056322;3672542;0;0;0;0;0;212900;3885441;NA;0,2719;0,2719;0,2719;NA%;0,0199
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42156;421550;0;421550;0;421550;3154661;35092;21895;42264;1144;100396;157693;3412749;NA;0,1235;0,1235;0,1235;NA%;0,2245
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42156;895481;0;895481;0;895481;3233336;0;0;3427;0;3427;67415;3304179;NA;0,271;0,271;0,271;NA%;0,3357
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42156;860530;0;860530;0;860530;2245059;52176;0;803918;0;856094;167762;3268916;NA;0,2632;0,2632;0,2632;NA%;0,003
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42156;599249;0;599249;0;599249;2881769;1548;0;4367;0;5915;262155;3149838;NA;0,1902;0,1902;0,1902;NA%;0,1774
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42156;562864;0;562864;0;562864;2765281;3403;0;0;0;3403;272851;3041535;NA;0,1851;0,1851;0,1851;NA%;0,0117
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42156;735171;0;735171;0;735171;2709357;2336;0;0;0;2336;228683;2940376;NA;0,25;0,25;0,25;NA%;0,0072
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42156;853514;0;853514;0;853514;2513546;0;0;0;0;0;239869;2753415;NA;0,31;0,31;0,31;NA%;0,0006
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42156;413377;0;413377;0;413377;2414340;0;0;96410;0;96410;195940;2706691;NA;0,1527;0,1527;0,1527;NA%;0,107
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42156;478880;0;478880;9624;488504;2273844;39581;0;184553;0;224134;194716;2692694;NA;0,1778;0,1778;0,1814;NA%;0,072
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42156;559388;0;559388;0;559388;1720214;87659;0;643039;1;730699;188312;2639225;NA;0,212;0,212;0,212;NA%;0,0623
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42156;609569;0;609569;0;609569;2395851;37672;25;15445;4530;57672;179614;2633137;NA;0,2315;0,2315;0,2315;NA%;0,1874
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42156;386031;0;386031;0;386031;468266;108221;29125;1506447;60794;1704587;448905;2621758;NA;0,1472;0,1472;0,1472;NA%;0,05
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42156;976182;0;976182;0;976182;2172951;0;0;0;0;0;347423;2520373;NA;0,3873;0,3873;0,3873;NA%;0,0703
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42156;476145;0;476145;0;476145;1925807;5745;0;408227;0;413973;65560;2405339;NA;0,198;0,198;0,198;NA%;0,0121
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42156;265406;0;265406;40424;305830;2090684;0;0;5483;2;5485;302084;2398252;NA;0,1107;0,1107;0,1275;NA%;0,3216
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42156;244532;0;244532;62427;306959;2126111;0;0;0;0;0;122796;2248907;NA;0,1087;0,1087;0,1365;NA%;0,0203
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42156;381515;0;381515;0;381515;1620170;0;0;1507;0;1507;608003;2229680;NA;0,1711;0,1711;0,1711;NA%;0,1587
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42156;215143;0;215143;151084;366226;1632374;8760;2;280091;18364;307217;278764;2218355;NA;0,097;0,097;0,1651;NA%;0,1512
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42156;306567;0;306567;0;306567;1900082;7411;3335;36036;2965;49747;147947;2097776;NA;0,1461;0,1461;0,1461;NA%;0,0315
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42156;659113;0;659113;0;659113;2083077;NA;NA;NA;NA;NA;NA;2083077;NA;0,3164;0,3164;0,3164;NA%;0,0258
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42156;449041;0;449041;0;449041;1881765;10213;0;4599;0;14813;125445;2022022;NA;0,2221;0,2221;0,2221;NA%;0,0008
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42156;231390;69724;301113;0;301113;1497101;0;0;0;0;0;340255;1837356;NA;0,1259;0,1639;0,1639;NA%;0,0103
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42156;351990;0;351990;0;351990;1609851;2520;0;27818;0;30338;180717;1820906;NA;0,1933;0,1933;0,1933;NA%;0,0151
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42156;430760;0;430760;0;430760;1120559;29725;0;459997;0;489722;108994;1719275;NA;0,2505;0,2505;0,2505;NA%;0,0056
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42156;229184;0;229184;56540;285724;1253993;118129;327;224191;7791;350438;102378;1706808;NA;0,1343;0,1343;0,1674;NA%;0,0238
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42156;559668;0;559668;0;559668;682080;35450;0;632999;0;668449;344124;1694653;NA;0,3303;0,3303;0,3303;NA%;0,0455
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42156;255176;0;255176;0;255176;1544356;0;0;0;0;0;147236;1691592;NA;0,1508;0,1508;0,1508;NA%;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42156;471914;0;471914;0;471914;1543591;19671;0;0;0;19671;116719;1679980;NA;0,2809;0,2809;0,2809;NA%;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42156;515021;0;515021;0;515021;1109989;458155;0;9;0;458165;44427;1612580;NA;0,3194;0,3194;0,3194;NA%;0,0164
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42156;275240;0;275240;0;275240;1196158;219408;0;0;0;219408;155723;1571289;NA;0,1752;0,1752;0,1752;NA%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42156;298830;0;298830;2332;301162;1396160;83013;0;0;0;83013;84661;1563834;NA;0,1911;0,1911;0,1926;NA%;0,0611
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42156;233722;0;233722;0;233722;884612;67732;0;10343;0;78076;598357;1561044;NA;0,1497;0,1497;0,1497;NA%;0,0962
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42156;309827;0;309827;0;309827;1220878;0;0;0;0;0;250458;1471336;NA;0,2106;0,2106;0,2106;NA%;0,0225
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42156;386082;0;386082;0;386082;1306252;NA;NA;NA;NA;NA;NA;1306252;NA;0,2956;0,2956;0,2956;NA%;0,0029
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42156;803928;0;803928;0;803928;1148684;0;0;0;0;0;155886;1304570;NA;0,6162;0,6162;0,6162;NA%;0,0016
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42156;245198;0;245198;0;245198;1162555;0;0;0;0;0;74254;1236809;NA;0,1983;0,1983;0,1983;NA%;0,0055
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42156;363107;0;363107;0;363107;1070812;0;0;2959;3401;6360;101323;1178495;NA;0,3081;0,3081;0,3081;NA%;0,0344
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42156;270349;0;270349;0;270349;914925;43922;0;100761;28951;173634;87818;1176377;NA;0,2298;0,2298;0,2298;NA%;0,4094
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42156;188944;0;188944;0;188944;1044946;0;0;0;0;0;94933;1139878;NA;0,1658;0,1658;0,1658;NA%;0,2185
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42156;150127;0;150127;0;150127;1069717;4622;0;31594;6184;42399;25337;1137454;NA;0,132;0,132;0,132;NA%;0,0295
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42156;187084;0;187084;5830;192914;1054184;0;0;0;0;0;67254;1121438;NA;0,1668;0,1668;0,172;NA%;0,191
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;;I;3;SAO PAULO;SP;42156;142473;0;142473;94295;236769;432058;643990;0;0;0;643990;33898;1109946;NA;0,1284;0,1284;0,2133;NA%;0,0307
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42156;305846;0;305846;0;305846;608563;35335;0;297939;0;333273;146923;1088759;NA;0,2809;0,2809;0,2809;NA%;0,0074
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42156;363912;0;363912;0;363912;989639;0;1431;0;0;1431;52870;1043940;NA;0,3486;0,3486;0,3486;NA%;0,0005
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42156;193644;0;193644;0;193644;914967;0;0;0;0;0;114525;1029493;NA;0,1881;0,1881;0,1881;NA%;0,0914
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42156;223494;0;223494;0;223494;949533;2856;546;7592;0;10994;60670;1021198;NA;0,2189;0,2189;0,2189;NA%;0,4442
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;42156;186446;0;186446;0;186446;912606;0;0;17;0;17;75862;988485;NA;0,1886;0,1886;0,1886;NA%;0,0045
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;42156;144805;0;144805;0;144805;946083;23252;0;30;0;23282;0;969365;NA;0,1494;0,1494;0,1494;NA%;0,3383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42156;189092;0;189092;0;189092;859258;0;0;0;0;0;61342;920600;NA;0,2054;0,2054;0,2054;NA%;0,1547
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42156;146498;0;146498;13758;160256;816074;0;0;0;0;0;58438;874512;NA;0,1675;0,1675;0,1833;NA%;0,1142
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42156;165592;0;165592;10955;176547;635939;10005;0;706;0;10711;224271;870922;NA;0,1901;0,1901;0,2027;NA%;0,032
