Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42156;5401775;5355244;4625111;4336778;776665;58208;856961;0,1544;0,0056;2;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42156;5393230;4777068;4579113;4272696;814116;6817;805111;0,1965;0,0051;1;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42156;5216915;3272267;4609137;4381902;607778;46133;599249;0,1902;0,1774;73;40
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42156;4922859;4334077;4346614;4235662;576245;24427;562864;0,1851;0,0117;2;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42156;4701176;3325163;3388786;2766380;1312390;202530;1056322;0,2719;0,0199;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42156;4657515;4194808;4066883;1184568;590632;107131;590164;0,1379;0,0083;3;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42156;4622403;107471;4466416;86;155987;0;63644;0,1235;0,0647;0;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42156;4547789;4379773;3194777;191110;1353012;238724;1343223;0,3441;0,0256;1;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42156;4499659;2159949;3961475;3701926;538183;-141424;421550;0,1235;0,2245;14;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42156;4314046;3625600;3569381;3457871;744665;-31595;564665;0,1403;0,0607;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42156;4277403;4008085;3590491;3358856;686912;7928;709421;0,1757;0,0173;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42156;4205193;1915732;3937632;3270644;267561;28235;305830;0,1275;0,3216;63;9
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42156;4078120;4066700;3345199;3278916;732922;1748;726015;0,1643;0,0033;1;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42156;3851651;1829572;3171111;2916466;680540;34417;609569;0,2315;0,1874;17;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42156;3686333;1986888;2646356;2595844;1039977;57954;976182;0,3873;0,0703;0;52
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42156;3621121;0;3412800;3173522;208321;12461;131911;0,2756;0,2128;0;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42156;3535399;57748;3345663;3156690;189736;8249;105895;0,1285;0,415;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42156;3472558;31762;3128092;213473;344466;15095;223494;0,2189;0,4442;0;1
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42156;3174671;1656165;2257595;1520944;917076;106175;895481;0,271;0,3357;2;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42156;3160384;1161268;2584539;2379452;575845;16822;559388;0,212;0,0623;9;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42156;2946058;1997382;385708;0;2560351;497670;2554510;0,4807;0,0068;1;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42156;2937875;2043513;2488833;2220560;449041;31354;449041;0,2221;0,0008;1;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42156;2835991;1086959;2329853;1650297;506138;-15339;476145;0,198;0,0121;1;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42156;2706723;2273236;1952873;761360;753849;28831;735171;0,25;0,0072;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42156;2699953;1815667;2040565;1919231;659388;64728;659113;0,3164;0,0258;0;83
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42156;2644958;54324;2507781;77045;137177;5712;77373;0,1132;0,4311;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42156;2559636;51883;2439232;0;120404;277;55474;0,1572;0,0354;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42156;2533601;2444233;1680087;505028;853514;132390;853514;0,31;0,0006;1;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42156;2508488;580161;2032026;1175419;476462;110689;366226;0,1651;0,1512;4;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42156;2484150;615;2076268;2676;407882;39594;386031;0,1472;0,05;3;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42156;2447493;1589471;1968506;1782207;478987;20106;488504;0,1814;0,072;8;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42156;2416191;1564697;2073339;1937624;342852;14399;306567;0,1461;0,0315;0;25
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42156;2397107;2268181;1906277;287208;490830;113930;413377;0,1527;0,107;1;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42156;2315686;1919352;2066951;1853834;248735;11342;306959;0,1365;0,0203;1;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42156;2237438;1540913;1997221;1328744;240217;-7451;301113;0,1639;0,0103;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42156;2190373;1771660;1870486;1701522;319886;15942;309827;0,2106;0,0225;37;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42156;2174683;690279;1743839;1393825;430844;20119;430760;0,2505;0,0056;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42156;2132549;283220;1961530;1363509;171019;8097;176547;0,2027;0,032;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42156;2102717;1482549;1715687;1402873;387031;27200;381515;0,1711;0,1587;43;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42156;2097021;23465;1790436;886012;306586;16181;305846;0,2809;0,0074;1;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42156;1997796;803017;1645438;1450590;352357;-8308;351990;0,1933;0,0151;3;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42156;1961371;961324;1597459;1488042;363912;45290;363912;0,3486;0,0005;0;39
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42156;1929811;480601;1692104;1324384;237708;-3316;285724;0,1674;0,0238;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42156;1801706;1192853;1468899;878827;332807;19755;301162;0,1926;0,0611;0;27
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42156;1741951;1190551;1486775;1456706;255176;14825;255176;0,1508;0;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42156;1687120;18647;1632813;1108721;54307;575;54307;0,1528;0,2013;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42156;1673394;1220074;1275043;1223751;398351;41190;386082;0,2956;0,0029;0;5
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42156;1658510;908651;1141430;1084267;517080;-22869;515021;0,3194;0,0164;2;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42156;1572990;860019;178014;87665;1394976;41570;304992;0,7711;0,0055;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42156;1531583;918070;1320126;894804;211456;11064;188944;0,1658;0,2185;0;73
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42156;1513975;1070580;1249609;867066;264366;2915;193644;0,1881;0,0914;1;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42156;1506623;111541;1174088;1073694;332534;-50112;270349;0,2298;0,4094;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42156;1492274;626297;1256939;1145668;235334;17418;215229;0,2567;0,1057;0;42
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42156;1485439;387055;1245498;622680;239941;21847;233722;0,1497;0,0962;12;1
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42156;1442435;1042488;388494;341901;1053941;35124;803928;0,6162;0,0016;0;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42156;1401896;1297955;1117788;882338;284108;-1081;245198;0,1983;0,0055;2;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42156;1338695;393541;1180482;1144414;158213;18344;146695;0,2038;0,0404;0;34
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42156;1338208;107036;1222463;0;115745;6505;115314;0,3409;0,0444;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42156;1322242;125684;1184569;1086456;137674;0;134405;0,593;0,0904;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42156;1311184;817085;1101828;778803;209356;17981;192914;0,172;0,191;0;44
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42156;1181182;500482;818076;774190;363107;33836;363107;0,3081;0,0344;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42156;1175916;702055;969262;719384;206654;14750;189092;0,2054;0,1547;0;42
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;42156;1170412;1162922;693537;546960;476875;6681;471914;0,2809;0;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42156;1161489;320496;944363;850840;217126;22107;201265;0,3231;0,0659;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42156;1149833;591660;986785;665495;163048;19765;160256;0,1833;0,1142;0;42
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42156;1129783;24880;1034515;0;95267;2808;78761;0,4869;0,4513;0;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42156;1115464;707416;994077;650322;121387;6025;113604;0,1334;0,1868;46;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42156;1111976;47500;1011908;195616;100068;6173;73617;0,3583;0,371;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42156;1109597;516133;913474;598658;196123;19216;171550;0,2017;0,1048;0;15
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;42156;1081515;426756;919638;761027;161877;-48734;144805;0,1494;0,3383;11;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42156;1074791;447769;934155;807365;140636;17675;148669;0,2156;0,0926;0;28
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42156;1067759;365503;937223;915204;130536;1300;130449;0,2872;0,0202;2;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42156;1066250;649484;879135;860411;187116;20408;175641;0,2268;0,0255;0;35
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42156;1036115;588657;531095;454065;505020;20781;354730;0,5007;0,1222;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42156;1028851;429038;892951;802941;135901;11950;119825;0,1815;0,0201;0;5
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42156;1023554;11058;940484;0;83071;8664;37250;0,2572;0,3537;0;1
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42156;1000261;0;977680;18677;22582;0;22582;0,2784;0,0254;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42156;994473;673976;773928;746818;220545;32378;214392;0,3271;0,0741;0;14
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42156;979675;0;922316;0;57359;810;56846;0,1698;0,0188;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;42156;975450;3407;927564;578570;47886;546;46139;0,1434;0,0693;0;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42156;956399;673955;421484;383464;534914;6157;144914;0,2235;0,0206;1;0
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;42156;931449;852808;744842;731115;186607;2440;186446;0,1886;0,0045;1;0
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42156;929836;308704;886125;825735;43711;-6145;24893;0,1105;0,2194;5;0
