Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;42156;219577;0;478137;3382083;117891;4197689;975625;0;882524;3063156;0;21606;3967287;4103006;13243606;1801792;14905168;29950566;27185;2878000;32855751
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;42156;435734;0;213993;1432969;0;2082696;784945;0;0;183976;0;0;183976;3922351;6973968;2025556;21233847;30233372;6999;1742414;31982785
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;42156;34845;4720329;6198477;60198;0;11013849;9307946;0;128889;0;0;0;128889;6158713;26609398;544;1068470;27678412;0;1148384;28826796
PAN;1000080257;b1;;C;2;SAO PAULO;SP;42156;179453;0;8426082;3156748;0;11762282;1251797;1619251;877440;1791360;916074;9287;5213411;164057;18391547;113908;4103939;22609395;1808;3560923;26172126
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;42156;24424;2594795;16268518;146466;0;19034203;1638525;0;11924;0;0;0;11924;1899129;22583782;0;1979705;24563487;8;846526;25410021
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;42156;0;0;60638;2331183;0;2391822;0;0;0;2619937;0;0;2619937;12014741;17026500;74629;3543389;20644517;179212;2783368;23607097
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;42156;50668;0;129245;4953996;0;5133909;13616;928083;1449515;2580318;214996;276;5173188;6554498;16875211;516879;3340403;20732493;24293;2335202;23091987
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;42156;420750;0;314139;3901764;9696;4646350;792969;574424;325719;4105269;2865039;0;7870451;2181995;15491765;19410;2319732;17830906;12063;2646249;20489218
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;42156;31664;0;607;72419;0;104691;600800;0;2290830;0;0;0;2290830;11600978;14597299;220660;2315480;17133438;125;1520255;18653818
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;42156;52527;0;148631;5396010;0;5597168;119659;94917;395114;1042892;1525416;0;3058339;432943;9208108;132102;4757616;14097826;0;3167177;17265004
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;42156;1242023;2461429;318717;4870274;0;8892442;4119961;281210;48240;241165;0;0;570614;669721;14252738;0;748675;15001413;1611;1116463;16119488
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;42156;170620;13605;652195;5134840;1126;5972387;998007;282141;282222;119559;1166114;224;1850260;3297021;12117674;3397;2341446;14462517;24964;944265;15431746
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;42156;358351;0;155066;1217800;0;1731217;495173;0;0;0;0;0;0;0;2226390;7685055;3666504;13577949;5138;1456156;15039243
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;42156;0;0;0;5284852;0;5284852;458479;0;0;0;0;0;0;0;5743331;3253937;3154547;12151815;0;2239183;14390998
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;11484353;11484353;111;543478;12027942;6065;2166562;14200569
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;42156;23953;0;325891;145597;0;495441;2200000;2181;467874;4959986;0;1190891;6620932;1503908;10820282;47647;758875;11626803;35127;2182027;13843957
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;42156;0;0;2813082;1028584;0;3841666;0;0;0;1362841;0;0;1362841;0;5204507;0;6532203;11736710;415482;1619953;13772145
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;42156;692163;1692126;122010;6209544;6776;8722619;469160;405401;0;201254;0;0;606655;308219;10106654;1346;2147180;12255180;121;1303018;13558320
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;42156;562013;319286;198100;7076208;0;8155608;984260;7567;158738;259889;58662;0;484856;4060;9628784;0;2493819;12122603;868;744424;12867895
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;42156;879085;579197;77465;1246492;689130;3471369;27264;0;52436;0;0;0;52436;743373;4294442;0;6260569;10555011;0;1794844;12349855
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;42156;203515;0;39083;1525181;0;1767779;199309;0;0;30943;0;0;30943;3915076;5913106;1436857;3680960;11030923;639;1226785;12258347
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;42156;0;0;478615;146638;0;625253;0;0;0;452297;0;0;452297;7846870;8924421;0;638455;9562875;81024;1426508;11070407
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;42156;17961;0;196717;1339550;0;1554227;432444;672529;568065;726598;214938;0;2182131;3118490;7287292;181648;1309148;8778089;70459;1207892;10056440
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42156;0;0;11174;335466;0;346640;2691531;0;0;0;0;0;0;1483155;4521327;3632915;617943;8772184;0;1219938;9992122
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8423607;8423607;0;352683;8776290
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;42156;0;0;0;704400;0;704400;0;0;68274;1229931;0;0;1298205;4205712;6208317;6712;163754;6378783;179209;1233079;7791071
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;42156;0;0;0;6920838;0;6920838;0;0;0;0;0;0;0;154082;7074920;0;212157;7287077;0;418654;7705731
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;42156;27;0;498;808108;0;808633;1825988;0;0;0;0;0;0;0;2634621;155025;3909226;6698872;0;569703;7268575
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;42156;1099;0;50656;786549;0;838304;47000;0;4466;0;0;0;4466;3519480;4409249;71060;1631360;6111668;1238;861882;6974788
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;42156;0;0;63457;0;0;63457;0;0;0;772063;0;0;772063;3659814;4495333;1914;577502;5074749;13308;1691272;6779329
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;42156;4559;0;0;421342;0;425900;0;0;517201;291910;0;0;809111;1388543;2623554;168148;2292162;5083864;383;1441349;6525596
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;42156;63909;0;138018;2065549;0;2267476;128195;93556;694584;391935;375286;0;1555362;311049;4262081;137320;999186;5398587;6417;847897;6252901
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42156;6;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;1305597;1305604;0;4758667;6064271
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;42156;67961;0;59295;1183404;12242;1322902;24471;0;0;0;0;0;0;2984261;4331634;10139;945741;5287513;2647;755217;6045377
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;42156;14734;0;235925;2119716;0;2370374;125052;45728;2405;1660115;0;0;1708248;135309;4338983;0;73886;4412870;74;1378275;5791219
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;42156;35117;0;48931;905279;0;989327;234901;163402;1172010;77376;0;0;1412788;635482;3272498;10500;251312;3534310;3441;2138391;5676142
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;42156;0;0;0;0;505143;505143;0;0;0;0;0;0;0;0;505143;0;120201;625344;0;5019366;5644710
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;42156;0;0;120124;136623;0;256747;14999;0;0;904531;0;0;904531;3211139;4387417;2300;435842;4825559;59584;575551;5460694
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;42156;0;0;35548;1278248;0;1313796;2029482;0;133196;226283;0;0;359480;269946;3972703;444611;337060;4754374;848;655062;5410284
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;42156;8682;0;105837;139468;0;253987;0;0;0;0;0;0;0;4082791;4336778;351;238184;4575312;49798;776665;5401775
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;4272696;4272696;0;284121;4556817;22296;814116;5393230
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;42156;879603;781767;159703;2313360;0;4134432;73039;0;0;172462;0;0;172462;1969;4381902;0;227235;4609137;0;607778;5216915
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;42156;0;0;209485;2603183;0;2812668;80001;0;0;584480;0;0;584480;758512;4235662;345;98126;4334133;12482;576245;4922859
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;42156;0;0;2482470;30248;0;2512719;0;0;0;20333;0;0;20333;233329;2766380;426;602742;3369548;19238;1312390;4701176
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;42156;0;0;508048;0;0;508048;0;0;0;479728;0;0;479728;196792;1184568;1951;2880364;4066883;0;590632;4657515
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;0;4466329;4466416;0;155987;4622403
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;42156;0;0;102276;0;0;102276;88834;0;0;0;0;0;0;0;191110;0;3003667;3194777;0;1353012;4547789
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;42156;20162;0;18354;2028750;0;2067266;147444;161941;1061657;22806;0;0;1246404;240811;3701926;31516;225658;3959099;2376;538183;4499659
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;3457871;3457871;0;111332;3569202;179;744665;4314046
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;42156;0;0;793;23400;0;24193;0;0;0;0;0;0;0;3334663;3358856;0;186672;3545528;44963;686912;4277403
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;42156;569498;1098027;80686;1267471;367;3016049;26972;4362;0;130520;0;0;134882;92742;3270644;0;666987;3937632;0;267561;4205193
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;42156;0;0;0;0;0;0;0;0;0;218326;0;0;218326;3060590;3278916;474;36889;3316279;28919;732922;4078120
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;42156;156569;0;59337;1950642;0;2166548;132904;125168;39134;54263;248405;0;466971;150042;2916466;562;254044;3171072;39;680540;3851651
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;42156;270447;0;0;1217705;27128;1515279;0;0;135626;0;0;0;135626;944938;2595844;0;50512;2646356;0;1039977;3686333
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;42156;0;0;0;3173522;0;3173522;0;0;0;0;0;0;0;0;3173522;0;239279;3412800;0;208321;3621121
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42156;407;0;0;3036090;494;3036991;0;0;0;0;0;0;0;119699;3156690;0;188973;3345663;0;189736;3535399
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;213473;213473;0;2914619;3128092;0;344466;3472558
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42156;240;0;2856;78141;0;81237;0;414679;0;380674;0;0;795353;644354;1520944;485;735426;2256855;740;917076;3174671
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;42156;38566;0;4542;152065;0;195173;541453;67717;334453;1048854;367;4458;1455850;186976;2379452;11172;193581;2584206;334;575845;3160384
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385708;385708;0;2560351;2946058
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;42156;4441;0;0;272861;0;277302;465052;0;80285;0;0;0;80285;1397922;2220560;184428;83846;2488833;0;449041;2937875
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;42156;1017;0;60928;494730;0;556675;5768;0;0;0;0;0;0;1087854;1650297;145617;533844;2329759;95;506138;2835991
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42156;0;0;416159;151529;0;567689;0;0;0;176242;0;0;176242;17429;761360;0;1127847;1889207;63666;753849;2706723
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;42156;216859;0;189966;1450258;33890;1890974;0;0;0;0;0;0;0;28257;1919231;0;121335;2040565;0;659388;2699953
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42156;2274;0;0;74772;0;77045;0;0;0;0;0;0;0;0;77045;0;2430735;2507781;0;137177;2644958
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2439232;2439232;0;120404;2559636
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;42156;0;0;102900;0;0;102900;0;0;0;0;0;402128;402128;0;505028;0;1175059;1680087;0;853514;2533601
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42156;15921;0;172840;893760;120;1082641;11588;34936;43803;855;0;0;79594;1595;1175419;0;856515;2031933;93;476462;2508488
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42156;0;0;0;0;0;0;2676;0;0;0;0;0;0;0;2676;0;2073217;2075894;374;407882;2484150
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;42156;31509;0;110607;854732;0;996848;53670;121784;0;320795;0;0;442579;289110;1782207;35;185415;1967657;850;478987;2447493
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42156;118318;0;0;799111;11015;928444;0;0;134615;0;0;0;134615;874565;1937624;1013;134703;2073339;0;342852;2416191
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;42156;0;0;283940;0;0;283940;0;0;0;0;0;3268;3268;0;287208;0;1619069;1906277;0;490830;2397107
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;1853834;1853834;0;209595;2063430;3522;248735;2315686
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;42156;0;0;45026;463354;0;508380;0;0;0;0;0;820364;820364;0;1328744;0;667568;1996312;908;240217;2237438
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;42156;14109;0;22156;944278;0;980544;0;669464;11360;453;0;0;681277;39700;1701522;0;168965;1870486;0;319886;2190373
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42156;187;0;59709;333284;0;393180;0;0;0;51524;0;0;51524;949121;1393825;236030;113966;1743821;17;430844;2174683
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42156;61251;0;39323;635787;28644;765005;500580;28243;16688;0;0;0;44931;52992;1363509;0;598021;1961530;0;171019;2132549
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;42156;127478;0;156786;693724;0;977988;0;0;0;330906;0;0;330906;93978;1402873;0;312130;1715002;684;387031;2102717
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42156;0;0;0;598803;0;598803;60000;0;0;0;0;0;0;227209;886012;192922;711502;1790436;0;306586;2097021
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42156;11089;0;186578;293714;0;491381;248234;103488;33892;3421;0;0;140801;570174;1450590;54918;138896;1644403;1035;352357;1997796
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42156;80076;0;0;516357;0;596434;0;0;0;0;0;0;0;891609;1488042;0;109311;1597353;105;363912;1961371
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42156;12457;0;23923;974880;0;1011259;185974;123338;0;0;0;0;123338;3813;1324384;34805;332915;1692104;0;237708;1929811
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42156;191142;0;0;487265;4395;682803;0;0;0;0;0;0;0;196024;878827;0;590073;1468899;0;332807;1801706
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42156;0;0;4493;440241;0;444734;0;0;0;1011972;0;0;1011972;0;1456706;0;30069;1486775;0;255176;1741951
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;1108721;1108721;0;524092;1632813;0;54307;1687120
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42156;0;0;0;830992;388718;1219710;0;0;0;0;0;0;0;4041;1223751;0;51292;1275043;0;398351;1673394
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42156;7;0;0;5262;0;5268;0;0;22923;0;0;0;22923;1056076;1084267;0;57163;1141430;0;517080;1658510
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;87665;87665;0;90349;178014;0;1394976;1572990
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42156;172712;0;3400;697600;11823;885535;0;0;0;0;0;0;0;9269;894804;0;425323;1320126;0;211456;1531583
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42156;30352;0;0;11877;0;42229;0;0;0;0;0;0;0;824838;867066;0;382542;1249608;1;264366;1513975
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42156;14416;0;30374;520921;0;565711;405797;42421;58744;0;0;1021;102186;0;1073694;1533;98008;1173235;853;332534;1506623
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42156;120767;0;0;987945;18734;1127445;0;0;0;0;0;0;0;18222;1145668;0;111272;1256939;0;235334;1492274
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42156;71125;0;11142;428373;64419;575060;0;0;0;11222;0;0;11222;36398;622680;0;622352;1245031;466;239941;1485439
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42156;192;0;0;0;0;192;0;0;0;0;0;0;0;341708;341901;0;46593;388494;0;1053941;1442435
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42156;0;0;563424;48396;0;611820;0;0;0;0;0;0;0;270519;882338;4436;203570;1090344;27444;284108;1401896
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42156;201250;0;0;877751;65413;1144414;0;0;0;0;0;0;0;0;1144414;0;36067;1180482;0;158213;1338695
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1222463;1222463;0;115745;1338208
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42156;0;0;0;1066494;0;1066494;0;0;0;0;0;0;0;19962;1086456;0;98112;1184569;0;137674;1322242
