Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;42887;5140579;2723273;4568771;4399378;571808;23134;550340;0,1787;0,0071;6;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;42887;5072003;4081192;4490832;3841587;581171;39604;517646;0,1403;0,0228;1;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;42887;5037084;3465141;3507136;2840089;1529948;134658;915258;0,2229;0,0108;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;42887;4938102;2321478;4195174;3923906;742928;43309;652462;0,1901;0,1205;15;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;42887;4884214;0;4636324;4451197;247890;13793;154810;0,1566;0,0189;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;42887;4801386;2246849;4453953;3890695;347433;37617;398680;0,1505;0,2202;63;12
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;42887;4627323;2135925;410912;60184;4216411;487065;4201441;0,5564;0,0093;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;42887;4533438;83894;4358161;68728;175277;10736;109119;0,0979;0,0379;0;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;42887;4511355;3188388;3866826;3551164;644529;14268;620838;0,1966;0,0081;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;42887;4213661;2133671;3216025;2930424;997635;108365;997375;0,3057;0,0166;0;84
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;42887;4132959;421496;3560799;2477511;572159;1321;552263;0,3249;0,0076;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;42887;3853504;64730;3730673;0;122831;1214;70278;0,2481;0,0329;0;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;42887;3708866;2624719;3215366;2949412;493500;26947;493500;0,2711;0;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;42887;3700772;3256869;2949672;2823052;751100;3587;745518;0,2092;0,0157;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;42887;3560441;2455474;3194362;3074417;366078;22082;360356;0,1742;0,0212;39;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;42887;3556995;2869904;2896149;2764186;660845;-15904;480843;0,1465;0,0625;1;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;42887;3549027;1102140;3112925;2876128;436102;-81495;182516;0,0919;0,3658;13;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;42887;3472793;2386545;2999832;2224846;472961;32512;472961;0,1901;0,0009;1;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;42887;3465708;628804;3080140;1986117;385568;12977;353196;0,1387;0,0281;3;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;42887;3465341;1214094;2964173;2793069;501168;-20779;491690;0,232;0,0069;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;42887;3205491;2879086;2452911;1053305;752580;105784;750074;0,2442;0,0016;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;42887;3115393;2994014;2264256;2143604;851137;34695;878209;0,2645;0,0062;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;42887;3107971;455974;2883747;1880247;224224;19591;215046;0,1978;0,0273;2;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;42887;3055764;68928;2841759;2709786;214006;0;204402;0,3707;0,0419;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;42887;2978934;1822757;2474726;2354676;504208;13386;503368;0,1563;0,0738;8;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;42887;2810510;0;2498455;1439685;312055;11914;310409;0,3089;0,013;1;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;42887;2794509;2231367;2515935;2067609;278574;32075;373361;0,1458;0,0065;3;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;42887;2784302;1630457;2434972;1526515;349330;-4878;330664;0,1336;0,0354;0;27
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;42887;2531083;2264684;1942915;402519;588168;48487;481687;0,1143;0,0384;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;42887;2524863;1274660;1458706;897513;1066157;119588;1012497;0,2812;0,2719;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;42887;2508023;102569;2358123;0;149900;9399;149564;0,3341;0,0477;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;42887;2496742;10163;2416076;1683831;80666;3461;80645;0,1216;0,2305;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;42887;2459094;1029920;1929224;1872016;529870;46026;529388;0,4127;0,0016;0;41
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;42887;2375029;43300;2259455;198529;115574;8230;87723;0,1702;0,1797;0;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;42887;2303557;316485;1789059;1318514;514498;24020;279460;0,1409;0,2456;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;42887;2222416;1469696;1758548;1394229;463868;38738;432595;0,1783;0,1562;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;42887;2164757;1276766;1882493;1344588;282264;21583;274424;0,1665;0,1947;0;75
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;42887;2158077;1433626;1679289;1613224;478788;47163;478374;0,2883;0,012;0;5
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;42887;2140161;503431;1660998;1383327;479163;145761;473932;0,335;0,0066;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;42887;2138024;699983;1822474;1652509;315549;26971;308923;0,274;0,0681;0;42
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;42887;2122597;0;2042446;0;80151;337;71989;0,1374;0,0306;0;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;42887;2034831;1646288;1748838;1471203;285992;400;329359;0,1507;0,0127;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;42887;2006868;647975;1728638;1687110;278231;31690;277980;0,2399;0,0292;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;42887;1993490;1035497;1521088;1005244;472402;49180;469137;0,2864;0,0527;0;27
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;42887;1962374;6450;1872313;0;90061;4657;59441;0,1266;0,4152;0;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;42887;1892815;565045;1633437;830441;259377;27117;246263;0,1465;0,0518;12;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;42887;1874898;1019717;1570906;1176483;303992;32444;301139;0,1986;0,1677;0;49
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;42887;1830906;1202279;275006;190115;1555901;62499;222273;0,386;0,0049;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;42887;1821866;5652;1711152;0;110713;8736;56643;0,17;0,0875;0;1
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;S4;I;2;LONDRINA;PR;42887;1749353;610588;1223327;1155324;526026;43236;524176;0,4281;0,022;0;25
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;42887;1720608;5514;1684695;0;35912;248;22995;0,1745;0,0727;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;42887;1711622;893025;1504205;1323428;207417;18631;207121;0,1612;0,1837;0;72
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;42887;1671331;0;1648749;6901;22582;0;20965;0,1666;0,1408;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;42887;1630431;574978;1414928;1232215;215504;24264;225652;0,2217;0,0753;0;30
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;42887;1614949;392791;1284669;1169775;330280;29008;326785;0,3918;0,1222;0;21
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;42887;1612286;812247;1061293;963852;550993;13075;535016;0,3873;0,0067;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;42887;1595805;820301;1291122;966246;304683;40357;294047;0,2408;0,1036;0;43
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;42887;1552246;1169864;493676;459778;1058570;31563;705781;0,4861;0,0465;0;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42887;1529970;0;1485851;0;44119;0;42881;0,1686;0,2118;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;42887;1520946;819683;1295027;897324;225919;21734;231188;0,1865;0,0994;0;50
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;42887;1506695;1059714;1057532;844416;449162;-20103;378792;0,374;0,0122;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;42887;1468649;845109;1167498;1090854;301151;31288;300744;0,328;0,0969;0;14
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;42887;1447641;624724;1149869;712572;297772;39734;294700;0,2512;0,0663;0;15
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;42887;1379404;1345415;1072218;995356;307186;9515;261181;0,1993;0,0039;2;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;42887;1376933;562295;1313104;1224995;63830;8645;6105;0,0061;0,3557;5;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;42887;1326568;510271;1085090;1054615;241479;17536;241346;0,3508;0,0379;0;13
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;42887;1325898;1252513;760682;559437;565216;25730;565213;0,4245;0;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;42887;1296730;700014;1004122;670284;292608;30673;288291;0,2996;0,0882;0;26
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;I;2;RIO DE JANEIRO;RJ;42887;1291854;494647;1152176;1136205;139678;6884;139547;0,1744;0,0158;2;0
HSBC - PRUDENCIAL;1000080525;b2;S4;I;3;SAO PAULO;SP;42887;1283210;0;180977;11339;1102233;41266;1102003;0,8951;0,0098;1;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;42887;1282327;18448;1178045;1061369;104282;7176;46211;0,1226;0,0684;0;1
