Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2017;10729596;3844694;3961337;1071734;124994;438811;121919;249012;147212;769883;0
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/09/2017;8768317;5243660;1347563;1047742;410042;240122;104349;65961;46941;261936;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2017;8660933;27274;6373972;1042424;920186;121606;34778;24403;19609;96681;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;8256177;0;7174953;192916;169690;78584;117422;71434;132089;319089;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/09/2017;8083620;7850979;213485;14770;2085;131;107;82;117;1865;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/09/2017;7868198;187246;3974582;2002121;692625;436199;332825;29675;115348;97578;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;7152585;1157279;4393268;1113618;326630;80205;31813;14070;4631;31071;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;7115645;314398;3299526;632639;376013;262933;317507;107976;72255;240973;1491425
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/09/2017;6999094;400716;2744480;2141776;1118552;180170;117859;97151;82425;115966;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2017;6912531;874901;2221310;1648880;1076725;845288;37745;46877;13288;147518;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2017;5904288;435417;3245812;460031;274586;433013;336648;227584;65166;426031;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/09/2017;5872781;2054535;478021;1310421;977557;391631;194376;250300;65519;150422;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/09/2017;5613833;0;4375742;133738;95000;129197;173675;109445;101620;495415;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/09/2017;5424174;22058;5000904;252406;123920;9113;3647;1321;1643;9162;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/09/2017;5322622;30200;4699061;131055;85009;59763;58021;44897;33641;180975;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/09/2017;4719378;0;3022522;1052781;464430;27862;35402;16194;10749;89438;0
CREDIT SUISSE;30771;b1;C;3;S2;199;SAO PAULO;SP;01/09/2017;4693381;0;2713053;0;315518;16545;67873;33455;0;188517;1358420
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;4325618;304827;2843066;617293;469137;50866;15707;5176;3420;16124;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;4105137;481398;531513;803679;1122327;149675;240192;0;211128;265303;299920
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S4;8;BELEM;PA;01/09/2017;3916107;0;3659122;17638;88125;17396;12886;23700;9449;87791;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2017;3859307;1890874;804816;453850;185410;197239;66206;51265;24118;185530;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2017;3741478;700977;604091;1117017;194780;145694;98330;106369;32776;76139;665305
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;3718281;713228;1945896;422548;377011;96329;58984;29937;12266;62081;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2017;3696728;0;3188351;114575;67674;135354;30626;27804;57721;74622;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2017;3437635;0;1508518;527360;906056;231793;62833;36169;48873;116034;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2017;3217161;518984;1162652;1009952;110656;53590;145234;12620;69121;134353;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/09/2017;3194753;1019902;366409;1362103;168644;231084;12839;10900;2770;20101;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/09/2017;3092735;416100;1021913;884892;415677;118074;44951;34340;14042;142746;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;2939640;0;1924933;123465;118905;85686;83836;78952;86631;437232;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/09/2017;2898134;576034;1092901;507328;218904;22472;20824;41504;31961;14737;371468
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/09/2017;2758822;576565;943278;577698;247103;149666;82798;35298;32278;114139;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2017;2619470;137340;1717472;392956;212534;63682;17218;7629;6527;64113;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/09/2017;2527805;1013466;482013;528465;193829;132151;56022;2272;19641;99947;0
INTERMEDIUM;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2017;2478530;338630;1784587;137568;77069;39008;21589;14545;19627;45907;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2455281;0;1505171;585166;280950;41746;23840;1219;737;16454;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;2319761;984659;904105;9823;3185;122398;118609;87763;72754;16465;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;2281846;0;1325763;104059;115454;104805;93892;85496;95533;356844;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;2206601;1145890;629393;106560;0;0;324758;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2017;2206097;0;1513533;295220;117416;86184;52377;37659;29277;74431;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2017;2175502;462369;908778;490068;153848;61755;19877;16603;31826;30377;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2143712;0;1159088;112473;130899;123896;72191;78704;83938;382525;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2100619;1265821;2626;0;171326;0;0;0;0;37116;623731
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2100484;0;776957;557279;234387;129826;64339;48007;44023;245666;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;2038349;521761;942653;216893;84359;59299;28524;16386;17524;150950;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2003429;1827120;34396;55634;66059;0;0;0;0;20220;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1982917;720558;670186;474141;42343;19239;18033;4043;0;34375;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;1754875;718454;737409;148933;57243;38403;2597;1787;10357;12609;27082
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2017;1718015;0;971524;367509;139855;107699;27067;42995;9258;52109;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/09/2017;1652311;54103;377455;1020492;139395;25802;740;398;1477;32448;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2017;1652277;770797;467558;120554;77244;17701;151093;11136;8843;27350;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/09/2017;1489839;31147;1066709;87223;140779;25504;20292;19390;17104;81691;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2017;1445598;0;1277649;54555;31710;24955;12601;8828;10282;25017;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/09/2017;1426150;228187;435878;259471;182098;199904;100985;2148;1203;16275;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2017;1420179;66;764508;402908;102422;62374;18523;13052;10461;45865;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1332160;1332160;0;0;0;0;0;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/09/2017;1239107;22300;91092;752050;221983;69235;25813;40593;3808;12233;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/09/2017;1228988;251760;676901;109620;80118;62710;19432;9962;2550;15934;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/09/2017;1197395;188617;816521;107575;43118;15061;4214;2408;2502;17379;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/09/2017;1193521;25953;568898;459908;67409;18081;10993;11924;1788;28567;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1179195;822567;228103;128526;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2017;1171006;415;321792;491775;136544;72393;38153;38508;14602;56825;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/09/2017;1158593;662393;115375;151457;113216;42408;16699;23247;10406;23392;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/09/2017;1134451;56;534682;392276;111315;42049;15602;9773;6494;22203;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1097241;891950;189152;16139;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;01/09/2017;1081346;61915;608917;186067;73147;44080;35226;15318;12419;44256;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;1041109;240517;800592;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;1001783;959869;125;21300;4039;7404;0;0;0;9045;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/09/2017;982648;0;361566;387039;109122;87031;11267;8806;9842;7975;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;976470;601464;210880;60050;0;9273;0;0;0;94802;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/09/2017;958446;0;813185;46957;32075;16822;8421;6341;5425;29222;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/09/2017;953998;20808;278519;348524;139252;41124;25764;17608;21902;60496;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/09/2017;918580;52;340025;269244;187801;42097;18987;14730;4792;40852;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;918197;0;433940;153009;136518;182989;808;1995;307;8630;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/09/2017;900571;78;290556;443284;81647;36171;13865;11043;5789;18137;0
AGIPLAN;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2017;895858;0;585697;50914;38567;34370;29022;22837;22680;111772;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2017;887923;0;687154;50666;33497;21147;20522;22421;16539;35977;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/09/2017;864418;11009;165971;280271;245968;29266;10417;49540;4679;67297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/09/2017;859955;31153;510103;203828;25064;17502;20569;4758;8006;38972;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;S4;8;BELO HORIZONTE;MG;01/09/2017;837746;174693;419326;172860;38021;2541;8490;15580;1048;5186;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/09/2017;830470;0;327329;325720;107025;22448;6452;12795;5006;23694;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;828679;51750;148401;250052;164360;72479;13783;7;81139;46708;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/09/2017;768191;0;341252;300867;67257;25794;8873;6911;4200;13036;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/09/2017;753967;171437;163210;198562;156535;10825;9778;16447;5159;22013;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/09/2017;744424;329;236049;287910;125844;46237;19402;9667;2468;16518;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/09/2017;740360;0;226911;322213;105110;40898;14607;9326;2358;18937;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/09/2017;738279;49;183916;214556;221595;60772;9246;15696;10490;21959;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/09/2017;730955;0;145727;333346;140497;67334;13270;11495;4765;14521;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;01/09/2017;726280;529;305934;147809;236375;19368;8703;3786;1246;2529;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/09/2017;719216;300;444852;151035;51852;33723;2856;1140;1831;31628;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;01/09/2017;718442;5922;132319;314869;114993;25191;28892;20498;33948;41811;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2017;705212;0;509838;15525;16381;14244;14911;14554;18309;101450;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;01/09/2017;699320;203693;145305;185279;61371;38877;10146;112;434;54104;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/09/2017;698392;0;95130;307989;211638;34981;18105;11189;2652;16707;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/09/2017;698193;0;548712;53301;27907;13709;9422;6069;6695;32377;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;695238;0;521061;75003;77742;5371;785;120;9209;5948;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/09/2017;668339;0;3775;431840;186377;12412;6527;4344;3696;19369;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/09/2017;667842;0;106877;304652;167680;27909;10227;16869;6812;26817;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/09/2017;666954;0;197166;293873;94814;45711;14038;8642;2991;9720;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;01/09/2017;651377;0;378632;36867;26637;21501;18780;19339;19827;129793;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;01/09/2017;641438;51347;178389;195434;118710;32851;20699;20444;18440;5124;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2017;635465;21907;252826;194420;76383;74367;0;0;0;11061;4502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/09/2017;626555;2930;208141;209683;104709;35518;18316;7256;22413;17589;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;622699;0;317204;114084;130385;38627;13374;1034;395;7594;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/09/2017;614384;0;224669;241624;72626;21519;19411;7780;6058;20696;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/09/2017;611525;0;350407;184425;38695;16086;9828;4799;2294;4989;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/09/2017;599382;1;190866;234692;66593;41423;15967;13846;6205;29789;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/09/2017;576955;0;299059;115869;65351;56962;10441;10265;5689;13318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/09/2017;554757;1;145430;206927;137720;32597;8922;6637;3259;13264;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/09/2017;535663;9555;277997;156283;52325;11761;2780;5598;2115;17249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/09/2017;526056;10505;175867;211186;73268;35104;8668;2463;2192;6804;0
BANCO GUANABARA S.A.;31880826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;01/09/2017;499360;0;64890;260305;134360;15632;5842;306;1192;16834;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/09/2017;498612;417682;0;0;0;0;0;0;9185;0;71745
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2017;497544;3530;228635;132320;41196;16299;22300;31465;3536;18263;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2017;497017;0;328850;37818;42873;47975;16848;3283;9769;9600;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;01/09/2017;476964;5061;102358;219972;83230;24088;6029;10380;4933;20912;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/09/2017;474093;7482;127535;158406;107861;18430;26051;13608;3501;11219;0
SOCOPA;50328;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;472538;0;12237;361120;88289;1478;9136;0;220;57;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/09/2017;466027;0;91403;145036;127310;34172;22046;25367;935;19757;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/09/2017;465410;0;166887;197227;54079;13144;5559;3907;3013;21593;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/09/2017;464807;7550;201046;185583;42180;7792;4815;3332;2494;10015;0
CAIXA GERAL;51815;b1;C;3;S4;199;SAO PAULO;SP;01/09/2017;463366;1575;83277;228822;40680;33249;47292;19131;0;9341;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/09/2017;460542;22;117904;182235;65385;26239;29785;11081;4448;23444;0
