Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/09/2017;11113097;139409;1359415;963609;521202;34025;0;0;3017660;104;9980;25426;15158;1075;0;0;51743;301;99604;124256;0;0;0;0;224161;4455;1457003;900672;4718;352;0;0;2367201;2428;922372;1379530;931028;278375;0;0;3513733;14736;503780;36041;289;0;0;1;554847;0;61322;486937;60960;57481;0;0;666700;0;218811;438153;60088;0;0;0;717052;0;0;0;0;0;0;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/09/2017;10257495;0;0;0;0;0;0;0;0;3013;1057;2085;1906;588;1;0;8649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79868;296839;849771;1862821;1216616;1220142;31908;5557966;6438;139934;590271;1542983;1130419;1280692;142;4690880;0;0;0;0;0;0;0;0;0
BANRISUL;30173;b1;C;1;S2;199;PORTO ALEGRE;RS;01/09/2017;10178051;90482;662365;1459891;1647841;298888;169235;38329;4367031;1619;14311;29105;36007;15046;23526;0;119615;43745;497766;302649;0;0;0;0;844160;5739;165648;44324;0;0;0;0;215711;5526;369447;514896;11067;1733;0;0;902669;58675;190221;261885;328700;203951;262060;48828;1354320;55989;118375;254005;388555;184884;181259;0;1183067;4486;157284;154551;50383;29402;39267;318;435693;2732;23114;133177;369216;101879;11283;0;641401;114385
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/09/2017;7715294;7083;65081;148243;202350;48014;9332;0;480104;23122;302783;579230;613097;66580;95;0;1584907;0;0;0;0;0;0;0;0;12346;393157;1017136;41971;16828;0;0;1481438;0;0;0;0;0;0;0;0;0;53321;0;0;0;0;0;53321;81809;620758;1435570;1649416;312543;15427;0;4115524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;7676624;70704;604070;851369;716973;77937;1778;0;2322830;2683;79037;183068;189656;25454;516;0;480415;3530;778027;525910;4708;0;0;0;1312175;37580;1496545;243489;8164;0;0;0;1785777;54864;565886;335445;76179;153;0;0;1032526;1207;33749;50180;16564;0;0;0;101700;205;47242;194126;161657;36142;2212;8351;449935;0;13326;52936;0;0;0;0;66262;0;0;0;0;0;0;0;0;125003
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;01/09/2017;7537811;9423;53485;142009;222006;51012;5;0;477939;4196;116319;240617;337219;86559;257;0;785167;0;0;0;0;0;0;0;0;171;1077039;136862;0;0;0;0;1214071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26351;608328;1533544;2133622;661827;96962;0;5060633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2017;6545774;67270;142755;374491;413563;161589;101889;71704;1333262;40479;140707;322252;371788;16352;22234;9;913821;7954;6808;11117;168;0;0;0;26047;7782;22071;4440;11;0;0;0;34304;3128;92598;301040;0;0;0;0;396765;69795;19585;60318;119359;49022;63860;79183;461121;1063;90954;236292;605894;446133;1494029;89371;2963736;12002;11181;1535;47313;108049;236638;0;416719;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;6274272;0;57680;104533;553713;179277;37240;36;932479;0;0;0;0;0;0;0;0;0;5;7706;0;0;0;0;7712;0;320;58847;0;0;0;0;59168;46188;886836;2037017;908808;284370;33849;0;4197068;6530;117576;331827;27203;7780;16220;0;507134;0;4719;10649;8407;4788;0;0;28563;18;49094;58757;195059;140460;98761;0;542149;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/09/2017;5653266;11457;61033;169463;194085;24111;108185;0;568333;10588;74821;214842;416999;111733;25615;247;854846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;141;323;0;0;0;0;517;0;151;430;1068;0;0;0;1649;65652;207309;622865;1319321;807397;674375;19153;3716072;15068;40171;153909;125871;70145;106686;0;511850;0;0;0;0;0;0;0;0;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;4236274;901;152199;311191;102803;15627;0;0;582720;1161;95821;212202;197705;18695;204;0;525788;0;37879;17921;0;0;0;0;55800;4;584287;371052;0;0;0;0;955343;0;70054;493249;42608;0;0;0;605910;0;755;1862;2637;3;0;0;5256;356;82182;840014;356157;170958;40160;0;1489826;0;4302;3807;7522;0;0;0;15631;0;0;0;0;0;0;0;0;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;4205335;60942;628791;235093;213443;49945;0;0;1188214;1290;7808;17525;20058;5358;0;0;52038;0;0;229;0;0;0;0;229;154;17122;3837;8192;5424;2267;0;36996;2268;186959;551853;167330;0;0;0;908409;33629;75086;89714;81607;154296;17110;34874;486317;0;0;0;0;0;0;0;0;0;4340;37366;0;0;0;0;41706;0;0;0;0;0;0;0;0;1491425
CREDIT SUISSE;30771;b1;C;3;S2;199;SAO PAULO;SP;01/09/2017;4087226;11163;38704;257355;116316;400000;0;0;823539;0;97390;24875;84104;107051;535254;428100;1276773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75334;31952;350479;99233;58587;0;0;615585;2859;716;2154;5744;1436;0;0;12909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1358420
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;3800629;82945;303715;774052;664995;130869;58132;0;2014708;0;4150;3198;6395;0;0;0;13743;0;3657;6107;9840;0;0;0;19604;0;0;0;0;0;0;0;0;38786;258386;323697;240086;11778;0;0;872732;625;7144;41387;107919;64689;39355;0;261120;605;20168;50721;107598;40141;18973;0;238206;0;7437;64971;8187;0;0;0;80596;0;0;0;0;0;0;0;0;299920
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;3587916;6003;269753;233987;54661;0;0;0;564404;0;51;10000;0;0;0;0;10051;0;126745;257748;0;0;0;0;384493;0;266790;7732;0;0;0;0;274522;7146;666824;871466;414655;0;0;0;1960090;0;109493;44804;0;0;0;0;154297;0;5136;192401;6950;299;0;0;204785;0;15047;20227;0;0;0;0;35273;0;0;0;0;0;0;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2017;3345591;199042;163314;496731;332309;4715;0;0;1196111;71;28;0;0;0;0;0;99;0;533;1533;0;0;0;0;2066;10961;554699;166515;4783;0;0;0;736959;45231;93857;256822;26758;1710;0;0;424378;27607;40778;41097;18055;3303;0;0;130839;0;0;0;0;0;0;0;0;0;17946;173530;3613;0;0;0;195089;0;0;0;0;0;0;0;0;660050
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/09/2017;3190159;2221;70199;201408;7120;123;0;0;281071;195;28870;47893;36393;601;0;0;113952;0;0;0;0;0;0;0;0;9264;1474130;1207908;34302;0;0;0;2725605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3215;23435;37605;5277;0;0;0;69531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/09/2017;3009122;2679;8798;17235;13166;898;0;0;42777;4610;44102;95396;108645;33240;6510;0;292503;0;0;0;0;0;0;0;0;0;38112;35378;0;0;0;0;73490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44583;315051;829832;1187602;218165;5120;0;2600352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2017;2947766;7453;1127605;352490;0;0;0;0;1487548;8213;45331;94706;117776;12428;19;0;278472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;716;1804;10106;13149;114;0;0;25889;11478;234315;270427;378131;77456;100;0;971907;349;12016;38014;78105;45795;9670;0;183950;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;2909518;38906;139187;235033;293689;21454;0;0;728269;0;0;0;0;0;0;0;0;422;34922;0;0;0;0;0;35344;21045;1385796;74218;92919;44434;45754;0;1664165;2556;120326;100577;86715;5284;0;0;315458;11562;2106;43632;10678;1257;0;0;69236;10174;12241;25336;18906;0;0;0;66657;0;30390;0;0;0;0;0;30390;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;2881083;113623;196950;368877;366448;26713;10851;0;1083462;287639;97131;152619;125587;7142;866;12;670997;0;670;713;0;0;551270;0;552653;0;541;1497;2396;733;794;0;5961;111580;95139;103561;67277;0;0;0;377557;77537;48605;36726;20622;6965;0;0;190454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/09/2017;2820847;31451;168560;334009;351907;62116;1284;5751;955078;524;21429;22061;1586;1195;0;0;46796;0;0;0;0;0;0;0;0;0;22505;62;23;0;0;0;22590;26235;249881;439691;153538;12146;0;0;881491;19954;23293;151587;284405;55294;8891;0;543424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371468
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/09/2017;2527805;0;0;0;0;0;0;0;0;17713;1148722;719881;417548;40963;6311;0;2351138;0;0;0;0;0;0;0;0;238;173355;3074;0;0;0;0;176668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2411854;7894;294676;356941;261109;20352;4417;0;945389;281;8;7;236;257;86;0;873;2268;626763;91439;0;0;0;0;720471;728;98230;11928;2719;0;0;0;113605;0;320734;157656;48440;417;0;0;527246;202;16511;79366;6119;723;272;0;103193;0;0;0;0;0;0;0;0;0;1076;0;0;0;0;0;1076;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;S4;199;INDAIATUBA;SP;01/09/2017;2220263;0;1426;350;676;0;0;0;2452;9410;42253;76864;75662;6538;0;0;210726;0;0;0;0;0;0;0;0;0;1103485;13629;32272;5523;0;0;1154908;0;0;0;0;0;0;0;0;6280;2315;12672;24412;17111;1341;0;64131;2182;15283;40560;74715;15335;0;0;148076;4059;42562;126221;270056;148122;48951;0;639970;0;0;0;0;0;0;0;0;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;2206580;0;102019;82390;28631;0;0;0;213041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288109;1151805;299506;0;0;0;1739420;0;254119;0;0;0;0;0;254119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2017;2164973;90643;119208;223461;310670;81676;16648;0;842306;440;2027;4228;3921;277;0;0;10893;67493;226656;29328;0;0;0;0;323478;282;5207;248;0;0;0;0;5737;0;49758;20011;0;0;0;0;69769;50312;55014;148544;236105;72720;7921;0;570616;0;0;0;0;0;0;0;0;0;789;7666;200344;43429;0;0;252229;0;13424;40272;36248;0;0;0;89945;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2100612;0;247999;70740;179641;2880;0;0;501260;0;0;0;0;0;0;0;0;0;11821;6785;0;0;0;0;18606;0;0;20466;0;0;0;0;20466;37116;74691;596000;71539;0;0;0;779346;0;0;31720;47774;0;0;0;79494;0;51184;20314;2232;2329;1650;0;77709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623731
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2017;2062541;18341;102241;233533;400730;18925;4329;81902;860001;43;448;1693;9453;3099;0;0;14735;2398;1447;3018;96;0;0;0;6959;48;2345;15;0;0;0;0;2408;5519;19347;123518;96227;4967;0;0;249577;215;22730;2562;3074;2;0;0;28582;4531;32601;76155;161083;125212;393256;34769;827606;580;11522;21240;21664;7564;10103;0;72673;0;0;0;0;0;0;0;0;0
BANCO GMAC S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2017;2051118;0;0;0;0;0;0;0;0;3895;301011;172082;196656;9906;4;0;683553;0;0;0;0;0;0;0;0;0;455975;910450;0;0;0;0;1366425;0;0;0;0;0;0;0;0;0;39;98;1003;0;0;0;1140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;2016850;7456;35569;86200;256280;154744;14982;0;555231;4111;36191;75038;86912;7990;0;0;210242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2348;3194;5214;2403;0;0;0;13159;32582;154925;387973;509767;114878;38092;0;1238217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2003429;0;121792;155234;3306;0;0;0;280332;0;0;0;0;0;0;0;0;0;166098;47167;0;0;0;0;213265;0;120872;34367;32059;0;0;0;187297;13056;287700;96176;0;808521;0;0;1205453;20220;73844;18296;4722;0;0;0;117082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1982577;0;5473;90643;14962;92;0;0;111170;4106;85456;262437;396732;78468;315;0;827514;0;0;0;0;0;0;0;0;752;9109;24333;12396;3690;0;0;50281;0;334640;343883;303439;0;0;0;981962;4664;0;0;0;0;0;0;4664;380;1067;2660;2871;7;0;0;6986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/09/2017;1665506;0;0;0;0;0;0;0;0;1474;18762;54082;84227;11595;3193;0;173334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1277;0;0;0;0;0;0;1277;31633;70191;211916;491916;335242;240709;1489;1383097;2822;6326;14575;32226;23639;28209;0;107798;0;0;0;0;0;0;0;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/09/2017;1633144;2723;20017;27324;22649;2695;0;0;75407;3;4201;10083;17473;4273;20;0;36053;0;0;0;0;0;0;0;0;0;61356;0;0;0;0;0;61356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13363;153135;419842;633203;233498;7288;0;1460328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2017;1592572;10680;76648;174888;270592;55561;15;0;588383;379;3715;8966;9702;1381;0;0;24143;3834;133843;0;0;0;0;0;137676;1438;49970;5436;0;0;0;0;56843;4202;73233;110615;51089;0;0;0;239139;25494;16463;39517;121732;68586;37502;0;309293;2009;13509;35117;66065;42781;28711;0;188193;0;1422;915;16978;111;0;0;19427;9;3207;8851;17378;28;0;0;29473;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/09/2017;1491172;0;6271;0;0;0;0;0;6271;150;775;1448;271;0;0;0;2644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19796;54069;169;0;0;0;74034;0;58955;248011;139272;144178;0;8;590424;10;52111;134951;286877;190795;92982;0;757725;0;2233;16367;16177;10828;14468;0;60074;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;1386261;17012;151645;199682;181884;6102;684;0;557010;0;0;0;0;0;0;0;0;1702;227523;0;0;0;0;0;229225;0;279084;43218;266;0;0;0;322567;9321;62051;113456;28418;9092;0;0;222338;340;443;454;135;0;0;0;1372;0;3506;10007;9024;3130;999;0;26666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27082
