Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
BANCO RIBEIRAO PRETO S.A.;517645;b1;S4;I;2;RIBEIRAO PRETO;SP;01/09/2017;18579;0;5683;0;0;0;24262;-7331;-2540;0;0;-1417;-11288;12975;260;148;-2099;-1688;-796;-126;0;0;-4301;8673;65;8738;-2449;-901;5389;-2621
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;S5;I;2;CONCORDIA;SC;01/09/2017;14405;0;9773;0;0;0;24179;-10374;-616;0;0;-3913;-14902;9276;1229;501;-3799;-3660;-52;0;456;-548;-5872;3404;28;3432;-122;0;3310;-988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;01/09/2017;18571;0;5417;0;0;0;23988;-4913;-2001;0;0;-6356;-13270;10718;3753;1525;-4668;-4277;-111;0;420;-3896;-7255;3463;72;3536;-304;0;3232;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S4;I;2;JUNDIAI;SP;01/09/2017;20819;0;2812;0;0;0;23632;-5380;0;0;0;-4835;-10215;13416;1053;0;-1766;-7639;-840;0;68;-744;-9868;3548;70;3618;-929;0;2689;-726
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;01/09/2017;19058;0;4539;0;0;2;23599;-5763;-1684;0;0;-3029;-10477;13122;3208;1513;-6026;-4662;-93;0;440;-3134;-8755;4368;7;4374;-313;0;4061;0
FATOR;50122;b1;S4;C;2;SAO PAULO;SP;01/09/2017;1720;0;18099;3522;0;0;23341;-14909;0;0;0;-734;-15643;7699;6462;0;-10679;-7398;-839;-291;340;-2340;-14746;-7047;2;-7045;335;0;-6710;0
WESTERN UNION;51767;b1;S4;C;3;SAO PAULO;SP;01/09/2017;0;0;1550;1215;20418;0;23183;1;0;0;0;-107;-108;23075;21142;0;-9854;-13858;-2876;0;297;-10866;-16016;7059;6;7065;-3695;0;3370;0
BANCO TRICURY S.A.;57839805;b2;S4;I;2;SAO PAULO;SP;01/09/2017;15623;0;7394;0;0;0;23017;-8614;0;0;0;664;-7949;15068;14;60;-2413;-1264;-511;0;0;-6153;-10267;4801;691;5492;3462;-279;8676;-14000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;S4;I;2;SOLEDADE;RS;01/09/2017;16821;0;6122;0;0;4;22947;-6024;-1855;0;0;-1834;-9712;13235;4132;976;-5593;-4168;-97;0;1035;-3338;-7054;6181;-373;5808;-318;0;5490;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;01/09/2017;15944;0;6688;0;0;0;22632;-5345;0;0;0;-4688;-10033;12599;226;211;-2895;-1479;-9;0;740;-6219;-9426;3173;0;3173;0;-60;3113;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;01/09/2017;0;0;22537;0;0;0;22537;-21708;0;0;0;0;-21708;829;42;0;-252;-971;-43;0;0;0;-1224;-395;0;-395;0;0;-395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;S4;I;2;MARAU;RS;01/09/2017;14973;0;7561;0;0;0;22533;-6830;-1374;0;0;-1677;-9881;12652;4745;1244;-5936;-4698;-128;0;522;-2766;-7017;5635;235;5870;-580;0;5290;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S5;I;2;CAFELANDIA;PR;01/09/2017;16103;0;6205;0;0;4;22311;-6254;-1784;0;0;-2178;-10216;12095;2946;1008;-4714;-4556;-87;0;295;-2692;-7800;4295;-6;4289;-218;0;4072;0
BRASIL PLURAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;01/09/2017;3882;0;12281;1031;5053;0;22247;-13122;-318;0;0;3136;-10305;11943;31162;394;-18347;-36192;-3266;2247;9774;-7648;-21877;-9934;0;-9934;2743;0;-7191;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;S5;I;2;CRICIUMA;SC;01/09/2017;15725;0;6477;0;0;0;22202;-9925;0;0;0;-1038;-10963;11239;2361;471;-3265;-4760;-46;0;49;-94;-5283;5956;-65;5891;-97;0;5794;-1944
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;S4;I;2;SARANDI;RS;01/09/2017;16949;0;5249;0;0;2;22199;-5973;-1563;0;0;-2564;-10100;12099;3864;1462;-5380;-4008;-99;0;274;-2958;-6845;5255;-80;5175;-258;0;4917;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;01/09/2017;13732;0;8182;0;0;0;21914;-10024;-6;0;0;-1344;-11374;10540;1121;298;-3700;-3264;-21;0;80;-775;-6261;4279;-345;3934;0;0;3934;-571
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;01/09/2017;17630;0;4058;0;0;0;21688;-3059;-1943;0;0;-1266;-6267;15420;3725;1707;-5472;-4017;-97;0;802;-3272;-6623;8797;-11;8787;-202;0;8585;0
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;01/09/2017;14571;0;6947;0;0;0;21518;-10464;0;0;0;-217;-10681;10837;2245;195;-3969;-5067;-51;0;64;-66;-6650;4186;-251;3935;0;0;3935;-454
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;S4;I;2;PASSO FUNDO;RS;01/09/2017;16865;0;4510;0;0;0;21376;-5414;-1736;0;0;-2153;-9302;12074;3462;1234;-5066;-3914;-102;0;731;-2882;-6538;5536;-591;4945;-212;0;4733;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;01/09/2017;11485;0;9824;0;0;1;21310;-7493;-997;0;0;-1393;-9883;11427;4206;873;-5190;-2994;-131;0;2127;-3900;-5009;6418;-34;6384;-436;0;5948;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;01/09/2017;17569;0;3714;0;0;0;21283;-7651;-740;0;0;-2080;-10471;10812;2283;1599;-6270;-5735;-82;0;875;-1313;-8643;2170;4;2174;-148;0;2026;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;01/09/2017;13011;0;8215;0;0;0;21226;-7600;-388;0;0;-1639;-9627;11599;5538;2075;-6484;-5156;-276;0;505;-4352;-8150;3449;12;3460;-354;0;3106;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;01/09/2017;12876;0;8348;0;0;0;21223;-7450;-683;0;0;-3610;-11742;9481;3978;1319;-5894;-3285;-115;0;478;-3282;-6801;2680;7;2687;-455;0;2232;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;01/09/2017;11270;0;9909;0;0;0;21179;-8894;0;0;0;-2698;-11592;9587;331;815;-3588;-2011;-11;0;507;-1535;-5492;4095;-2;4093;0;0;4093;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;01/09/2017;16950;0;2977;995;0;0;20922;-33868;0;0;-67;-3217;-37152;-16230;544;3;-4793;-10940;-128;-1490;2442;-1655;-16017;-32247;129;-32119;14285;0;-17834;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;01/09/2017;17129;0;3561;0;0;0;20690;-1814;-3244;0;0;-991;-6049;14641;4220;1532;-5639;-5125;-124;0;525;-3837;-8446;6195;148;6342;-367;0;5976;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;01/09/2017;16864;0;3681;0;0;0;20545;-5286;-58;0;0;-3363;-8706;11839;3284;1280;-4682;-4236;-133;0;281;-3672;-7877;3961;-65;3896;-150;0;3746;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO - SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;01/09/2017;16788;0;3739;0;0;2;20529;-5094;-1109;0;0;-2550;-8753;11776;2696;1217;-4675;-3276;-78;0;261;-2675;-6531;5246;-14;5232;-330;0;4902;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/09/2017;15459;0;4874;0;0;0;20333;-7124;-281;0;0;-5687;-13092;7242;1321;1240;-3092;-3780;-87;0;714;-522;-4204;3037;-57;2980;0;-181;2799;-924
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S4;I;2;SAO PAULO;SP;01/09/2017;16601;0;3590;0;0;0;20191;-3716;0;0;0;-8335;-12052;8139;377;877;-7801;-5395;-80;0;3184;-1485;-10323;-2184;-275;-2459;0;0;-2459;-4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;01/09/2017;16148;0;3915;0;0;0;20063;-5101;-1410;0;0;-2415;-8927;11136;3098;1861;-5101;-3730;-133;0;362;-4719;-8363;2773;-12;2762;-340;0;2422;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;01/09/2017;13199;0;6787;0;0;0;19986;-7564;-518;0;0;-2993;-11075;8912;640;253;-2479;-2451;-45;0;618;-529;-3994;4918;-14;4904;-81;0;4823;-1508
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;01/09/2017;16075;0;3789;0;0;0;19864;-4129;-1174;0;0;-3133;-8436;11428;3660;1575;-5920;-4678;-246;0;119;-3509;-8999;2429;-91;2338;-359;0;1978;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;S4;I;2;SAO PAULO;SP;01/09/2017;0;0;19775;65;0;0;19840;-10536;0;0;0;0;-10536;9304;4174;0;-1880;-2585;-811;0;0;-72;-1174;8130;73;8204;-2540;-2554;3110;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;S5;I;2;SAO PAULO;SP;01/09/2017;18512;0;1202;0;0;0;19714;0;0;0;0;-6353;-6353;13361;0;0;-3014;-4453;-863;0;1;-60;-8390;4971;0;4971;-324;0;4648;-1402
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;01/09/2017;15893;0;3686;0;0;0;19579;-4509;-1400;0;0;-2017;-7927;11652;2864;1088;-4425;-4023;-84;0;435;-2475;-6620;5032;-52;4979;-217;0;4762;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87510475;b3S;S4;I;2;TAPERA;RS;01/09/2017;14468;0;5101;0;0;0;19569;-4374;-2499;0;0;-2022;-8895;10674;2972;735;-4171;-2009;-89;0;778;-2383;-4167;6507;32;6539;-277;0;6262;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;01/09/2017;16707;0;2774;0;0;0;19481;-4381;-2125;0;0;146;-6360;13121;1004;603;-3843;-3573;-103;0;200;-497;-6208;6913;-269;6644;-52;-140;6452;0
BARIGUI;51774;n1;S4;C;2;CURITIBA;PR;01/09/2017;20708;0;747;-2023;0;0;19432;-8566;0;0;0;-1742;-10309;9123;230;216;-1774;-4909;-632;-230;82;-73;-7091;2032;21;2053;-701;-259;1093;-806
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S5;I;2;CAMPO GRANDE;MS;01/09/2017;14933;0;4418;-3;0;0;19348;-3830;-1839;0;0;-2956;-8626;10722;3007;1910;-5025;-3880;-93;0;420;-3358;-7018;3704;-55;3648;-181;0;3467;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;01/09/2017;16205;0;3135;0;0;1;19342;-3937;-1585;0;0;-1310;-6832;12510;3513;1017;-5494;-4047;-99;0;1282;-3284;-7112;5398;-2;5396;-210;0;5186;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;01/09/2017;9533;0;9692;0;0;0;19225;-7677;-808;0;0;-1276;-9760;9464;1327;2661;-3315;-3593;-87;0;257;-502;-3252;6212;-151;6061;-72;0;5989;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;01/09/2017;12887;0;6302;0;0;0;19189;-9373;0;0;0;-1349;-10723;8467;1871;341;-3325;-4569;-24;0;8;-101;-5799;2668;-690;1978;0;0;1978;-493
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;01/09/2017;0;0;18981;0;0;0;18981;-13541;0;0;0;0;-13541;5440;2911;0;-10942;6677;-44;0;383;-353;-1367;4073;-8;4065;-260;0;3805;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;01/09/2017;13385;0;5528;0;0;0;18914;-4380;-1478;0;0;-3431;-9288;9626;3935;1727;-4752;-4989;-122;0;275;-3130;-7056;2570;-10;2560;-401;0;2158;0
B&T CORRETORA DE CAMBIO LTDA.;73622748;n2;S4;I;2;RIO DE JANEIRO;RJ;01/09/2017;0;0;316;0;18585;0;18902;0;0;0;0;0;0;18902;1457;0;-2990;-6744;-1080;309;405;-9829;-18472;430;-3;427;-12;-73;342;-273
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;S4;I;2;SANTIAGO;RS;01/09/2017;14471;0;4290;0;0;0;18761;-2872;-2356;0;0;-861;-6090;12671;3064;810;-3889;-2421;-121;0;397;-2133;-4293;8378;-5;8373;-351;0;8022;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;01/09/2017;12894;0;5596;0;0;0;18490;-7304;-10;0;0;-1638;-8953;9537;920;36;-3243;-4003;-206;0;484;-406;-6417;3119;0;3119;-15;0;3104;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;01/09/2017;15079;0;3375;0;0;0;18454;-5471;-55;0;0;-1843;-7369;11085;3002;1346;-4494;-3933;-66;0;431;-2216;-5929;5156;880;6037;-168;0;5869;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;01/09/2017;12911;0;5392;0;0;0;18302;-5880;-820;0;0;-538;-7238;11064;965;585;-3435;-3368;-58;0;331;-360;-5340;5724;-2;5722;-70;0;5652;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;01/09/2017;12928;0;5115;0;0;0;18043;-6650;-25;0;0;517;-6158;11885;784;989;-3263;-2375;-35;0;316;-472;-4056;7829;-731;7098;0;0;7098;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;01/09/2017;13733;0;4168;0;0;1;17902;-6426;-829;0;0;-3377;-10631;7270;1706;1620;-3847;-4734;-44;0;566;-1644;-6377;893;-56;837;-64;0;773;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/09/2017;321;0;17317;0;0;0;17638;-16975;0;0;0;-21;-16996;641;282;0;-1772;-777;-18;0;1925;-148;-508;133;0;133;-13;0;120;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;01/09/2017;8528;0;9013;0;0;6;17546;-7996;-576;0;0;366;-8206;9340;1034;173;-2624;-2330;-51;0;470;-340;-3667;5673;10;5683;-141;0;5542;-659
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;01/09/2017;10338;0;6987;0;0;0;17325;-6238;0;0;0;-317;-6555;10770;329;490;-2958;-1447;-10;6;650;-1300;-4239;6531;-133;6398;0;-150;6248;-3243
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;S4;I;2;ELDORADO;RS;01/09/2017;17256;0;55;0;0;0;17311;-2810;0;0;0;-4510;-7320;9991;0;50;-91;-4162;-653;0;0;-2491;-7348;2643;0;2643;-1401;0;1242;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;01/09/2017;14786;0;2374;0;0;5;17165;-3097;-2309;0;0;-647;-6053;11112;2329;1053;-4099;-2588;-82;0;402;-2173;-5157;5955;-11;5944;-214;0;5730;0
MS BANK S.A. BANCO DE CÂMBIO;19307785;b2;S4;I;2;CURITIBA;PR;01/09/2017;0;0;851;-165;16217;0;16902;-22;-767;0;0;120;-668;16234;973;0;-570;-8398;-864;0;61;-2;-8799;7435;0;7435;-3317;-56;4062;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;01/09/2017;14747;0;2123;0;0;0;16870;-6172;-25;0;0;13830;7633;24503;1342;422;-3380;-5255;-41;0;641;-1384;-7655;16848;16;16864;-111;0;16753;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;01/09/2017;13649;0;3133;0;0;0;16782;-2030;-2525;0;0;-2993;-7548;9234;2147;786;-2756;-2246;-67;0;239;-1717;-3616;5618;25;5642;-186;0;5456;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;S4;I;2;DOIS IRMAOS;RS;01/09/2017;14678;0;1759;0;0;0;16437;-2764;0;0;0;-6314;-9078;7359;684;139;-821;-3417;-657;0;163;-732;-4641;2718;0;2718;-2121;0;597;-1311
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;01/09/2017;10384;0;6032;0;0;0;16417;-5409;-1542;0;0;1818;-5133;11284;572;399;-3286;-1900;-30;0;184;-78;-4140;7145;0;7145;-73;0;7072;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;01/09/2017;409;0;15861;0;0;0;16271;-15722;0;0;0;19;-15703;568;16;1;-1767;-825;-10;0;1813;-2;-774;-206;0;-206;-5;0;-211;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;01/09/2017;13329;0;2887;0;0;0;16216;-6175;0;0;0;-1966;-8141;8075;1334;114;-2954;-3876;-20;0;8;-137;-5530;2545;-9;2536;-10;0;2526;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;01/09/2017;12237;0;3805;0;0;0;16042;-3938;-792;0;0;-1790;-6520;9522;3092;1387;-4796;-4563;-201;0;427;-2765;-7418;2104;8;2112;-172;0;1940;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;01/09/2017;10504;0;5494;0;0;0;15997;-6133;-762;0;0;1857;-5038;10960;1575;595;-3111;-2756;-43;0;201;-839;-4378;6582;-1615;4967;-109;0;4858;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;01/09/2017;12240;0;3665;0;0;0;15905;-2976;-1881;0;0;-732;-5588;10317;1282;1756;-3615;-3499;-114;0;227;-244;-4207;6109;-6;6103;-195;-282;5626;-755
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;01/09/2017;11570;0;4228;0;0;0;15798;-5061;-251;0;0;-964;-6276;9522;1102;743;-3179;-2975;-14;0;14;-665;-4975;4548;1;4547;0;-321;4226;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;01/09/2017;12179;0;3594;0;0;0;15772;-4389;-180;0;0;-1025;-5594;10178;795;709;-3981;-2880;-54;0;516;-98;-4992;5186;52;5238;-108;0;5130;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;01/09/2017;10248;0;5444;0;0;0;15692;-4744;-714;0;0;-2264;-7721;7971;2632;1398;-4514;-3764;-168;0;193;-2394;-6617;1354;37;1391;-251;0;1140;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/09/2017;11242;0;4417;0;0;0;15659;-4367;-910;0;0;-661;-5938;9721;1269;1553;-4613;-3964;-68;0;395;-790;-6218;3503;-239;3263;-201;0;3063;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/09/2017;5034;0;10548;0;0;0;15582;-9678;-5003;0;0;217;-14464;1118;6640;0;-1625;-1045;-48;0;23;-4417;-472;646;0;646;0;0;646;0
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/09/2017;13169;0;2323;0;0;0;15492;-4246;-1084;0;0;-2652;-7983;7509;1449;1324;-4868;-4229;-73;0;588;-735;-6544;965;10;975;-148;0;826;-389
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;01/09/2017;13130;0;2216;0;0;0;15346;-3658;-146;0;0;-1760;-5565;9782;701;708;-2664;-2568;-61;0;72;-916;-4728;5053;-235;4818;-10;0;4808;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;01/09/2017;12387;0;2950;0;0;0;15337;-4520;-530;0;0;-745;-5795;9542;2657;1448;-4039;-3448;-118;0;196;-3443;-6747;2796;0;2796;-109;0;2687;0
