Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2017;3859307;2298098;438295;31255;0;2683;886851;0;0;12244;0;0;0;188249;1631;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2017;3741478;1314641;0;0;0;417473;1343976;0;0;0;0;0;0;0;83;665305
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2017;3718281;2202144;0;0;0;0;931474;0;0;3089;0;0;0;580612;962;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2017;3696728;3554683;0;0;0;2821;85114;8648;0;37543;0;0;0;2984;4934;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2017;3437635;3437542;0;0;0;0;0;0;0;0;0;0;0;0;93;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2017;3217161;1028405;460365;358768;0;490805;775078;14105;470;33342;0;0;0;55778;44;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/09/2017;3194753;3194625;0;0;0;127;0;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/09/2017;3092735;1961876;0;1130859;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;2939640;2799210;0;0;0;0;0;0;0;0;0;0;0;0;140429;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/09/2017;2898134;360923;0;0;0;777;1638736;0;0;211;3744;0;0;522272;2;371468
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/09/2017;2758822;1847146;34937;498074;0;0;0;337903;0;10666;1230;0;0;28867;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2017;2619470;1749124;3954;4;0;0;866362;0;0;0;0;0;0;0;25;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/09/2017;2527805;575059;0;0;0;0;1942622;0;0;0;0;0;0;10124;0;0
INTERMEDIUM;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2017;2478530;1081347;131084;2208;0;1262606;0;0;0;0;0;0;0;0;1285;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2455281;413703;0;0;0;0;1911466;0;0;8;2012;0;0;128082;10;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;2319761;882420;0;0;0;0;0;0;0;0;0;0;0;1437340;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;2281846;2199637;0;0;0;0;0;0;0;0;0;0;0;0;82209;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;2206601;81803;0;0;0;0;385358;0;1739420;0;0;0;0;20;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2017;2206097;2080358;124805;0;0;0;0;0;0;0;0;0;0;0;934;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2017;2175502;1633446;421803;1142;NI;NI;91612;NI;NI;3988;NI;NI;0;18764;4747;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2143712;2110555;0;0;0;0;29601;0;0;1680;0;0;0;0;1876;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2100619;354327;0;55118;79494;0;987949;0;0;0;0;0;0;0;0;623731
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;2100484;2087679;0;0;0;0;0;0;0;0;0;0;0;0;12805;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;2038349;1421430;0;272171;0;0;155525;0;0;0;0;0;0;189224;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;2003429;351082;0;0;0;0;229092;0;1423255;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1982917;1062507;0;0;0;53876;866534;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;1754875;884141;0;4260;0;33575;24205;636915;0;10394;0;0;0;134153;151;27082
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2017;1718015;1183450;31758;14495;0;3374;425658;0;0;33310;0;0;0;25960;9;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/09/2017;1652311;1643146;0;0;0;9165;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2017;1652277;381362;1270912;0;0;0;0;0;0;0;0;0;0;0;2;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/09/2017;1489839;1098763;0;39618;0;0;240799;82915;0;0;0;0;0;0;27745;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2017;1445598;66707;1378886;0;0;0;0;0;0;0;0;0;0;0;6;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/09/2017;1426150;1426150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2017;1420179;1213897;0;0;0;22197;182818;0;0;0;0;0;707;0;560;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1332160;0;0;0;0;0;219584;0;0;0;0;0;0;1112576;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/09/2017;1239107;657915;0;0;0;0;573513;0;0;0;0;0;0;7679;0;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/09/2017;1228988;668950;277940;104406;0;13335;16041;12699;0;0;606;0;0;135011;1;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/09/2017;1197395;134563;2068;623288;0;10976;0;27159;0;0;399339;0;0;0;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/09/2017;1193521;1193150;0;0;0;0;0;0;0;0;0;0;325;0;46;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1179195;527818;0;0;0;0;651377;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2017;1171006;788846;0;0;0;114695;267287;0;0;0;0;0;0;0;178;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/09/2017;1158593;99149;0;355432;0;0;0;39684;0;0;156443;0;507885;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/09/2017;1134451;909202;0;0;0;40918;184045;0;0;0;0;0;0;0;286;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;01/09/2017;1097241;5639;0;0;0;0;1091602;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;01/09/2017;1081346;961999;22266;55397;0;41684;0;0;0;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;1041109;433126;0;0;0;0;230340;0;0;0;0;0;0;377643;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/09/2017;1001783;454173;0;33531;0;3293;298239;0;0;0;0;0;0;212548;0;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/09/2017;982648;353632;1098;0;0;0;514772;0;0;20437;0;0;237;92450;22;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/09/2017;976470;258659;0;0;0;486128;231683;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/09/2017;958446;891107;0;0;0;0;67334;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/09/2017;953998;823071;1551;399;0;0;128913;0;0;0;0;0;0;0;63;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/09/2017;918580;653659;0;0;0;34833;229837;0;0;0;0;0;0;0;251;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;01/09/2017;918197;7262;0;0;0;0;0;0;910934;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/09/2017;900571;831430;0;0;0;19164;49679;0;0;0;0;0;0;0;298;0
AGIPLAN;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2017;895858;895370;0;0;0;0;0;0;0;0;0;0;0;0;488;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2017;887923;872154;0;0;0;0;0;0;0;0;0;0;0;0;15769;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/09/2017;864418;580698;2317;0;0;0;281355;0;0;0;0;0;0;0;48;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/09/2017;859955;502059;0;0;0;0;357883;0;0;0;0;0;0;0;13;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;S4;8;BELO HORIZONTE;MG;01/09/2017;837746;86598;0;0;0;4909;302430;0;0;0;443131;0;0;0;679;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/09/2017;830470;701253;0;0;0;10323;118712;0;0;0;0;0;0;0;181;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;828679;163851;77;1092;0;18504;553003;9683;25658;3415;117;0;6;53274;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/09/2017;768191;623319;0;0;0;2000;142720;0;0;0;0;0;0;0;152;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/09/2017;753967;279715;0;473905;0;0;0;0;0;0;0;0;0;328;19;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/09/2017;744424;291559;0;46;0;21442;430583;0;0;0;0;0;511;0;283;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/09/2017;740360;552259;0;0;0;40428;147455;0;0;0;0;0;0;0;217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/09/2017;738279;495021;0;0;0;9536;226673;0;0;0;0;0;6929;4;116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/09/2017;730955;348970;0;0;0;89426;292373;0;0;0;0;0;54;0;132;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;01/09/2017;726280;306183;0;0;0;0;420052;0;0;0;0;0;0;0;44;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/09/2017;719216;717019;0;0;0;0;8;0;0;2173;0;0;0;0;16;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;01/09/2017;718442;558884;128;0;0;0;159399;0;0;0;0;0;0;0;31;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2017;705212;692891;0;0;0;0;0;0;0;0;0;0;0;0;12321;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;01/09/2017;699320;342805;0;104242;0;3718;0;227300;0;20598;0;0;658;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/09/2017;698392;411796;0;0;0;25335;261187;0;0;0;0;0;0;0;73;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/09/2017;698193;382148;0;0;0;98701;213528;0;0;0;0;0;0;0;3816;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;01/09/2017;695238;248807;0;28677;0;349;348857;17314;0;0;0;0;0;51199;34;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/09/2017;668339;668304;0;0;0;0;0;0;0;0;0;0;0;0;35;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/09/2017;667842;562954;0;0;0;10489;94264;0;0;0;0;0;0;0;135;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/09/2017;666954;292231;0;0;0;68411;306143;0;0;0;0;0;0;0;171;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;01/09/2017;651377;644702;0;0;0;0;0;0;0;0;0;0;0;0;6676;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;01/09/2017;641438;406577;0;205071;0;0;1313;28477;0;0;0;0;0;0;0;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2017;635465;86482;0;0;0;0;539377;0;0;0;0;0;0;5104;1;4502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/09/2017;626555;435152;240;0;0;0;191104;0;0;0;0;0;0;0;60;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;01/09/2017;622699;546350;0;0;0;0;76314;0;0;0;0;0;0;0;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/09/2017;614384;381579;0;0;0;56917;172022;0;0;0;0;0;3671;0;195;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/09/2017;611525;308941;0;3891;0;0;298555;0;0;0;0;0;113;0;25;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/09/2017;599382;476082;0;0;0;17329;105789;0;0;0;0;0;0;0;183;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/09/2017;576955;420021;0;0;0;14420;142481;0;0;0;0;0;0;0;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/09/2017;554757;348246;0;539;0;15230;190629;0;0;0;0;0;0;0;113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/09/2017;535663;511777;20552;0;0;0;3326;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/09/2017;526056;476674;0;6325;0;0;43029;0;0;0;0;0;0;0;28;0
BANCO GUANABARA S.A.;31880826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;01/09/2017;499360;239961;0;10203;0;0;247456;1740;0;0;0;0;0;0;0;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/09/2017;498612;222114;0;0;0;0;204753;0;0;0;0;0;0;0;0;71745
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2017;497544;128519;0;0;0;0;369013;0;0;0;0;0;0;0;12;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2017;497017;16529;139;0;0;187409;80987;0;0;211953;0;0;0;0;0;0
