Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;01/09/2020;12482803;21896;395208;1049935;2318794;1712794;2354811;0;7853437;29459;365476;460312;815868;500599;356273;0;2527987;502;5983;14492;20619;4141;0;0;45738;475;26360;61667;161477;155405;658673;527896;1591952;0;0;0;0;0;0;0;0;2645;36664;117378;33492;21057;23949;0;235185;8688;21555;105494;16989;9079;8670;58029;228504;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;S4;41;SAO PAULO;SP;01/09/2020;12123281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8660572;2184940;712;0;0;0;10846224;0;0;0;0;0;0;0;0;625195;416426;230058;5377;0;0;0;1277057;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;01/09/2020;10926198;2;42053;108961;174969;68991;25467;0;420442;0;65;140;391;205;120;0;922;0;2280;6335;14009;2592;1131;0;26347;0;6874;16663;43535;42719;193050;180616;483457;0;0;0;0;0;0;0;0;0;592643;1359787;3313988;2284752;2379664;246;9931080;76;4866;16460;33834;8669;45;0;63950;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;10723715;11543;74238;219208;411581;234073;144780;26;1095448;235178;303948;271454;12975;383;229;0;824167;30;10;19;27;0;0;0;85;0;0;0;0;0;0;0;0;383652;3847955;1237783;1759228;563369;86587;0;7878575;0;0;0;0;0;0;0;0;617;24819;15916;13585;3594;4149;0;62681;862760
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;10102565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1379294;5595149;2623623;504470;29;0;0;10102565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;8506269;98762;467853;1267127;2415405;1412483;752136;0;6413766;2256;9421;23253;34853;10389;1;0;80173;35691;156698;366560;481051;42507;1447;0;1083954;29;44;76;209;221;1431;364;2375;36084;504588;11995;2957;1110;136;0;556870;0;563;267;483;0;0;0;1313;3162;58597;88022;146725;29923;39787;1603;367818;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/09/2020;8424055;3736;13397;30597;37225;7298;53;0;92306;2034;3995;10128;1229;6;0;0;17392;18229;174083;449201;677080;123590;195;0;1442378;0;0;0;0;0;0;0;0;445415;4240815;1962604;140539;27352;2;0;6816727;0;0;0;0;0;0;0;0;922;8310;19850;23528;2641;1;0;55253;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;7730441;66810;365381;1059026;1709209;951763;527777;836;4680802;39146;47799;80017;12059;1;0;0;179023;355;575;1485;2727;348;0;0;5490;0;0;0;0;0;0;0;0;93634;1704147;628513;171772;11518;0;0;2609584;0;3145;7094;0;0;0;0;10239;13997;38183;70592;83124;28578;10829;0;245302;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;7681825;1105;6388;16690;17867;1979;19;0;44047;477;7787;28939;77361;37202;42;0;151808;102071;968757;2531004;3348634;534101;1402;0;7485970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;01/09/2020;7680791;3947;81352;205699;414447;219928;67666;0;993039;1140;22163;57421;111027;50506;25608;0;267865;0;3;0;4;2;0;0;9;21;2281;5238;13922;13286;62598;65155;162502;21534;679327;3074259;17001;42;0;0;3792163;0;153151;306770;754812;578273;633865;0;2426870;94;1035;2997;8687;8281;17248;0;38343;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;6860021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59171;913091;2217192;3109015;560467;1085;0;6860021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/09/2020;6093836;9816;226569;860599;1588943;908201;1032614;0;4626742;19235;286689;402661;412121;132709;31294;0;1284708;0;0;0;0;0;0;0;0;0;666;2010;4722;3829;11328;4778;27332;4458;38014;14163;893;0;0;1;57529;2208;1174;1365;935;283;191;0;6157;2301;10824;20590;29973;14783;12691;205;91367;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/09/2020;6011642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39170;223681;1430487;2377153;1398236;417485;0;5886211;6963;32474;56511;24929;3992;562;0;125431;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;01/09/2020;5543758;372;14389;37047;54958;19632;466;0;126865;1410;6563;12487;9591;73;1;0;30124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3223;31261;11275;506;0;0;0;46264;23016;50454;148304;659534;3013;3875;0;888197;68044;2585445;1691669;103853;1961;1180;157;4452308;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;5519667;0;0;0;0;0;0;0;0;5;139;357;544;44;0;0;1090;16113;712265;1966041;2574795;211190;1552;0;5481957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;5396;13290;16266;1572;18;0;36620;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;01/09/2020;5384338;0;0;0;0;0;0;0;0;5;780;2531;4498;1437;3;0;9254;569;6474;18419;34178;15862;147;0;75648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39640;69461;1329292;2103622;1359158;365771;0;5266944;5;7601;24886;0;0;0;0;32492;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2020;5147704;23390;342298;998084;1927269;1135081;699486;0;5125608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498;1335;3394;6805;4284;5758;22;22097;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2020;5125389;12029;74826;232743;436304;277929;224612;0;1258444;25;22;58;79;4;0;0;188;0;0;0;0;0;0;0;0;7216;42191;93796;237347;216687;738805;416100;1752141;132143;949554;265109;18160;2069;492;4789;1372317;0;1500;2813;14344;1006;0;0;19663;13233;47295;76636;169730;147920;258956;8865;722636;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/09/2020;4711469;0;0;0;0;0;0;0;0;21;905;2926;5442;2169;9;0;11472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22294;230140;1166651;1937588;930275;317866;0;4604812;0;5275;14872;33429;22500;19109;0;95185;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2020;4475362;15401;164036;569537;994095;477954;206645;0;2427667;79615;309167;612658;467258;89434;11878;0;1570010;5;637;1408;715;1;0;0;2767;9;140;4567;8080;6987;21410;9295;50487;11470;231471;38804;500;0;0;0;282245;10449;562;7776;9638;1186;0;0;29611;12614;34262;39843;21231;4586;39;0;112576;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;4168778;3697;230156;591794;1046631;568105;343537;0;2783920;446;15238;30131;90047;7723;305;0;143890;3166;168932;430733;567931;69531;95;0;1240389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;168;62;0;0;0;580;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;3924375;0;0;0;0;0;0;0;0;15766;50108;132351;226489;10222;259;0;435195;0;0;0;0;0;0;0;0;7;51;133;322;101;243;64;922;44080;297675;90146;1528;1;0;0;433428;0;3696;10380;11771;0;0;0;25848;15343;646218;666191;1491802;132638;4327;72464;3028983;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2020;3710526;0;0;0;0;0;0;0;0;11;29;40;0;0;0;0;81;55016;543292;1280980;1730586;100569;2;0;3710446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2020;3708361;192;545;1312;519;0;0;0;2568;232300;108294;66077;2268;0;0;0;408939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751865;1818143;716396;10450;0;0;0;3296854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;3453132;0;0;0;0;0;0;0;0;0;42719;291432;2712559;256510;0;0;3303219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;472;149200;0;0;149913;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;3126729;0;0;0;0;0;0;0;0;33173;90843;123126;66805;3078;0;0;317025;116650;369236;785467;846157;64765;0;0;2182276;0;0;0;0;0;0;0;0;154034;319332;78197;2848;0;0;0;554412;0;0;0;0;0;0;0;0;7427;31809;31846;1934;0;0;0;73016;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2020;3041693;6823;94703;275203;572655;364825;306913;0;1621122;4922;37375;65713;69826;20888;1472;0;200195;135;2700;7751;13407;3101;18;0;27111;153;6100;18088;47553;46078;193811;159195;470978;10710;353236;14560;3375;0;0;0;381881;2364;35606;38090;31618;13688;3594;0;124961;6295;46933;63870;77497;13753;7089;9;215446;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;01/09/2020;2878574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12304;195482;486448;1066019;568279;479382;30;2807943;61;3964;9536;23571;16225;17274;0;70630;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2020;2867335;0;0;0;0;0;0;0;0;14091;10570;4326;102;0;0;0;29089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591262;1633615;591554;21815;0;0;0;2838246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2020;2841421;8;359;1299;2161;821;0;0;4648;8368;177885;466768;424666;111145;3151;0;1191983;379;14692;43230;74126;14095;102;0;146625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3885;386242;709140;236225;32196;934;0;1368622;14677;69375;35535;6557;2890;509;0;129543;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2020;2698614;42;432;1078;1263;106;2;0;2923;22886;246779;613050;821879;173140;84510;9981;1972225;858;14926;40578;64633;11315;70;0;132378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16828;92270;230160;194291;39053;18105;380;591087;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2020;2389284;2;2;202;1;0;0;0;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393197;943050;903719;105966;0;0;0;2345932;0;0;0;0;0;0;0;0;7832;33950;1358;6;0;0;0;43146;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2020;2270619;266;7884;28110;59704;37183;27388;0;160536;3659;63713;158647;128965;13693;1393;0;370069;261;10700;30870;65124;26017;159;0;133131;0;0;0;0;0;0;0;0;5388;61861;19170;24;0;0;0;86443;1672;103066;513180;225706;55476;4840;0;903940;7157;51212;356558;127322;46112;28140;0;616501;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;2216370;39356;171811;454019;828390;457421;216118;3;2167118;3;78;381;764;120;299;35;1680;3350;6251;9408;3926;38;0;0;22972;0;37;120;308;301;828;171;1765;50;543;0;0;0;0;0;593;0;0;0;0;0;0;0;0;808;1421;5726;8401;5045;841;0;22242;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2020;2157783;4084;53451;105344;248222;212922;324117;41;948180;5772;60291;77686;135529;84368;36918;64;400628;0;0;0;0;0;0;0;0;405;4773;14453;37471;35567;146326;114382;353377;32998;202312;63541;412;0;0;0;299264;1100;8372;34153;34604;21986;17698;0;117912;2341;14904;16615;3011;1267;285;0;38422;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2020;1968377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59090;74304;165993;339728;255450;734436;324096;1953096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;363;1007;2585;2347;7505;1372;15281;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2020;1903261;333;2360;4524;6571;1128;3;0;14920;18937;85685;275754;94677;17298;4486;33351;530189;9;1426;5582;8866;2531;29;0;18444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45912;190458;491414;346310;102884;100619;4284;1281882;4623;28344;20840;960;1253;1806;0;57827;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2020;1900602;2403;46628;119966;217667;121804;65634;0;574102;178681;349768;468014;68283;78;0;0;1064824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34054;210495;11572;2;0;0;0;256123;0;0;0;0;0;0;0;0;2859;546;1560;590;0;0;0;5554;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2020;1870331;1162;27026;69198;150486;103993;96846;0;448712;1884;19080;40869;37737;3788;18;0;103375;438;5111;17664;32667;5213;14;0;61106;0;0;0;0;0;0;0;0;6777;95924;29927;28;0;0;0;132656;3951;151976;361937;275239;81089;5704;0;879895;9477;56394;77424;68748;26979;5565;0;244587;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2020;1795986;135;7300;26735;34364;20664;5589;0;94786;15562;137863;419666;627564;392790;107754;0;1701200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2020;1726981;1186;6996;19506;33862;12296;2914;0;76759;62380;64720;97679;33768;38;0;1;258586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146230;905854;331382;8171;0;0;0;1391637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;1601094;0;413;1620;3097;1696;1010;0;7837;656007;547577;387848;997;0;0;0;1592429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12;1;0;0;0;0;39;0;0;0;0;0;0;0;0;13;185;409;182;0;0;0;789;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2020;1547833;0;0;0;0;0;0;0;0;26651;65967;94097;215583;114559;53917;39;570812;28;2183;6120;11043;2410;11;0;21796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8113;100735;383328;264489;94506;14274;0;865446;4102;28350;18619;21448;9404;7857;0;89779;0
BTG PACTUAL;49944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;01/09/2020;1535434;586;6172;16332;31262;15463;0;0;69815;4;143326;314301;320960;145325;250;0;924166;0;0;0;0;0;0;0;0;0;0;5129;0;0;0;0;5129;0;3484;3534;63;0;0;0;7080;25;2399;2072;4507;4672;22920;0;36595;4176;77064;56503;115366;6587;1395;0;261090;231558
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/09/2020;1531969;21;688;1877;3453;1063;300;0;7403;824;19706;125328;160240;40134;264;0;346495;46;2735;7783;14968;3378;10;0;28919;0;0;0;0;0;0;0;0;1231;20056;6367;8;0;0;0;27662;119;39170;569733;185843;129253;1534;0;925652;6044;29680;56578;52480;32962;18093;0;195838;0
BANCO DIGIMAIS S.A.;92874270;b1;I;3;S4;8;PORTO ALEGRE;RS;01/09/2020;1477595;492;2687;6945;4814;137;0;0;15076;223;1264;2733;2846;150;0;0;7215;47840;179974;440354;673080;92578;0;0;1433825;0;0;0;0;0;0;0;0;7574;11457;1697;7;0;0;0;20735;0;0;0;0;0;0;0;0;76;451;212;5;0;0;0;743;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;1442795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30147;325647;874056;205933;7012;0;0;1442795;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/09/2020;1417426;218;5480;13325;27239;13077;10028;0;69366;2693;38965;93107;117030;11939;2453;0;266187;1078;12224;35045;60442;12584;79;0;121453;0;0;0;0;0;0;0;0;6771;62210;21620;23;0;0;0;90625;1700;95572;304961;111695;45331;8242;0;567501;6918;48405;64368;80530;48727;53347;0;302295;0
