Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;10102565;0;7980094;146652;104241;174157;231472;168913;220877;1076158;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;10100261;1817486;6972728;986556;270758;10505;5821;6845;6574;22990;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;9172288;1086601;5082298;426780;267661;43222;141341;24601;69655;139768;1890361
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;01/09/2020;8775494;167517;7336438;144741;355522;153050;108599;84405;83234;341989;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;01/09/2020;8642254;962823;2419397;2620292;2152525;211970;30911;62150;46250;135936;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;8170625;26340;5499350;708575;1520812;195431;48387;27185;35849;108696;0
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;01/09/2020;6865009;3398276;2746108;272802;167143;69083;55223;31128;22149;103098;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;01/09/2020;6574754;0;4445213;1478536;497923;58808;19157;7030;16627;51460;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;01/09/2020;6555750;1301876;1561759;582415;149263;83649;21110;0;0;15601;2840077
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;01/09/2020;6171570;3116938;2777464;18695;33767;72089;19261;16824;40929;75603;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;01/09/2020;6128139;196259;3961534;737614;1046204;122909;16389;7162;7350;32719;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/09/2020;5736711;2118578;1356579;643012;862380;308380;70331;33944;42680;300827;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;01/09/2020;5529615;391585;4062895;226043;123326;115857;106822;88457;211560;203069;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/09/2020;5489574;1064458;1793356;1677060;758209;127342;24782;2510;4051;37805;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;5235830;4217900;140185;779930;0;97815;0;0;0;0;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;01/09/2020;5160151;0;4579427;119931;288770;29445;28384;36405;18440;59349;0
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;01/09/2020;4927551;2193000;1307564;690266;320579;92874;28304;49486;70924;174554;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;4853910;4556660;170149;0;127101;0;0;0;0;0;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;01/09/2020;4680872;307140;1761335;1372764;603064;89628;193802;46096;39490;267553;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;4467877;1097;3264855;750204;240154;61849;53493;6787;2770;22377;64293
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;4378859;2265984;57412;1670463;0;149198;152467;0;0;83335;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;01/09/2020;4285043;106593;2612240;781551;335574;177514;67206;48312;30647;125408;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/09/2020;4226714;129652;1230538;2723111;124058;6967;1351;3580;2067;5392;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/09/2020;4013312;2262804;547819;901790;52661;53224;35939;15693;28243;12291;102849
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;01/09/2020;3771255;0;1533813;189185;1620336;152939;64219;39853;30039;140873;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;01/09/2020;3770812;634436;1543156;825971;418585;102002;41451;19533;15767;169912;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;01/09/2020;3708361;0;2355782;70374;68581;57615;59586;75985;151008;869430;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;01/09/2020;3403857;0;1873692;1289314;223577;3019;14106;0;25;125;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;01/09/2020;3382437;325412;633400;982423;927368;149384;69719;32407;121096;77748;63479
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2020;3311942;1898216;995567;239311;95678;64091;6385;2205;2609;7880;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;3308935;1848672;976976;239842;42215;52389;21629;4395;2159;8114;112543
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;3231076;2354;647255;1118534;515563;352708;80720;58968;62087;392889;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;01/09/2020;3070675;265248;1133816;758793;486313;149012;68489;29059;9652;170293;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;01/09/2020;3028643;1797204;472136;333330;402196;545;688;6590;1414;14541;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;01/09/2020;2962209;94195;1053967;1266826;309825;67623;61970;19762;16795;71247;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;01/09/2020;2867335;0;1930123;74458;64461;89632;63329;52014;91577;501741;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;01/09/2020;2805505;147150;1521987;707919;214848;85008;30485;16161;15674;66272;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;01/09/2020;2782201;72909;1240642;1030875;237032;83169;35479;20525;13124;48446;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;01/09/2020;2688803;924050;990206;396211;230831;23683;10775;37934;11546;63567;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;2666529;2524221;16264;0;0;0;0;0;0;126044;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;01/09/2020;2547200;2364746;134241;47176;1037;0;0;0;0;0;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;01/09/2020;2433545;0;1748505;97357;106151;86481;57778;29956;20474;286844;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;01/09/2020;2300188;89415;899543;880900;234883;104092;27479;7291;12195;44390;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;01/09/2020;2238302;1922844;84712;184266;43347;0;0;0;3133;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;01/09/2020;2228300;135150;781973;566897;489879;97612;46070;31585;9860;69276;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;01/09/2020;2183189;225638;1299036;423398;132330;40381;22926;7360;21191;10929;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;01/09/2020;2134757;0;0;0;0;0;0;0;0;0;562160
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;01/09/2020;2131607;2085277;6582;0;0;0;0;0;0;0;39749
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;2069228;272157;1292206;211850;23917;120691;7012;14149;127247;0;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;01/09/2020;2062001;1667174;209282;66533;84345;534;212;56;53;33813;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;01/09/2020;2050570;478034;930969;199931;238897;26302;24491;18891;21622;111433;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;01/09/2020;2044180;26095;817855;716472;307000;109654;32949;9186;7336;17633;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;01/09/2020;2025766;52378;744777;860417;261827;47850;25501;9492;5853;17670;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/09/2020;2019709;1332867;414490;66329;88401;6013;3335;3435;2585;102252;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;01/09/2020;1972979;22581;866707;738914;266621;42932;14263;4020;3320;13621;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;01/09/2020;1953283;123126;644077;562961;371408;133026;30145;36523;16583;35435;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;01/09/2020;1930720;327863;546336;574732;238413;83719;17500;10311;21816;110031;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;01/09/2020;1900687;0;1497281;41743;45207;35083;29176;26240;27447;198511;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;01/09/2020;1865303;83231;896464;645665;137254;40147;11868;9745;8822;32106;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/09/2020;1842422;41801;349948;949125;386515;57945;9449;3819;9525;34294;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;01/09/2020;1832548;123833;878051;625104;111878;37958;17773;7071;8520;22359;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;01/09/2020;1831125;178070;624559;393707;377261;69989;40899;31664;44168;70806;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;01/09/2020;1796038;68887;1187871;237332;105183;41524;22885;15479;61675;55202;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;1782186;1;695459;72244;74623;56071;226535;84932;61781;510539;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;01/09/2020;1774709;104709;830679;551499;170949;65027;19346;5941;5242;21317;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;01/09/2020;1772421;491514;401775;309027;441953;28300;14291;12731;51730;21100;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;01/09/2020;1729071;0;1231054;34113;37852;174993;37123;30820;40518;142598;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2020;1679885;806;672311;357326;581585;42171;8552;5063;4690;7381;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;01/09/2020;1669576;37668;676785;687457;163061;45550;26602;5334;8434;18686;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;01/09/2020;1655426;33748;508582;767791;210303;48533;20278;11596;13920;40675;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;01/09/2020;1609176;93206;300613;274060;557113;225279;49889;39524;5475;64017;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;01/09/2020;1605062;612;450717;749423;315938;23227;28634;25561;582;10367;0
BANCO DIGIMAIS S.A.;92874270;b1;I;3;S4;8;PORTO ALEGRE;RS;01/09/2020;1553153;29432;1151839;129460;88055;47209;13084;6544;11599;75931;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/09/2020;1541464;31181;427417;779113;200284;27682;14839;19545;15461;25941;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;1497489;80701;1361463;24443;13943;1464;1328;1646;1378;11124;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;01/09/2020;1486441;253377;704660;366792;148117;7481;2993;712;0;2309;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;1483551;1374024;5291;90405;13831;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;01/09/2020;1421375;70073;641842;445205;137754;33923;25912;10313;12056;44296;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;01/09/2020;1385893;126269;873463;225399;36697;46390;11873;30221;11648;23934;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;01/09/2020;1376290;231813;1021797;107985;9999;4210;486;0;0;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;01/09/2020;1356377;290;1286;947734;297954;19409;14602;11731;12454;50916;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/09/2020;1343707;76715;392410;571338;118612;97504;25773;11615;6186;43554;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/09/2020;1333534;17218;780197;457681;43889;4486;2435;1183;1253;25191;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;01/09/2020;1332103;225548;803452;158653;87893;18384;5492;5572;4566;22542;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/09/2020;1269534;44035;618681;406133;98499;38781;19487;8770;7125;28023;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;01/09/2020;1249751;33408;464483;462349;199387;49236;12713;5645;4287;18243;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;01/09/2020;1230311;5232;138150;612725;322182;113754;8957;13445;134;15732;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;1216986;78673;1108713;0;0;7029;22571;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;01/09/2020;1214476;40208;455520;455676;148432;44494;17735;8057;12241;32111;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/09/2020;1172700;0;478009;541007;92994;25999;11817;596;0;22278;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;01/09/2020;1153181;31527;233769;334715;333088;100759;47941;22997;12322;36063;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/09/2020;1091552;53424;424581;428501;114911;19026;8651;13427;7577;21454;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;01/09/2020;1075984;19486;393141;279268;254786;62252;24484;9811;6032;26724;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;01/09/2020;1065301;20572;659132;149802;95134;59991;26971;4574;9101;40025;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;01/09/2020;1014098;45319;446899;382300;99173;17876;5230;3231;4252;9819;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;01/09/2020;1003786;33969;333272;385289;142044;31183;18401;9679;11383;38568;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;988472;569058;328694;32485;27140;14058;0;0;0;17037;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;01/09/2020;983040;45278;285376;276684;227772;46474;29810;14558;14010;43077;0
BANCO HSBC S.A.;53518684;b1;I;3;S4;8;SAO PAULO;SP;01/09/2020;978493;425336;524368;28789;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;01/09/2020;966443;59335;386913;320047;78902;73667;7949;12429;5383;21819;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;S4;9;TAPEJARA;RS;01/09/2020;954348;41924;256960;454662;137069;30608;12797;5090;4382;10857;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;I;3;S4;8;PORTO ALEGRE;RS;01/09/2020;947059;18509;835443;31047;20011;7655;18253;3441;5448;7251;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;S4;9;MANDAGUARI;PR;01/09/2020;942089;30436;518539;262581;78107;18902;9877;1981;3207;18459;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;I;2;S5;9;ARAGUARI;MG;01/09/2020;930915;23766;414243;236107;126665;63909;14753;24401;7208;19863;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;S4;9;CAPANEMA;PR;01/09/2020;923670;45707;371721;327475;104196;34964;9495;5698;7246;17169;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;01/09/2020;921085;117196;406839;201132;121923;21645;13896;12925;4201;21328;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/09/2020;919723;69844;231881;310906;189249;45300;27938;12729;4756;27121;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;S4;9;TEUTONIA;RS;01/09/2020;908574;31405;350574;250891;147934;87771;11690;5609;6216;16483;0
