Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;43983;22847169;12777661;21771052;18487556;1076117;-514587;2015128;0,1401;0,0144;14;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;43983;22590799;12526783;18494033;14938590;4096765;165793;3025650;0,1979;0,4461;38;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;43983;20512334;3938955;18195805;6262815;2316529;108935;2780887;0,1205;0,0505;121;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;43983;20418609;18964;18390618;7009290;2027991;99073;2027991;0,1744;0,0081;4;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;43983;19742376;13297850;17700362;14921384;2042014;216362;1782521;0,149;0,1274;128;11
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;43983;17505615;491474;13687392;1213918;3818223;81546;*;*%;*%;3;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;43983;16595471;13470756;13626829;12634317;2968642;83085;2954833;0,185;0,0132;4;0
PAGSEGURO;1000084813;b1;S4;C;2;SAO PAULO;SP;43983;16545058;111739;8348108;3000982;8196950;649447;*;*%;*%;3;0
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;43983;16479759;8873125;13857673;12707763;2622086;60507;2573457;0,1873;0,1421;45;2
ORIGINAL;1000080903;b1;S3;C;2;SAO PAULO;SP;43983;15116375;6994843;12979969;11903224;2136406;-339441;1086109;0,1001;0,1682;4;0
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;43983;13481810;748971;12356132;3718380;1125678;32214;1082848;0,2563;0,0107;2;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;43983;13442719;9160139;10659125;7689555;2783594;218858;2663916;0,3046;0,068;3;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;43983;13294830;12415439;11246474;10625802;2048356;79935;2040630;0,1529;0,0044;5;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;43983;12423604;5659227;10275424;9174193;2148180;-8750;1952750;0,2726;0,025;28;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43983;12217092;2649695;11068086;4199781;1149007;47990;1147494;0,1949;0,004;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43983;12124561;0;11804242;0;320319;0;235118;0,4169;0,0231;0;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43983;11890137;2824007;10261494;4558585;1628643;-7947;1522541;0,1838;0,0094;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;43983;11751768;2915452;10906746;8058448;845022;882;615177;0,1128;0,2178;4;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;43983;10890095;9961097;9589530;9128643;1300565;66167;1296498;0,13;0,0044;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;43983;10796193;5172846;9795988;7683723;1000205;74183;1047665;0,1808;0,2642;123;160
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;43983;10437833;9635543;7698588;1534732;2739245;169483;1957197;0,1885;0,0205;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43983;9710931;0;2740548;58;6970384;-417;6970384;0,4647;0,0489;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;43983;9629829;5897774;8195170;7851118;1434660;133995;1309616;0,2213;0,0558;126;34
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43983;9625211;775844;9148389;3704349;476822;-45947;432391;0,1152;0,2258;8;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;43983;9566332;2072601;2175306;2049325;7391026;21578;902418;0,2956;0,0137;63;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;43983;9159155;4149238;8478680;7388937;680475;14430;855786;0,1387;0,013;8;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;43983;9056459;3358593;7860229;6654869;1196230;52559;814687;0,135;0,0188;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;43983;8915606;6223962;7908705;7050015;1006901;80341;911096;0,1553;0,0099;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;43983;8774493;58827;8358978;1628484;415515;14065;239340;0,137;0,0233;0;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;43983;8656107;8035962;7186986;7095707;1469120;96596;1462276;0,1894;0,0016;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;43983;8412590;7636146;7341799;2334345;1070791;113898;1069985;0,1214;0,0012;5;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;43983;8387394;113482;7820580;91999;566815;18772;320049;0,1435;0,1678;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;43983;8171375;1964005;6349174;4782721;1822201;23522;1803523;0,2759;0,0019;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43983;7940553;1918197;7186742;5597178;753810;6092;722738;0,1639;0,0069;2;0
MERCADOPAGO PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;43983;7326954;0;7140528;4306521;186427;34150;NA;NA%;NA%;1;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;43983;6986130;5006577;5017839;4183218;1968291;25435;1305477;0,2049;0,0133;2;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;43983;6875071;4841386;5703463;5303345;1171608;31873;1036929;0,237;0,0719;4;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;43983;6859954;3911585;5222443;4911890;1637511;148583;1637397;0,3193;0,0233;0;98
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;43983;6810930;6242843;5745433;5207984;1065497;58481;1065383;0,176;0,0172;3;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;43983;6798115;4255290;4823622;3772629;1974493;105062;1392159;0,2466;0,0015;5;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;43983;6588049;3674254;4858428;4353866;1729621;105578;1726684;0,3296;0,0515;0;77
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43983;6548395;273937;6257423;694;290972;3276;180406;0,139;0,0656;0;1
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;43983;6487205;0;6080348;0;406857;0;182872;1,1216;0,0285;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;43983;6432106;2955821;5897574;5207108;534532;25531;532341;0,1547;0,1681;64;9
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;43983;6345565;1985068;426014;85841;5919550;166058;5906590;0,6014;0,0044;4;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;43983;6306097;3690746;5503333;5199982;802764;64928;724241;0,1633;0,107;18;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43983;6221604;3718;5945382;26099;276222;5696;183716;0,1431;0,0237;0;1
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;43983;5846907;462012;5324737;4692466;522170;6260;433321;0,207;0,0231;6;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;43983;5786049;5239624;4621424;4437190;1164625;52559;1158725;0,2131;0,0081;3;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;5048628;2880335;4812825;4217151;235803;21472;250372;0,1052;0,385;6;1
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;43983;5042052;3341611;4172526;3995552;869526;82747;863845;0,2977;0,001;3;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;43983;5002888;3711529;4009185;2262209;993703;-39009;895478;0,2222;0,0151;2;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43983;4672898;4220958;4119230;3775350;553669;48948;570383;0,1271;0,0135;3;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;43983;4593387;3021367;3841577;2959115;751810;1655;741423;0,1866;0,0525;0;33
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43983;4538629;180424;4149899;196623;388730;0;350502;0,3523;0,0756;0;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;4527810;82979;4160685;3343266;367124;3995;196917;0,1215;0,1612;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;43983;4500307;2649722;4008704;2775033;491603;19400;475571;0,1553;0,2937;0;109
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43983;4277649;36599;4115222;0;162427;6761;161066;0,1672;0,1475;0;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43983;4240250;838979;3614460;1797369;625790;7407;622734;0,2075;0,0052;2;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;43983;4229321;3146066;3792644;3056517;436677;99116;514384;0,1338;0,0338;6;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43983;4191611;40813;4017709;2787969;173902;8922;173902;0,1558;0,217;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;43983;3977748;2761378;3410520;3284609;567228;28832;567228;0,1569;0,0552;11;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43983;3951066;75289;3730910;129069;220155;4512;175190;0,1591;0,1039;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43983;3807080;2435488;3338994;2522162;468086;35548;454770;0,1512;0,2428;0;70
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43983;3801037;2581605;3067913;1781798;733124;74368;724520;0,2376;0,049;0;30
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43983;3791078;1307693;2569277;1547484;1221801;98081;817831;0,229;0,379;7;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43983;3630907;628078;3378660;3217494;252247;-190745;183315;0,1082;0,2664;9;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;43983;3468324;1936766;2978423;2269868;489900;10453;419529;0,1432;0,168;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43983;3455269;2021832;3086697;2236952;368573;26024;390770;0,1495;0,1542;0;94
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;43983;3215161;2339179;2559618;1209216;655543;7755;493579;0,1962;0,0714;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43983;3150049;1580405;2695720;2375686;454329;35220;434653;0,2171;0,09;0;42
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43983;3148131;1574541;2649653;2581378;498478;38341;463684;0,2304;0,0349;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;43983;3143589;1829918;2623911;2550961;519678;47684;512281;0,2546;0,0683;0;32
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;43983;3138735;1016975;2708261;1813561;430474;76906;507493;0,4122;0,0055;2;1
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43983;3125869;153780;2961738;0;164131;2939;164123;0,8299;0,0181;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43983;3090769;1447766;2273918;2179455;816851;81504;815574;0,5038;0,0004;0;46
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43983;3061720;1849049;2665593;2374222;396127;52620;370073;0,1775;0,1316;0;77
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43983;2988655;2655893;2390604;903040;598051;23852;509931;0,1805;0,008;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43983;2967398;1364676;2637454;2235753;329945;31172;323788;0,1731;0,2121;0;30
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43983;2956484;854070;2580619;1596239;375865;30007;317745;0,1564;0,0419;14;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43983;2879214;1563370;2406068;1791538;473146;34541;457812;0,2312;0,0585;0;45
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43983;2863142;1269280;2346731;2211216;516411;26299;515093;0,2245;0,0315;0;28
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43983;2847366;0;2717832;0;129534;517;129519;0,1498;0,0161;0;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43983;2805143;1642388;2245262;1933026;559881;39066;527830;0,1407;0,0651;5;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;43983;2789731;1550268;2559024;2013250;230707;13948;219313;0,1276;0,0829;3;8
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43983;2776373;1734066;2137411;1675615;638962;8561;638848;0,3802;0;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43983;2773548;1762915;2383245;1935217;390303;40776;384792;0,1659;0,064;0;32
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43983;2667781;1908981;1936047;1733430;731734;-1726;566092;0,2236;0,0464;2;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;43983;2665316;1172386;2452746;2402332;212570;-10733;212500;0,1177;0,0045;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43983;2653623;0;2512964;0;140659;825;65275;1,1321;0,0264;0;0
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;43983;2608742;288462;2316297;1828127;292444;-235138;-100552;-0,0711;-4,1079;4;0
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;43983;2568153;1773514;2213896;2185164;354257;2415;353059;0,2421;0,0017;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43983;2557931;1474579;2043312;1477687;514619;53156;506868;0,2973;0,0571;0;32
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43983;2529460;1680439;2142111;1056264;387349;-9243;237871;0,124;0,006;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43983;2508282;1623739;2213388;1704299;294894;30142;286109;0,1466;0,172;0;49
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43983;2499302;1756885;1905159;1842797;594142;54560;592694;0,2767;0,0108;0;5
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43983;2430546;6574;2300577;0;129969;-631;75525;0,14;0,3851;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43983;2392931;1188335;1939305;1474524;453625;39711;447955;0,2566;0,0781;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43983;2338273;1429801;1836669;1158943;501604;53676;497328;0,2859;0,0157;0;25
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;43983;2296006;1345033;1890066;1359544;405940;52477;399079;0,2265;0,0803;0;39
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43983;2289389;1813955;1747854;1502017;541535;38847;524530;0,4351;0;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43983;2277993;759203;1776571;1595967;501422;33501;477903;0,3753;0,0744;0;21
